schema_version	analysis_universe	included_mito_tiers	panel	method_branch	category	rds_id	cell_type_high_resolution	row_id	row_label	eligible	count	tested_mito_features	percent	donor_label	contrast_id	contrast_name	sex	apoe_group	group_id	terminal_status	donors_ad	donors_nci	status_message	tested_core_mito	tested_mtdna_noncoding	tested_mito_extended	up_degs	down_degs	unchanged	up_core_mito	down_core_mito	up_mtdna_noncoding	down_mtdna_noncoding	up_mito_extended	down_mito_extended	pair_id	pair_label	first_group	second_group	first_contrast_id	second_contrast_id	jointly_tested_mito_features	jointly_tested_core_mito	jointly_tested_mtdna_noncoding	jointly_tested_mito_extended	first_terminal_status	second_terminal_status	deg_rule	annotation_source	phase09_annotated_sha256
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set2	Exc L3-5 RORB PLCH1	Female__e2	NA	TRUE	51	1004	5.0796812749004	8/16	excitatory_set2::Exc L3-5 RORB PLCH1::AD_vs_NCI__Female__e2	AD_vs_NCI__Female__e2	Female	e2	Female__e2	validated_complete	8	16	NA	933	0	71	51	2	951	46	2	0	0	5	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set2	Exc L3-5 RORB PLCH1	Female__e33	NA	TRUE	32	974	3.28542094455852	37/45	excitatory_set2::Exc L3-5 RORB PLCH1::AD_vs_NCI__Female__e33	AD_vs_NCI__Female__e33	Female	e33	Female__e33	validated_complete	37	45	NA	903	0	71	32	3	939	31	3	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set2	Exc L3-5 RORB PLCH1	Female__e4	NA	TRUE	6	978	0.613496932515337	26/11	excitatory_set2::Exc L3-5 RORB PLCH1::AD_vs_NCI__Female__e4	AD_vs_NCI__Female__e4	Female	e4	Female__e4	validated_complete	26	11	NA	907	0	71	6	56	916	6	52	0	0	0	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set2	Exc L3-5 RORB PLCH1	Male__e2	NA	TRUE	67	963	6.95742471443406	7/6	excitatory_set2::Exc L3-5 RORB PLCH1::AD_vs_NCI__Male__e2	AD_vs_NCI__Male__e2	Male	e2	Male__e2	validated_complete	7	6	NA	892	0	71	67	202	694	62	197	0	0	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set2	Exc L3-5 RORB PLCH1	Male__e33	NA	TRUE	4	943	0.424178154825027	28/53	excitatory_set2::Exc L3-5 RORB PLCH1::AD_vs_NCI__Male__e33	AD_vs_NCI__Male__e33	Male	e33	Male__e33	validated_complete	28	53	NA	872	0	71	4	14	925	4	13	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set2	Exc L3-5 RORB PLCH1	Male__e4	NA	TRUE	45	951	4.73186119873817	26/10	excitatory_set2::Exc L3-5 RORB PLCH1::AD_vs_NCI__Male__e4	AD_vs_NCI__Male__e4	Male	e4	Male__e4	validated_complete	26	10	NA	880	0	71	45	2	904	38	2	0	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set2	Exc L4-5 RORB GABRG1	Female__e2	NA	TRUE	33	945	3.49206349206349	8/16	excitatory_set2::Exc L4-5 RORB GABRG1::AD_vs_NCI__Female__e2	AD_vs_NCI__Female__e2	Female	e2	Female__e2	validated_complete	8	16	NA	874	0	71	33	24	888	28	22	0	0	5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set2	Exc L4-5 RORB GABRG1	Female__e33	NA	TRUE	19	939	2.0234291799787	37/45	excitatory_set2::Exc L4-5 RORB GABRG1::AD_vs_NCI__Female__e33	AD_vs_NCI__Female__e33	Female	e33	Female__e33	validated_complete	37	45	NA	868	0	71	19	5	915	17	5	0	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set2	Exc L4-5 RORB GABRG1	Female__e4	NA	TRUE	4	927	0.431499460625674	25/11	excitatory_set2::Exc L4-5 RORB GABRG1::AD_vs_NCI__Female__e4	AD_vs_NCI__Female__e4	Female	e4	Female__e4	validated_complete	25	11	NA	856	0	71	4	95	828	3	89	0	0	1	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set2	Exc L4-5 RORB GABRG1	Male__e2	NA	TRUE	37	918	4.03050108932462	7/6	excitatory_set2::Exc L4-5 RORB GABRG1::AD_vs_NCI__Male__e2	AD_vs_NCI__Male__e2	Male	e2	Male__e2	validated_complete	7	6	NA	848	0	70	37	196	685	36	187	0	0	1	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set2	Exc L4-5 RORB GABRG1	Male__e33	NA	TRUE	2	889	0.224971878515186	27/53	excitatory_set2::Exc L4-5 RORB GABRG1::AD_vs_NCI__Male__e33	AD_vs_NCI__Male__e33	Male	e33	Male__e33	validated_complete	27	53	NA	818	0	71	2	7	880	1	7	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set2	Exc L4-5 RORB GABRG1	Male__e4	NA	TRUE	9	898	1.0022271714922	26/10	excitatory_set2::Exc L4-5 RORB GABRG1::AD_vs_NCI__Male__e4	AD_vs_NCI__Male__e4	Male	e4	Male__e4	validated_complete	26	10	NA	827	0	71	9	14	875	8	13	0	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set2	Exc L4-5 RORB IL1RAPL2	Female__e2	NA	TRUE	124	994	12.4748490945674	8/17	excitatory_set2::Exc L4-5 RORB IL1RAPL2::AD_vs_NCI__Female__e2	AD_vs_NCI__Female__e2	Female	e2	Female__e2	validated_complete	8	17	NA	923	0	71	124	6	864	117	6	0	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set2	Exc L4-5 RORB IL1RAPL2	Female__e33	NA	TRUE	14	988	1.417004048583	37/45	excitatory_set2::Exc L4-5 RORB IL1RAPL2::AD_vs_NCI__Female__e33	AD_vs_NCI__Female__e33	Female	e33	Female__e33	validated_complete	37	45	NA	917	0	71	14	6	968	13	6	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set2	Exc L4-5 RORB IL1RAPL2	Female__e4	NA	TRUE	1	983	0.101729399796541	26/11	excitatory_set2::Exc L4-5 RORB IL1RAPL2::AD_vs_NCI__Female__e4	AD_vs_NCI__Female__e4	Female	e4	Female__e4	validated_complete	26	11	NA	912	0	71	1	130	852	1	122	0	0	0	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set2	Exc L4-5 RORB IL1RAPL2	Male__e2	NA	TRUE	47	986	4.76673427991886	7/6	excitatory_set2::Exc L4-5 RORB IL1RAPL2::AD_vs_NCI__Male__e2	AD_vs_NCI__Male__e2	Male	e2	Male__e2	validated_complete	7	6	NA	915	0	71	47	133	806	45	129	0	0	2	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set2	Exc L4-5 RORB IL1RAPL2	Male__e33	NA	TRUE	3	963	0.311526479750779	27/53	excitatory_set2::Exc L4-5 RORB IL1RAPL2::AD_vs_NCI__Male__e33	AD_vs_NCI__Male__e33	Male	e33	Male__e33	validated_complete	27	53	NA	892	0	71	3	3	957	3	3	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set2	Exc L4-5 RORB IL1RAPL2	Male__e4	NA	TRUE	28	967	2.89555325749741	27/10	excitatory_set2::Exc L4-5 RORB IL1RAPL2::AD_vs_NCI__Male__e4	AD_vs_NCI__Male__e4	Male	e4	Male__e4	validated_complete	27	10	NA	896	0	71	28	10	929	24	10	0	0	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5 ET	Female__e2	NA	TRUE	0	1065	0	6/16	excitatory_set3::Exc L5 ET::AD_vs_NCI__Female__e2	AD_vs_NCI__Female__e2	Female	e2	Female__e2	validated_complete	6	16	NA	991	0	74	0	0	1065	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5 ET	Female__e33	NA	TRUE	10	1045	0.956937799043062	35/41	excitatory_set3::Exc L5 ET::AD_vs_NCI__Female__e33	AD_vs_NCI__Female__e33	Female	e33	Female__e33	validated_complete	35	41	NA	973	0	72	10	1	1034	9	1	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5 ET	Female__e4	NA	TRUE	0	1061	0	24/11	excitatory_set3::Exc L5 ET::AD_vs_NCI__Female__e4	AD_vs_NCI__Female__e4	Female	e4	Female__e4	validated_complete	24	11	NA	988	0	73	0	2	1059	0	2	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5 ET	Male__e2	NA	TRUE	3	1050	0.285714285714286	7/5	excitatory_set3::Exc L5 ET::AD_vs_NCI__Male__e2	AD_vs_NCI__Male__e2	Male	e2	Male__e2	validated_complete	7	5	NA	978	0	72	3	2	1045	3	2	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5 ET	Male__e33	NA	TRUE	118	1045	11.2918660287081	24/50	excitatory_set3::Exc L5 ET::AD_vs_NCI__Male__e33	AD_vs_NCI__Male__e33	Male	e33	Male__e33	validated_complete	24	50	NA	972	0	73	118	116	811	108	113	0	0	10	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5 ET	Male__e4	NA	TRUE	4	1054	0.379506641366224	25/10	excitatory_set3::Exc L5 ET::AD_vs_NCI__Male__e4	AD_vs_NCI__Male__e4	Male	e4	Male__e4	validated_complete	25	10	NA	981	0	73	4	2	1048	3	2	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5-6 RORB LINC02196	Female__e2	NA	TRUE	69	999	6.90690690690691	8/16	excitatory_set3::Exc L5-6 RORB LINC02196::AD_vs_NCI__Female__e2	AD_vs_NCI__Female__e2	Female	e2	Female__e2	validated_complete	8	16	NA	928	0	71	69	5	925	62	5	0	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5-6 RORB LINC02196	Female__e33	NA	TRUE	22	984	2.23577235772358	37/45	excitatory_set3::Exc L5-6 RORB LINC02196::AD_vs_NCI__Female__e33	AD_vs_NCI__Female__e33	Female	e33	Female__e33	validated_complete	37	45	NA	913	0	71	22	4	958	21	4	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5-6 RORB LINC02196	Female__e4	NA	TRUE	7	1005	0.696517412935323	26/11	excitatory_set3::Exc L5-6 RORB LINC02196::AD_vs_NCI__Female__e4	AD_vs_NCI__Female__e4	Female	e4	Female__e4	validated_complete	26	11	NA	934	0	71	7	45	953	6	39	0	0	1	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5-6 RORB LINC02196	Male__e2	NA	TRUE	4	970	0.412371134020619	7/6	excitatory_set3::Exc L5-6 RORB LINC02196::AD_vs_NCI__Male__e2	AD_vs_NCI__Male__e2	Male	e2	Male__e2	validated_complete	7	6	NA	900	0	70	4	39	927	4	39	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5-6 RORB LINC02196	Male__e33	NA	TRUE	16	957	1.67189132706374	27/53	excitatory_set3::Exc L5-6 RORB LINC02196::AD_vs_NCI__Male__e33	AD_vs_NCI__Male__e33	Male	e33	Male__e33	validated_complete	27	53	NA	886	0	71	16	5	936	15	5	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5-6 RORB LINC02196	Male__e4	NA	TRUE	31	957	3.239289446186	27/10	excitatory_set3::Exc L5-6 RORB LINC02196::AD_vs_NCI__Male__e4	AD_vs_NCI__Male__e4	Male	e4	Male__e4	validated_complete	27	10	NA	886	0	71	31	26	900	28	26	0	0	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5/6 IT Car3	Female__e2	NA	TRUE	113	1030	10.9708737864078	8/16	excitatory_set3::Exc L5/6 IT Car3::AD_vs_NCI__Female__e2	AD_vs_NCI__Female__e2	Female	e2	Female__e2	validated_complete	8	16	NA	959	0	71	113	0	917	106	0	0	0	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5/6 IT Car3	Female__e33	NA	TRUE	23	1010	2.27722772277228	37/45	excitatory_set3::Exc L5/6 IT Car3::AD_vs_NCI__Female__e33	AD_vs_NCI__Female__e33	Female	e33	Female__e33	validated_complete	37	45	NA	940	0	70	23	15	972	21	15	0	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5/6 IT Car3	Female__e4	NA	TRUE	6	1025	0.585365853658537	25/11	excitatory_set3::Exc L5/6 IT Car3::AD_vs_NCI__Female__e4	AD_vs_NCI__Female__e4	Female	e4	Female__e4	validated_complete	25	11	NA	954	0	71	6	107	912	4	93	0	0	2	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5/6 IT Car3	Male__e2	NA	TRUE	57	1014	5.62130177514793	7/6	excitatory_set3::Exc L5/6 IT Car3::AD_vs_NCI__Male__e2	AD_vs_NCI__Male__e2	Male	e2	Male__e2	validated_complete	7	6	NA	944	0	70	57	25	932	53	25	0	0	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5/6 IT Car3	Male__e33	NA	TRUE	18	977	1.84237461617196	27/53	excitatory_set3::Exc L5/6 IT Car3::AD_vs_NCI__Male__e33	AD_vs_NCI__Male__e33	Male	e33	Male__e33	validated_complete	27	53	NA	907	0	70	18	26	933	17	26	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5/6 IT Car3	Male__e4	NA	TRUE	13	1005	1.29353233830846	27/10	excitatory_set3::Exc L5/6 IT Car3::AD_vs_NCI__Male__e4	AD_vs_NCI__Male__e4	Male	e4	Male__e4	validated_complete	27	10	NA	935	0	70	13	5	987	13	5	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5/6 NP	Female__e2	NA	TRUE	23	962	2.39085239085239	8/17	excitatory_set3::Exc L5/6 NP::AD_vs_NCI__Female__e2	AD_vs_NCI__Female__e2	Female	e2	Female__e2	validated_complete	8	17	NA	892	0	70	23	2	937	19	2	0	0	4	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5/6 NP	Female__e33	NA	TRUE	44	925	4.75675675675676	36/45	excitatory_set3::Exc L5/6 NP::AD_vs_NCI__Female__e33	AD_vs_NCI__Female__e33	Female	e33	Female__e33	validated_complete	36	45	NA	855	0	70	44	7	874	41	7	0	0	3	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5/6 NP	Female__e4	NA	TRUE	4	955	0.418848167539267	24/11	excitatory_set3::Exc L5/6 NP::AD_vs_NCI__Female__e4	AD_vs_NCI__Female__e4	Female	e4	Female__e4	validated_complete	24	11	NA	884	0	71	4	7	944	4	6	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5/6 NP	Male__e2	NA	TRUE	14	932	1.50214592274678	7/6	excitatory_set3::Exc L5/6 NP::AD_vs_NCI__Male__e2	AD_vs_NCI__Male__e2	Male	e2	Male__e2	validated_complete	7	6	NA	864	0	68	14	37	881	14	34	0	0	0	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5/6 NP	Male__e33	NA	TRUE	16	924	1.73160173160173	27/53	excitatory_set3::Exc L5/6 NP::AD_vs_NCI__Male__e33	AD_vs_NCI__Male__e33	Male	e33	Male__e33	validated_complete	27	53	NA	855	0	69	16	4	904	15	4	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
mito_related_mast_yu_tiles_v2	all_mito_related	core_mito_protein;mtdna_noncoding;mito_extended	A	mast	upregulated	excitatory_set3	Exc L5/6 NP	Male__e4	NA	TRUE	9	915	0.983606557377049	26/9	excitatory_set3::Exc L5/6 NP::AD_vs_NCI__Male__e4	AD_vs_NCI__Male__e4	Male	e4	Male__e4	validated_complete	26	9	NA	845	0	70	9	9	897	7	9	0	0	2	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	phase08_paper_deg	validated_phase09_mitochondrial_tiers	70e4149f6ea38d3eb75c0a97c88ada8a33c71f581612497da560d916fdc47791
