context_id	group_id	donors_threshold20	nuclei	median_nuclei	median_percent_mt	severe_qc_profiles	donors_threshold50	context_order	group_order	record_type	threshold_class	test_id	contrast_id	module_id	minimum_group_donors	estimate	ci_low	ci_high	ci_width	q_value_score	scientific_status	contrast_order	module_order	schema_version	reference_genes	measured_genes	genes_passing_expression_filter	genes_with_nonzero_nci_sd	genes_used_in_score	coverage_fraction	coverage_pass	missing_assay_genes	filtered_genes	zero_variance_genes	admitted_genes	admitted_assay_features	coverage_status	gate_id	gate_label	passed_rows	total_rows	gate_order
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::apoe_e2_minus_e33__Male::mtdna_oxphos_13	apoe_e2_minus_e33__Male	mtdna_oxphos_13	6	-0.478044808133362	-1.94257280748703	0.986483191220301	2.92905599870733	0.957817869647846	inconclusive	5	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::apoe_e4_minus_e33__Female::mtdna_oxphos_13	apoe_e4_minus_e33__Female	mtdna_oxphos_13	11	-0.483595448756469	-1.23953796372413	0.272347066211197	1.51188502993533	0.957817869647846	inconclusive	6	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::apoe_e4_minus_e33__Male::mtdna_oxphos_13	apoe_e4_minus_e33__Male	mtdna_oxphos_13	10	-0.19755000965179	-1.12288869596209	0.727788676658514	1.8506773726206	0.957817869647846	inconclusive	7	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::sex_F_minus_M__e2::nuclear_oxphos_structural_86	sex_F_minus_M__e2	nuclear_oxphos_structural_86	6	-0.318989875566187	-2.10036743884647	1.46238768771409	3.56275512656056	0.957817869647846	inconclusive	1	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::sex_F_minus_M__e33::nuclear_oxphos_structural_86	sex_F_minus_M__e33	nuclear_oxphos_structural_86	27	-0.21415745428984	-0.76928327811958	0.340968369539901	1.11025164765948	0.957817869647846	inconclusive	2	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::sex_F_minus_M__e4::nuclear_oxphos_structural_86	sex_F_minus_M__e4	nuclear_oxphos_structural_86	10	0.208554794972956	-0.940805535800379	1.35791512574629	2.29872066154667	0.957817869647846	inconclusive	3	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::apoe_e2_minus_e33__Female::nuclear_oxphos_structural_86	apoe_e2_minus_e33__Female	nuclear_oxphos_structural_86	8	-0.166663637073766	-1.46230547712454	1.12897820297701	2.59128368010155	0.957817869647846	inconclusive	4	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::apoe_e2_minus_e33__Male::nuclear_oxphos_structural_86	apoe_e2_minus_e33__Male	nuclear_oxphos_structural_86	6	-0.0618312157974183	-1.40107942022865	1.27741698863381	2.67849640886246	0.957817869647846	inconclusive	5	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::apoe_e4_minus_e33__Female::nuclear_oxphos_structural_86	apoe_e4_minus_e33__Female	nuclear_oxphos_structural_86	11	0.200706929897929	-0.453439218138401	0.854853077934259	1.30829229607266	0.957817869647846	inconclusive	6	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::apoe_e4_minus_e33__Male::nuclear_oxphos_structural_86	apoe_e4_minus_e33__Male	nuclear_oxphos_structural_86	10	-0.222005319364866	-1.31710948003304	0.873098841303305	2.19020832133635	0.957817869647846	inconclusive	7	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::sex_F_minus_M__e2::mitochondrial_translation_155	sex_F_minus_M__e2	mitochondrial_translation_155	6	-1.43219757816699	-3.77337068994754	0.908975533613547	4.68234622356109	0.957817869647846	inconclusive	1	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::sex_F_minus_M__e33::mitochondrial_translation_155	sex_F_minus_M__e33	mitochondrial_translation_155	27	-0.275050228297649	-0.672000990854793	0.121900534259494	0.793901525114287	0.957817869647846	inconclusive	2	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::sex_F_minus_M__e4::mitochondrial_translation_155	sex_F_minus_M__e4	mitochondrial_translation_155	10	-0.15010705494652	-1.03762030824862	0.737406198355579	1.7750265066042	0.957817869647846	inconclusive	3	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::apoe_e2_minus_e33__Female::mitochondrial_translation_155	apoe_e2_minus_e33__Female	mitochondrial_translation_155	8	0.0669330245626844	-0.678356417930833	0.812222467056202	1.49057888498703	0.957817869647846	inconclusive	4	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::apoe_e2_minus_e33__Male::mitochondrial_translation_155	apoe_e2_minus_e33__Male	mitochondrial_translation_155	6	1.22408037443203	-1.01770510659707	3.46586585546113	4.4835709620582	0.957817869647846	inconclusive	5	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::apoe_e4_minus_e33__Female::mitochondrial_translation_155	apoe_e4_minus_e33__Female	mitochondrial_translation_155	11	-0.131943734104549	-0.880418448682059	0.61653098047296	1.49694942915502	0.957817869647846	inconclusive	6	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::apoe_e4_minus_e33__Male::mitochondrial_translation_155	apoe_e4_minus_e33__Male	mitochondrial_translation_155	10	-0.256886907455678	-0.902827760300283	0.389053945388926	1.29188170568921	0.957817869647846	inconclusive	7	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::sex_F_minus_M__e2::mib_micos_inner_membrane_19	sex_F_minus_M__e2	mib_micos_inner_membrane_19	6	-1.28027739695352	-3.78036660790165	1.21981181399461	5.00017842189626	0.957817869647846	inconclusive	1	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::sex_F_minus_M__e33::mib_micos_inner_membrane_19	sex_F_minus_M__e33	mib_micos_inner_membrane_19	27	0.332265381603017	-0.277565953523581	0.942096716729615	1.2196626702532	0.957817869647846	inconclusive	2	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::sex_F_minus_M__e4::mib_micos_inner_membrane_19	sex_F_minus_M__e4	mib_micos_inner_membrane_19	10	0.36982504422734	-0.897131914940405	1.63678200339509	2.53391391833549	0.957817869647846	inconclusive	3	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::apoe_e2_minus_e33__Female::mib_micos_inner_membrane_19	apoe_e2_minus_e33__Female	mib_micos_inner_membrane_19	8	-0.380126743263997	-1.20243246429701	0.442178977769013	1.64461144206602	0.957817869647846	inconclusive	4	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::apoe_e2_minus_e33__Male::mib_micos_inner_membrane_19	apoe_e2_minus_e33__Male	mib_micos_inner_membrane_19	6	1.23241603529254	-1.21464026481561	3.67947233540069	4.8941126002163	0.957817869647846	inconclusive	5	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::apoe_e4_minus_e33__Female::mib_micos_inner_membrane_19	apoe_e4_minus_e33__Female	mib_micos_inner_membrane_19	11	-0.0855626069887577	-1.19564491805212	1.0245197040746	2.22016462212672	0.957817869647846	inconclusive	6	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
inhibitory_neurons	NA	NA	NA	NA	NA	NA	NA	3	NA	precision	NA	inhibitory_neurons::apoe_e4_minus_e33__Male::mib_micos_inner_membrane_19	apoe_e4_minus_e33__Male	mib_micos_inner_membrane_19	10	-0.123122269613081	-1.02169808935179	0.775453550125633	1.79715163947742	0.957817869647846	inconclusive	7	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::sex_F_minus_M__e2::mtdna_oxphos_13	sex_F_minus_M__e2	mtdna_oxphos_13	5	0.542046576448688	-1.03387686278049	2.11797001567786	3.15184687845835	0.957817869647846	inconclusive	1	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::sex_F_minus_M__e33::mtdna_oxphos_13	sex_F_minus_M__e33	mtdna_oxphos_13	25	0.182848470565844	-0.551948940488824	0.917645881620513	1.46959482210934	0.957817869647846	inconclusive	2	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::sex_F_minus_M__e4::mtdna_oxphos_13	sex_F_minus_M__e4	mtdna_oxphos_13	10	0.359848869609836	-0.982844431231013	1.70254217045068	2.68538660168169	0.957817869647846	inconclusive	3	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::apoe_e2_minus_e33__Female::mtdna_oxphos_13	apoe_e2_minus_e33__Female	mtdna_oxphos_13	7	-0.563854252126343	-1.58678417410404	0.459075669851352	2.04585984395539	0.957817869647846	inconclusive	4	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::apoe_e2_minus_e33__Male::mtdna_oxphos_13	apoe_e2_minus_e33__Male	mtdna_oxphos_13	5	-0.923052358009187	-2.33828362481022	0.492178908791851	2.83046253360207	0.957817869647846	inconclusive	5	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::apoe_e4_minus_e33__Female::mtdna_oxphos_13	apoe_e4_minus_e33__Female	mtdna_oxphos_13	11	-0.131183506252015	-1.04912825193966	0.786761239435634	1.83588949137529	0.957817869647846	inconclusive	6	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::apoe_e4_minus_e33__Male::mtdna_oxphos_13	apoe_e4_minus_e33__Male	mtdna_oxphos_13	10	-0.308183905296007	-1.52919730492102	0.912829494329006	2.44202679925003	0.957817869647846	inconclusive	7	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::sex_F_minus_M__e2::nuclear_oxphos_structural_86	sex_F_minus_M__e2	nuclear_oxphos_structural_86	5	0.297705799588375	-2.44948930152568	3.04490090070243	5.49439020222811	0.957817869647846	inconclusive	1	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::sex_F_minus_M__e33::nuclear_oxphos_structural_86	sex_F_minus_M__e33	nuclear_oxphos_structural_86	25	0.193456327277797	-0.36706523366523	0.753977888220824	1.12104312188605	0.957817869647846	inconclusive	2	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::sex_F_minus_M__e4::nuclear_oxphos_structural_86	sex_F_minus_M__e4	nuclear_oxphos_structural_86	10	0.00269605707635688	-1.13741547148684	1.14280758563955	2.28022305712639	0.996287655192214	inconclusive	3	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::apoe_e2_minus_e33__Female::nuclear_oxphos_structural_86	apoe_e2_minus_e33__Female	nuclear_oxphos_structural_86	7	0.224089359075058	-0.921290573515734	1.36946929166585	2.29075986518158	0.957817869647846	inconclusive	4	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::apoe_e2_minus_e33__Male::nuclear_oxphos_structural_86	apoe_e2_minus_e33__Male	nuclear_oxphos_structural_86	5	0.11983988676448	-2.41799128881586	2.65767106234482	5.07566235116068	0.957817869647846	inconclusive	5	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::apoe_e4_minus_e33__Female::nuclear_oxphos_structural_86	apoe_e4_minus_e33__Female	nuclear_oxphos_structural_86	11	0.147551486812177	-0.532646555995078	0.827749529619432	1.36039608561451	0.957817869647846	inconclusive	6	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::apoe_e4_minus_e33__Male::nuclear_oxphos_structural_86	apoe_e4_minus_e33__Male	nuclear_oxphos_structural_86	10	0.338311757013617	-0.73867915066742	1.41530266469465	2.15398181536207	0.957817869647846	inconclusive	7	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::sex_F_minus_M__e2::mitochondrial_translation_155	sex_F_minus_M__e2	mitochondrial_translation_155	5	-0.59955662115074	-2.64374713954824	1.44463389724676	4.088381036795	0.957817869647846	inconclusive	1	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::sex_F_minus_M__e33::mitochondrial_translation_155	sex_F_minus_M__e33	mitochondrial_translation_155	25	0.136083785106301	-0.441829044005778	0.713996614218379	1.15582565822416	0.957817869647846	inconclusive	2	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::sex_F_minus_M__e4::mitochondrial_translation_155	sex_F_minus_M__e4	mitochondrial_translation_155	10	-0.4883089742095	-1.5286272751959	0.5520093267769	2.0806366019728	0.957817869647846	inconclusive	3	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::apoe_e2_minus_e33__Female::mitochondrial_translation_155	apoe_e2_minus_e33__Female	mitochondrial_translation_155	7	0.123514976857683	-0.770565511283754	1.01759546499912	1.78816097628287	0.957817869647846	inconclusive	4	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::apoe_e2_minus_e33__Male::mitochondrial_translation_155	apoe_e2_minus_e33__Male	mitochondrial_translation_155	5	0.859155383114724	-1.04801258720057	2.76632335343002	3.81433594063059	0.957817869647846	inconclusive	5	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::apoe_e4_minus_e33__Female::mitochondrial_translation_155	apoe_e4_minus_e33__Female	mitochondrial_translation_155	11	-0.29119363339647	-0.974757110939103	0.392369844146163	1.36712695508527	0.957817869647846	inconclusive	6	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::apoe_e4_minus_e33__Male::mitochondrial_translation_155	apoe_e4_minus_e33__Male	mitochondrial_translation_155	10	0.33319912591933	-0.650329013162196	1.31672726500086	1.96705627816306	0.957817869647846	inconclusive	7	3	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::sex_F_minus_M__e2::mib_micos_inner_membrane_19	sex_F_minus_M__e2	mib_micos_inner_membrane_19	5	-0.120426445012092	-1.92850624583502	1.68765335581084	3.61615960164586	0.957817869647846	inconclusive	1	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::sex_F_minus_M__e33::mib_micos_inner_membrane_19	sex_F_minus_M__e33	mib_micos_inner_membrane_19	25	0.0360110680688496	-0.567437813897197	0.639459950034896	1.20689776393209	0.957817869647846	inconclusive	2	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::sex_F_minus_M__e4::mib_micos_inner_membrane_19	sex_F_minus_M__e4	mib_micos_inner_membrane_19	10	-0.0411429784701183	-1.05775341326824	0.975467456328008	2.03322086959625	0.957817869647846	inconclusive	3	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::apoe_e2_minus_e33__Female::mib_micos_inner_membrane_19	apoe_e2_minus_e33__Female	mib_micos_inner_membrane_19	7	-0.270376631732992	-1.28823498079167	0.747481717325681	2.03571669811735	0.957817869647846	inconclusive	4	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::apoe_e2_minus_e33__Male::mib_micos_inner_membrane_19	apoe_e2_minus_e33__Male	mib_micos_inner_membrane_19	5	-0.11393911865205	-1.7069619110495	1.4790836737454	3.1860455847949	0.957817869647846	inconclusive	5	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::apoe_e4_minus_e33__Female::mib_micos_inner_membrane_19	apoe_e4_minus_e33__Female	mib_micos_inner_membrane_19	11	-0.234204783505384	-1.00027760888839	0.531868041877622	1.53214565076601	0.957817869647846	inconclusive	6	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
immune_cells	NA	NA	NA	NA	NA	NA	NA	4	NA	precision	NA	immune_cells::apoe_e4_minus_e33__Male::mib_micos_inner_membrane_19	apoe_e4_minus_e33__Male	mib_micos_inner_membrane_19	10	-0.157050736966416	-1.05666934144237	0.742567867509532	1.7992372089519	0.957817869647846	inconclusive	7	4	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
opcs	NA	NA	NA	NA	NA	NA	NA	5	NA	precision	NA	opcs::sex_F_minus_M__e2::mtdna_oxphos_13	sex_F_minus_M__e2	mtdna_oxphos_13	5	1.10123262153133	-0.743405842331828	2.94587108539449	3.68927692772632	0.957817869647846	inconclusive	1	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
opcs	NA	NA	NA	NA	NA	NA	NA	5	NA	precision	NA	opcs::sex_F_minus_M__e33::mtdna_oxphos_13	sex_F_minus_M__e33	mtdna_oxphos_13	28	0.516039756549468	-0.173360219778508	1.20543973287744	1.37879995265595	0.957817869647846	inconclusive	2	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
opcs	NA	NA	NA	NA	NA	NA	NA	5	NA	precision	NA	opcs::sex_F_minus_M__e4::mtdna_oxphos_13	sex_F_minus_M__e4	mtdna_oxphos_13	10	-0.218797762017403	-1.33564482999426	0.898049305959456	2.23369413595372	0.957817869647846	inconclusive	3	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
opcs	NA	NA	NA	NA	NA	NA	NA	5	NA	precision	NA	opcs::apoe_e2_minus_e33__Female::mtdna_oxphos_13	apoe_e2_minus_e33__Female	mtdna_oxphos_13	8	-0.73308203892808	-1.68404227288148	0.217878195025316	1.9019204679068	0.957817869647846	inconclusive	4	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
opcs	NA	NA	NA	NA	NA	NA	NA	5	NA	precision	NA	opcs::apoe_e2_minus_e33__Male::mtdna_oxphos_13	apoe_e2_minus_e33__Male	mtdna_oxphos_13	5	-1.31827490390994	-3.0437227644217	0.407172956601815	3.45089572102352	0.957817869647846	inconclusive	5	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
opcs	NA	NA	NA	NA	NA	NA	NA	5	NA	precision	NA	opcs::apoe_e4_minus_e33__Female::mtdna_oxphos_13	apoe_e4_minus_e33__Female	mtdna_oxphos_13	11	-0.224939312806308	-1.1113347533529	0.661456127740285	1.77279088109319	0.957817869647846	inconclusive	6	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
opcs	NA	NA	NA	NA	NA	NA	NA	5	NA	precision	NA	opcs::apoe_e4_minus_e33__Male::mtdna_oxphos_13	apoe_e4_minus_e33__Male	mtdna_oxphos_13	10	0.509898205760563	-0.483574879756394	1.50337129127752	1.98694617103391	0.957817869647846	inconclusive	7	1	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
opcs	NA	NA	NA	NA	NA	NA	NA	5	NA	precision	NA	opcs::sex_F_minus_M__e2::nuclear_oxphos_structural_86	sex_F_minus_M__e2	nuclear_oxphos_structural_86	5	0.807594603214145	-1.44093523733473	3.05612444376302	4.49705968109775	0.957817869647846	inconclusive	1	2	phase13_testability_qc_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
