schema_version	broad_network	key_driver	significant_runs	fine_cell_types	primary_runs	secondary_runs	global_calls	minimum_adjusted_p_value	maximum_fold_enrichment
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ADK	1	1	0	1	1	0.0484454859831886	115.54
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	SCAMP1	3	1	1	2	0	0.0175001964953072	1169.83
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	GTF2A1	3	1	1	2	3	0.033081913583246	233.97
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	BDH1	2	1	2	0	0	0.0204790511021014	56.59
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	GREB1	2	1	2	0	2	0.0204790511021014	47.41
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	AP2M1	8	3	5	3	6	0.00132514424280464	470.17
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MRRF	1	1	1	0	0	0.0412762592247969	438.56
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CKB	2	2	1	1	2	0.0451681942288385	85.63
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	COQ4	1	1	1	0	0	0.046412260973367	292.37
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	TCEAL5	2	1	2	0	0	0.0363477312938356	541.21
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ISOC2	2	1	2	0	0	0.0363477312938356	541.21
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	UBB	2	1	2	0	0	0.0440229741623709	216.49
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	TCEAL2	2	1	2	0	2	0.0483869351982348	180.4
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MDH1	5	3	5	0	4	0.033888283362222	403
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PTMA	2	1	2	0	2	0.0483869351982348	154.63
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	TTF1	2	1	2	0	2	0.0224815619516776	526.14
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MTIF3	2	1	2	0	0	0.0224815619516776	526.14
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ATP5MC1	2	1	2	0	0	0.0224815619516776	526.14
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ARL6IP5	1	1	1	0	1	0.0336948780136746	263.07
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ERC1	1	1	1	0	1	0.0270896343584087	32.56
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RPL7L1	4	1	2	2	0	0.00102791685927289	283.2
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PPP4R4	4	1	2	2	4	0.0111091491727166	1062
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	GSTK1	3	1	2	1	0	0.0138839844278659	708
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	SMIM19	1	1	1	0	0	0.0237885096398293	354
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	AC068888.1	1	1	1	0	0	0.0242798152182751	303.43
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	HP1BP3	1	1	1	0	1	0.0461819666215476	141.6
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	TOMM7	8	1	2	6	7	0.00538261635912657	96.15
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	STUB1	4	1	1	3	4	0.00941499396689956	7.98
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	FBXW4	6	1	2	4	6	0.00488388104710245	16.67
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MRPL50	6	1	2	4	4	0.0228712060994866	86.68
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	FDFT1	4	2	1	3	3	0.00567541530736324	304.81
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	C11orf68	3	1	2	1	3	0.033888283362222	705.25
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	TPI1	1	1	1	0	0	0.0496950307926139	188.07
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PKM	1	1	1	0	1	0.0496950307926139	148.47
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	SLC25A5	3	1	1	2	0	0.0040200137747825	134.33
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	NAP1L5	3	1	1	2	3	0.0165788362613707	1057.88
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RETREG2	4	1	0	4	1	0.0127945870961917	8.29
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	SRP14	1	1	0	1	0	0.0111072341602794	4.88
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MFN2	1	1	1	0	1	0.0388220139115285	354.67
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PRELID1	3	1	2	1	2	0.0226727394965307	555.47
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PAFAH1B1	1	1	1	0	0	0.0460965841727037	151.49
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PIP5K1A	1	1	1	0	1	0.0490064650223339	128.18
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CD81	2	1	2	0	0	0.0264772354664701	555.47
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	ANKRD13A	4	1	1	3	3	0.018348623143837	1198.83
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CHGA	4	1	1	3	3	0.0206393307423786	799.22
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	AL139260.1	2	1	2	0	2	0.0367540345486651	267.57
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PGAM1	8	1	4	4	4	0.00545161563381012	189.75
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	NDUFS3	4	1	2	2	0	0.0178571420916618	1138.5
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	SPIDR	1	1	0	1	0	0.0353521963960473	342.52
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	BDP1	1	1	0	1	0	0.0353521963960473	299.71
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	TTC21B	1	1	0	1	1	0.0424467839487251	141.04
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CCDC88A	1	1	0	1	1	0.0445756727450746	99.9
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	RNF130	1	1	0	1	1	0.0445756727450746	92.22
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	SHPRH	3	3	0	3	3	0.0331762584558429	92.22
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	IKZF4	4	1	1	3	4	0.0165591111436974	693.5
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	GCLM	5	1	2	3	2	0.0141017253656598	701.83
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	TUBA1A	4	1	1	3	1	0.015032797650057	914.44
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	BTF3	3	1	1	2	2	0.0200364229709756	457.22
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MFN1	4	1	1	3	4	0.0177245211506788	936.33
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	BRD1	3	1	2	1	3	0.0237859230067958	672.42
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CNTN1	5	2	1	4	4	0.0137340626165155	298.85
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	CCSER1	1	1	0	1	1	0.0406645935467857	19.2
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	INPP4B	1	1	0	1	1	0.0244740811380466	249.39
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	MSMO1	1	1	0	1	1	0.0349998485808361	130.63
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	HSPH1	2	2	0	2	2	0.0366470762926393	76.2
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	PAPOLA	2	2	0	2	2	0.0366470762926393	76.2
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	EDF1	6	1	2	4	6	0.0283961348208206	513.31
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	TXNDC9	2	1	2	0	1	0.00438062637484417	1368.83
mitochondrial_kda_key_driver_summary_v1	Inhibitory_neurons	TNIK	4	1	1	3	4	0.0210763230363746	814.3
mitochondrial_kda_key_driver_summary_v1	Microglia	NLRP1	2	1	1	1	0	0.0019099432746623	192.67
mitochondrial_kda_key_driver_summary_v1	Microglia	RPS6KA5	2	1	1	1	0	0.00277762057402782	115.6
mitochondrial_kda_key_driver_summary_v1	Microglia	EML1	2	1	1	1	2	0.0036932309973997	82.57
mitochondrial_kda_key_driver_summary_v1	Microglia	ACSM5	1	1	1	0	0	0.0432126850375549	289
mitochondrial_kda_key_driver_summary_v1	Microglia	DIP2A	1	1	1	0	1	0.0460722600475559	216.75
mitochondrial_kda_key_driver_summary_v1	Microglia	SND1	3	1	2	1	2	0.0132547592573624	18.85
mitochondrial_kda_key_driver_summary_v1	Microglia	LIMK2	3	2	1	2	3	0.0197332192317712	27.41
mitochondrial_kda_key_driver_summary_v1	Microglia	PTPN2	2	1	1	1	0	0.0279038010968476	72.25
mitochondrial_kda_key_driver_summary_v1	Microglia	WDFY3	1	1	1	0	1	0.0455264318165805	9.63
mitochondrial_kda_key_driver_summary_v1	Microglia	MT-CO2	31	2	12	19	31	1.33777469591322e-19	516.5
mitochondrial_kda_key_driver_summary_v1	Microglia	MT-CO3	23	2	8	15	0	6.73806350151328e-08	620.38
mitochondrial_kda_key_driver_summary_v1	Microglia	MT-ND4	20	2	7	13	0	1.35153382695794e-06	318.81
mitochondrial_kda_key_driver_summary_v1	Microglia	HSPD1	6	1	2	4	3	0.0117288264458435	546.5
mitochondrial_kda_key_driver_summary_v1	Microglia	MT-CYB	12	2	4	8	0	0.000115010128732928	425.08
mitochondrial_kda_key_driver_summary_v1	Microglia	HDAC4	3	1	1	2	2	0.0291129701207568	59.59
mitochondrial_kda_key_driver_summary_v1	Microglia	MT-ND3	3	1	1	2	0	0.0192439538560383	312.29
mitochondrial_kda_key_driver_summary_v1	Microglia	TMEM259	3	1	1	2	3	0.0192439538560383	208.19
mitochondrial_kda_key_driver_summary_v1	Microglia	HSPH1	4	1	2	2	4	2.82265917927868e-05	113.07
mitochondrial_kda_key_driver_summary_v1	Microglia	CHORDC1	4	1	2	2	0	0.000127003326245542	364.33
mitochondrial_kda_key_driver_summary_v1	Microglia	MIB1	2	1	1	1	2	0.0369904394247115	182.17
mitochondrial_kda_key_driver_summary_v1	Microglia	SLC11A1	9	2	3	6	5	0.000123582702447585	616.67
mitochondrial_kda_key_driver_summary_v1	Microglia	RPL11	3	1	2	1	3	0.00010990816388128	23.77
mitochondrial_kda_key_driver_summary_v1	Microglia	RPS23	2	1	1	1	0	0.0180091525239086	72.41
mitochondrial_kda_key_driver_summary_v1	Microglia	RPS15	1	1	1	0	0	0.0226761835238166	49.27
mitochondrial_kda_key_driver_summary_v1	Microglia	RPL32	1	1	1	0	1	0.0310626281869027	38.71
mitochondrial_kda_key_driver_summary_v1	Microglia	CHST11	1	1	0	1	1	0.0174169510133346	3.69
mitochondrial_kda_key_driver_summary_v1	Microglia	ABCC4	2	2	0	2	2	0.0383820669113685	205.56
mitochondrial_kda_key_driver_summary_v1	Microglia	BNIP3L	3	1	1	2	1	0.0192595709918181	516.5
mitochondrial_kda_key_driver_summary_v1	Microglia	TBRG1	3	1	1	2	1	0.0192595709918181	516.5
mitochondrial_kda_key_driver_summary_v1	Microglia	COX4I1	2	1	1	1	0	0.0230916937276097	233.55
mitochondrial_kda_key_driver_summary_v1	Microglia	TYROBP	2	1	1	1	0	0.0240435462035055	206.6
mitochondrial_kda_key_driver_summary_v1	Microglia	FAM13A	2	1	1	1	2	0.0247199134507149	172.17
mitochondrial_kda_key_driver_summary_v1	Microglia	GAPDH	2	1	1	1	2	0.0252241044148535	133.46
mitochondrial_kda_key_driver_summary_v1	Microglia	B2M	2	1	1	1	2	0.0319894736528902	103.3
mitochondrial_kda_key_driver_summary_v1	Microglia	RPS19	2	1	1	1	2	0.0345190459869755	79.46
mitochondrial_kda_key_driver_summary_v1	Microglia	TBC1D8	4	1	1	3	3	0.000935478711787073	176.19
mitochondrial_kda_key_driver_summary_v1	Microglia	FMN1	1	1	0	1	1	0.038077206860692	308.33
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	COX5B	6	1	2	4	6	0.000934824663584403	359.36
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	COX4I1	8	1	4	4	8	0.000359325566062585	73.18
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	ALDH3A2	2	1	2	0	0	0.0241902151702447	696
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	MT-ND4L	3	1	2	1	0	0.0241902151702447	464
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	MT-CYB	9	1	4	5	0	0.0028494844210969	464
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	OGA	3	1	2	1	0	0.0241902151702447	348
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	STAT3	3	1	2	1	0	0.0241902151702447	349.33
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	MT-ND2	4	1	2	2	0	0.0069604734712044	348
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	SHMT1	3	1	2	1	3	0.0241902151702447	278.4
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	BCL6	3	1	2	1	0	0.0241902151702447	262
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	SLC35D2	3	1	2	1	0	0.0241902151702447	232
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	MEIS2	3	1	2	1	3	0.0241902151702447	198.86
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	MT-ND4	10	1	4	6	0	1.26478934835803e-07	198.86
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	SEMA3B	3	1	2	1	0	0.0253353006460403	174
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	NRBP2	3	1	2	1	1	0.0263026447796443	154.67
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	MT-CO2	10	1	4	6	10	1.15178734910063e-17	139.2
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	FGFR2	3	1	2	1	3	0.0278463040575165	126.55
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	ERBIN	3	1	2	1	0	0.0308358101216163	107.08
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	MKLN1	3	1	2	1	3	0.033468802603213	92.8
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	SAMD4B	3	1	2	1	3	0.0337076310699805	87
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	PDS5B	2	1	2	0	0	0.0464016789949473	58
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	IRAK2	2	1	2	0	2	0.0464016789949473	55.68
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	FNDC3B	2	1	2	0	2	0.0464016789949473	53.54
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	USP39	2	1	2	0	2	0.0464016789949473	51.56
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	CARNS1	2	1	2	0	2	0.0492759092261353	46.4
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	RPL11	6	1	2	4	6	0.000359325566062585	28.46
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	ATP5MC2	6	1	2	4	6	0.00111277942558019	149.42
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	MT-CO3	6	1	2	4	0	0.00111277942558019	149.42
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	TXNRD1	6	1	2	4	0	0.00496578291792946	74.71
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	ZNF652	2	1	1	1	2	0.0117254064232775	99.03
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	SLC25A48	2	1	1	1	0	0.0324473970244432	519.9
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	GINM1	2	1	1	1	0	0.0324473970244432	519.9
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	PRKX	2	1	1	1	0	0.0324473970244432	346.6
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	SNX30	2	1	1	1	2	0.0324473970244432	346.6
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	CLMN	2	1	1	1	2	0.0324473970244432	259.95
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	DYNC1LI2	2	1	1	1	2	0.0324473970244432	259.95
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	AC091180.5	2	1	1	1	0	0.0324473970244432	259.95
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	BCL2L1	2	1	1	1	0	0.0324473970244432	259.95
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	FKBP5	2	1	1	1	0	0.03979116740331	173.3
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	SEMA4B	2	1	1	1	2	0.03979116740331	173.3
mitochondrial_kda_key_driver_summary_v1	Oligodendrocytes	NUP153	1	1	0	1	1	0.0290697356925483	524
mitochondrial_kda_key_driver_summary_v1	OPCs	RPS15	12	1	4	8	12	4.5741181951196e-14	19.06
mitochondrial_kda_key_driver_summary_v1	OPCs	FTL	12	1	4	8	0	2.08908344472111e-06	23.44
mitochondrial_kda_key_driver_summary_v1	OPCs	ANKRD11	12	1	4	8	12	8.80731791340593e-06	16.48
mitochondrial_kda_key_driver_summary_v1	OPCs	MT-ND4	12	1	4	8	0	1.98550004059756e-05	169.98
mitochondrial_kda_key_driver_summary_v1	OPCs	MT-CO2	16	1	6	10	0	3.25051857135045e-07	230.16
mitochondrial_kda_key_driver_summary_v1	OPCs	MT-ND1	12	1	4	8	0	0.000169927902018715	453.27
mitochondrial_kda_key_driver_summary_v1	OPCs	COX5B	4	1	2	2	0	0.00170074119883404	162
mitochondrial_kda_key_driver_summary_v1	OPCs	GSTP1	4	1	2	2	0	0.0065995351455293	82.41
mitochondrial_kda_key_driver_summary_v1	OPCs	MT-CO3	16	1	6	10	16	1.38339875232553e-12	172.62
mitochondrial_kda_key_driver_summary_v1	OPCs	FTH1	2	1	1	1	2	0.0197307975192107	83.69
mitochondrial_kda_key_driver_summary_v1	OPCs	NCOA1	5	1	2	3	5	0.00197103496350459	12.5
mitochondrial_kda_key_driver_summary_v1	OPCs	PAPOLA	7	1	3	4	1	0.00345123898368178	54.42
mitochondrial_kda_key_driver_summary_v1	OPCs	MBNL1	6	1	3	3	4	0.00765152820006171	37.01
mitochondrial_kda_key_driver_summary_v1	OPCs	HSPH1	2	1	1	1	2	0.0416635486336147	58.22
mitochondrial_kda_key_driver_summary_v1	OPCs	PIK3CA	2	1	1	1	2	0.0416635486336147	17.79
mitochondrial_kda_key_driver_summary_v1	OPCs	PSAP	6	1	2	4	3	0.000276354443940841	13.6
mitochondrial_kda_key_driver_summary_v1	OPCs	BEX3	7	1	2	5	0	0.000859809666989829	49.81
mitochondrial_kda_key_driver_summary_v1	OPCs	RPL18	3	1	1	2	0	0.00164258199043853	6.39
mitochondrial_kda_key_driver_summary_v1	OPCs	BMPR2	7	1	2	5	7	0.00273459831384514	34.08
mitochondrial_kda_key_driver_summary_v1	OPCs	MT-CYB	8	1	2	6	0	0.00147524361896006	173
mitochondrial_kda_key_driver_summary_v1	OPCs	GAPDH	4	1	2	2	0	0.00375752341278486	15.97
mitochondrial_kda_key_driver_summary_v1	OPCs	MT-ATP6	6	1	2	4	0	0.00469738540897988	83.84
mitochondrial_kda_key_driver_summary_v1	OPCs	MT-ND4L	3	1	1	2	3	0.00785612116517287	22.87
mitochondrial_kda_key_driver_summary_v1	OPCs	PKM	2	1	1	1	0	0.020446234719063	15.72
mitochondrial_kda_key_driver_summary_v1	OPCs	NDUFS5	2	1	1	1	0	0.020446234719063	41.92
mitochondrial_kda_key_driver_summary_v1	OPCs	ACAT2	3	1	1	2	3	0.020446234719063	41.92
mitochondrial_kda_key_driver_summary_v1	OPCs	SOD1	7	1	3	4	3	0.000466920726732561	486.43
mitochondrial_kda_key_driver_summary_v1	OPCs	CHCHD2	3	1	1	2	0	0.0321222428589229	33.54
mitochondrial_kda_key_driver_summary_v1	OPCs	ITM2B	2	1	1	1	0	0.0415030113319828	11.98
mitochondrial_kda_key_driver_summary_v1	OPCs	RPLP1	3	1	1	2	0	0.0381107004337031	7.96
mitochondrial_kda_key_driver_summary_v1	OPCs	UQCRFS1	3	1	1	2	0	0.0302244503997279	51.58
mitochondrial_kda_key_driver_summary_v1	OPCs	UBB	4	1	2	2	0	0.00302163307471061	149.67
mitochondrial_kda_key_driver_summary_v1	OPCs	UBC	4	1	2	2	3	0.00309455824788913	121.61
mitochondrial_kda_key_driver_summary_v1	OPCs	VDAC1	3	1	2	1	0	0.035344185774685	486.43
mitochondrial_kda_key_driver_summary_v1	OPCs	TUBA1A	3	1	2	1	0	0.035344185774685	486.43
mitochondrial_kda_key_driver_summary_v1	OPCs	TUBB2B	3	1	2	1	3	0.0378520865634557	324.29
mitochondrial_kda_key_driver_summary_v1	OPCs	RPL13	3	1	2	1	3	0.0378520865634557	324.29
mitochondrial_kda_key_driver_summary_v1	OPCs	HINT1	3	1	2	1	3	0.0441413126270872	243.21
mitochondrial_kda_key_driver_summary_v1	OPCs	SARAF	3	1	2	1	3	0.0490242968036768	194.57
mitochondrial_kda_key_driver_summary_v1	OPCs	CEBPD	2	1	2	0	0	0.00548537330042996	145.88
mitochondrial_kda_key_driver_summary_v1	OPCs	ARID5A	2	1	2	0	1	0.00548537330042996	116.7
mitochondrial_kda_key_driver_summary_v1	OPCs	MAP1LC3B	2	1	2	0	1	0.00673765328557994	86.44
mitochondrial_kda_key_driver_summary_v1	OPCs	NFKBIA	1	1	1	0	1	0.011742366756566	56.93
mitochondrial_kda_key_driver_summary_v1	OPCs	TPST1	1	1	1	0	1	0.0202828212932789	35.36
mitochondrial_kda_key_driver_summary_v1	OPCs	PPM1B	1	1	1	0	1	0.0305051945607193	389
mitochondrial_kda_key_driver_summary_v1	OPCs	PDK4	1	1	1	0	0	0.0325272553865539	291.75
mitochondrial_kda_key_driver_summary_v1	OPCs	MRPS6	1	1	1	0	0	0.0325272553865539	291.75
mitochondrial_kda_key_driver_summary_v1	Vasculature_cells	MT-CO1	9	1	3	6	0	0.00792568746014434	252.06
