schema_version	kda_run_id	analysis_tier	fine_cell_type	broad_network	signature_group	source_groups	source_contrast_ids	source_terminal_statuses	signature_direction	candidate_query_genes	effective_query_genes	exact_tested_genes	induced_network_edges	effective_background_genes	eligibility_status	terminal_status	significant_key_drivers	elapsed_seconds	message
mitochondrial_kda_run_manifest_v1	secondary_Exc_RELN_CHD7_e2_pool_AD_down_mito	secondary	Exc RELN CHD7	Excitatory_neurons	e2_pool	F_e2;M_e2	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e2;excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_down_mito	49	38	7436	7795	6350	eligible	completed_significant	18	1.096	
mitochondrial_kda_run_manifest_v1	secondary_Exc_RELN_CHD7_e2_pool_AD_both_mito	secondary	Exc RELN CHD7	Excitatory_neurons	e2_pool	F_e2;M_e2	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e2;excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_both_mito	94	72	7436	7795	6350	eligible	completed_significant	16	2.10799999999995	
mitochondrial_kda_run_manifest_v1	secondary_Exc_RELN_CHD7_e33_pool_AD_up_mito	secondary	Exc RELN CHD7	Excitatory_neurons	e33_pool	F_e33;M_e33	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e33;excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_up_mito	69	41	5571	5503	4664	eligible	completed_significant	7	1.02099999999996	
mitochondrial_kda_run_manifest_v1	secondary_Exc_RELN_CHD7_e33_pool_AD_down_mito	secondary	Exc RELN CHD7	Excitatory_neurons	e33_pool	F_e33;M_e33	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e33;excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_down_mito	115	86	5571	5503	4664	eligible	completed_significant	10	1.75199999999995	
mitochondrial_kda_run_manifest_v1	secondary_Exc_RELN_CHD7_e33_pool_AD_both_mito	secondary	Exc RELN CHD7	Excitatory_neurons	e33_pool	F_e33;M_e33	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e33;excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_both_mito	148	98	5571	5503	4664	eligible	completed_significant	9	1.94000000000005	
mitochondrial_kda_run_manifest_v1	secondary_Exc_RELN_CHD7_e4_pool_AD_up_mito	secondary	Exc RELN CHD7	Excitatory_neurons	e4_pool	F_e4;M_e4	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e4;excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_up_mito	199	155	6854	7161	5841	eligible	completed_significant	12	3.38000000000011	
mitochondrial_kda_run_manifest_v1	secondary_Exc_RELN_CHD7_e4_pool_AD_down_mito	secondary	Exc RELN CHD7	Excitatory_neurons	e4_pool	F_e4;M_e4	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e4;excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_down_mito	209	148	6854	7161	5841	eligible	completed_significant	5	2.97399999999993	
mitochondrial_kda_run_manifest_v1	secondary_Exc_RELN_CHD7_e4_pool_AD_both_mito	secondary	Exc RELN CHD7	Excitatory_neurons	e4_pool	F_e4;M_e4	excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Female__e4;excitatory_set3::Exc RELN CHD7::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_both_mito	348	252	6854	7161	5841	eligible	completed_significant	5	4.18799999999987	
mitochondrial_kda_run_manifest_v1	primary_Fib_FLRT2_F_e2_AD_up_mito	primary	Fib FLRT2	Vasculature_cells	F_e2	F_e2	vasculature::Fib FLRT2::AD_vs_NCI__Female__e2	validated_complete	AD_up_mito	0	0	5416	3528	3587	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_FLRT2_F_e2_AD_down_mito	primary	Fib FLRT2	Vasculature_cells	F_e2	F_e2	vasculature::Fib FLRT2::AD_vs_NCI__Female__e2	validated_complete	AD_down_mito	0	0	5416	3528	3587	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_FLRT2_F_e2_AD_both_mito	primary	Fib FLRT2	Vasculature_cells	F_e2	F_e2	vasculature::Fib FLRT2::AD_vs_NCI__Female__e2	validated_complete	AD_both_mito	0	0	5416	3528	3587	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_FLRT2_F_e33_AD_up_mito	primary	Fib FLRT2	Vasculature_cells	F_e33	F_e33	vasculature::Fib FLRT2::AD_vs_NCI__Female__e33	validated_complete	AD_up_mito	0	0	5637	3735	3791	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_FLRT2_F_e33_AD_down_mito	primary	Fib FLRT2	Vasculature_cells	F_e33	F_e33	vasculature::Fib FLRT2::AD_vs_NCI__Female__e33	validated_complete	AD_down_mito	0	0	5637	3735	3791	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_FLRT2_F_e33_AD_both_mito	primary	Fib FLRT2	Vasculature_cells	F_e33	F_e33	vasculature::Fib FLRT2::AD_vs_NCI__Female__e33	validated_complete	AD_both_mito	0	0	5637	3735	3791	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_FLRT2_F_e4_AD_up_mito	primary	Fib FLRT2	Vasculature_cells	F_e4	F_e4	vasculature::Fib FLRT2::AD_vs_NCI__Female__e4	validated_complete	AD_up_mito	0	0	5582	3683	3744	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_FLRT2_F_e4_AD_down_mito	primary	Fib FLRT2	Vasculature_cells	F_e4	F_e4	vasculature::Fib FLRT2::AD_vs_NCI__Female__e4	validated_complete	AD_down_mito	0	0	5582	3683	3744	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_FLRT2_F_e4_AD_both_mito	primary	Fib FLRT2	Vasculature_cells	F_e4	F_e4	vasculature::Fib FLRT2::AD_vs_NCI__Female__e4	validated_complete	AD_both_mito	0	0	5582	3683	3744	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_FLRT2_M_e2_AD_up_mito	primary	Fib FLRT2	Vasculature_cells	M_e2	M_e2	vasculature::Fib FLRT2::AD_vs_NCI__Male__e2	validated_complete	AD_up_mito	0	0	4900	3273	3334	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_FLRT2_M_e2_AD_down_mito	primary	Fib FLRT2	Vasculature_cells	M_e2	M_e2	vasculature::Fib FLRT2::AD_vs_NCI__Male__e2	validated_complete	AD_down_mito	0	0	4900	3273	3334	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_FLRT2_M_e2_AD_both_mito	primary	Fib FLRT2	Vasculature_cells	M_e2	M_e2	vasculature::Fib FLRT2::AD_vs_NCI__Male__e2	validated_complete	AD_both_mito	0	0	4900	3273	3334	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_FLRT2_M_e33_AD_up_mito	primary	Fib FLRT2	Vasculature_cells	M_e33	M_e33	vasculature::Fib FLRT2::AD_vs_NCI__Male__e33	validated_complete	AD_up_mito	0	0	5448	3642	3699	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_FLRT2_M_e33_AD_down_mito	primary	Fib FLRT2	Vasculature_cells	M_e33	M_e33	vasculature::Fib FLRT2::AD_vs_NCI__Male__e33	validated_complete	AD_down_mito	0	0	5448	3642	3699	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_FLRT2_M_e33_AD_both_mito	primary	Fib FLRT2	Vasculature_cells	M_e33	M_e33	vasculature::Fib FLRT2::AD_vs_NCI__Male__e33	validated_complete	AD_both_mito	0	0	5448	3642	3699	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_FLRT2_M_e4_AD_up_mito	primary	Fib FLRT2	Vasculature_cells	M_e4	M_e4	vasculature::Fib FLRT2::AD_vs_NCI__Male__e4	validated_complete	AD_up_mito	0	0	5298	3567	3620	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_FLRT2_M_e4_AD_down_mito	primary	Fib FLRT2	Vasculature_cells	M_e4	M_e4	vasculature::Fib FLRT2::AD_vs_NCI__Male__e4	validated_complete	AD_down_mito	2	2	5298	3567	3620	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_FLRT2_M_e4_AD_both_mito	primary	Fib FLRT2	Vasculature_cells	M_e4	M_e4	vasculature::Fib FLRT2::AD_vs_NCI__Male__e4	validated_complete	AD_both_mito	2	2	5298	3567	3620	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Fib_FLRT2_female_pool_AD_up_mito	secondary	Fib FLRT2	Vasculature_cells	female_pool	F_e2;F_e33;F_e4	vasculature::Fib FLRT2::AD_vs_NCI__Female__e2;vasculature::Fib FLRT2::AD_vs_NCI__Female__e33;vasculature::Fib FLRT2::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	0	0	4711	3336	3392	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Fib_FLRT2_female_pool_AD_down_mito	secondary	Fib FLRT2	Vasculature_cells	female_pool	F_e2;F_e33;F_e4	vasculature::Fib FLRT2::AD_vs_NCI__Female__e2;vasculature::Fib FLRT2::AD_vs_NCI__Female__e33;vasculature::Fib FLRT2::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_down_mito	0	0	4711	3336	3392	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Fib_FLRT2_female_pool_AD_both_mito	secondary	Fib FLRT2	Vasculature_cells	female_pool	F_e2;F_e33;F_e4	vasculature::Fib FLRT2::AD_vs_NCI__Female__e2;vasculature::Fib FLRT2::AD_vs_NCI__Female__e33;vasculature::Fib FLRT2::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_both_mito	0	0	4711	3336	3392	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Fib_FLRT2_male_pool_AD_up_mito	secondary	Fib FLRT2	Vasculature_cells	male_pool	M_e2;M_e33;M_e4	vasculature::Fib FLRT2::AD_vs_NCI__Male__e2;vasculature::Fib FLRT2::AD_vs_NCI__Male__e33;vasculature::Fib FLRT2::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	0	0	4163	3060	3114	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Fib_FLRT2_male_pool_AD_down_mito	secondary	Fib FLRT2	Vasculature_cells	male_pool	M_e2;M_e33;M_e4	vasculature::Fib FLRT2::AD_vs_NCI__Male__e2;vasculature::Fib FLRT2::AD_vs_NCI__Male__e33;vasculature::Fib FLRT2::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_down_mito	2	1	4163	3060	3114	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Fib_FLRT2_male_pool_AD_both_mito	secondary	Fib FLRT2	Vasculature_cells	male_pool	M_e2;M_e33;M_e4	vasculature::Fib FLRT2::AD_vs_NCI__Male__e2;vasculature::Fib FLRT2::AD_vs_NCI__Male__e33;vasculature::Fib FLRT2::AD_vs_NCI__Male__e4	validated_complete;validated_complete;validated_complete	AD_both_mito	2	1	4163	3060	3114	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Fib_FLRT2_e2_pool_AD_up_mito	secondary	Fib FLRT2	Vasculature_cells	e2_pool	F_e2;M_e2	vasculature::Fib FLRT2::AD_vs_NCI__Female__e2;vasculature::Fib FLRT2::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_up_mito	0	0	4245	3061	3118	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Fib_FLRT2_e2_pool_AD_down_mito	secondary	Fib FLRT2	Vasculature_cells	e2_pool	F_e2;M_e2	vasculature::Fib FLRT2::AD_vs_NCI__Female__e2;vasculature::Fib FLRT2::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_down_mito	0	0	4245	3061	3118	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Fib_FLRT2_e2_pool_AD_both_mito	secondary	Fib FLRT2	Vasculature_cells	e2_pool	F_e2;M_e2	vasculature::Fib FLRT2::AD_vs_NCI__Female__e2;vasculature::Fib FLRT2::AD_vs_NCI__Male__e2	validated_complete;validated_complete	AD_both_mito	0	0	4245	3061	3118	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Fib_FLRT2_e33_pool_AD_up_mito	secondary	Fib FLRT2	Vasculature_cells	e33_pool	F_e33;M_e33	vasculature::Fib FLRT2::AD_vs_NCI__Female__e33;vasculature::Fib FLRT2::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_up_mito	0	0	5187	3568	3622	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Fib_FLRT2_e33_pool_AD_down_mito	secondary	Fib FLRT2	Vasculature_cells	e33_pool	F_e33;M_e33	vasculature::Fib FLRT2::AD_vs_NCI__Female__e33;vasculature::Fib FLRT2::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_down_mito	0	0	5187	3568	3622	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Fib_FLRT2_e33_pool_AD_both_mito	secondary	Fib FLRT2	Vasculature_cells	e33_pool	F_e33;M_e33	vasculature::Fib FLRT2::AD_vs_NCI__Female__e33;vasculature::Fib FLRT2::AD_vs_NCI__Male__e33	validated_complete;validated_complete	AD_both_mito	0	0	5187	3568	3622	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Fib_FLRT2_e4_pool_AD_up_mito	secondary	Fib FLRT2	Vasculature_cells	e4_pool	F_e4;M_e4	vasculature::Fib FLRT2::AD_vs_NCI__Female__e4;vasculature::Fib FLRT2::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_up_mito	0	0	4866	3441	3492	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Fib_FLRT2_e4_pool_AD_down_mito	secondary	Fib FLRT2	Vasculature_cells	e4_pool	F_e4;M_e4	vasculature::Fib FLRT2::AD_vs_NCI__Female__e4;vasculature::Fib FLRT2::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_down_mito	2	1	4866	3441	3492	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Fib_FLRT2_e4_pool_AD_both_mito	secondary	Fib FLRT2	Vasculature_cells	e4_pool	F_e4;M_e4	vasculature::Fib FLRT2::AD_vs_NCI__Female__e4;vasculature::Fib FLRT2::AD_vs_NCI__Male__e4	validated_complete;validated_complete	AD_both_mito	2	1	4866	3441	3492	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_SLC4A4_F_e2_AD_up_mito	primary	Fib SLC4A4	Vasculature_cells	F_e2	F_e2	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e2	validated_complete	AD_up_mito	0	0	6135	3254	3346	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_SLC4A4_F_e2_AD_down_mito	primary	Fib SLC4A4	Vasculature_cells	F_e2	F_e2	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e2	validated_complete	AD_down_mito	0	0	6135	3254	3346	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_SLC4A4_F_e2_AD_both_mito	primary	Fib SLC4A4	Vasculature_cells	F_e2	F_e2	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e2	validated_complete	AD_both_mito	0	0	6135	3254	3346	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_SLC4A4_F_e33_AD_up_mito	primary	Fib SLC4A4	Vasculature_cells	F_e33	F_e33	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e33	validated_complete	AD_up_mito	0	0	6167	3677	3754	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_SLC4A4_F_e33_AD_down_mito	primary	Fib SLC4A4	Vasculature_cells	F_e33	F_e33	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e33	validated_complete	AD_down_mito	0	0	6167	3677	3754	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_SLC4A4_F_e33_AD_both_mito	primary	Fib SLC4A4	Vasculature_cells	F_e33	F_e33	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e33	validated_complete	AD_both_mito	0	0	6167	3677	3754	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_SLC4A4_F_e4_AD_up_mito	primary	Fib SLC4A4	Vasculature_cells	F_e4	F_e4	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e4	validated_complete	AD_up_mito	0	0	6689	3727	3791	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_SLC4A4_F_e4_AD_down_mito	primary	Fib SLC4A4	Vasculature_cells	F_e4	F_e4	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e4	validated_complete	AD_down_mito	0	0	6689	3727	3791	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_SLC4A4_F_e4_AD_both_mito	primary	Fib SLC4A4	Vasculature_cells	F_e4	F_e4	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e4	validated_complete	AD_both_mito	0	0	6689	3727	3791	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_SLC4A4_M_e2_AD_up_mito	primary	Fib SLC4A4	Vasculature_cells	M_e2	M_e2	vasculature::Fib SLC4A4::AD_vs_NCI__Male__e2	not_estimable	AD_up_mito	0	0	0	0	0	source_contrast_not_validated	skipped_source_contrast_not_validated	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_SLC4A4_M_e2_AD_down_mito	primary	Fib SLC4A4	Vasculature_cells	M_e2	M_e2	vasculature::Fib SLC4A4::AD_vs_NCI__Male__e2	not_estimable	AD_down_mito	0	0	0	0	0	source_contrast_not_validated	skipped_source_contrast_not_validated	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_SLC4A4_M_e2_AD_both_mito	primary	Fib SLC4A4	Vasculature_cells	M_e2	M_e2	vasculature::Fib SLC4A4::AD_vs_NCI__Male__e2	not_estimable	AD_both_mito	0	0	0	0	0	source_contrast_not_validated	skipped_source_contrast_not_validated	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_SLC4A4_M_e33_AD_up_mito	primary	Fib SLC4A4	Vasculature_cells	M_e33	M_e33	vasculature::Fib SLC4A4::AD_vs_NCI__Male__e33	validated_complete	AD_up_mito	0	0	4695	3146	3227	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_SLC4A4_M_e33_AD_down_mito	primary	Fib SLC4A4	Vasculature_cells	M_e33	M_e33	vasculature::Fib SLC4A4::AD_vs_NCI__Male__e33	validated_complete	AD_down_mito	0	0	4695	3146	3227	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_SLC4A4_M_e33_AD_both_mito	primary	Fib SLC4A4	Vasculature_cells	M_e33	M_e33	vasculature::Fib SLC4A4::AD_vs_NCI__Male__e33	validated_complete	AD_both_mito	0	0	4695	3146	3227	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_SLC4A4_M_e4_AD_up_mito	primary	Fib SLC4A4	Vasculature_cells	M_e4	M_e4	vasculature::Fib SLC4A4::AD_vs_NCI__Male__e4	validated_complete	AD_up_mito	0	0	6230	3437	3528	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_SLC4A4_M_e4_AD_down_mito	primary	Fib SLC4A4	Vasculature_cells	M_e4	M_e4	vasculature::Fib SLC4A4::AD_vs_NCI__Male__e4	validated_complete	AD_down_mito	0	0	6230	3437	3528	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	primary_Fib_SLC4A4_M_e4_AD_both_mito	primary	Fib SLC4A4	Vasculature_cells	M_e4	M_e4	vasculature::Fib SLC4A4::AD_vs_NCI__Male__e4	validated_complete	AD_both_mito	0	0	6230	3437	3528	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Fib_SLC4A4_female_pool_AD_up_mito	secondary	Fib SLC4A4	Vasculature_cells	female_pool	F_e2;F_e33;F_e4	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e2;vasculature::Fib SLC4A4::AD_vs_NCI__Female__e33;vasculature::Fib SLC4A4::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_up_mito	0	0	4185	2847	2929	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Fib_SLC4A4_female_pool_AD_down_mito	secondary	Fib SLC4A4	Vasculature_cells	female_pool	F_e2;F_e33;F_e4	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e2;vasculature::Fib SLC4A4::AD_vs_NCI__Female__e33;vasculature::Fib SLC4A4::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_down_mito	0	0	4185	2847	2929	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Fib_SLC4A4_female_pool_AD_both_mito	secondary	Fib SLC4A4	Vasculature_cells	female_pool	F_e2;F_e33;F_e4	vasculature::Fib SLC4A4::AD_vs_NCI__Female__e2;vasculature::Fib SLC4A4::AD_vs_NCI__Female__e33;vasculature::Fib SLC4A4::AD_vs_NCI__Female__e4	validated_complete;validated_complete;validated_complete	AD_both_mito	0	0	4185	2847	2929	effective_query_below_minimum	skipped_effective_query_below_minimum	0	0	
mitochondrial_kda_run_manifest_v1	secondary_Fib_SLC4A4_male_pool_AD_up_mito	secondary	Fib SLC4A4	Vasculature_cells	male_pool	M_e2;M_e33;M_e4	vasculature::Fib SLC4A4::AD_vs_NCI__Male__e2;vasculature::Fib SLC4A4::AD_vs_NCI__Male__e33;vasculature::Fib SLC4A4::AD_vs_NCI__Male__e4	not_estimable;validated_complete;validated_complete	AD_up_mito	0	0	0	0	0	source_contrast_not_validated	skipped_source_contrast_not_validated	0	0	
