schema_version	kda_run_id	analysis_tier	fine_cell_type	broad_network	signature_group	signature_direction	key_driver	best_layer	overlap_count	neighborhood_size	non_neighborhood_size	signature_size	fold_enrichment	log_p_value	adjusted_p_value	is_signature	is_root_node	global_key_driver	overlap_items
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_up_mito	RPS15	3	5	72	9498	76	8.74	-8.27194996413306	0.0124681723475706	FALSE	FALSE	FALSE	GUK1;PRDX5;RPL13;CYC1;NDUFB11
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_up_mito	RABAC1	3	3	17	9553	76	22.22	-8.10466329856933	0.0141244344338223	FALSE	FALSE	TRUE	SLC25A6;GPX4;CHCHD10
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_up_mito	NDUFB10	2	3	18	9552	76	20.99	-7.92805644938807	0.0161786276573052	TRUE	FALSE	FALSE	PRDX5;NDUFB10;NDUFB11
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_up_mito	TMEM147	3	3	19	9551	76	19.88	-7.76191912054025	0.0183679575032178	FALSE	FALSE	FALSE	PRDX5;NDUFB10;NDUFB11
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_up_mito	LAMTOR5	2	3	20	9550	76	18.89	-7.60511133589825	0.0206905104576611	FALSE	FALSE	FALSE	ATP5IF1;ATP5MC2;CHCHD10
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_up_mito	LDHB	1	2	5	9565	76	50.37	-7.39736530420764	0.0245583900809852	TRUE	FALSE	FALSE	LDHB;SOD1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_up_mito	POLR2K	3	4	53	9517	76	9.5	-7.12956076397088	0.0299600617411139	FALSE	FALSE	TRUE	MRPL32;ISCU;SOD1;FUNDC1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_up_mito	RPS13	3	4	53	9517	76	9.5	-7.12956076397088	0.0299600617411139	FALSE	FALSE	FALSE	SLC25A5;NDUFB9;CYC1;AIP
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_up_mito	LAGE3	2	3	26	9544	76	14.53	-6.81485736784147	0.039716979550299	FALSE	FALSE	FALSE	NDUFB11;CHCHD10;GUK1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_up_mito	PRELID1	1	2	7	9563	76	35.98	-6.66574607920126	0.043309400990917	TRUE	FALSE	FALSE	PRELID1;SLC25A4
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_up_mito	NDUFB2	3	2	7	9563	76	35.98	-6.66574607920126	0.043309400990917	TRUE	FALSE	FALSE	NDUFB2;MRPL39
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	MT-CO2	3	9	9	9561	110	87	-40.5254530357907	4.05185352632719e-15	TRUE	TRUE	TRUE	MT-CO2;MT-ATP6;MT-CO3;MT-ND4;MT-ND5;MT-CYB;MT-CO1;MT-ND1;MT-ND2
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	COX6B1	3	11	63	9507	110	15.19	-22.9861624185405	8.39152462246831e-08	TRUE	TRUE	TRUE	NDUFS5;COX7C;UQCRQ;ATP5F1E;NDUFB7;COX6B1;ATP5ME;NDUFA1;NDUFB2;RPL13;NDUFB10
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	COX7B	1	4	4	9566	110	87	-17.9181385924872	6.66539143929126e-06	TRUE	TRUE	TRUE	COX7B;COX5B;NDUFB4;COX6C
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	MT-CYB	2	4	4	9566	110	87	-17.9181385924872	6.66539143929126e-06	TRUE	FALSE	FALSE	MT-ND4;MT-CYB;MT-ND1;MT-ND2
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	UQCR10	3	9	66	9504	110	11.86	-16.7353208301465	1.74023089119972e-05	TRUE	TRUE	TRUE	ATP5IF1;LDHB;UQCR10;SOD1;ATP5MC2;TMEM126A;CHCHD10;MRPL20;ATP5MC3
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	COX4I1	1	5	11	9559	110	39.55	-16.3402209868807	2.15285762381327e-05	TRUE	TRUE	TRUE	COX4I1;PARK7;NDUFA8;PRDX5;COX5A
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	COX7C	3	8	51	9519	110	13.65	-16.1223869116964	2.29441860977168e-05	TRUE	FALSE	FALSE	NDUFS5;COX7C;UQCRQ;NDUFA1;RPL13;GUK1;PRDX5;ATP5ME
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	RPL11	3	10	113	9457	110	7.7	-14.3009060044572	0.000124090866295903	FALSE	TRUE	TRUE	COX7C;UQCRQ;SLC25A5;NDUFB9;ATP5PF;NDUFS5;ATP5ME;NDUFA1;RPL13;NDUFB3
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	ATP5PF	2	4	8	9562	110	43.5	-13.7052450045335	0.000180103473510543	TRUE	FALSE	FALSE	NDUFB3;ATP5PF;ATP5PD;NDUFB1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	MT-ND4L	2	4	8	9562	110	43.5	-13.7052450045335	0.000180103473510543	TRUE	FALSE	TRUE	MT-ND4L;MT-ND5;MT-ND3;MT-ND1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	MT-ATP6	2	3	3	9567	110	87	-13.4248924712709	0.000198653582242055	TRUE	FALSE	FALSE	MT-ATP6;MT-ND5;MT-ND1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	MT-ND4	1	3	3	9567	110	87	-13.4248924712709	0.000198653582242055	TRUE	FALSE	FALSE	MT-ND4;MT-ND1;MT-ND2
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	SELENOW	3	7	64	9506	110	9.52	-11.7455202384099	0.000983278149774875	FALSE	TRUE	TRUE	SLC25A4;PRELID1;NDUFB11;CHCHD10;GUK1;TMEM126A;CYC1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	RPL6	3	4	16	9554	110	21.75	-10.5182274911789	0.00311528778968328	FALSE	FALSE	FALSE	NDUFB3;ATP5PF;ATP5PD;NDUFB1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	LAMTOR5	2	4	20	9550	110	17.4	-9.57459311855562	0.00747050826342724	FALSE	FALSE	FALSE	ATP5IF1;ATP5MC2;TMEM126A;CHCHD10
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	RPLP2	1	3	8	9562	110	32.62	-9.44161796454188	0.00799966503617953	FALSE	FALSE	FALSE	NDUFS5;ATP5ME;NDUFA1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	COX6C	1	2	2	9568	110	87	-8.9408442222047	0.0105595415271777	TRUE	FALSE	FALSE	COX6C;COX7A2
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	PRDX5	1	2	2	9568	110	87	-8.9408442222047	0.0105595415271777	TRUE	FALSE	FALSE	PRDX5;NDUFB11
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	MT-CO3	1	2	2	9568	110	87	-8.9408442222047	0.0105595415271777	TRUE	FALSE	FALSE	MT-CO3;MT-CO1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	MT-ND5	1	2	2	9568	110	87	-8.9408442222047	0.0105595415271777	TRUE	FALSE	FALSE	MT-ND5;MT-ND1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	RPS15	3	6	72	9498	110	7.25	-8.68142834310718	0.0130352284911004	FALSE	FALSE	FALSE	GUK1;PRDX5;RPL13;CYC1;IDH3B;NDUFB11
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	RPL8	2	3	13	9557	110	20.08	-7.85295232199129	0.0251521922262741	FALSE	FALSE	FALSE	GUK1;PRDX5;NDUFB11
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	NDUFB3	1	2	3	9567	110	58	-7.8497854734375	0.0251521922262741	TRUE	FALSE	FALSE	NDUFB3;ATP5PD
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	CHCHD2	1	2	3	9567	110	58	-7.8497854734375	0.0251521922262741	TRUE	FALSE	TRUE	CHCHD2;ATP5MC3
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_female_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	female_pool	AD_both_mito	ATP5F1E	1	2	3	9567	110	58	-7.8497854734375	0.0251521922262741	TRUE	FALSE	FALSE	ATP5F1E;NDUFB2
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_up_mito	MT-CO2	3	7	9	9392	36	203.11	-35.9970004195749	1.76348008013862e-13	TRUE	TRUE	TRUE	MT-CO2;MT-ATP6;MT-CO3;MT-ND4;MT-ND5;MT-CYB;MT-ND1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_up_mito	MT-ND4L	2	4	8	9393	36	130.57	-18.1943282961869	4.75272656410604e-06	TRUE	FALSE	FALSE	MT-ND4L;MT-ND5;MT-ND3;MT-ND1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_up_mito	MT-ATP6	2	3	3	9398	36	261.14	-16.7801673688953	1.30320835972058e-05	TRUE	FALSE	FALSE	MT-ATP6;MT-ND5;MT-ND1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_up_mito	MT-CYB	2	3	4	9397	36	195.85	-15.3965100206906	3.89932892884154e-05	TRUE	FALSE	FALSE	MT-ND4;MT-CYB;MT-ND1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_up_mito	MT-ND5	1	2	2	9399	36	261.14	-11.1581693138911	0.00216156271288478	TRUE	FALSE	FALSE	MT-ND5;MT-ND1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_up_mito	WDR82	3	5	91	9310	36	14.35	-10.6961434389103	0.00285918253338108	FALSE	TRUE	TRUE	MT-ND4L;MT-ND5;MT-ND3;PIM1;MT-ND1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_up_mito	MT-ND4	1	2	3	9398	36	174.09	-10.0619715418951	0.00462074974166978	TRUE	FALSE	FALSE	MT-ND4;MT-ND1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_up_mito	NDUFB4	1	2	4	9397	36	130.57	-9.37123834019725	0.00806681540327789	TRUE	FALSE	FALSE	NDUFB4;NDUFV2
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_up_mito	PRELID1	1	2	6	9395	36	87.05	-8.45977395022071	0.0145963199920714	TRUE	FALSE	TRUE	PRELID1;SLC25A4
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_up_mito	IDH3G	2	2	6	9395	36	87.05	-8.45977395022071	0.0145963199920714	TRUE	FALSE	FALSE	IDH3G;MRPL28
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_up_mito	DAB2IP	2	2	6	9395	36	87.05	-8.45977395022071	0.0145963199920714	FALSE	FALSE	TRUE	NDUFB4;NDUFV2
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_up_mito	UQCRC1	3	2	7	9394	36	74.61	-8.12571407543686	0.0186868102243789	FALSE	FALSE	TRUE	IDH3G;MRPL28
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_up_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_up_mito	COX7B	2	2	10	9391	36	52.23	-7.37080786526835	0.0366965021735085	FALSE	TRUE	TRUE	NDUFB4;NDUFV2
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_down_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_down_mito	MT-CO2	3	5	9	9392	63	82.9	-20.3731134288485	1.68752848868638e-06	FALSE	TRUE	TRUE	MT-ATP6;MT-CO3;MT-ND4;MT-CO1;MT-ND2
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_down_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_down_mito	UQCR10	2	6	31	9370	63	28.88	-16.8973180921458	2.72734358298816e-05	TRUE	TRUE	TRUE	LDHB;UQCR10;MRPS21;SOD1;MRPL20;ATP5MC3
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_down_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_down_mito	MT-CO3	1	2	2	9399	63	149.22	-10.0267672024	0.0135401078108065	TRUE	FALSE	FALSE	MT-CO3;MT-CO1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_down_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_down_mito	ADHFE1	2	3	11	9390	63	40.7	-9.99667258470721	0.0135401078108065	TRUE	FALSE	FALSE	ADHFE1;ACSS3;DUS2
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_down_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_down_mito	TARBP1	3	8	216	9185	63	5.53	-9.32551171826466	0.0174424623083989	FALSE	TRUE	TRUE	BDH1;ADHFE1;DUS2;NFU1;COQ6;ACSS3;MYO19;NIPSNAP1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_down_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_down_mito	DHTKD1	3	3	14	9387	63	31.98	-9.21983258139611	0.0174424623083989	TRUE	FALSE	TRUE	RCC1L;DHTKD1;ACAD10
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_down_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_down_mito	CHCHD2	1	2	3	9398	63	99.48	-8.93249100241368	0.0174424623083989	TRUE	FALSE	TRUE	CHCHD2;ATP5MC3
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_down_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_down_mito	NDUFB2	1	2	3	9398	63	99.48	-8.93249100241368	0.0174424623083989	TRUE	FALSE	TRUE	NDUFB2;SLIRP
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_down_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_down_mito	MT-ND4	1	2	3	9398	63	99.48	-8.93249100241368	0.0174424623083989	TRUE	FALSE	FALSE	MT-ND4;MT-ND2
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_down_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_down_mito	TTC8	3	6	129	9272	63	6.94	-8.4551620937205	0.0253018113734303	FALSE	FALSE	FALSE	ADHFE1;ACSS3;BDH1;COQ6;DUS2;RCC1L
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_down_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_down_mito	MT-CYB	2	2	4	9397	63	74.61	-8.24367789614884	0.0284187746713089	FALSE	FALSE	FALSE	MT-ND4;MT-ND2
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_down_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_down_mito	COX7C	3	4	50	9351	63	11.94	-8.00199609247633	0.0331724739257661	TRUE	FALSE	TRUE	COX7C;PRDX5;ATP5ME;TOMM7
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_down_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_down_mito	LDHB	1	2	5	9396	63	59.69	-7.73718432940821	0.0399045155352987	TRUE	FALSE	FALSE	LDHB;SOD1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_both_mito	MT-CO2	3	9	9	9392	94	100.01	-41.8387309472728	1.07280433032269e-15	TRUE	TRUE	TRUE	MT-CO2;MT-ATP6;MT-CO3;MT-ND4;MT-ND5;MT-CYB;MT-CO1;MT-ND1;MT-ND2
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_both_mito	MT-CYB	2	4	4	9397	94	100.01	-18.4851047141306	7.44460273754388e-06	TRUE	FALSE	FALSE	MT-ND4;MT-CYB;MT-ND1;MT-ND2
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_both_mito	UQCR10	2	6	31	9370	94	19.36	-14.4848118476023	0.000252669445476273	TRUE	TRUE	TRUE	LDHB;UQCR10;MRPS21;SOD1;MRPL20;ATP5MC3
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_both_mito	MT-ND4L	2	4	8	9393	94	50.01	-14.2673647438105	0.000252669445476273	TRUE	FALSE	FALSE	MT-ND4L;MT-ND5;MT-ND3;MT-ND1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_both_mito	MT-ATP6	2	3	3	9398	94	100.01	-13.8477120409847	0.00025627976749977	TRUE	FALSE	FALSE	MT-ATP6;MT-ND5;MT-ND1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_both_mito	MT-ND4	1	3	3	9398	94	100.01	-13.8477120409847	0.00025627976749977	TRUE	FALSE	FALSE	MT-ND4;MT-ND1;MT-ND2
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_both_mito	NDUFB4	2	3	5	9396	94	60.01	-11.5597013646007	0.00216490051118041	TRUE	FALSE	FALSE	NDUFB4;NDUFV2;ATP5F1C
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_both_mito	DAB2IP	3	3	7	9394	94	42.86	-10.3215009987174	0.00653415725706246	FALSE	FALSE	TRUE	NDUFB4;NDUFV2;ATP5F1C
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_both_mito	MT-CO3	1	2	2	9399	94	100.01	-9.22114203841339	0.0157093926178066	TRUE	FALSE	FALSE	MT-CO3;MT-CO1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_both_mito	MT-ND5	1	2	2	9399	94	100.01	-9.22114203841339	0.0157093926178066	TRUE	FALSE	FALSE	MT-ND5;MT-ND1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_both_mito	COX7C	3	5	50	9351	94	10	-8.92258768457024	0.0192498441273522	TRUE	FALSE	TRUE	COX7C;GUK1;PRDX5;ATP5ME;TOMM7
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_both_mito	ADHFE1	2	3	11	9390	94	27.28	-8.7999931194504	0.0199471475178338	TRUE	FALSE	TRUE	ADHFE1;ACSS3;DUS2
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_both_mito	WDR82	3	6	91	9310	94	6.59	-8.15793165932203	0.0312137614216134	FALSE	TRUE	TRUE	MT-ND4L;MT-ND5;MT-ND3;GATM;PIM1;MT-ND1
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_both_mito	CHCHD2	1	2	3	9398	94	66.67	-8.12907665090932	0.0312137614216134	TRUE	FALSE	TRUE	CHCHD2;ATP5MC3
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_both_mito	NDUFB2	1	2	3	9398	94	66.67	-8.12907665090932	0.0312137614216134	TRUE	FALSE	TRUE	NDUFB2;SLIRP
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_both_mito	DHTKD1	3	3	14	9387	94	21.43	-8.03057043555987	0.0322922338419696	TRUE	FALSE	TRUE	RCC1L;DHTKD1;ACAD10
mitochondrial_kda_results_v1	secondary_Exc_L5_6_RORB_LINC02196_male_pool_AD_both_mito	secondary	Exc L5-6 RORB LINC02196	Excitatory_neurons	male_pool	AD_both_mito	COASY	2	2	4	9397	94	50.01	-7.4424715010378	0.0497075529271423	TRUE	FALSE	TRUE	COASY;MCRIP2
