feature_index	source_symbol	ensembl_id	mapping_status	gencode_mapping_method	eligible_donors_detected	unique_count_values	expression_filter_pass	annotation_filter_pass	network_filter_pass	residual_variance	selected_network_gene	exclusion_reason	discretization_pass	discretization_exclusion_reason	center_low	center_middle	center_high	final_node_order
7066	ALDH1L1-AS2	ENSG00000246022	phase18_exact	phase18	78	63	TRUE	TRUE	TRUE	0.221624383447412	TRUE		TRUE		-0.842960395900569	-0.112308884606935	0.482750675107038	2020
7071	KLF15	ENSG00000163884	phase18_exact	phase18	78	72	TRUE	TRUE	TRUE	0.285771128776533	TRUE		TRUE		-0.847450520687291	-0.0146607465541963	0.530754647174753	2021
7073	CFAP100	ENSG00000163885	phase18_exact	phase18	71	36	TRUE	TRUE	TRUE	1.03211960153322	TRUE		TRUE		-1.8069940357789	-0.217769573894951	0.931146954256035	2022
7081	PLXNA1	ENSG00000114554	phase18_exact	phase18	78	53	TRUE	TRUE	TRUE	0.176325194727837	TRUE		TRUE		-0.553425589079977	-0.0197651846982646	0.538861724825617	2023
7095	ABTB1	ENSG00000114626	phase18_exact	phase18	78	48	TRUE	TRUE	TRUE	0.248763857419542	TRUE		TRUE		-0.508207383571513	0.105798693236835	0.862695602450678	2024
7096	MGLL	ENSG00000074416	phase18_exact	phase18	78	75	TRUE	TRUE	TRUE	0.259589001443857	TRUE		TRUE		-0.90167171745534	-0.0183185262424503	0.47438824961082	2025
7098	KBTBD12	ENSG00000187715	phase18_exact	phase18	76	36	TRUE	TRUE	TRUE	0.720842962178672	TRUE		TRUE		-3.48443032122675	-0.488887593175833	0.561691400248376	2026
7100	RUVBL1	ENSG00000175792	phase18_exact	phase18	77	58	TRUE	TRUE	TRUE	0.55880532452885	TRUE		TRUE		-5.37863747341037	-0.258434724076712	0.40677872927374	2027
7110	RPN1	ENSG00000163902	phase18_exact	phase18	78	68	TRUE	TRUE	TRUE	0.193018436205843	TRUE		TRUE		-0.453633092172309	0.0885795844663271	0.732790807872132	2028
7116	KIAA1257	ENSG00000114656	phase18_exact	phase18	76	37	TRUE	TRUE	TRUE	0.900142023927668	TRUE		TRUE		-4.83018673078096	-0.520560894260561	0.762678408277844	2029
