schema_version	figure_id	case_id	atlas_display_order	current_symbol	network_order	broad_network	network_label	network_color	context_display_order	circle_displayed	within_case_rank	signature_direction	direction_label	direction_order	signature_group	group_label	group_order	column_order	eligible_query_count	usable_query_count	missing_query_count	coverage_fraction	conservative_support_count	support_fraction	stratum_acat_p	stratum_missing_as_one_acat_p	negative_log10_stratum_acat_p	capped_negative_log10_stratum_acat_p	cell_state
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	6	RPS13	2	Excitatory_neurons	Excitatory neurons	#E69F00	13	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	13	13	0	1	5	0.38461538461538464	1.512083616421377e-09	1.512083616421377e-09	8.8204241922036495	8	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	6	RPS13	2	Excitatory_neurons	Excitatory neurons	#E69F00	13	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	5	4	1	0.80000000000000004	0	0	0.012176819803494417	0.015234619381794007	1.9144661207452707	1.9144661207452707	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	6	RPS13	2	Excitatory_neurons	Excitatory neurons	#E69F00	13	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	7	7	0	1	0	0	0.010668606609788127	0.010668606609788127	1.9718922985882927	1.9718922985882927	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	7	ATP6V1F	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	14	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	2	2	0	1	0	0	0.03578233422009184	0.03578233422009184	1.4463313321353406	1.4463313321353406	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	7	ATP6V1F	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	14	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	2	2	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	7	ATP6V1F	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	14	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	7	ATP6V1F	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	14	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	6	6	0	1	0	0	0.068401124174738079	0.068401124174738079	1.1649367605770558	1.1649367605770558	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	7	ATP6V1F	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	14	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	7	ATP6V1F	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	14	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	7	ATP6V1F	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	14	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	7	ATP6V1F	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	14	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	7	ATP6V1F	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	14	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	5	5	0	1	1	0.20000000000000001	1.0069799211093901e-05	1.0069799211093901e-05	4.9969791890673676	4.9969791890673676	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	7	ATP6V1F	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	14	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	8	8	0	1	2	0.25	0.00083507647815025726	0.00083507647815025726	3.0782737490461116	3.0782737490461116	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	7	ATP6V1F	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	14	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	1	1	0	1	0	0	0.0021129430058093057	0.0021129430058093057	2.6751122173804118	2.6751122173804118	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	7	ATP6V1F	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	14	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	2	2	0	1	2	1	0.00053049961846090795	0.00053049961846090795	3.2753149241102029	3.2753149241102029	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	8	APOE	1	Astrocytes	Astrocytes	#009E73	15	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	1	1	0	1	1	1	5.504716403381806e-05	5.504716403381806e-05	4.2592650504649736	4.2592650504649736	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	8	APOE	1	Astrocytes	Astrocytes	#009E73	15	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	1	1	0	1	0	0	0.034337265786488949	0.034337265786488949	1.464234289871559	1.464234289871559	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	8	APOE	1	Astrocytes	Astrocytes	#009E73	15	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	2	2	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	8	APOE	1	Astrocytes	Astrocytes	#009E73	15	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	3	3	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	8	APOE	1	Astrocytes	Astrocytes	#009E73	15	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	8	APOE	1	Astrocytes	Astrocytes	#009E73	15	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	3	3	0	1	0	0	0.082254625794725256	0.082254625794725256	1.0848396690541806	1.0848396690541806	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	8	APOE	1	Astrocytes	Astrocytes	#009E73	15	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	1	1	0	1	0	0	0.064327047611868596	0.064327047611868596	1.1916063807510053	1.1916063807510053	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	8	APOE	1	Astrocytes	Astrocytes	#009E73	15	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	8	APOE	1	Astrocytes	Astrocytes	#009E73	15	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	3	3	0	1	0	0	0.14626746317833481	0.14626746317833481	0.83485227082373203	0.83485227082373203	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	8	APOE	1	Astrocytes	Astrocytes	#009E73	15	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	2	2	0	1	2	1	2.0254407958355048e-06	2.0254407958355048e-06	5.6934804468362197	5.6934804468362197	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	8	APOE	1	Astrocytes	Astrocytes	#009E73	15	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	8	APOE	1	Astrocytes	Astrocytes	#009E73	15	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	2	2	0	1	1	0.5	0.00026749781515327675	0.00026749781515327675	3.5726797608231293	3.5726797608231293	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	9	RPL38	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	16	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	2	2	0	1	0	0	0.083659699494436565	0.083659699494436565	1.0774836997379653	1.0774836997379653	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	9	RPL38	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	16	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	2	2	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	9	RPL38	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	16	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	9	RPL38	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	16	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	6	6	0	1	0	0	0.5119546592831774	0.5119546592831774	0.29076850014733702	0.29076850014733702	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	9	RPL38	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	16	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	9	RPL38	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	16	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	9	RPL38	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	16	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	9	RPL38	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	16	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	9	RPL38	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	16	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	5	4	1	0.80000000000000004	0	0	0.044865109124541933	0.056081698588124694	1.3480912715856015	1.3480912715856015	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	9	RPL38	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	16	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	8	7	1	0.875	3	0.42857142857142855	2.4598127248858566e-05	2.8112155178864639e-05	4.6090979561668135	4.6090979561668135	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	9	RPL38	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	16	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	9	RPL38	3	Inhibitory_neurons	Inhibitory neurons	#0072B2	16	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	2	2	0	1	0	0	0.06723886178984434	0.06723886178984434	1.1723796468472856	1.1723796468472856	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	10	RPL15	1	Astrocytes	Astrocytes	#009E73	17	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	1	1	0	1	1	1	3.3538598932916519e-06	3.3538598932916519e-06	5.4744550839008461	5.4744550839008461	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	10	RPL15	1	Astrocytes	Astrocytes	#009E73	17	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	10	RPL15	1	Astrocytes	Astrocytes	#009E73	17	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	2	2	0	1	0	0	0.08904686082793481	0.08904686082793481	1.0503813861292728	1.0503813861292728	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	10	RPL15	1	Astrocytes	Astrocytes	#009E73	17	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	3	3	0	1	0	0	0.09660233033552823	0.09660233033552823	1.0150123969835341	1.0150123969835341	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	10	RPL15	1	Astrocytes	Astrocytes	#009E73	17	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	10	RPL15	1	Astrocytes	Astrocytes	#009E73	17	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	3	3	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	10	RPL15	1	Astrocytes	Astrocytes	#009E73	17	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	10	RPL15	1	Astrocytes	Astrocytes	#009E73	17	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	10	RPL15	1	Astrocytes	Astrocytes	#009E73	17	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	3	3	0	1	1	0.33333333333333331	1.9397588377678541e-06	1.9397588377678541e-06	5.7122522607589783	5.7122522607589783	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	10	RPL15	1	Astrocytes	Astrocytes	#009E73	17	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	2	2	0	1	1	0.5	8.8537517040655544e-07	8.8537517040655544e-07	6.0528726616056741	6.0528726616056741	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	10	RPL15	1	Astrocytes	Astrocytes	#009E73	17	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	1	1	0	1	0	0	0.045216254096807129	0.045216254096807129	1.3447054192677719	1.3447054192677719	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	10	RPL15	1	Astrocytes	Astrocytes	#009E73	17	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	2	2	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	11	DYNLT1	2	Excitatory_neurons	Excitatory neurons	#E69F00	18	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	12	12	0	1	0	0	0.26834629585844683	0.26834629585844683	0.57130439515741727	0.57130439515741727	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	11	DYNLT1	2	Excitatory_neurons	Excitatory neurons	#E69F00	18	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	13	12	1	0.92307692307692313	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	11	DYNLT1	2	Excitatory_neurons	Excitatory neurons	#E69F00	18	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	2	2	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	11	DYNLT1	2	Excitatory_neurons	Excitatory neurons	#E69F00	18	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	12	10	2	0.83333333333333337	1	0.10000000000000001	0.0003429356533624781	0.00041155865363181601	3.4647873610394559	3.4647873610394559	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	11	DYNLT1	2	Excitatory_neurons	Excitatory neurons	#E69F00	18	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	8	6	2	0.75	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	11	DYNLT1	2	Excitatory_neurons	Excitatory neurons	#E69F00	18	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	10	8	2	0.80000000000000004	0	0	0.36849506097549384	0.39917553199495287	0.43356832871527939	0.43356832871527939	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	11	DYNLT1	2	Excitatory_neurons	Excitatory neurons	#E69F00	18	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	2	2	0	1	0	0	0.002974710340013312	0.002974710340013312	2.5265553169466495	2.5265553169466495	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	11	DYNLT1	2	Excitatory_neurons	Excitatory neurons	#E69F00	18	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	2	1	1	0.5	1	1	5.1498634680947931e-08	1.0299726936189451e-07	7.2882042847139612	7.2882042847139612	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	11	DYNLT1	2	Excitatory_neurons	Excitatory neurons	#E69F00	18	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	11	11	0	1	0	0	0.00806247670859973	0.00806247670859973	2.0935315269726416	2.0935315269726416	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	11	DYNLT1	2	Excitatory_neurons	Excitatory neurons	#E69F00	18	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	13	11	2	0.84615384615384615	0	0	0.39313937454482334	0.43318914902175204	0.40545345760145707	0.40545345760145707	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	11	DYNLT1	2	Excitatory_neurons	Excitatory neurons	#E69F00	18	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	5	3	2	0.59999999999999998	0	0	0.60470811932597923	0.64335135383348441	0.21845420014749517	0.21845420014749517	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	11	DYNLT1	2	Excitatory_neurons	Excitatory neurons	#E69F00	18	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	7	5	2	0.7142857142857143	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	12	LAPTM4A	1	Astrocytes	Astrocytes	#009E73	19	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	1	1	0	1	0	0	0.0028081127285994952	0.0028081127285994952	2.5515854619175777	2.5515854619175777	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	12	LAPTM4A	1	Astrocytes	Astrocytes	#009E73	19	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	1	1	0	1	0	0	0.11529984148482593	0.11529984148482593	0.93817128977653008	0.93817128977653008	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	12	LAPTM4A	1	Astrocytes	Astrocytes	#009E73	19	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	2	2	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	12	LAPTM4A	1	Astrocytes	Astrocytes	#009E73	19	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	3	3	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	12	LAPTM4A	1	Astrocytes	Astrocytes	#009E73	19	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	12	LAPTM4A	1	Astrocytes	Astrocytes	#009E73	19	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	3	3	0	1	0	0	0.22184340980164766	0.22184340980164766	0.65395346813872668	0.65395346813872668	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	12	LAPTM4A	1	Astrocytes	Astrocytes	#009E73	19	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	1	1	0	1	0	0	0.14295857881206708	0.14295857881206708	0.84478977791389054	0.84478977791389054	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	12	LAPTM4A	1	Astrocytes	Astrocytes	#009E73	19	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	12	LAPTM4A	1	Astrocytes	Astrocytes	#009E73	19	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	3	3	0	1	0	0	0.41612870100287713	0.41612870100287713	0.38077232925076593	0.38077232925076593	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	12	LAPTM4A	1	Astrocytes	Astrocytes	#009E73	19	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	2	2	0	1	2	1	2.0879253811054522e-06	2.0879253811054522e-06	5.6802850263370255	5.6802850263370255	supporting_tested
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	12	LAPTM4A	1	Astrocytes	Astrocytes	#009E73	19	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	1	1	0	1	0	0	1	1	-0	-0	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	12	LAPTM4A	1	Astrocytes	Astrocytes	#009E73	19	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	2	2	0	1	0	0	0.0019929169352909107	0.0019929169352909107	2.7005108023013089	2.7005108023013089	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	13	ANKRD11	5	OPCs	OPCs	#56B4E9	20	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	1	1	0	1	0	0	0.07711242876503141	0.07711242876503141	1.1128756179406123	1.1128756179406123	tested_zero_support
phase18_case3_sex_apoe_v1_plot_data_v1	phase18_case3_sex_apoe	case3_not_core_mito	13	ANKRD11	5	OPCs	OPCs	#56B4E9	20	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	1	1	0	1	1	1	1.283189087762142e-06	1.283189087762142e-06	5.8917093422837565	5.8917093422837565	supporting_tested
