schema_version	kda_run_id	gene	effective_member	exclusion_reason
mitochondrial_kda_signature_members_v1	secondary_Inh_SORCS1_TTN_e33_pool_AD_both_mito	DCAKD	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_SORCS1_TTN_e33_pool_AD_both_mito	MT-ATP6	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_SORCS1_TTN_e33_pool_AD_both_mito	MT-CO1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_SORCS1_TTN_e33_pool_AD_both_mito	MT-CO2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_SORCS1_TTN_e33_pool_AD_both_mito	MT-CO3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_SORCS1_TTN_e33_pool_AD_both_mito	MT-CYB	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_SORCS1_TTN_e33_pool_AD_both_mito	MT-ND1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_SORCS1_TTN_e33_pool_AD_both_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_SORCS1_TTN_e33_pool_AD_both_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_SORCS1_TTN_e33_pool_AD_both_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_SORCS1_TTN_e33_pool_AD_both_mito	MT-ND5	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_SORCS1_TTN_e4_pool_AD_down_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_SORCS1_TTN_e4_pool_AD_down_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_SORCS1_TTN_e4_pool_AD_both_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_SORCS1_TTN_e4_pool_AD_both_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e2_AD_up_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e2_AD_up_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e2_AD_down_mito	AKAP1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e2_AD_both_mito	AKAP1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e2_AD_both_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e2_AD_both_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e33_AD_up_mito	FAM162A	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e33_AD_up_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e33_AD_up_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e33_AD_up_mito	MT-ND4L	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e33_AD_up_mito	NDUFB7	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e33_AD_up_mito	NDUFS8	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e33_AD_down_mito	IDI1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e33_AD_down_mito	SLC25A48	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e33_AD_both_mito	FAM162A	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e33_AD_both_mito	IDI1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e33_AD_both_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e33_AD_both_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e33_AD_both_mito	MT-ND4L	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e33_AD_both_mito	NDUFB7	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e33_AD_both_mito	NDUFS8	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e33_AD_both_mito	SLC25A48	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e4_AD_up_mito	MSRB2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e4_AD_up_mito	PNPT1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e4_AD_down_mito	HIBCH	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e4_AD_down_mito	MCU	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e4_AD_down_mito	MRPS7	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e4_AD_both_mito	HIBCH	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e4_AD_both_mito	MCU	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e4_AD_both_mito	MRPS7	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e4_AD_both_mito	MSRB2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_F_e4_AD_both_mito	PNPT1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_M_e2_AD_up_mito	MFN1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_M_e2_AD_down_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_M_e2_AD_down_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_M_e2_AD_both_mito	MFN1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_M_e2_AD_both_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_M_e2_AD_both_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_M_e33_AD_down_mito	HIBCH	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_M_e33_AD_both_mito	HIBCH	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_M_e4_AD_up_mito	BNIP3L	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_M_e4_AD_down_mito	AKR7A2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_M_e4_AD_down_mito	MTHFD2L	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_M_e4_AD_down_mito	RDH13	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_M_e4_AD_down_mito	SAMM50	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_M_e4_AD_both_mito	AKR7A2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_M_e4_AD_both_mito	BNIP3L	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_M_e4_AD_both_mito	MTHFD2L	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_M_e4_AD_both_mito	RDH13	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_ABI3BP_M_e4_AD_both_mito	SAMM50	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_up_mito	FAM162A	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_up_mito	MSRB2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_up_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_up_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_up_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_up_mito	MT-ND4L	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_up_mito	NDUFB7	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_up_mito	NDUFS8	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_up_mito	PNPT1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_down_mito	AKAP1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_down_mito	HIBCH	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_down_mito	IDI1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_down_mito	MCU	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_down_mito	MRPS7	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_down_mito	SLC25A48	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_both_mito	AKAP1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_both_mito	FAM162A	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_both_mito	HIBCH	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_both_mito	IDI1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_both_mito	MCU	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_both_mito	MRPS7	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_both_mito	MSRB2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_both_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_both_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_both_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_both_mito	MT-ND4L	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_both_mito	NDUFB7	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_both_mito	NDUFS8	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_both_mito	PNPT1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_female_pool_AD_both_mito	SLC25A48	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_male_pool_AD_up_mito	BNIP3L	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_male_pool_AD_up_mito	MFN1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_male_pool_AD_down_mito	AKR7A2	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_male_pool_AD_down_mito	HIBCH	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_male_pool_AD_down_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_male_pool_AD_down_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_male_pool_AD_down_mito	MTHFD2L	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_male_pool_AD_down_mito	RDH13	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_male_pool_AD_down_mito	SAMM50	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_male_pool_AD_both_mito	AKR7A2	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_male_pool_AD_both_mito	BNIP3L	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_male_pool_AD_both_mito	HIBCH	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_male_pool_AD_both_mito	MFN1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_male_pool_AD_both_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_male_pool_AD_both_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_male_pool_AD_both_mito	MTHFD2L	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_male_pool_AD_both_mito	RDH13	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_male_pool_AD_both_mito	SAMM50	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e2_pool_AD_up_mito	MFN1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e2_pool_AD_up_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e2_pool_AD_up_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e2_pool_AD_down_mito	AKAP1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e2_pool_AD_down_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e2_pool_AD_down_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e2_pool_AD_both_mito	AKAP1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e2_pool_AD_both_mito	MFN1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e2_pool_AD_both_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e2_pool_AD_both_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e2_pool_AD_both_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e33_pool_AD_up_mito	FAM162A	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e33_pool_AD_up_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e33_pool_AD_up_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e33_pool_AD_up_mito	MT-ND4L	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e33_pool_AD_up_mito	NDUFB7	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e33_pool_AD_up_mito	NDUFS8	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e33_pool_AD_down_mito	HIBCH	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e33_pool_AD_down_mito	IDI1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e33_pool_AD_down_mito	SLC25A48	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e33_pool_AD_both_mito	FAM162A	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e33_pool_AD_both_mito	HIBCH	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e33_pool_AD_both_mito	IDI1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e33_pool_AD_both_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e33_pool_AD_both_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e33_pool_AD_both_mito	MT-ND4L	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e33_pool_AD_both_mito	NDUFB7	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e33_pool_AD_both_mito	NDUFS8	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e33_pool_AD_both_mito	SLC25A48	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e4_pool_AD_up_mito	BNIP3L	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e4_pool_AD_up_mito	MSRB2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e4_pool_AD_up_mito	PNPT1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e4_pool_AD_down_mito	AKR7A2	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e4_pool_AD_down_mito	HIBCH	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e4_pool_AD_down_mito	MCU	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e4_pool_AD_down_mito	MRPS7	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e4_pool_AD_down_mito	MTHFD2L	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e4_pool_AD_down_mito	RDH13	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e4_pool_AD_down_mito	SAMM50	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e4_pool_AD_both_mito	AKR7A2	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e4_pool_AD_both_mito	BNIP3L	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e4_pool_AD_both_mito	HIBCH	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e4_pool_AD_both_mito	MCU	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e4_pool_AD_both_mito	MRPS7	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e4_pool_AD_both_mito	MSRB2	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e4_pool_AD_both_mito	MTHFD2L	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e4_pool_AD_both_mito	PNPT1	TRUE	
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e4_pool_AD_both_mito	RDH13	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	secondary_Inh_VIP_ABI3BP_e4_pool_AD_both_mito	SAMM50	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e2_AD_up_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e2_AD_up_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e2_AD_both_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e2_AD_both_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_up_mito	GUK1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_up_mito	MT-ND1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_up_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_up_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_up_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_up_mito	MT-ND4L	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_up_mito	MT-ND5	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_up_mito	MTO1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_down_mito	CRY1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_down_mito	MRPS16	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_down_mito	PTRH2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_both_mito	CRY1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_both_mito	GUK1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_both_mito	MRPS16	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_both_mito	MT-ND1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_both_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_both_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_both_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_both_mito	MT-ND4L	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_both_mito	MT-ND5	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_both_mito	MTO1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e33_AD_both_mito	PTRH2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e4_AD_up_mito	OXR1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e4_AD_down_mito	HIBCH	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e4_AD_down_mito	MRPL41	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e4_AD_down_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e4_AD_down_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e4_AD_down_mito	SERHL2	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e4_AD_both_mito	HIBCH	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e4_AD_both_mito	MRPL41	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e4_AD_both_mito	MT-ND3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e4_AD_both_mito	MT-ND4	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e4_AD_both_mito	OXR1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_F_e4_AD_both_mito	SERHL2	FALSE	not_in_effective_background
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_up_mito	MCU	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_down_mito	APOO	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_down_mito	COX5A	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_down_mito	COX7C	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_down_mito	FBXL4	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_down_mito	FTH1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_down_mito	MFF	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_down_mito	MT-ND2	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_down_mito	NDUFS3	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_down_mito	OCIAD1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_down_mito	PSAP	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_down_mito	RPL13	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_down_mito	SLC25A46	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_down_mito	SOD1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_down_mito	TXNRD1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_both_mito	APOO	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_both_mito	COX5A	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_both_mito	COX7C	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_both_mito	FBXL4	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_both_mito	FTH1	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_both_mito	MCU	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_both_mito	MFF	TRUE	
mitochondrial_kda_signature_members_v1	primary_Inh_VIP_CLSTN2_M_e2_AD_both_mito	MT-ND2	TRUE	
