schema_version	signature_group	sex	apoe_group	broad_cell_type	key_driver	is_core_mito	mito_tier	genome_origin	contributing_call_count	contributing_fine_cell_type_count	contributing_fine_cell_types	contributing_run_ids	minimum_within_call_adjusted_p_value	median_within_call_adjusted_p_value	maximum_within_call_adjusted_p_value	simple_aggregation_score	aggregation_method	rank
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	EIF1B	FALSE	non_mito	nuclear	1	1	Exc NRGN	primary_Exc_NRGN_M_e33_AD_both_mito	0.0211089032978719	0.0211089032978719	0.0211089032978719	0.0211089032978719	singleton_within_call_adjusted_p_passthrough	34
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	SELENOW	FALSE	non_mito	nuclear	1	1	Exc NRGN	primary_Exc_NRGN_M_e33_AD_both_mito	0.0211089032978719	0.0211089032978719	0.0211089032978719	0.0211089032978719	singleton_within_call_adjusted_p_passthrough	35
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	ATP6AP2	FALSE	non_mito	nuclear	2	2	Exc NRGN|Exc RELN CHD7	primary_Exc_NRGN_M_e33_AD_both_mito|primary_Exc_RELN_CHD7_M_e33_AD_both_mito	0.0211089032978719	0.0218298184840051	0.0225507336701383	0.02180604799634618	equal_weight_acat	36
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	UQCRH	TRUE	core_mito_protein	nuclear	1	1	Exc RELN CHD7	primary_Exc_RELN_CHD7_M_e33_AD_both_mito	0.0225507336701383	0.0225507336701383	0.0225507336701383	0.0225507336701383	singleton_within_call_adjusted_p_passthrough	37
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	SLC25A3	TRUE	core_mito_protein	nuclear	1	1	Exc NRGN	primary_Exc_NRGN_M_e33_AD_both_mito	0.0231109201999269	0.0231109201999269	0.0231109201999269	0.0231109201999269	singleton_within_call_adjusted_p_passthrough	38
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	SAP18	FALSE	non_mito	nuclear	2	2	Exc NRGN|Exc RELN CHD7	primary_Exc_NRGN_M_e33_AD_both_mito|primary_Exc_RELN_CHD7_M_e33_AD_both_mito	0.0225507336701383	0.02330133367147375	0.0240519336728092	0.023277197897738737	equal_weight_acat	39
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	ATP5F1D	TRUE	core_mito_protein	nuclear	1	1	Exc NRGN	primary_Exc_NRGN_M_e33_AD_both_mito	0.0240519336728092	0.0240519336728092	0.0240519336728092	0.0240519336728092	singleton_within_call_adjusted_p_passthrough	40
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	ATP6V1G1	FALSE	non_mito	nuclear	3	3	Exc L4-5 RORB GABRG1|Exc NRGN|Exc RELN CHD7	primary_Exc_L4_5_RORB_GABRG1_M_e33_AD_both_mito|primary_Exc_NRGN_M_e33_AD_both_mito|primary_Exc_RELN_CHD7_M_e33_AD_both_mito	0.0137127345601123	0.0390351219072562	0.047323901533426	0.0250853029072115	equal_weight_acat	41
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	NOXA1	FALSE	non_mito	nuclear	1	1	Exc L5/6 NP	primary_Exc_L5_6_NP_M_e33_AD_both_mito	0.0256095043874068	0.0256095043874068	0.0256095043874068	0.0256095043874068	singleton_within_call_adjusted_p_passthrough	42
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	PHF3	FALSE	non_mito	nuclear	1	1	Exc L5/6 NP	primary_Exc_L5_6_NP_M_e33_AD_both_mito	0.0269950421731422	0.0269950421731422	0.0269950421731422	0.0269950421731422	singleton_within_call_adjusted_p_passthrough	43
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	SMARCA1	FALSE	non_mito	nuclear	1	1	Exc L5/6 NP	primary_Exc_L5_6_NP_M_e33_AD_both_mito	0.0269950421731422	0.0269950421731422	0.0269950421731422	0.0269950421731422	singleton_within_call_adjusted_p_passthrough	44
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	VPS37A	FALSE	non_mito	nuclear	1	1	Exc L5/6 NP	primary_Exc_L5_6_NP_M_e33_AD_both_mito	0.0269950421731422	0.0269950421731422	0.0269950421731422	0.0269950421731422	singleton_within_call_adjusted_p_passthrough	45
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	BEX3	FALSE	non_mito	nuclear	1	1	Exc RELN CHD7	primary_Exc_RELN_CHD7_M_e33_AD_both_mito	0.0283296609980647	0.0283296609980647	0.0283296609980647	0.0283296609980647	singleton_within_call_adjusted_p_passthrough	46
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	GABARAPL2	FALSE	non_mito	nuclear	3	3	Exc L4-5 RORB GABRG1|Exc NRGN|Exc RELN CHD7	primary_Exc_L4_5_RORB_GABRG1_M_e33_AD_both_mito|primary_Exc_NRGN_M_e33_AD_both_mito|primary_Exc_RELN_CHD7_M_e33_AD_both_mito	0.0210322408244659	0.0349490820666833	0.0423323104524547	0.030073680477072703	equal_weight_acat	47
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	RPL11	FALSE	non_mito	nuclear	1	1	Exc L5/6 NP	primary_Exc_L5_6_NP_M_e33_AD_both_mito	0.0305629873938811	0.0305629873938811	0.0305629873938811	0.0305629873938811	singleton_within_call_adjusted_p_passthrough	48
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	GHITM	TRUE	core_mito_protein	nuclear	1	1	Exc RELN CHD7	primary_Exc_RELN_CHD7_M_e33_AD_both_mito	0.0314202689305022	0.0314202689305022	0.0314202689305022	0.0314202689305022	singleton_within_call_adjusted_p_passthrough	49
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	RABAC1	FALSE	non_mito	nuclear	1	1	Exc RELN CHD7	primary_Exc_RELN_CHD7_M_e33_AD_both_mito	0.0314202689305022	0.0314202689305022	0.0314202689305022	0.0314202689305022	singleton_within_call_adjusted_p_passthrough	50
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	PGAM1	FALSE	non_mito	nuclear	1	1	Exc RELN CHD7	primary_Exc_RELN_CHD7_M_e33_AD_both_mito	0.0316838863274669	0.0316838863274669	0.0316838863274669	0.0316838863274669	singleton_within_call_adjusted_p_passthrough	51
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	EIF3K	FALSE	non_mito	nuclear	1	1	Exc L4-5 RORB IL1RAPL2	primary_Exc_L4_5_RORB_IL1RAPL2_M_e33_AD_both_mito	0.0323826985152087	0.0323826985152087	0.0323826985152087	0.0323826985152087	singleton_within_call_adjusted_p_passthrough	52
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	SBNO2	FALSE	non_mito	nuclear	1	1	Exc L4-5 RORB IL1RAPL2	primary_Exc_L4_5_RORB_IL1RAPL2_M_e33_AD_both_mito	0.0323826985152087	0.0323826985152087	0.0323826985152087	0.0323826985152087	singleton_within_call_adjusted_p_passthrough	53
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	LRP1B	FALSE	non_mito	nuclear	1	1	Exc L3-4 RORB CUX2	primary_Exc_L3_4_RORB_CUX2_M_e33_AD_both_mito	0.0402070235218902	0.0402070235218902	0.0402070235218902	0.0402070235218902	singleton_within_call_adjusted_p_passthrough	54
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	NDUFB7	TRUE	core_mito_protein	nuclear	1	1	Exc L4-5 RORB GABRG1	primary_Exc_L4_5_RORB_GABRG1_M_e33_AD_both_mito	0.0442063666591288	0.0442063666591288	0.0442063666591288	0.0442063666591288	singleton_within_call_adjusted_p_passthrough	55
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	ZNF738	FALSE	non_mito	nuclear	1	1	Exc L4-5 RORB GABRG1	primary_Exc_L4_5_RORB_GABRG1_M_e33_AD_both_mito	0.0442063666591288	0.0442063666591288	0.0442063666591288	0.0442063666591288	singleton_within_call_adjusted_p_passthrough	56
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	RFLNA	FALSE	non_mito	nuclear	1	1	Exc L4-5 RORB IL1RAPL2	primary_Exc_L4_5_RORB_IL1RAPL2_M_e33_AD_both_mito	0.0470233162431669	0.0470233162431669	0.0470233162431669	0.0470233162431669	singleton_within_call_adjusted_p_passthrough	57
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	ELOB	FALSE	non_mito	nuclear	1	1	Exc L4-5 RORB GABRG1	primary_Exc_L4_5_RORB_GABRG1_M_e33_AD_both_mito	0.047323901533426	0.047323901533426	0.047323901533426	0.047323901533426	singleton_within_call_adjusted_p_passthrough	58
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Excitatory_neurons	MAGEF1	FALSE	non_mito	nuclear	1	1	Exc L4-5 RORB GABRG1	primary_Exc_L4_5_RORB_GABRG1_M_e33_AD_both_mito	0.047323901533426	0.047323901533426	0.047323901533426	0.047323901533426	singleton_within_call_adjusted_p_passthrough	59
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	MT-CO2	TRUE	core_mito_protein	mtDNA	4	4	Inh ALCAM TRPM3|Inh FBN2 EPB41L4A|Inh PVALB SULF1|Inh VIP CLSTN2	primary_Inh_ALCAM_TRPM3_M_e33_AD_both_mito|primary_Inh_FBN2_EPB41L4A_M_e33_AD_both_mito|primary_Inh_PVALB_SULF1_M_e33_AD_both_mito|primary_Inh_VIP_CLSTN2_M_e33_AD_both_mito	6.42028197995436e-22	0.0007147738042838277	0.00502916104300199	2.568112791981744e-21	equal_weight_acat	1
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	MT-CO3	TRUE	core_mito_protein	mtDNA	1	1	Inh FBN2 EPB41L4A	primary_Inh_FBN2_EPB41L4A_M_e33_AD_both_mito	4.27042529892928e-12	4.27042529892928e-12	4.27042529892928e-12	4.27042529892928e-12	singleton_within_call_adjusted_p_passthrough	2
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	MT-CYB	TRUE	core_mito_protein	mtDNA	5	5	Inh ALCAM TRPM3|Inh FBN2 EPB41L4A|Inh L6 SST NPY|Inh PVALB SULF1|Inh VIP CLSTN2	primary_Inh_ALCAM_TRPM3_M_e33_AD_both_mito|primary_Inh_FBN2_EPB41L4A_M_e33_AD_both_mito|primary_Inh_L6_SST_NPY_M_e33_AD_both_mito|primary_Inh_PVALB_SULF1_M_e33_AD_both_mito|primary_Inh_VIP_CLSTN2_M_e33_AD_both_mito	1.05308350333406e-11	0.00686417258556813	0.0311900057122187	5.2654533047449393e-11	equal_weight_acat	3
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	MT-ND5	TRUE	core_mito_protein	mtDNA	2	2	Inh FBN2 EPB41L4A|Inh L6 SST NPY	primary_Inh_FBN2_EPB41L4A_M_e33_AD_both_mito|primary_Inh_L6_SST_NPY_M_e33_AD_both_mito	9.72133924460056e-10	0.015595003342176313	0.0311900057122187	1.944267825109779e-09	equal_weight_acat	4
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	MT-ND1	TRUE	core_mito_protein	mtDNA	2	2	Inh FBN2 EPB41L4A|Inh PVALB SULF1	primary_Inh_FBN2_EPB41L4A_M_e33_AD_both_mito|primary_Inh_PVALB_SULF1_M_e33_AD_both_mito	6.39226774757753e-07	0.019859432733469826	0.0397182262401649	1.278433081260384e-06	equal_weight_acat	5
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	MT-ND4	TRUE	core_mito_protein	mtDNA	1	1	Inh FBN2 EPB41L4A	primary_Inh_FBN2_EPB41L4A_M_e33_AD_both_mito	0.000261232767525637	0.000261232767525637	0.000261232767525637	0.000261232767525637	singleton_within_call_adjusted_p_passthrough	6
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	SELENOW	FALSE	non_mito	nuclear	1	1	Inh PVALB SULF1	primary_Inh_PVALB_SULF1_M_e33_AD_both_mito	0.00132514424280464	0.00132514424280464	0.00132514424280464	0.00132514424280464	singleton_within_call_adjusted_p_passthrough	7
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	AP2M1	FALSE	non_mito	nuclear	2	2	Inh PVALB HTR4|Inh PVALB SULF1	primary_Inh_PVALB_HTR4_M_e33_AD_both_mito|primary_Inh_PVALB_SULF1_M_e33_AD_both_mito	0.00132514424280464	0.02131883433422827	0.0413125244256519	0.002568327007439329	equal_weight_acat	8
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	MT-ND4L	TRUE	core_mito_protein	mtDNA	1	1	Inh FBN2 EPB41L4A	primary_Inh_FBN2_EPB41L4A_M_e33_AD_both_mito	0.00407172688556267	0.00407172688556267	0.00407172688556267	0.00407172688556267	singleton_within_call_adjusted_p_passthrough	9
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	HIBCH	TRUE	core_mito_protein	nuclear	4	4	Inh CUX2 MSR1|Inh L1-6 LAMP5 CA13|Inh PVALB SULF1|Inh VIP CLSTN2	primary_Inh_CUX2_MSR1_M_e33_AD_both_mito|primary_Inh_L1_6_LAMP5_CA13_M_e33_AD_both_mito|primary_Inh_PVALB_SULF1_M_e33_AD_both_mito|primary_Inh_VIP_CLSTN2_M_e33_AD_both_mito	0.013492871253009	0.0332751501945817	0.0458005978382159	0.025266656631633418	equal_weight_acat	10
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	METTL21A	FALSE	non_mito	nuclear	4	4	Inh CUX2 MSR1|Inh L1-6 LAMP5 CA13|Inh PVALB SULF1|Inh VIP CLSTN2	primary_Inh_CUX2_MSR1_M_e33_AD_both_mito|primary_Inh_L1_6_LAMP5_CA13_M_e33_AD_both_mito|primary_Inh_PVALB_SULF1_M_e33_AD_both_mito|primary_Inh_VIP_CLSTN2_M_e33_AD_both_mito	0.013492871253009	0.0332751501945817	0.0458005978382159	0.025266656631633418	equal_weight_acat	11
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	FTH1	TRUE	core_mito_protein	nuclear	1	1	Inh CUX2 MSR1	primary_Inh_CUX2_MSR1_M_e33_AD_both_mito	0.0268320741489985	0.0268320741489985	0.0268320741489985	0.0268320741489985	singleton_within_call_adjusted_p_passthrough	12
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	PCBP4	FALSE	non_mito	nuclear	1	1	Inh CUX2 MSR1	primary_Inh_CUX2_MSR1_M_e33_AD_both_mito	0.0268320741489985	0.0268320741489985	0.0268320741489985	0.0268320741489985	singleton_within_call_adjusted_p_passthrough	13
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	RPS13	FALSE	non_mito	nuclear	1	1	Inh CUX2 MSR1	primary_Inh_CUX2_MSR1_M_e33_AD_both_mito	0.0268320741489985	0.0268320741489985	0.0268320741489985	0.0268320741489985	singleton_within_call_adjusted_p_passthrough	14
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	FBF1	FALSE	non_mito	nuclear	1	1	Inh L6 SST NPY	primary_Inh_L6_SST_NPY_M_e33_AD_both_mito	0.0311900057122187	0.0311900057122187	0.0311900057122187	0.0311900057122187	singleton_within_call_adjusted_p_passthrough	15
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	FN3K	FALSE	non_mito	nuclear	1	1	Inh L6 SST NPY	primary_Inh_L6_SST_NPY_M_e33_AD_both_mito	0.0311900057122187	0.0311900057122187	0.0311900057122187	0.0311900057122187	singleton_within_call_adjusted_p_passthrough	16
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	KATNBL1	FALSE	non_mito	nuclear	1	1	Inh L6 SST NPY	primary_Inh_L6_SST_NPY_M_e33_AD_both_mito	0.0311900057122187	0.0311900057122187	0.0311900057122187	0.0311900057122187	singleton_within_call_adjusted_p_passthrough	17
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	PRIMPOL	TRUE	core_mito_protein	nuclear	1	1	Inh L6 SST NPY	primary_Inh_L6_SST_NPY_M_e33_AD_both_mito	0.0311900057122187	0.0311900057122187	0.0311900057122187	0.0311900057122187	singleton_within_call_adjusted_p_passthrough	18
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	ZNF254	FALSE	non_mito	nuclear	1	1	Inh L6 SST NPY	primary_Inh_L6_SST_NPY_M_e33_AD_both_mito	0.0311900057122187	0.0311900057122187	0.0311900057122187	0.0311900057122187	singleton_within_call_adjusted_p_passthrough	19
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	ISCU	TRUE	core_mito_protein	nuclear	1	1	Inh L6 SST NPY	primary_Inh_L6_SST_NPY_M_e33_AD_both_mito	0.0341058771126553	0.0341058771126553	0.0341058771126553	0.0341058771126553	singleton_within_call_adjusted_p_passthrough	20
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	RPS25	FALSE	non_mito	nuclear	1	1	Inh CUX2 MSR1	primary_Inh_CUX2_MSR1_M_e33_AD_both_mito	0.0344784589834102	0.0344784589834102	0.0344784589834102	0.0344784589834102	singleton_within_call_adjusted_p_passthrough	21
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	GAPDH	FALSE	non_mito	nuclear	1	1	Inh PVALB CA8 (Chandelier)	primary_Inh_PVALB_CA8_Chandelier_M_e33_AD_both_mito	0.0363477312938356	0.0363477312938356	0.0363477312938356	0.0363477312938356	singleton_within_call_adjusted_p_passthrough	22
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	HSPA9	TRUE	core_mito_protein	nuclear	1	1	Inh PVALB CA8 (Chandelier)	primary_Inh_PVALB_CA8_Chandelier_M_e33_AD_both_mito	0.0363477312938356	0.0363477312938356	0.0363477312938356	0.0363477312938356	singleton_within_call_adjusted_p_passthrough	23
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	ISOC2	TRUE	core_mito_protein	nuclear	1	1	Inh PVALB CA8 (Chandelier)	primary_Inh_PVALB_CA8_Chandelier_M_e33_AD_both_mito	0.0363477312938356	0.0363477312938356	0.0363477312938356	0.0363477312938356	singleton_within_call_adjusted_p_passthrough	24
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	LDHB	TRUE	core_mito_protein	nuclear	1	1	Inh PVALB CA8 (Chandelier)	primary_Inh_PVALB_CA8_Chandelier_M_e33_AD_both_mito	0.0363477312938356	0.0363477312938356	0.0363477312938356	0.0363477312938356	singleton_within_call_adjusted_p_passthrough	25
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	RPL13	TRUE	core_mito_protein	nuclear	1	1	Inh PVALB CA8 (Chandelier)	primary_Inh_PVALB_CA8_Chandelier_M_e33_AD_both_mito	0.0363477312938356	0.0363477312938356	0.0363477312938356	0.0363477312938356	singleton_within_call_adjusted_p_passthrough	26
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	RPLP1	FALSE	non_mito	nuclear	1	1	Inh PVALB CA8 (Chandelier)	primary_Inh_PVALB_CA8_Chandelier_M_e33_AD_both_mito	0.0363477312938356	0.0363477312938356	0.0363477312938356	0.0363477312938356	singleton_within_call_adjusted_p_passthrough	27
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	RPS15	FALSE	non_mito	nuclear	1	1	Inh PVALB CA8 (Chandelier)	primary_Inh_PVALB_CA8_Chandelier_M_e33_AD_both_mito	0.0363477312938356	0.0363477312938356	0.0363477312938356	0.0363477312938356	singleton_within_call_adjusted_p_passthrough	28
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	TCEAL5	FALSE	non_mito	nuclear	1	1	Inh PVALB CA8 (Chandelier)	primary_Inh_PVALB_CA8_Chandelier_M_e33_AD_both_mito	0.0363477312938356	0.0363477312938356	0.0363477312938356	0.0363477312938356	singleton_within_call_adjusted_p_passthrough	29
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	MIPOL1	FALSE	non_mito	nuclear	2	2	Inh CUX2 MSR1|Inh VIP CLSTN2	primary_Inh_CUX2_MSR1_M_e33_AD_both_mito|primary_Inh_VIP_CLSTN2_M_e33_AD_both_mito	0.0344784589834102	0.03745792608208805	0.0404373931807659	0.03722201543555062	equal_weight_acat	30
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	IRAK1BP1	FALSE	non_mito	nuclear	1	1	Inh CUX2 MSR1	primary_Inh_CUX2_MSR1_M_e33_AD_both_mito	0.0387126859003477	0.0387126859003477	0.0387126859003477	0.0387126859003477	singleton_within_call_adjusted_p_passthrough	31
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	RGS11	FALSE	non_mito	nuclear	1	1	Inh CUX2 MSR1	primary_Inh_CUX2_MSR1_M_e33_AD_both_mito	0.0387126859003477	0.0387126859003477	0.0387126859003477	0.0387126859003477	singleton_within_call_adjusted_p_passthrough	32
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	ATP5PF	TRUE	core_mito_protein	nuclear	1	1	Inh PVALB SULF1	primary_Inh_PVALB_SULF1_M_e33_AD_both_mito	0.0397182262401649	0.0397182262401649	0.0397182262401649	0.0397182262401649	singleton_within_call_adjusted_p_passthrough	33
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	NDUFB4	TRUE	core_mito_protein	nuclear	1	1	Inh PVALB SULF1	primary_Inh_PVALB_SULF1_M_e33_AD_both_mito	0.0397182262401649	0.0397182262401649	0.0397182262401649	0.0397182262401649	singleton_within_call_adjusted_p_passthrough	34
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	CD81	FALSE	non_mito	nuclear	1	1	Inh PVALB SULF1	primary_Inh_PVALB_SULF1_M_e33_AD_both_mito	0.0412235735604757	0.0412235735604757	0.0412235735604757	0.0412235735604757	singleton_within_call_adjusted_p_passthrough	35
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	MTCH1	TRUE	core_mito_protein	nuclear	1	1	Inh PVALB SULF1	primary_Inh_PVALB_SULF1_M_e33_AD_both_mito	0.0412235735604757	0.0412235735604757	0.0412235735604757	0.0412235735604757	singleton_within_call_adjusted_p_passthrough	36
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	PRELID1	TRUE	core_mito_protein	nuclear	1	1	Inh PVALB SULF1	primary_Inh_PVALB_SULF1_M_e33_AD_both_mito	0.0412235735604757	0.0412235735604757	0.0412235735604757	0.0412235735604757	singleton_within_call_adjusted_p_passthrough	37
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	C11orf68	FALSE	non_mito	nuclear	1	1	Inh PVALB HTR4	primary_Inh_PVALB_HTR4_M_e33_AD_both_mito	0.0413125244256519	0.0413125244256519	0.0413125244256519	0.0413125244256519	singleton_within_call_adjusted_p_passthrough	38
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	NAP1L5	FALSE	non_mito	nuclear	1	1	Inh PVALB HTR4	primary_Inh_PVALB_HTR4_M_e33_AD_both_mito	0.0413125244256519	0.0413125244256519	0.0413125244256519	0.0413125244256519	singleton_within_call_adjusted_p_passthrough	39
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	HSPA1A	FALSE	mito_extended	nuclear	1	1	Inh PVALB CA8 (Chandelier)	primary_Inh_PVALB_CA8_Chandelier_M_e33_AD_both_mito	0.0430617354928192	0.0430617354928192	0.0430617354928192	0.0430617354928192	singleton_within_call_adjusted_p_passthrough	40
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	PHF11	FALSE	non_mito	nuclear	2	2	Inh L1-6 LAMP5 CA13|Inh PVALB SULF1	primary_Inh_L1_6_LAMP5_CA13_M_e33_AD_both_mito|primary_Inh_PVALB_SULF1_M_e33_AD_both_mito	0.0412235735604757	0.043512085699345796	0.0458005978382159	0.0433924682513087	equal_weight_acat	41
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	UBB	FALSE	mito_extended	nuclear	1	1	Inh PVALB CA8 (Chandelier)	primary_Inh_PVALB_CA8_Chandelier_M_e33_AD_both_mito	0.0440229741623709	0.0440229741623709	0.0440229741623709	0.0440229741623709	singleton_within_call_adjusted_p_passthrough	42
phase20_sexapoe_kda_simple_aggr_combo_v1_key_drivers_by_category	M_e33	Male	e33	Inhibitory_neurons	UQCR10	TRUE	core_mito_protein	nuclear	1	1	Inh PVALB CA8 (Chandelier)	primary_Inh_PVALB_CA8_Chandelier_M_e33_AD_both_mito	0.0440229741623709	0.0440229741623709	0.0440229741623709	0.0440229741623709	singleton_within_call_adjusted_p_passthrough	43
