schema_version	context_id	assignment_id	model_id	fold	coefficient	estimate	design_rank	residual_df	training_donors	training_original_ids_hash	heldout_training_overlap	model_status
phase15_reference_models_v1	vasculature	0	fold_4	4	age_death_scaled	0.221870424735779	10	73	83	05b9c3c780cfb240d9f3467a02adb5fa3d372ae87fd42d1a07a7c3b9a4ad9abe	0	estimated
phase15_reference_models_v1	vasculature	0	fold_4	4	pmi_scaled	0.182615132103394	10	73	83	05b9c3c780cfb240d9f3467a02adb5fa3d372ae87fd42d1a07a7c3b9a4ad9abe	0	estimated
phase15_reference_models_v1	vasculature	0	fold_4	4	studyROS	-0.00468735484534724	10	73	83	05b9c3c780cfb240d9f3467a02adb5fa3d372ae87fd42d1a07a7c3b9a4ad9abe	0	estimated
phase15_reference_models_v1	vasculature	0	fold_5	5	(Intercept)	0.188222775183079	10	73	83	1fe6b0359b003e81228c12c1ca67489cbdf3c667ffba12fe9dd97ffefc22a483	0	estimated
phase15_reference_models_v1	vasculature	0	fold_5	5	N	0.423572492069332	10	73	83	1fe6b0359b003e81228c12c1ca67489cbdf3c667ffba12fe9dd97ffefc22a483	0	estimated
phase15_reference_models_v1	vasculature	0	fold_5	5	sex_APOE_stratumFemale__e33	-0.0695975038368285	10	73	83	1fe6b0359b003e81228c12c1ca67489cbdf3c667ffba12fe9dd97ffefc22a483	0	estimated
phase15_reference_models_v1	vasculature	0	fold_5	5	sex_APOE_stratumFemale__e4	-0.249722070845575	10	73	83	1fe6b0359b003e81228c12c1ca67489cbdf3c667ffba12fe9dd97ffefc22a483	0	estimated
phase15_reference_models_v1	vasculature	0	fold_5	5	sex_APOE_stratumMale__e2	1.18356405421269	10	73	83	1fe6b0359b003e81228c12c1ca67489cbdf3c667ffba12fe9dd97ffefc22a483	0	estimated
phase15_reference_models_v1	vasculature	0	fold_5	5	sex_APOE_stratumMale__e33	-0.194324113001057	10	73	83	1fe6b0359b003e81228c12c1ca67489cbdf3c667ffba12fe9dd97ffefc22a483	0	estimated
phase15_reference_models_v1	vasculature	0	fold_5	5	sex_APOE_stratumMale__e4	-0.321042113228906	10	73	83	1fe6b0359b003e81228c12c1ca67489cbdf3c667ffba12fe9dd97ffefc22a483	0	estimated
phase15_reference_models_v1	vasculature	0	fold_5	5	age_death_scaled	0.126607975765488	10	73	83	1fe6b0359b003e81228c12c1ca67489cbdf3c667ffba12fe9dd97ffefc22a483	0	estimated
phase15_reference_models_v1	vasculature	0	fold_5	5	pmi_scaled	0.0425002490231523	10	73	83	1fe6b0359b003e81228c12c1ca67489cbdf3c667ffba12fe9dd97ffefc22a483	0	estimated
phase15_reference_models_v1	vasculature	0	fold_5	5	studyROS	-0.0889278927768053	10	73	83	1fe6b0359b003e81228c12c1ca67489cbdf3c667ffba12fe9dd97ffefc22a483	0	estimated
phase15_reference_models_v1	vasculature	0	full_reference	NA	(Intercept)	0.0957432983090235	10	92	102	6e14cf1c8f3e1c8f044bb2f4d259b427c699ef40dacfa7fd7e8f5ab5a6382441	NA	sensitivity_only
phase15_reference_models_v1	vasculature	0	full_reference	NA	N	0.441715094347846	10	92	102	6e14cf1c8f3e1c8f044bb2f4d259b427c699ef40dacfa7fd7e8f5ab5a6382441	NA	sensitivity_only
phase15_reference_models_v1	vasculature	0	full_reference	NA	sex_APOE_stratumFemale__e33	-0.028030118389844	10	92	102	6e14cf1c8f3e1c8f044bb2f4d259b427c699ef40dacfa7fd7e8f5ab5a6382441	NA	sensitivity_only
phase15_reference_models_v1	vasculature	0	full_reference	NA	sex_APOE_stratumFemale__e4	-0.13456075655625	10	92	102	6e14cf1c8f3e1c8f044bb2f4d259b427c699ef40dacfa7fd7e8f5ab5a6382441	NA	sensitivity_only
phase15_reference_models_v1	vasculature	0	full_reference	NA	sex_APOE_stratumMale__e2	1.20915122804178	10	92	102	6e14cf1c8f3e1c8f044bb2f4d259b427c699ef40dacfa7fd7e8f5ab5a6382441	NA	sensitivity_only
phase15_reference_models_v1	vasculature	0	full_reference	NA	sex_APOE_stratumMale__e33	-0.147176659466065	10	92	102	6e14cf1c8f3e1c8f044bb2f4d259b427c699ef40dacfa7fd7e8f5ab5a6382441	NA	sensitivity_only
phase15_reference_models_v1	vasculature	0	full_reference	NA	sex_APOE_stratumMale__e4	-0.281152941734945	10	92	102	6e14cf1c8f3e1c8f044bb2f4d259b427c699ef40dacfa7fd7e8f5ab5a6382441	NA	sensitivity_only
phase15_reference_models_v1	vasculature	0	full_reference	NA	age_death_scaled	0.13696470845748	10	92	102	6e14cf1c8f3e1c8f044bb2f4d259b427c699ef40dacfa7fd7e8f5ab5a6382441	NA	sensitivity_only
phase15_reference_models_v1	vasculature	0	full_reference	NA	pmi_scaled	0.012056492360999	10	92	102	6e14cf1c8f3e1c8f044bb2f4d259b427c699ef40dacfa7fd7e8f5ab5a6382441	NA	sensitivity_only
phase15_reference_models_v1	vasculature	0	full_reference	NA	studyROS	0.0180538839979941	10	92	102	6e14cf1c8f3e1c8f044bb2f4d259b427c699ef40dacfa7fd7e8f5ab5a6382441	NA	sensitivity_only
