schema_version	scope_id	context_id	endpoint_id	contrast_id	influence_type	influence_id	sensitivity_estimate	model_status	failure_reason	primary_estimate	sesoi	direction_retained	relative_magnitude	opposite_sesoi_effect
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	nci_reference_residual	apoe_e4_minus_e33__Male	omit_nuclear_complex	I	-0.20519699427194	estimated		-0.216532599295125	0.25	TRUE	0.947649429877599	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	nci_reference_residual	apoe_e4_minus_e33__Male	omit_mt_gene	MT-ND4L	-0.234526423945907	estimated		-0.216532599295125	0.25	TRUE	1.08309984136041	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	nci_reference_residual	apoe_e4_minus_e33__Male	omit_mt_gene	MT-CO1	-0.201374828167498	estimated		-0.216532599295125	0.25	TRUE	0.929997740862251	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	nci_reference_residual	apoe_e4_minus_e33__Male	omit_mt_gene	MT-ND1	-0.210251581330811	estimated		-0.216532599295125	0.25	TRUE	0.970992737422628	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	nci_reference_residual	apoe_e4_minus_e33__Male	omit_mt_gene	MT-CO3	-0.209840087675799	estimated		-0.216532599295125	0.25	TRUE	0.969092360036722	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	omit_mt_gene	MT-ND4	-1.45926270674707	estimated		-1.46041999002204	0.25	TRUE	0.999207568177042	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	omit_mt_gene	MT-ATP8	-1.4467322531164	estimated		-1.46041999002204	0.25	TRUE	0.990627533860698	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	omit_mt_gene	MT-ND4L	-1.46957525259924	estimated		-1.46041999002204	0.25	TRUE	1.00626892444622	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	omit_mt_gene	MT-CO2	-1.47185836907643	estimated		-1.46041999002204	0.25	TRUE	1.00783225314124	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	omit_mt_gene	MT-CYB	-1.45594973950273	estimated		-1.46041999002204	0.25	TRUE	0.996939065097811	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	omit_mt_gene	MT-ND5	-1.4507489893984	estimated		-1.46041999002204	0.25	TRUE	0.993377931903343	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	matched_complex	V	-1.96941073833762	estimated		-1.46041999002204	0.25	TRUE	1.3485235424009	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	omit_nuclear_complex	II	-1.43321594962824	estimated		-1.46041999002204	0.25	TRUE	0.98137245410247	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	omit_mt_gene	MT-ATP6	-1.44803969853923	estimated		-1.46041999002204	0.25	TRUE	0.991522786891856	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	omit_nuclear_complex	III	-1.48784191833128	estimated		-1.46041999002204	0.25	TRUE	1.01877674127757	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	matched_complex	IV	-0.938881347509982	estimated		-1.46041999002204	0.25	TRUE	0.642884481125056	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	matched_complex	III	-1.27519769093368	estimated		-1.46041999002204	0.25	TRUE	0.873171895513721	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	omit_nuclear_complex	IV	-1.5528305057639	estimated		-1.46041999002204	0.25	TRUE	1.06327667135018	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	matched_complex	I	-1.46040502109571	estimated		-1.46041999002204	0.25	TRUE	0.999989750259215	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	omit_mt_gene	MT-ND6	-1.48182468636556	estimated		-1.46041999002204	0.25	TRUE	1.01465653475696	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	omit_mt_gene	MT-CO1	-1.44044040524376	estimated		-1.46041999002204	0.25	TRUE	0.986319288345279	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	nuclear_82_gene	II	-1.43321594962824	estimated		-1.46041999002204	0.25	TRUE	0.98137245410247	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	omit_nuclear_complex	I	-1.3939951890644	estimated		-1.46041999002204	0.25	TRUE	0.954516644929902	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	omit_mt_gene	MT-ND3	-1.47417719412502	estimated		-1.46041999002204	0.25	TRUE	1.00942003272823	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	omit_mt_gene	MT-CO3	-1.48071639693143	estimated		-1.46041999002204	0.25	TRUE	1.01389765070874	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	omit_mt_gene	MT-ND2	-1.44058569598868	estimated		-1.46041999002204	0.25	TRUE	0.986418773935667	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	omit_mt_gene	MT-ND1	-1.44106290089009	estimated		-1.46041999002204	0.25	TRUE	0.986745532611028	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e2	omit_nuclear_complex	V	-1.39959293682796	estimated		-1.46041999002204	0.25	TRUE	0.958349616131206	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	omit_nuclear_complex	II	0.22533771604932	estimated		0.202314842590327	0.25	TRUE	1.11379725364793	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	omit_mt_gene	MT-ND3	0.221730418040539	estimated		0.202314842590327	0.25	TRUE	1.09596713321487	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	matched_complex	V	0.140292457099875	estimated		0.202314842590327	0.25	TRUE	0.693436306025044	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	omit_mt_gene	MT-ND2	0.220920545469549	estimated		0.202314842590327	0.25	TRUE	1.09196410229227	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	omit_mt_gene	MT-ATP6	0.196535666264535	estimated		0.202314842590327	0.25	TRUE	0.971434738787331	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	matched_complex	IV	0.374190107923936	estimated		0.202314842590327	0.25	TRUE	1.84954352895226	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	omit_mt_gene	MT-ND4	0.22137739288506	estimated		0.202314842590327	0.25	TRUE	1.09422220362414	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	omit_mt_gene	MT-CYB	0.226118796177441	estimated		0.202314842590327	0.25	TRUE	1.11765796954065	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	omit_nuclear_complex	I	0.207110207592875	estimated		0.202314842590327	0.25	TRUE	1.02370248737636	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	matched_complex	I	0.229565644757905	estimated		0.202314842590327	0.25	TRUE	1.13469502197008	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	omit_mt_gene	MT-CO2	0.205442350763179	estimated		0.202314842590327	0.25	TRUE	1.01545861951011	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	nuclear_82_gene	II	0.22533771604932	estimated		0.202314842590327	0.25	TRUE	1.11379725364793	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	matched_complex	III	0.0685861200438565	estimated		0.202314842590327	0.25	TRUE	0.33900686259949	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	omit_mt_gene	MT-CO3	0.218801581180918	estimated		0.202314842590327	0.25	TRUE	1.08149050450033	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	omit_mt_gene	MT-CO1	0.19826008408198	estimated		0.202314842590327	0.25	TRUE	0.9799581757995	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	omit_nuclear_complex	III	0.190188172904155	estimated		0.202314842590327	0.25	TRUE	0.940060405203546	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	omit_mt_gene	MT-ND1	0.207997657008507	estimated		0.202314842590327	0.25	TRUE	1.02808896443494	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	omit_mt_gene	MT-ND6	0.132919257420987	estimated		0.202314842590327	0.25	TRUE	0.656992120395924	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	omit_nuclear_complex	IV	0.108250781452202	estimated		0.202314842590327	0.25	TRUE	0.535060997335733	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	omit_mt_gene	MT-ND5	0.198847699054085	estimated		0.202314842590327	0.25	TRUE	0.982862633844107	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	omit_mt_gene	MT-ND4L	0.1988823454446	estimated		0.202314842590327	0.25	TRUE	0.983033883714218	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	omit_nuclear_complex	V	0.279297899602241	estimated		0.202314842590327	0.25	TRUE	1.38051116777329	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e33	omit_mt_gene	MT-ATP8	0.184228296719705	estimated		0.202314842590327	0.25	TRUE	0.91060198234073	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	omit_nuclear_complex	II	0.596332058617679	estimated		0.578990916219548	0.25	TRUE	1.0299506294699	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	matched_complex	IV	0.897686115497265	estimated		0.578990916219548	0.25	TRUE	1.55043212311274	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	omit_mt_gene	MT-ATP6	0.594357418257955	estimated		0.578990916219548	0.25	TRUE	1.02654014356346	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	omit_mt_gene	MT-ND2	0.574797980838388	estimated		0.578990916219548	0.25	TRUE	0.992758201789179	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	omit_mt_gene	MT-CYB	0.581216891426185	estimated		0.578990916219548	0.25	TRUE	1.00384457708106	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	omit_nuclear_complex	I	0.769169599321914	estimated		0.578990916219548	0.25	TRUE	1.32846574579117	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	matched_complex	V	0.406026002288341	estimated		0.578990916219548	0.25	TRUE	0.701264891925144	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	omit_mt_gene	MT-ND5	0.571940453047132	estimated		0.578990916219548	0.25	TRUE	0.987822843200285	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	omit_nuclear_complex	V	0.60409778102361	estimated		0.578990916219548	0.25	TRUE	1.04336314111454	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	omit_mt_gene	MT-CO1	0.56812325203644	estimated		0.578990916219548	0.25	TRUE	0.981229991907184	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	matched_complex	III	0.564984775932111	estimated		0.578990916219548	0.25	TRUE	0.975809395458415	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	omit_nuclear_complex	III	0.576126464340434	estimated		0.578990916219548	0.25	TRUE	0.995052682522521	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	omit_nuclear_complex	IV	0.385275881661986	estimated		0.578990916219548	0.25	TRUE	0.665426470207165	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	matched_complex	I	0.364587475111074	estimated		0.578990916219548	0.25	TRUE	0.629694637511075	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	omit_mt_gene	MT-CO2	0.58404919628688	estimated		0.578990916219548	0.25	TRUE	1.0087363720667	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	nuclear_82_gene	II	0.596332058617679	estimated		0.578990916219548	0.25	TRUE	1.0299506294699	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	omit_mt_gene	MT-ND1	0.572677656072392	estimated		0.578990916219548	0.25	TRUE	0.989096098107415	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	omit_mt_gene	MT-CO3	0.595615539781217	estimated		0.578990916219548	0.25	TRUE	1.02871309911081	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	omit_mt_gene	MT-ND3	0.595144781503323	estimated		0.578990916219548	0.25	TRUE	1.02790003233427	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	omit_mt_gene	MT-ND6	0.579484159377263	estimated		0.578990916219548	0.25	TRUE	1.00085190137513	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	omit_mt_gene	MT-ATP8	0.562312748691991	estimated		0.578990916219548	0.25	TRUE	0.971194422813307	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	omit_mt_gene	MT-ND4L	0.543999688329012	estimated		0.578990916219548	0.25	TRUE	0.939565152215156	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	sex_F_minus_M__e4	omit_mt_gene	MT-ND4	0.594354130352101	estimated		0.578990916219548	0.25	TRUE	1.0265344648805	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	matched_complex	III	0.0975603681367048	estimated		-0.0448519348336066	0.25	FALSE	2.17516520744619	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	omit_mt_gene	MT-ND2	-0.0429676901273607	estimated		-0.0448519348336066	0.25	TRUE	0.95798966726327	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	omit_mt_gene	MT-ND5	-0.0564519952803939	estimated		-0.0448519348336066	0.25	TRUE	1.25863010123915	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	omit_mt_gene	MT-CO2	-0.0506317399229938	estimated		-0.0448519348336066	0.25	TRUE	1.12886411948179	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	nuclear_82_gene	II	-0.0498076574273034	estimated		-0.0448519348336066	0.25	TRUE	1.11049072045792	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	matched_complex	I	-0.00541660672001479	estimated		-0.0448519348336066	0.25	TRUE	0.120766400381823	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	omit_mt_gene	MT-ATP6	-0.0410218573755964	estimated		-0.0448519348336066	0.25	TRUE	0.914606193195027	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	omit_mt_gene	MT-CYB	-0.0577662217349456	estimated		-0.0448519348336066	0.25	TRUE	1.28793154518861	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	omit_mt_gene	MT-ND1	-0.0540724090383558	estimated		-0.0448519348336066	0.25	TRUE	1.20557584057311	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	omit_mt_gene	MT-CO1	-0.0312566108547138	estimated		-0.0448519348336066	0.25	TRUE	0.696884336666205	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	omit_nuclear_complex	IV	0.0215811933938266	estimated		-0.0448519348336066	0.25	FALSE	0.481165271328635	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	matched_complex	V	0.0557528094491465	estimated		-0.0448519348336066	0.25	FALSE	1.24304134606412	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	omit_mt_gene	MT-ND4L	-0.0450080252083752	estimated		-0.0448519348336066	0.25	TRUE	1.00348012578159	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	omit_nuclear_complex	III	-0.0519330774625342	estimated		-0.0448519348336066	0.25	TRUE	1.15787819756712	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	omit_nuclear_complex	I	-0.0559339963529031	estimated		-0.0448519348336066	0.25	TRUE	1.24708101357074	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	omit_mt_gene	MT-ND3	-0.0608069376538302	estimated		-0.0448519348336066	0.25	TRUE	1.35572607691093	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	omit_nuclear_complex	II	-0.0498076574273034	estimated		-0.0448519348336066	0.25	TRUE	1.11049072045792	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	omit_nuclear_complex	V	-0.0834465335576428	estimated		-0.0448519348336066	0.25	TRUE	1.86048904840373	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	omit_mt_gene	MT-ND6	-0.0236818080197931	estimated		-0.0448519348336066	0.25	TRUE	0.527999697396528	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	omit_mt_gene	MT-ATP8	-0.0362942081343314	estimated		-0.0448519348336066	0.25	TRUE	0.809200500914331	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	omit_mt_gene	MT-CO3	-0.0408722119957986	estimated		-0.0448519348336066	0.25	TRUE	0.911269762328601	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	matched_complex	IV	-0.195719191787604	estimated		-0.0448519348336066	0.25	TRUE	4.36367332900332	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Female	omit_mt_gene	MT-ND4	-0.0434754014042397	estimated		-0.0448519348336066	0.25	TRUE	0.969309385771794	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	nuclear_82_gene	II	1.60874600825025	estimated		1.61788289777876	0.25	TRUE	0.994352564366028	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	omit_mt_gene	MT-ND3	1.63510067451173	estimated		1.61788289777876	0.25	TRUE	1.01064216499019	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	matched_complex	III	1.44134417911424	estimated		1.61788289777876	0.25	TRUE	0.890882882248833	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	omit_mt_gene	MT-CO2	1.62666897991661	estimated		1.61788289777876	0.25	TRUE	1.00543060449549	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	omit_nuclear_complex	IV	1.68266248060993	estimated		1.61788289777876	0.25	TRUE	1.04003972285022	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	omit_mt_gene	MT-ND5	1.59314469317209	estimated		1.61788289777876	0.25	TRUE	0.984709520917343	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	matched_complex	V	2.16545600488664	estimated		1.61788289777876	0.25	TRUE	1.3384503957979	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	omit_mt_gene	MT-ND2	1.61853855133087	estimated		1.61788289777876	0.25	TRUE	1.00040525402241	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	omit_mt_gene	MT-ATP6	1.60355350742817	estimated		1.61788289777876	0.25	TRUE	0.991143122675772	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	omit_nuclear_complex	I	1.54517140030437	estimated		1.61788289777876	0.25	TRUE	0.95505762649805	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	omit_mt_gene	MT-CYB	1.62430231394523	estimated		1.61788289777876	0.25	TRUE	1.00396778788828	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	matched_complex	IV	1.11735226364631	estimated		1.61788289777876	0.25	TRUE	0.690626166566417	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	omit_nuclear_complex	III	1.6260970137729	estimated		1.61788289777876	0.25	TRUE	1.00507707696609	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	omit_mt_gene	MT-ATP8	1.59466634170178	estimated		1.61788289777876	0.25	TRUE	0.985650039252616	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	omit_nuclear_complex	II	1.60874600825025	estimated		1.61788289777876	0.25	TRUE	0.994352564366028	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	omit_mt_gene	MT-ND4	1.63716469822789	estimated		1.61788289777876	0.25	TRUE	1.01191792092963	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	omit_nuclear_complex	V	1.59544430287256	estimated		1.61788289777876	0.25	TRUE	0.986130890599679	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	matched_complex	I	1.6845540591336	estimated		1.61788289777876	0.25	TRUE	1.04120889184648	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	omit_mt_gene	MT-CO3	1.65864576611655	estimated		1.61788289777876	0.25	TRUE	1.02519519082237	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	omit_mt_gene	MT-CO1	1.60744387847103	estimated		1.61788289777876	0.25	TRUE	0.993547728749671	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	omit_mt_gene	MT-ND6	1.59106213576675	estimated		1.61788289777876	0.25	TRUE	0.983422309458345	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	omit_mt_gene	MT-ND1	1.59498814886025	estimated		1.61788289777876	0.25	TRUE	0.985848945588119	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e2_minus_e33__Male	omit_mt_gene	MT-ND4L	1.62344957283546	estimated		1.61788289777876	0.25	TRUE	1.00344071568118	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e4_minus_e33__Female	omit_mt_gene	MT-ATP8	0.0319360281720381	estimated		0.0337039128651036	0.25	TRUE	0.947546603857502	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e4_minus_e33__Female	omit_mt_gene	MT-CO2	0.0471478519084272	estimated		0.0337039128651036	0.25	TRUE	1.39888362805623	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e4_minus_e33__Female	omit_mt_gene	MT-ND3	0.0212556296592471	estimated		0.0337039128651036	0.25	TRUE	0.630657625549903	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e4_minus_e33__Female	omit_nuclear_complex	IV	-0.0867801981116453	estimated		0.0337039128651036	0.25	FALSE	2.57478110802665	FALSE
phase15_gene_complex_influence_v1	modifier	inhibitory_neurons	coupling_slope_change	apoe_e4_minus_e33__Female	omit_nuclear_complex	III	0.0338438324236628	estimated		0.0337039128651036	0.25	TRUE	1.00415143366645	FALSE
