schema_version	figure_id	case_id	atlas_display_order	current_symbol	network_order	broad_network	context_display_order	network_label	network_color	circle_displayed	within_case_rank	signature_direction	direction_label	direction_order	signature_group	group_label	group_order	column_order	eligible_query_count	usable_query_count	explicit_query_count	implicit_query_count	missing_query_count	coverage_fraction	conservative_support_count	support_fraction	stratum_acat_p	stratum_missing_as_one_acat_p	negative_log10_stratum_acat_p	capped_negative_log10_stratum_acat_p	cell_state
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	11	DYNLT1	2	Excitatory_neurons	18	Excitatory neurons	#E69F00	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	13	11	6	5	2	0.8461538461538461	0	0.0	0.39313937454482334	0.43318914902175204	0.40545345760145707	0.40545345760145707	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	11	DYNLT1	2	Excitatory_neurons	18	Excitatory neurons	#E69F00	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	5	3	1	2	2	0.6	0	0.0	0.6047081193259792	0.6433513538334844	0.21845420014749517	0.21845420014749517	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	11	DYNLT1	2	Excitatory_neurons	18	Excitatory neurons	#E69F00	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	7	5	1	4	2	0.7142857142857143	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	12	LAPTM4A	1	Astrocytes	19	Astrocytes	#009E73	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	1	1	1	0	0	1.0	0	0.0	0.002808112728599495	0.002808112728599495	2.5515854619175777	2.5515854619175777	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	12	LAPTM4A	1	Astrocytes	19	Astrocytes	#009E73	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	1	1	1	0	0	1.0	0	0.0	0.11529984148482593	0.11529984148482593	0.9381712897765301	0.9381712897765301	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	12	LAPTM4A	1	Astrocytes	19	Astrocytes	#009E73	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	2	2	0	2	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	12	LAPTM4A	1	Astrocytes	19	Astrocytes	#009E73	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	3	3	0	3	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	12	LAPTM4A	1	Astrocytes	19	Astrocytes	#009E73	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	12	LAPTM4A	1	Astrocytes	19	Astrocytes	#009E73	TRUE	5	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	3	3	1	2	0	1.0	0	0.0	0.22184340980164766	0.22184340980164766	0.6539534681387267	0.6539534681387267	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	12	LAPTM4A	1	Astrocytes	19	Astrocytes	#009E73	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	1	1	1	0	0	1.0	0	0.0	0.14295857881206708	0.14295857881206708	0.8447897779138905	0.8447897779138905	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	12	LAPTM4A	1	Astrocytes	19	Astrocytes	#009E73	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	12	LAPTM4A	1	Astrocytes	19	Astrocytes	#009E73	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	3	3	1	2	0	1.0	0	0.0	0.41612870100287713	0.41612870100287713	0.38077232925076593	0.38077232925076593	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	12	LAPTM4A	1	Astrocytes	19	Astrocytes	#009E73	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	2	2	2	0	0	1.0	2	1.0	2.0879253811054522e-06	2.0879253811054522e-06	5.6802850263370255	5.6802850263370255	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	12	LAPTM4A	1	Astrocytes	19	Astrocytes	#009E73	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	12	LAPTM4A	1	Astrocytes	19	Astrocytes	#009E73	TRUE	5	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	2	2	2	0	0	1.0	0	0.0	0.0019929169352909107	0.0019929169352909107	2.700510802301309	2.700510802301309	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	13	ANKRD11	5	OPCs	20	OPCs	#56B4E9	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	1	1	1	0	0	1.0	0	0.0	0.07711242876503141	0.07711242876503141	1.1128756179406123	1.1128756179406123	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	13	ANKRD11	5	OPCs	20	OPCs	#56B4E9	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	1	1	1	0	0	1.0	1	1.0	1.283189087762142e-06	1.283189087762142e-06	5.8917093422837565	5.8917093422837565	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	13	ANKRD11	5	OPCs	20	OPCs	#56B4E9	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	1	1	1	0	0	1.0	0	0.0	0.07103230791596413	0.07103230791596413	1.1485440744046085	1.1485440744046085	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	13	ANKRD11	5	OPCs	20	OPCs	#56B4E9	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	1	1	1	0	0	1.0	0	0.0	0.7379193877743514	0.7379193877743514	0.13199107904005428	0.13199107904005428	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	13	ANKRD11	5	OPCs	20	OPCs	#56B4E9	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	13	ANKRD11	5	OPCs	20	OPCs	#56B4E9	TRUE	3	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	13	ANKRD11	5	OPCs	20	OPCs	#56B4E9	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	13	ANKRD11	5	OPCs	20	OPCs	#56B4E9	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	13	ANKRD11	5	OPCs	20	OPCs	#56B4E9	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	13	ANKRD11	5	OPCs	20	OPCs	#56B4E9	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	1	1	1	0	0	1.0	1	1.0	9.409527690061255e-08	9.409527690061255e-08	7.0264321753770025	7.0264321753770025	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	13	ANKRD11	5	OPCs	20	OPCs	#56B4E9	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	13	ANKRD11	5	OPCs	20	OPCs	#56B4E9	TRUE	3	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	14	FTL	5	OPCs	21	OPCs	#56B4E9	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	1	1	1	0	0	1.0	0	0.0	0.0017164760979384486	0.0017164760979384486	2.765362239780155	2.765362239780155	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	14	FTL	5	OPCs	21	OPCs	#56B4E9	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	1	1	1	0	0	1.0	1	1.0	1.7270096708123355e-07	1.7270096708123355e-07	6.762705230487739	6.762705230487739	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	14	FTL	5	OPCs	21	OPCs	#56B4E9	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	1	1	1	0	0	1.0	0	0.0	0.042524060136700896	0.042524060136700896	1.3713652763504378	1.3713652763504378	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	14	FTL	5	OPCs	21	OPCs	#56B4E9	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	1	1	1	0	0	1.0	0	0.0	0.6148370648549119	0.6148370648549119	0.21123995936234918	0.21123995936234918	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	14	FTL	5	OPCs	21	OPCs	#56B4E9	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	14	FTL	5	OPCs	21	OPCs	#56B4E9	TRUE	2	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	14	FTL	5	OPCs	21	OPCs	#56B4E9	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	14	FTL	5	OPCs	21	OPCs	#56B4E9	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	14	FTL	5	OPCs	21	OPCs	#56B4E9	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	1	1	1	0	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	14	FTL	5	OPCs	21	OPCs	#56B4E9	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	1	1	1	0	0	1.0	1	1.0	1.785541404820107e-08	1.785541404820107e-08	7.748230074523899	7.748230074523899	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	14	FTL	5	OPCs	21	OPCs	#56B4E9	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	14	FTL	5	OPCs	21	OPCs	#56B4E9	TRUE	2	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	15	NCOA1	5	OPCs	22	OPCs	#56B4E9	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e2	APOE ε2	1	1	1	1	1	0	0	1.0	0	0.0	0.2788409329973074	0.2788409329973074	0.5546434727907007	0.5546434727907007	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	15	NCOA1	5	OPCs	22	OPCs	#56B4E9	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e33	APOE ε3/ε3	2	2	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	15	NCOA1	5	OPCs	22	OPCs	#56B4E9	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	F_e4	APOE ε4	3	3	1	1	0	1	0	1.0	0	0.0	1.0	1.0	-0.0	-0.0	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	15	NCOA1	5	OPCs	22	OPCs	#56B4E9	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e2	APOE ε2	4	4	1	1	1	0	0	1.0	0	0.0	0.6438602222124108	0.6438602222124108	0.19120840486171317	0.19120840486171317	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	15	NCOA1	5	OPCs	22	OPCs	#56B4E9	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e33	APOE ε3/ε3	5	5	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	15	NCOA1	5	OPCs	22	OPCs	#56B4E9	TRUE	4	AD_up_mito	AD-up mitochondrial query	1	M_e4	APOE ε4	6	6	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	15	NCOA1	5	OPCs	22	OPCs	#56B4E9	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e2	APOE ε2	1	7	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	15	NCOA1	5	OPCs	22	OPCs	#56B4E9	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e33	APOE ε3/ε3	2	8	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	15	NCOA1	5	OPCs	22	OPCs	#56B4E9	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	F_e4	APOE ε4	3	9	1	1	1	0	0	1.0	1	1.0	7.919347231519603e-06	7.919347231519603e-06	5.101310614550968	5.101310614550968	supporting_tested
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	15	NCOA1	5	OPCs	22	OPCs	#56B4E9	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e2	APOE ε2	4	10	1	1	1	0	0	1.0	0	0.0	0.04634792433560056	0.04634792433560056	1.3339697107056783	1.3339697107056783	tested_zero_support
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	15	NCOA1	5	OPCs	22	OPCs	#56B4E9	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e33	APOE ε3/ε3	5	11	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
phase18_sex_apoe_non_mt_v1_plot_data_v1	phase18_sex_apoe_non_mt	non_mt_driver	15	NCOA1	5	OPCs	22	OPCs	#56B4E9	TRUE	4	AD_down_mito	AD-down mitochondrial query	2	M_e4	APOE ε4	6	12	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	no_eligible_query
