schema_version	figure	panel	kda_run_id	broad_network	fine_cell_type	sex	apoe_group	driver	gene	layer	x	y	in_degree	out_degree	total_degree	degree_percentile	node_size_area	logFC	fdr_bh_within_contrast	paper_deg	donors_ad	donors_nci	is_driver	is_overlap	is_complex_v	is_candidate	display_label	active_in_run	comparison_row	condition
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	IDI1	3	0.9	0.6571428571428573	2	2	4	0.849918590173355	246.97390881959623	-0.10360254657019	0.0364002685451673	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	ISCA1	2	0.29999999999999993	-0.6133333333333334	2	1	3	0.7729144717938895	228.67613761183102	0.114986827964649	7.97477176511515e-05	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	MAGEF1	1	-0.30000000000000004	0.3066666666666667	2	5	7	0.9521118666794368	285.51420641774655	0.274505407617895	8.33595291113907e-08	FALSE	8	17	FALSE	FALSE	FALSE	TRUE	MAGEF1	TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	MPC2	3	0.925	-0.6571428571428573	1	1	2	0.6445742744947802	205.086207670785	0.155235669852465	0.000115837294240815	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	MRPL18	3	0.9	0.06571428571428571	1	0	1	0.4400919452159755	171.8380688059155	0.482257216231752	7.68597248191298e-12	TRUE	8	17	FALSE	TRUE	FALSE	TRUE	MRPL18	TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	MRPL27	3	0.925	-0.06571428571428571	2	1	3	0.7729144717938895	228.67613761183102	0.258859343019179	9.72510283655724e-05	FALSE	8	17	FALSE	FALSE	FALSE	TRUE	MRPL27	TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	MRPS18B	3	0.875	0.722857142857143	1	1	2	0.6445742744947802	205.086207670785	0.220399775805928	0.0176547503238308	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	OS9	3	0.9	-0.722857142857143	1	1	2	0.6445742744947802	205.086207670785	-0.0493162025877072	0.00362797687464485	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	PARK7	3	0.875	0.13142857142857142	2	3	5	0.8979982760272005	261.92427647670047	0.531573896755986	1.63870406488765e-16	TRUE	8	17	FALSE	TRUE	FALSE	TRUE	PARK7	TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	POLD2	3	0.925	0.7885714285714286	1	0	1	0.4400919452159755	171.8380688059155	-0.126042532902157	0.137641174355628	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	PSMD8	3	0.875	-0.7885714285714286	2	1	3	0.7729144717938895	228.67613761183102	0.394128138773311	1.88214518770525e-10	TRUE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	RPA2	3	0.9	0.8542857142857143	1	0	1	0.4400919452159755	171.8380688059155	0.146108488364198	0.000151066420804154	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	SNAPC5	2	0.29999999999999993	-0.15333333333333335	3	6	9	0.9756728282731539	303.81197762551176	0.0934070783997565	0.00833263631327908	FALSE	8	17	FALSE	FALSE	FALSE	TRUE	SNAPC5	TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	SRSF9	1	-0.30000000000000004	0.92	1	0	1	0.4400919452159755	171.8380688059155	0.0362054611633562	0.00143586164013982	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	TCEAL7	1	-0.30000000000000004	-0.92	2	0	2	0.6445742744947802	205.086207670785	0.181490392662045	2.23918696206255e-07	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	TKT	2	0.29999999999999993	0.7666666666666667	1	6	7	0.9521118666794368	285.51420641774655	0.284440065388671	6.35884947785182e-05	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	TMEM203	3	0.925	-0.8542857142857143	2	2	4	0.849918590173355	246.97390881959623	-0.033936999844264	0.26580796665667	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	TRAP1	3	0.875	0.92	2	7	9	0.9756728282731539	303.81197762551176	0.0874731957388655	2.24228503052451e-07	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	TUBA1A	2	0.29999999999999993	-0.7666666666666667	2	1	3	0.7729144717938895	228.67613761183102	0.321662843670577	5.85277386982055e-07	FALSE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	E	primary_Exc_L4_5_RORB_IL1RAPL2_F_e2_AD_up_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Female	e2	GABARAPL2	ZNF428	2	0.29999999999999993	0.92	1	6	7	0.9521118666794368	285.51420641774655	0.409130422605023	9.6190370044213e-20	TRUE	8	17	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Female AD-up
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	AAMP	3	0.9	-0.13142857142857142	2	3	5	0.8979982760272005	261.92427647670047	-0.423588388413589	1.57350231155395e-09	TRUE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	ACP1	3	0.925	0.19714285714285715	2	3	5	0.8979982760272005	261.92427647670047	0.0688445175131878	2.57661124429607e-09	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	ARF5	2	0.29999999999999993	0.0	1	0	1	0.4400919452159755	171.8380688059155	-0.713991739069437	2.95508329002599e-09	TRUE	7	6	FALSE	TRUE	FALSE	TRUE	ARF5	TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	ARL6IP5	3	0.875	-0.19714285714285715	2	5	7	0.9521118666794368	285.51420641774655	-0.227537569614899	1.89420156397822e-06	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	ATP5MC3	2	0.29999999999999993	0.15333333333333335	3	0	3	0.7729144717938895	228.67613761183102	-0.491088919488525	5.62934649302251e-08	TRUE	7	6	FALSE	TRUE	TRUE	TRUE	ATP5MC3	TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	ATP6AP2	3	0.9	0.26285714285714284	3	11	14	0.9956900680011493	337.06011649038123	-0.152582539122847	0.0001045348872899	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	ATP6V1G1	2	0.29999999999999993	0.3066666666666667	1	4	5	0.8979982760272005	261.92427647670047	-0.264058343702187	6.76087953067065e-10	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	BAX	3	0.875	0.0	2	1	3	0.7729144717938895	228.67613761183102	-0.668620090996608	1.39873559015532e-08	TRUE	7	6	FALSE	TRUE	FALSE	TRUE	BAX	TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	BRF2	2	0.29999999999999993	-0.3066666666666667	1	0	1	0.4400919452159755	171.8380688059155	0.14182748356072	0.000291582852613087	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	C3orf18	3	0.925	-0.26285714285714284	2	2	4	0.849918590173355	246.97390881959623	0.288837402269382	4.64414754759615e-05	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	CCNQ	3	0.875	0.3285714285714286	2	2	4	0.849918590173355	246.97390881959623	-0.263476566883726	1.14763201449488e-05	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	CHCHD2	1	-0.30000000000000004	0.0	1	2	3	0.7729144717938895	228.67613761183102	-0.279084183407816	6.83277719068108e-11	FALSE	7	6	FALSE	FALSE	FALSE	TRUE	CHCHD2	TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	COA5	3	0.9	-0.3285714285714286	1	3	4	0.849918590173355	246.97390881959623	-0.233789099475647	2.31973586808251e-08	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	CTR9	3	0.925	0.3942857142857143	1	0	1	0.4400919452159755	171.8380688059155	0.0982237593487723	6.80864164801016e-08	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	CUEDC2	1	-0.30000000000000004	-0.3066666666666667	1	3	4	0.849918590173355	246.97390881959623	-0.549908930211357	1.48432738442887e-06	TRUE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	DCTN2	3	0.875	-0.3942857142857143	1	0	1	0.4400919452159755	171.8380688059155	0.149240841628584	0.000100591439270363	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	DCTN3	2	0.29999999999999993	0.46	1	3	4	0.849918590173355	246.97390881959623	-0.477237619495047	1.98803005680854e-10	TRUE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	DNAJA1	3	0.9	0.46	2	2	4	0.849918590173355	246.97390881959623	-0.163670618727988	2.97681004491236e-15	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	DTD1	3	0.925	-0.46	1	0	1	0.4400919452159755	171.8380688059155	-0.109405313382794	5.62859340515611e-06	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	EIF1B	1	-0.30000000000000004	0.6133333333333334	2	3	5	0.8979982760272005	261.92427647670047	-0.492299487019014	0.000198057061065746	TRUE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	ERP29	3	0.875	0.5257142857142857	2	14	16	0.9975098170673307	347.3234942126097	-0.322275394209399	6.92660177625345e-05	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	FAM241B	2	0.29999999999999993	-0.46	2	1	3	0.7729144717938895	228.67613761183102	-0.0371369185544386	1.53705801580516e-08	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	GABARAPL2	0	-0.9	0.0	3	8	11	0.9864955464036012	318.762345282616	-0.573217891789123	3.51884354936675e-16	TRUE	7	6	TRUE	FALSE	FALSE	TRUE	GABARAPL2	TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	GLRX5	1	-0.30000000000000004	-0.6133333333333334	2	0	2	0.6445742744947802	205.086207670785	0.37629244604653	4.27807592939195e-07	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	GNL3	2	0.29999999999999993	0.6133333333333334	1	0	1	0.4400919452159755	171.8380688059155	-0.0877907003636746	4.21085079717618e-10	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	GSDMB	3	0.9	-0.5257142857142857	2	0	2	0.6445742744947802	205.086207670785	0.0198956156142815	0.000259461501202454	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	HERC2	3	0.925	0.5914285714285715	2	2	4	0.849918590173355	246.97390881959623	0.144560002744478	1.3700268846183e-28	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	HSPA8	3	0.875	-0.5914285714285715	1	2	3	0.7729144717938895	228.67613761183102	-0.19749030772166	3.65527049766305e-26	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	IDI1	3	0.9	0.6571428571428573	2	2	4	0.849918590173355	246.97390881959623	0.193347365406761	2.61220693999997e-10	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	ISCA1	2	0.29999999999999993	-0.6133333333333334	2	1	3	0.7729144717938895	228.67613761183102	-0.0615281812320716	5.38582055943916e-07	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	MAGEF1	1	-0.30000000000000004	0.3066666666666667	2	5	7	0.9521118666794368	285.51420641774655	-0.418975290028183	3.51283185109691e-09	TRUE	7	6	FALSE	FALSE	FALSE	TRUE	MAGEF1	TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	MPC2	3	0.925	-0.6571428571428573	1	1	2	0.6445742744947802	205.086207670785	-0.317595272603353	2.62413701329589e-06	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	MRPL18	3	0.9	0.06571428571428571	1	0	1	0.4400919452159755	171.8380688059155	0.205094078283	3.68301375292351e-09	FALSE	7	6	FALSE	FALSE	FALSE	TRUE	MRPL18	TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	MRPL27	3	0.925	-0.06571428571428571	2	1	3	0.7729144717938895	228.67613761183102	-0.42285752461873	3.08259409888907e-10	TRUE	7	6	FALSE	TRUE	FALSE	TRUE	MRPL27	TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	MRPS18B	3	0.875	0.722857142857143	1	1	2	0.6445742744947802	205.086207670785	-0.0401351979517206	2.59561291389388e-05	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
phase12_kda_network_figures_v1	sex_reversal_networks	F	primary_Exc_L4_5_RORB_IL1RAPL2_M_e2_AD_down_mito	Excitatory_neurons	Exc L4-5 RORB IL1RAPL2	Male	e2	GABARAPL2	OS9	3	0.9	-0.722857142857143	1	1	2	0.6445742744947802	205.086207670785	-0.223049921991145	1.08056675002843e-05	FALSE	7	6	FALSE	FALSE	FALSE	FALSE		TRUE	GABARAPL2 | Exc L4-5 RORB IL1RAPL2	Male AD-down
