schema_version	rds_id	cell_type_high_resolution	sex	apoe_group	diagnosis	nuclei	donors	median_nCount_RNA	median_nFeature_RNA	median_nCount_MT	median_percent_mt	q25_percent_mt	q75_percent_mt	median_nFeature_MT	median_percent_mitocarta	zero_mt_nuclei	zero_mt_fraction	robust_flagged_nuclei	robust_flagged_fraction	donor_celltype_samples	median_nuclei_per_donor	q25_nuclei_per_donor	q75_nuclei_per_donor	primary_eligible_donors	sensitivity_eligible_donors	primary_ineligible_donors	sensitivity_ineligible_donors	group_has_nuclei	primary_side_eligible	sensitivity_side_eligible	minimum_donors_per_contrast_side
descriptive_group_coverage_v1	inhibitory	Inh PVALB CA8 (Chandelier)	Male	e2	AD	226	7	10023.5	3624	190.5	1.95397191262823	0.803615503248495	4.3159893884606	10	5.47288073008068	1	0.00442477876106195	0	0	7	40	22.5	42.5	5	1	2	6	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB CA8 (Chandelier)	Male	e2	NCI	206	6	5396	2392	93	1.85260620641852	0.76207902967436	3.62577776433969	10	5.40277505611573	2	0.00970873786407767	1	0.00485436893203883	6	23	10.25	32.75	3	1	3	5	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB CA8 (Chandelier)	Male	e33	AD	838	27	7942	3096	131.5	1.79553888474768	0.569143259550716	3.5468445929614	10	5.22605759893725	3	0.0035799522673031	5	0.00596658711217184	27	28	14	48	16	6	11	21	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB CA8 (Chandelier)	Male	e33	NCI	2277	52	7552	3077	106	1.53820148749155	0.51170724143278	3.24476239141543	10	5.20331470418192	19	0.00834431269213878	13	0.0057092665788318	52	41	27.75	56.25	41	18	11	34	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB CA8 (Chandelier)	Male	e4	AD	815	26	6689	2762	117	1.88806020291608	0.72883934360816	3.6249386636203	10	5.28297993086725	1	0.00122699386503067	7	0.00858895705521472	26	34	17.25	41.75	19	5	7	21	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB CA8 (Chandelier)	Male	e4	NCI	333	10	6188	2697	95	1.6188632764385	0.698639109235136	3.46698113207547	10	5.09582155199497	2	0.00600600600600601	1	0.003003003003003	10	37	24.5	43.5	8	2	2	8	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB HTR4	Female	e2	AD	484	8	15091.5	4710.5	587	4.74297276228716	2.44329926438418	7.48540842950067	11	8.73334195737907	0	0	0	0	8	49	31.5	74.25	6	4	2	4	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB HTR4	Female	e2	NCI	1654	16	12560.5	4307	281.5	2.70511225233387	1.16089185128673	5.24774009364211	11	6.74895387042268	3	0.00181378476420798	6	0.00362756952841596	16	87	57.25	139.75	15	13	1	3	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB HTR4	Female	e33	AD	3965	37	12613	4194	252	2.63667860708204	0.982395991296895	5.55403556771546	11	6.45106091718001	5	0.00126103404791929	9	0.00226986128625473	37	92	53	131	33	28	4	9	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB HTR4	Female	e33	NCI	4963	45	13924	4542	229	1.88300995202978	0.595174922992949	4.48831908406365	11	5.80985915492958	40	0.00805964134596011	6	0.00120894620189402	45	86	43	147	41	32	4	13	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB HTR4	Female	e4	AD	2139	25	13035	4197	297	2.41258165449855	1.02811178814122	4.98294334395445	11	6.08506674945669	5	0.00233754090696587	0	0	25	70	47	114	23	18	2	7	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB HTR4	Female	e4	NCI	1553	11	13434	4422	230	2.70769230769231	1.06807177442324	5.56898774983881	11	6.68048563814036	0	0	0	0	11	85	69	173	11	10	0	1	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB HTR4	Male	e2	AD	612	7	17286.5	5125	363	2.4282532796363	0.771936536940288	5.2433738560236	11	6.40075470370959	2	0.00326797385620915	0	0	7	83	52.5	101	6	5	1	2	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB HTR4	Male	e2	NCI	545	6	4397	2180	95	2.2808267997149	0.775193798449612	5.08849557522124	10	6.37393767705382	9	0.0165137614678899	1	0.0018348623853211	6	79	26.5	154.75	4	4	2	2	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB HTR4	Male	e33	AD	2488	27	11952	4060	188	2.03007213482873	0.74010503489882	4.73501302545504	10	5.98201928500844	8	0.00321543408360129	0	0	27	84	38.5	135	24	18	3	9	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB HTR4	Male	e33	NCI	6929	52	12895	4380	206	1.93257461885334	0.642086782041635	4.51223657375935	10	5.98066854611357	23	0.0033193823062491	7	0.00101024678885842	52	126	65	158.25	50	43	2	9	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB HTR4	Male	e4	AD	2593	27	12010	4077	209	2.28232189973615	0.780429236079844	4.80118639354898	11	6.07702567522507	4	0.00154261473197069	0	0	27	105	66	131	24	21	3	6	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB HTR4	Male	e4	NCI	877	10	11417	4082	170	2.08978328173375	0.483356133150935	5.36999525923372	10	5.98641381262383	5	0.00570125427594071	1	0.00114025085518814	10	91.5	38.5	118.75	8	6	2	4	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB SULF1	Female	e2	AD	310	8	12348	4190	504.5	4.40652289032752	2.44262178762348	7.6837454681473	11	8.23659045271352	0	0	2	0.00645161290322581	8	45.5	27	55.5	6	4	2	4	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB SULF1	Female	e2	NCI	766	16	10604	3890	249	2.66504380573452	1.21073823086022	5.58586074313239	11	6.67246862085449	0	0	8	0.010443864229765	16	45	21.25	65	12	6	4	10	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB SULF1	Female	e33	AD	2133	37	9909	3563	181	2.33748271092669	0.924214417744917	4.76420408820216	11	6.0050822522402	1	0.00046882325363338	8	0.00375058602906704	37	46	30	71	30	16	7	21	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB SULF1	Female	e33	NCI	2480	45	13089	4317	187	1.75047907116555	0.569858175801622	3.87329005325847	10	5.55656644427115	10	0.00403225806451613	6	0.00241935483870968	45	44	32	68	42	19	3	26	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB SULF1	Female	e4	AD	1169	24	11572	3865	235	2.12505108295872	0.899437851342911	4.54930771404351	11	5.71100038328862	3	0.00256629597946963	6	0.00513259195893926	24	43.5	29.25	65	19	11	5	13	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB SULF1	Female	e4	NCI	639	11	13642	4439	279	2.63046245226983	1.10843750312255	5.3867380792106	11	6.53794940079893	0	0	0	0	11	50	40	60	11	6	0	5	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB SULF1	Male	e2	AD	331	7	14657	4665	310	2.4368630926008	0.74735883749576	5.23195930121453	11	6.42181413466889	0	0	1	0.00302114803625378	7	48	20	75	5	3	2	4	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB SULF1	Male	e2	NCI	368	6	5465.5	2464.5	122.5	2.21489312883868	0.912871203953909	4.89388852118122	10	6.16901963606854	1	0.00271739130434783	3	0.00815217391304348	6	47	13.75	77.25	4	3	2	3	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB SULF1	Male	e33	AD	1228	27	10985	3817.5	188	1.93056787950249	0.668206782982441	4.95716223452814	11	5.79989864153431	4	0.00325732899022801	7	0.00570032573289902	27	35	22	65	21	12	6	15	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB SULF1	Male	e33	NCI	3381	52	11721	4126	172	1.7077103488713	0.617601646937725	3.82003395585739	10	5.57954168050482	6	0.00177462289263532	14	0.0041407867494824	52	57.5	42.5	81	47	31	5	21	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB SULF1	Male	e4	AD	1324	27	12291.5	4124	199	1.77172040552124	0.666589113066679	4.06415641998097	11	5.53690583173211	4	0.00302114803625378	8	0.00604229607250755	27	45	30	67	21	11	6	16	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh PVALB SULF1	Male	e4	NCI	462	10	9722.5	3610	122.5	1.61119031127908	0.398008943354537	4.28285539730996	10	5.4917317841836	1	0.00216450216450216	2	0.00432900432900433	10	43	25.75	67	8	4	2	6	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh RYR3 TSHZ2	Female	e2	AD	294	8	4596.5	2278	118.5	2.4199497842185	1.25226323660005	4.12715010150442	10	5.80540876172336	0	0	4	0.0136054421768707	8	33	15.25	47	5	2	3	6	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh RYR3 TSHZ2	Female	e2	NCI	919	16	4791	2384	84	1.86141788386177	0.976751430877923	3.01083917818226	10	5.36503261098254	1	0.00108813928182807	8	0.00870511425462459	16	47	24	76.75	12	7	4	9	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh RYR3 TSHZ2	Female	e33	AD	2197	37	4583	2229	87	1.88837599664289	0.919026328862394	3.40184266477675	10	5.34906726964387	4	0.00182066454255803	59	0.026854802002731	37	54	24	90	31	21	6	16	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh RYR3 TSHZ2	Female	e33	NCI	3115	45	6337	2893	84	1.39704393601944	0.643238144701064	2.41603598502279	10	4.98746168849262	24	0.00770465489566613	42	0.0134831460674157	45	50	33	93	38	23	7	22	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh RYR3 TSHZ2	Female	e4	AD	1239	26	5408	2552	94	1.66371681415929	0.784566045858362	2.98645615187725	10	5.09282076556596	2	0.00161420500403551	22	0.0177562550443906	26	44	16	65.25	18	12	8	14	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh RYR3 TSHZ2	Female	e4	NCI	679	11	6461	2923	120	1.88659134512897	0.932133801538202	3.63270965923932	10	5.41838649155722	1	0.00147275405007364	27	0.0397643593519882	11	38	31.5	85	11	5	0	6	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh RYR3 TSHZ2	Male	e2	AD	362	7	4741.5	2335.5	58	1.19731464363725	0.533043098471817	2.15180540633686	10	4.71951142076874	0	0	2	0.00552486187845304	7	49	30.5	57.5	5	3	2	4	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh RYR3 TSHZ2	Male	e2	NCI	297	6	1918	1202	25	1.32100396301189	0.567375886524823	2.56410256410256	8	5.24246395806029	3	0.0101010101010101	5	0.0168350168350168	6	35.5	11	81	4	3	2	3	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh RYR3 TSHZ2	Male	e33	AD	1463	27	5672	2625	73	1.34375	0.622718149629595	2.61870191069001	10	4.97063758389262	10	0.00683526999316473	21	0.0143540669856459	27	41	23	72.5	23	12	4	15	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh RYR3 TSHZ2	Male	e33	NCI	3874	53	5427.5	2600.5	67	1.30838655874029	0.585542481994987	2.38140861267105	10	4.94737735161288	21	0.00542075374290139	26	0.00671140939597315	53	65	26	100	42	34	11	19	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh RYR3 TSHZ2	Male	e4	AD	1414	27	4840	2358.5	72	1.54537634586405	0.773302379404327	2.82696039654672	10	5.06586404166516	1	0.000707213578500707	37	0.0261669024045262	27	58	20.5	66.5	20	15	7	12	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh RYR3 TSHZ2	Male	e4	NCI	587	10	3839	2045	66	1.76180408738548	0.610533920131612	3.3243561377951	9	5.35104364326376	5	0.00851788756388416	16	0.0272572402044293	10	54	26	93.5	8	6	2	4	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh SGCD PDE3A	Female	e2	AD	51	8	13875	4441	472	3.56218530892664	1.93258806345936	6.1949227546853	11	7.11227154046997	0	0	0	0	8	7	4.75	8	0	0	8	8	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SGCD PDE3A	Female	e2	NCI	133	16	10683	3994	276	2.91800408520572	1.38113429327064	4.65579710144928	10	6.46094503375121	0	0	1	0.0075187969924812	16	8.5	4	10.25	1	0	15	16	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SGCD PDE3A	Female	e33	AD	392	35	12408.5	4263	234	2.22158758033164	1.07500647212672	3.98614898403808	11	5.82434075254002	0	0	2	0.00510204081632653	35	9	7	14.5	4	0	31	35	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SGCD PDE3A	Female	e33	NCI	441	43	12345	4233	213	2.00553910801261	0.85232714039456	3.54873554454187	11	5.47766873623072	0	0	0	0	43	9	5	12.5	5	0	38	43	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SGCD PDE3A	Female	e4	AD	229	24	12043	4092	222	1.87899853911642	0.924405829313262	3.7295022493107	11	5.3919105639995	1	0.00436681222707424	2	0.00873362445414847	24	9	5	12	2	0	22	24	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SGCD PDE3A	Female	e4	NCI	154	11	10954	4191	174	2.17103692660098	0.976195211464678	3.51984062143362	10	5.83640622919012	0	0	2	0.012987012987013	11	9	6.5	17.5	3	0	8	11	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SGCD PDE3A	Male	e2	AD	45	6	14018	4394	256	2.18139029688631	0.70038494439692	4.00451212633954	11	5.76759966072943	0	0	0	0	6	7	5.25	9.5	0	0	6	6	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SGCD PDE3A	Male	e2	NCI	50	5	4798.5	2340	78	1.25457223432177	0.558944514695544	3.06362768535283	9	5.30172474712352	0	0	0	0	5	10	3	17	0	0	5	5	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SGCD PDE3A	Male	e33	AD	241	26	10288	3974	204	2.06471494607088	0.905000252793367	3.81928272007452	10	5.74608904933815	0	0	0	0	26	8	4	12.25	2	0	24	26	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SGCD PDE3A	Male	e33	NCI	651	51	12274	4320	184	1.84848307024236	0.658202921614337	3.60979276299808	10	5.40712468193384	1	0.00153609831029186	2	0.00307219662058372	51	9	6	14.5	10	1	41	50	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SGCD PDE3A	Male	e4	AD	255	26	12272	4189	226	1.95291599785982	0.763044208617415	3.98994587259391	11	5.54783092324805	1	0.00392156862745098	2	0.00784313725490196	26	10	4.5	14	1	0	25	26	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SGCD PDE3A	Male	e4	NCI	103	9	8913	3510	154	1.91329619762654	0.905207612552301	3.49871990505954	10	5.59240943995497	2	0.0194174757281553	0	0	9	11	4	16	1	0	8	9	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SORCS1 TTN	Female	e2	AD	115	8	3457	1926	127	3.27129481616808	1.41950860649792	7.1462578947282	10	7.11678832116788	0	0	2	0.0173913043478261	8	11.5	7.75	22	3	0	5	8	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SORCS1 TTN	Female	e2	NCI	377	14	3544	1925	89	2.37037037037037	1.14942528735632	4.39844760672704	10	6.24540778839089	1	0.0026525198938992	5	0.013262599469496	14	24.5	19.75	29.75	10	2	4	12	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SORCS1 TTN	Female	e33	AD	774	37	3666.5	1978	81.5	2.17596895242454	0.874801281242396	5.10802793692467	10	6.02096485676702	4	0.00516795865633075	13	0.0167958656330749	37	14	8	31	15	2	22	35	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SORCS1 TTN	Female	e33	NCI	1233	44	4657	2324	77	1.52041702867072	0.591016548463357	3.18608066885098	10	5.36706543766752	16	0.0129764801297648	4	0.0032441200324412	44	26.5	9	35.25	24	6	20	38	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh SORCS1 TTN	Female	e4	AD	479	23	3934	2036	98	2.23242558581381	0.992625924746857	4.26391396394552	10	5.78335027674235	4	0.00835073068893528	4	0.00835073068893528	23	16	10	27	11	1	12	22	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SORCS1 TTN	Female	e4	NCI	426	10	3003.5	1644	77.5	2.74788883648176	1.01606108968867	5.83052946084897	10	6.4716962617829	0	0	12	0.028169014084507	10	18.5	15.5	49.25	4	3	6	7	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SORCS1 TTN	Male	e2	AD	145	6	4242	2235	82	1.59409020217729	0.590717299578059	3.71681415929204	10	5.45567265964042	0	0	1	0.00689655172413793	6	21.5	20.25	28	5	0	1	6	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SORCS1 TTN	Male	e2	NCI	92	6	1480.5	991.5	14	0.952125375697725	0.370262676163297	2.50006317279022	7	5.32113565754709	5	0.0543478260869565	1	0.0108695652173913	6	9.5	1.25	18.5	1	1	5	5	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SORCS1 TTN	Male	e33	AD	586	28	4300.5	2217	58	1.71711444863309	0.557524787721782	3.34400361355926	10	5.58877795158705	6	0.0102389078498294	5	0.00853242320819113	28	16.5	6.25	24.5	9	3	19	25	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SORCS1 TTN	Male	e33	NCI	1612	50	4949	2442.5	75	1.60050661029616	0.610014693114272	3.48329572334843	10	5.51107144794127	15	0.00930521091811414	12	0.00744416873449132	50	30	12.75	44.5	30	9	20	41	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh SORCS1 TTN	Male	e4	AD	537	25	3831	2025	65	1.78648609710416	0.683073832245103	3.50334878928387	10	5.66944266495836	6	0.0111731843575419	3	0.00558659217877095	25	19	8	36	12	1	13	24	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh SORCS1 TTN	Male	e4	NCI	193	10	4130	2150	78	2.31481481481481	0.631838495916166	5.63674321503132	10	6.7398254558023	2	0.0103626943005181	3	0.0155440414507772	10	16.5	8	30.5	5	0	5	10	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP ABI3BP	Female	e2	AD	174	8	8433	3451	162	2.18074305781936	1.38286405295066	3.32167098548087	11	6.0619237477348	0	0	2	0.0114942528735632	8	21.5	13.5	24.25	4	1	4	7	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP ABI3BP	Female	e2	NCI	487	16	7310	3278	123	1.97945377098472	1.06510136793642	3.07989731783484	10	5.83199033037873	0	0	9	0.0184804928131417	16	28.5	8	43.75	9	3	7	13	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP ABI3BP	Female	e33	AD	1318	37	8600.5	3494	119.5	1.69699498761313	0.922171198034705	2.88904862647968	10	5.37792101748606	4	0.00303490136570561	23	0.0174506828528073	37	30	17	50	26	10	11	27	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP ABI3BP	Female	e33	NCI	1765	45	10167	3993	143	1.47165100847513	0.762415001030291	2.46472454151019	10	5.24899796848405	6	0.00339943342776204	13	0.00736543909348442	45	31	23	50	37	12	8	33	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP ABI3BP	Female	e4	AD	743	26	8839	3548	150	1.78312086493465	0.931910029349705	2.91162455607374	10	5.4017000274198	0	0	21	0.0282637954239569	26	30.5	15.25	36	16	3	10	23	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP ABI3BP	Female	e4	NCI	480	11	10404	3933	183.5	1.82651096436526	0.940918893085925	3.13176337301617	11	5.45201786165642	0	0	5	0.0104166666666667	11	29	22	65	9	4	2	7	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP ABI3BP	Male	e2	AD	200	7	9872	3911.5	136	1.46903303938208	0.780460158391862	2.29799438451697	10	5.18737979489637	0	0	2	0.01	7	31	13.5	39	5	1	2	6	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP ABI3BP	Male	e2	NCI	178	6	3012	1725.5	57.5	1.4843365357351	0.899000055339983	2.98139700967598	9	5.57763021268332	0	0	2	0.0112359550561798	6	22	8	50.25	3	2	3	4	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP ABI3BP	Male	e33	AD	873	27	8693	3564	121	1.53061224489796	0.782459858179151	2.62390670553936	10	5.21587383660807	2	0.00229095074455899	14	0.0160366552119129	27	26	16	43	18	4	9	23	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP ABI3BP	Male	e33	NCI	2403	53	8338	3523	110	1.40618133880182	0.708095337195151	2.42123581173837	10	5.17387616624258	5	0.00208073241781107	24	0.00998751560549313	53	43	24	60	42	22	11	31	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP ABI3BP	Male	e4	AD	840	27	7516	3271	111.5	1.5715224425924	0.851521769883054	2.53811612364244	10	5.20522011164423	0	0	20	0.0238095238095238	27	30	17	44	19	6	8	21	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP ABI3BP	Male	e4	NCI	352	10	7078.5	3101.5	99	1.58212960779598	0.750029697888254	2.83026312684134	10	5.4402892216008	2	0.00568181818181818	7	0.0198863636363636	10	37.5	16.75	44.75	7	2	3	8	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP CLSTN2	Female	e2	AD	196	8	7229	3307	222.5	3.29136853345344	1.87482240296952	5.71903375381476	11	7.3221083767127	0	0	7	0.0357142857142857	8	20	9.5	31.75	5	2	3	6	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP CLSTN2	Female	e2	NCI	714	16	6899.5	3056	157.5	2.62423170282817	1.36045919838541	4.6462642598459	10	6.52248200060112	1	0.00140056022408964	6	0.00840336134453781	16	40.5	20.5	71.25	12	6	4	10	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP CLSTN2	Female	e33	AD	1645	37	5681	2698	135	2.44094488188976	1.22470713525027	4.50187578157566	10	6.25434329395414	1	0.00060790273556231	21	0.0127659574468085	37	39	22	57	30	12	7	25	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP CLSTN2	Female	e33	NCI	2181	45	7873	3418	144	1.87617260787993	0.836820083682008	3.41782967815437	10	5.74912891986063	16	0.0073360843649702	14	0.00641907381934892	45	36	28	58	37	16	8	29	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP CLSTN2	Female	e4	AD	912	26	7401	3215.5	147	1.98017660589703	1.05777590642674	3.61960590312835	10	5.72103970556988	6	0.00657894736842105	12	0.0131578947368421	26	27	12	48.75	17	6	9	20	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP CLSTN2	Female	e4	NCI	608	11	7783	3374	140.5	2.28785159016361	1.03560541391754	4.45113813894206	10	5.97975046741985	0	0	9	0.0148026315789474	11	39	26.5	92.5	10	4	1	7	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP CLSTN2	Male	e2	AD	249	7	8042	3283	149	2.11912943871707	0.967027845741582	3.14791535721768	10	5.8982846825158	0	0	2	0.00803212851405622	7	37	23	44	5	2	2	5	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP CLSTN2	Male	e2	NCI	209	6	2494	1537	56	1.79166188124498	1.07956817273091	3.26141495233317	9	5.93445527015058	2	0.00956937799043062	3	0.0143540669856459	6	24.5	9.5	65	3	2	3	4	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP CLSTN2	Male	e33	AD	1110	27	6180	2897	127	2.14800696690753	1.00521140437022	3.95377142888715	10	5.90100127246242	5	0.0045045045045045	9	0.00810810810810811	27	32	21	47	22	6	5	21	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP CLSTN2	Male	e33	NCI	2848	52	6348	2962	100	1.74898103902608	0.776743396714397	3.24180607240722	10	5.56597007489865	6	0.00210674157303371	24	0.00842696629213483	52	48.5	26	78.75	41	25	11	27	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP CLSTN2	Male	e4	AD	1021	27	6415	3010	128	2.1412037037037	1.06100795755968	3.66213821618429	10	5.93772628530051	2	0.0019588638589618	11	0.0107737512242899	27	41	20.5	46	20	6	7	21	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP CLSTN2	Male	e4	NCI	472	10	5592.5	2695	107.5	2.42683039492663	1.13243704799506	3.97410217852207	10	6.33207914225284	4	0.00847457627118644	6	0.0127118644067797	10	48.5	20.25	64	7	5	3	5	TRUE	TRUE	TRUE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP THSD7B	Female	e2	AD	57	8	6018	2651	234	4.31897187401243	2.45026178010471	7.48977505112474	11	7.76662950575994	0	0	1	0.0175438596491228	8	6	4	10.25	0	0	8	8	TRUE	FALSE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP THSD7B	Female	e2	NCI	319	14	5827	2725	156	2.78780966863081	1.59723404053409	4.50643593259668	10	6.31586197396515	0	0	0	0	14	21.5	16.25	28.75	10	1	4	13	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP THSD7B	Female	e33	AD	742	37	5787.5	2539	136	2.90315239021358	1.1340141610117	5.75579823753699	10.5	6.2940403852776	1	0.00134770889487871	0	0	37	18	9	27	16	3	21	34	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP THSD7B	Female	e33	NCI	1057	45	7305	3103	156	2.08005593427722	0.897226753670473	3.83006643155909	10	5.55468135326515	4	0.00378429517502365	0	0	45	21	9	31	26	3	19	42	TRUE	TRUE	FALSE	5
descriptive_group_coverage_v1	inhibitory	Inh VIP THSD7B	Female	e4	AD	473	25	6313	2745	188	2.7257594673325	1.38286595355112	5.16725352112676	11	6.1244019138756	0	0	2	0.00422832980972516	25	13	6	29	11	1	14	24	TRUE	TRUE	FALSE	5
