schema_version	broad_network	network_display_order	key_driver	signature_group	sex	apoe_group	signature_direction	candidate_runs_tested	eligible_runs	ranking_coverage_fraction	significant_runs	significant_run_fraction	mean_minus_log10_p	negative_log10_p_sum
phase12_kda_candidate_group_summary_v1	OPCs	5	HSPA1A	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	LAMTOR5	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	LAMTOR5	F_e33	Female	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	LAMTOR5	F_e4	Female	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	LAMTOR5	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	LAMTOR5	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	LAMTOR5	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	PARK7	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	PARK7	F_e33	Female	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	PARK7	F_e4	Female	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	PARK7	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	PARK7	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	PARK7	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	PARK7	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	PARK7	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	PARK7	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	RPL11	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	RPL11	F_e33	Female	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	RPL11	F_e4	Female	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	RPL11	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	RPL11	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	RPL11	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	RPL11	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	RPL11	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	RPL11	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	RPS15	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	2.15548923513057	2.15548923513057
phase12_kda_candidate_group_summary_v1	OPCs	5	RPS15	F_e33	Female	e33	AD_up_mito	1	1	1	1	1	9.52339154506273	9.52339154506273
phase12_kda_candidate_group_summary_v1	OPCs	5	RPS15	F_e4	Female	e4	AD_up_mito	1	1	1	0	0	1.80903462578055	1.80903462578055
phase12_kda_candidate_group_summary_v1	OPCs	5	RPS15	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	RPS15	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	RPS15	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0.612157956245062	0.612157956245062
phase12_kda_candidate_group_summary_v1	OPCs	5	RPS15	M_e2	Male	e2	AD_down_mito	1	1	1	1	1	16.009938470498	16.009938470498
phase12_kda_candidate_group_summary_v1	OPCs	5	RPS15	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	RPS15	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	1.3317221909421	1.3317221909421
phase12_kda_candidate_group_summary_v1	OPCs	5	SELENOW	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	SELENOW	F_e33	Female	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	SELENOW	F_e4	Female	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	SELENOW	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	SELENOW	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	SELENOW	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	SELENOW	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	1.67632539921737	1.67632539921737
phase12_kda_candidate_group_summary_v1	OPCs	5	SELENOW	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	SELENOW	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	WDR82	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	WDR82	F_e33	Female	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	WDR82	F_e4	Female	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	WDR82	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	WDR82	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	WDR82	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	WDR82	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	WDR82	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	OPCs	5	WDR82	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	ANKRD11	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	ANKRD11	F_e33	Female	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	ANKRD11	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	ANKRD11	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	ANKRD11	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	ANKRD11	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	ANKRD11	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	ANKRD11	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	BEX3	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	BEX3	F_e33	Female	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	BEX3	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	BEX3	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	BEX3	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	BEX3	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	BEX3	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	BEX3	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	FTL	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	FTL	F_e33	Female	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	FTL	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	FTL	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	FTL	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	FTL	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	1.70010223773523	1.70010223773523
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	FTL	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	FTL	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	GABARAPL2	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	GABARAPL2	F_e33	Female	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	GABARAPL2	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	GABARAPL2	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	GABARAPL2	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	GABARAPL2	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	0.423375620078955	0.423375620078955
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	GABARAPL2	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	1.0813301080806	1.0813301080806
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	GABARAPL2	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	HSPA1A	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	HSPA1A	F_e33	Female	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	HSPA1A	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	HSPA1A	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	HSPA1A	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	HSPA1A	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	HSPA1A	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	HSPA1A	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	PARK7	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	PARK7	F_e33	Female	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	PARK7	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	PARK7	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	PARK7	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	PARK7	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	PARK7	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	PARK7	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	RPL11	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	RPL11	F_e33	Female	e33	AD_up_mito	1	1	1	0	0	1.62564289281749	1.62564289281749
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	RPL11	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	RPL11	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	RPL11	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	RPL11	M_e2	Male	e2	AD_down_mito	1	1	1	1	1	5.04194259456168	5.04194259456168
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	RPL11	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	RPL11	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	RPS15	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	RPS15	F_e33	Female	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	RPS15	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	RPS15	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	RPS15	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	RPS15	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	0.966341996812146	0.966341996812146
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	RPS15	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	RPS15	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	SELENOW	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	SELENOW	F_e33	Female	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	SELENOW	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	SELENOW	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	SELENOW	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	SELENOW	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	1.33774279200544	1.33774279200544
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	SELENOW	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	SELENOW	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	WDR82	F_e2	Female	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	WDR82	F_e33	Female	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	WDR82	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	WDR82	M_e4	Male	e4	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	WDR82	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	WDR82	M_e2	Male	e2	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	WDR82	M_e33	Male	e33	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Oligodendrocytes	6	WDR82	M_e4	Male	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	ANKRD11	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	ANKRD11	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	ANKRD11	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	ANKRD11	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	ANKRD11	M_e2	Male	e2	AD_down_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	APOE	F_e4	Female	e4	AD_up_mito	1	2	0.5	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	APOE	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	APOE	M_e2	Male	e2	AD_down_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	BEX3	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	BEX3	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	BEX3	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	BEX3	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	BEX3	M_e2	Male	e2	AD_down_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	FTL	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	FTL	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	FTL	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	FTL	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	FTL	M_e2	Male	e2	AD_down_mito	2	2	1	0	0	0.769070127035904	1.53814025407181
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	GABARAPL2	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	GABARAPL2	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	GABARAPL2	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	GABARAPL2	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	GABARAPL2	M_e2	Male	e2	AD_down_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	HSPA1A	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	HSPA1A	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	HSPA1A	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	HSPA1A	F_e4	Female	e4	AD_down_mito	1	1	1	1	1	3.02536552816742	3.02536552816742
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	HSPA1A	M_e2	Male	e2	AD_down_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	LAMTOR5	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	LAMTOR5	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	LAMTOR5	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	LAMTOR5	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	LAMTOR5	M_e2	Male	e2	AD_down_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	PARK7	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	PARK7	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	PARK7	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	PARK7	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	PARK7	M_e2	Male	e2	AD_down_mito	1	2	0.5	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	RPL11	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	RPL11	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	RPL11	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	RPL11	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	RPL11	M_e2	Male	e2	AD_down_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	RPS15	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	RPS15	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	RPS15	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	RPS15	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	RPS15	M_e2	Male	e2	AD_down_mito	2	2	1	0	0	0.682523534955641	1.36504706991128
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	SELENOW	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	SELENOW	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	SELENOW	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	SELENOW	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	SELENOW	M_e2	Male	e2	AD_down_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	WDR82	F_e4	Female	e4	AD_up_mito	2	2	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	WDR82	M_e2	Male	e2	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	WDR82	M_e33	Male	e33	AD_up_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	WDR82	F_e4	Female	e4	AD_down_mito	1	1	1	0	0	0	0
phase12_kda_candidate_group_summary_v1	Vasculature_cells	7	WDR82	M_e2	Male	e2	AD_down_mito	2	2	1	0	0	0	0
