source	target	weight	celltype	type
RERE	BBS2	0.995	Microglia	directed
RERE	BCL2L13	0.968	Oligodendrocytes	directed
RERE	C20orf194	0.813	Microglia	directed
RERE	CARF	0.997	Microglia	directed
RERE	CCDC91	0.97	Microglia	directed
RERE	CCPG1	0.988	Microglia	directed
RERE	CDK19	0.909	Microglia	directed
RERE	CECR2	0.628	OPCs;Oligodendrocytes	directed
RERE	CEP104	0.993	Microglia	directed
RERE	CERK	0.991	Microglia	directed
RERE	CHD6	0.726	Microglia	directed
RERE	CHIC2	0.73	Microglia	directed
RERE	CLASP2	0.754	Microglia	directed
RERE	CNNM2	0.993	Microglia	directed
RERE	CPQ	0.748	Microglia	directed
RERE	CTNND1	0.985	Microglia	directed
RERE	CTPS2	0.983	OPCs	directed
RERE	CUX1	0.277	Oligodendrocytes	directed
RERE	DDB2	0.993	Microglia	directed
RERE	DDI2	0.976	Oligodendrocytes	directed
RERE	DHX40	0.987	OPCs	directed
RERE	DICER1	0.896	Vasculature_cells	directed
RERE	DIP2B	0.839	Microglia;OPCs	directed
RERE	DIP2C	0.994	Microglia	directed
RERE	DMXL1	0.627	Microglia	directed
RERE	DPF3	0.949	Oligodendrocytes	directed
RERE	EIF4G3	0.962	Oligodendrocytes	directed
RERE	EPB41	0.373	Microglia	directed
RERE	EPN2	0.973	Microglia	directed
RERE	EVI5	0.358	Microglia	directed
RERE	EXD3	0.994	Microglia	directed
RERE	FAM96B	0.908	OPCs	directed
RERE	FASTKD1	0.997	Microglia	directed
RERE	FBXL4	0.992	Microglia	directed
RERE	FMR1	0.992	Microglia	directed
RERE	GATAD1	0.73	Microglia	directed
RERE	GATAD2B	0.766	Microglia	directed
RERE	GLG1	0.804	Oligodendrocytes	directed
RERE	GLIS3	0.998	Microglia	directed
RERE	GNB1	0.443	Oligodendrocytes	directed
RERE	GPATCH8	0.876	Oligodendrocytes	directed
RERE	GRK4	0.984	OPCs	directed
RERE	HACL1	0.992	Microglia	directed
RERE	HECA	0.972	Microglia	directed
RERE	HECTD4	0.335	Excitatory_neurons	directed
RERE	HERC1	0.85	Microglia	directed
RERE	HTT	0.688	Oligodendrocytes	directed
RERE	IGF1R	0.84	OPCs	directed
RERE	INO80	0.97	Oligodendrocytes	directed
RERE	ITCH	0.842	Oligodendrocytes	directed
RERE	JAK1	0.986	Microglia	directed
RERE	JMJD1C	0.902	Oligodendrocytes	directed
RERE	KANSL3	0.998	Microglia	directed
RERE	KANTR	0.991	Microglia	directed
RERE	KAT2B	0.983	Microglia	directed
RERE	KAT7	0.991	Microglia	directed
RERE	KDM2B	0.755	Microglia	directed
RERE	KDM5A	0.9835	Microglia;OPCs	directed
RERE	KLHDC1	0.97	Microglia	directed
RERE	LINC00894	0.995	Microglia	directed
RERE	LMF1	0.99	Microglia	directed
RERE	LONP2	0.613	Microglia	directed
RERE	LRMDA	0.618	Microglia	directed
RERE	MAP4K4	0.298	Microglia	directed
RERE	MAPK9	0.994	Microglia	directed
RERE	MARCH8	0.988	Microglia	directed
RERE	MAU2	0.991	Microglia	directed
RERE	MBTPS1	0.992	Microglia	directed
RERE	MCCC1	0.996	Microglia	directed
RERE	MED13L	0.48	Microglia	directed
RERE	MFSD14C	0.741	Oligodendrocytes	directed
RERE	MGA	0.977	OPCs	directed
RERE	MIATNB	0.382	Vasculature_cells	directed
RERE	MICU3	0.995	Microglia	directed
RERE	MRNIP	0.996	Microglia	directed
RERE	MRPS30	0.326	Oligodendrocytes	directed
RERE	MTA3	0.987	Microglia;OPCs	directed
RERE	MTDH	0.891	Vasculature_cells	directed
RERE	MTMR10	0.978	Microglia	directed
RERE	MTMR3	0.619	Microglia	directed
RERE	MYO18A	0.983	Microglia	directed
RERE	MYO1E	0.375	Oligodendrocytes	directed
RERE	MYO6	0.973	Microglia	directed
RERE	NBEA	0.988	Microglia	directed
RERE	NCKAP1L	0.985	Microglia	directed
RERE	NDUFS3	0.973	OPCs	directed
RERE	NF2	0.87	Excitatory_neurons	directed
RERE	NUP160	0.979	OPCs	directed
RERE	PAN3	0.877	Microglia	directed
RERE	PARN	0.8645	Microglia;Oligodendrocytes	directed
RERE	PDSS2	0.543	Excitatory_neurons	directed
RERE	PEAK1	0.601	Microglia	directed
RERE	PHF3	0.54	Microglia	directed
RERE	PI4KB	0.997	Microglia	directed
RERE	PLEKHA1	0.998	Microglia	directed
RERE	POGZ	0.99	Microglia	directed
RERE	PPARA	0.997	Microglia	directed
RERE	PPCDC	0.97	Oligodendrocytes	directed
RERE	PPIL2	0.972	Oligodendrocytes	directed
RERE	PPM1K	0.977	Microglia	directed
RERE	PPP2R5E	0.911	Vasculature_cells	directed
RERE	PSMC4	0.991	OPCs	directed
RERE	PTK2	0.273	OPCs	directed
RERE	PTPRA	0.768	Oligodendrocytes	directed
RERE	PUM1	0.969	OPCs	directed
RERE	RABGAP1	0.976	Microglia	directed
RERE	RABL2A	0.977	Oligodendrocytes	directed
RERE	RAD52	0.998	Microglia	directed
RERE	RANBP9	0.98	OPCs	directed
RERE	RB1CC1	0.97	Microglia	directed
RERE	RBL2	0.995	Microglia	directed
RERE	RNF170	0.994	Microglia	directed
RERE	RNF216	0.973	OPCs	directed
RERE	RPA1	0.983	OPCs	directed
RERE	RPRD2	0.997	Microglia	directed
RERE	RSF1	0.973	OPCs	directed
RERE	RTN4IP1	0.993	Microglia	directed
RERE	RUFY2	0.993	Microglia	directed
RERE	SAP130	0.994	Microglia	directed
RERE	SCARB1	0.977	Oligodendrocytes	directed
RERE	SCRN1	0.995	Microglia	directed
RERE	SEC61A2	0.99	Microglia	directed
RERE	SH2B1	0.998	Microglia	directed
RERE	SHC3	0.995	Microglia	directed
RERE	SIL1	0.977	Oligodendrocytes	directed
RERE	SLMAP	0.619	OPCs	directed
RERE	SMURF2	0.787	Microglia	directed
RERE	SPIDR	0.713	OPCs	directed
RERE	SPPL3	0.946	Microglia	directed
RERE	SRPK2	0.876	Astrocytes	directed
RERE	SSH2	0.676	OPCs;Oligodendrocytes	directed
RERE	STAM2	0.996	Microglia	directed
RERE	TAX1BP1	0.996	Microglia	directed
RERE	TBC1D12	0.976	Microglia	directed
RERE	TBC1D22A	0.555	Microglia	directed
RERE	TCAF1	0.993	Microglia	directed
RERE	TCF7L2	0.765	Microglia	directed
RERE	TET3	0.947	Microglia	directed
RERE	TMEM268	0.998	Microglia	directed
RERE	TMEM39B	0.993	Microglia	directed
RERE	TNRC6B	0.638	OPCs	directed
RERE	TOGARAM1	0.993	Microglia	directed
RERE	TOM1L2	0.9825	Microglia;OPCs	directed
RERE	TOP2B	0.989	Microglia	directed
RERE	TRIO	0.578	Microglia	directed
RERE	TRIOBP	0.985	Oligodendrocytes	directed
RERE	TTBK2	0.901	Microglia	directed
RERE	TXLNG	0.977	OPCs	directed
RERE	UBE2E1	0.965	Oligodendrocytes	directed
RERE	UBE2H	0.97	Oligodendrocytes	directed
RERE	UBE2R2	0.98	OPCs	directed
RERE	UBE4B	0.946	OPCs	directed
RERE	UEVLD	0.991	Microglia	directed
RERE	USP37	0.791	Inhibitory_neurons	directed
RERE	USP48	0.979	OPCs	directed
RERE	VPS35L	0.907	Oligodendrocytes	directed
RERE	VPS53	0.98	OPCs	directed
RERE	WDR20	0.668	Astrocytes	directed
RERE	WDR59	0.971	OPCs	directed
RERE	WDSUB1	0.994	Microglia	directed
RERE	WDTC1	0.98	OPCs	directed
RERE	ZCCHC14	0.994	Microglia	directed
RERE	ZDHHC7	0.988	Microglia	directed
RERE	ZFHX3	0.808	Microglia	directed
RERE	ZFP14	0.992	Microglia	directed
RERE	ZFYVE1	0.988	OPCs	directed
RERE	ZNF362	0.737	Microglia	directed
RERE	ZRANB1	0.991	Microglia	directed
RET	AC025272.1	0.934144	CAMs	directed
RET	AL162311.3	0.905775	CAMs	directed
RET	CPXM2	0.903749	CAMs	directed
RET	SSSCA1	0.907801	CAMs	directed
RET	WNT10B	0.929078	CAMs	directed
RETREG1	AQP1	0.323	Astrocytes	directed
RETREG1	C5orf22	0.921	Oligodendrocytes	directed
RETREG1	DPYSL3	0.762	Astrocytes	directed
RETREG1	JAM3	0.523	Oligodendrocytes	directed
RETREG1	LINC01135	0.917	Oligodendrocytes	directed
RETREG1	MARCH3	0.718	Astrocytes	directed
RETREG1	PARP8	0.93	Astrocytes	directed
RETREG1	PCED1B	0.929	Astrocytes	directed
RETREG1	SFT2D2	0.797	OPCs	directed
RETREG1	SKA2	0.942	Astrocytes	directed
RETREG1	SYNE2	0.937	Astrocytes	directed
RETREG1	TXLNG	0.936	Astrocytes	directed
RETREG1	UBE2Z	0.912	Oligodendrocytes	directed
RETREG1	UBIAD1	0.923	Oligodendrocytes	directed
RETREG1	ZNF536	0.676	Oligodendrocytes	directed
RETREG2	ATP6V0E2	0.62	Inhibitory_neurons	directed
RETREG2	C1orf216	0.959	Inhibitory_neurons	directed
RETREG2	C2CD2L	0.947	Inhibitory_neurons	directed
RETREG2	CTSF	0.949	Inhibitory_neurons	directed
RETREG2	EPHB6	0.929	Inhibitory_neurons	directed
RETREG2	GNPDA1	0.961	Inhibitory_neurons	directed
RETREG2	GUK1	0.748	Inhibitory_neurons	directed
RETREG2	ITM2C	0.871	Inhibitory_neurons	directed
RETREG2	MCPH1-AS1	0.847	Excitatory_neurons	directed
RETREG2	MOAP1	0.531	Inhibitory_neurons	directed
RETREG2	SLC12A5	0.943	Inhibitory_neurons	directed
RETREG2	TMEM19	0.949	Inhibitory_neurons	directed
RETREG2	TUSC2	0.952	Inhibitory_neurons	directed
REV1	BEX5	0.252	Excitatory_neurons	directed
REV1	CAPN7	0.903	Excitatory_neurons	directed
REV1	DENND5B	0.53	Excitatory_neurons	directed
REV1	FAM214A	0.457	Excitatory_neurons	directed
REV1	MAP7	0.701	Excitatory_neurons	directed
REV1	PPFIA4	0.368	Excitatory_neurons	directed
REV1	RELL2	0.7	Excitatory_neurons	directed
REV1	SMC5	0.403	Excitatory_neurons	directed
REV1	YIPF7	0.663	Excitatory_neurons	directed
REV1	ZNF782	0.278	Excitatory_neurons	directed
REV3L	AL450384.2	0.88	OPCs	directed
REV3L	EIF3J	0.814	Inhibitory_neurons	directed
REV3L	LINC02328	0.818	OPCs	directed
REX1BD	ABCF3	0.943	Inhibitory_neurons	directed
REX1BD	C21orf2	0.786	Excitatory_neurons	directed
REX1BD	CYB561A3	0.892	Excitatory_neurons	directed
REX1BD	OBSL1	0.845	Inhibitory_neurons	directed
REX1BD	P4HTM	0.924	Inhibitory_neurons	directed
REX1BD	PLCG2	0.896	Inhibitory_neurons	directed
REX1BD	PNMA3	0.926	Inhibitory_neurons	directed
REX1BD	RHOT2	0.537	Inhibitory_neurons	directed
REX1BD	RPAIN	0.611	Inhibitory_neurons	directed
REX1BD	RUNX1	0.91	Excitatory_neurons	directed
REX1BD	TIMM50	0.962	Inhibitory_neurons	directed
REX1BD	TMEM134	0.349	Inhibitory_neurons	directed
REX1BD	UROS	0.901	Inhibitory_neurons	directed
REX1BD	VPS28	0.79	Microglia	directed
REX1BD	ZFAND2B	0.937	Inhibitory_neurons	directed
REXO1	TMEM201	0.576	Excitatory_neurons	directed
REXO1	ZNF668	0.84	Excitatory_neurons	directed
REXO5	AC004158.1	0.762	T_cells	directed
REXO5	AL390036.1	0.911	T_cells	directed
REXO5	AP003354.2	0.727	T_cells	directed
REXO5	CC2D2B	0.92	T_cells	directed
REXO5	CCNB1IP1	0.791287	CAMs	directed
REXO5	GAD2	0.922	T_cells	directed
REXO5	PADI2	0.916	T_cells	directed
REXO5	SGSM1	0.854103	CAMs	directed
RFC1	SNW1	0.771	Excitatory_neurons	directed
RFC4	SLC38A11	0.7923	CAMs	directed
RFFL	AL080317.1	0.725431	CAMs	directed
RFFL	GNPNAT1	0.86	T_cells	directed
RFFL	NCK1-DT	0.911854	CAMs	directed
RFFL	SDE2	0.896657	CAMs	directed
RFFL	ZNF85	0.745694	CAMs	directed
RFK	CTTN	0.280648	CAMs	directed
RFK	PARM1	0.836879	CAMs	directed
RFLNA	AC008537.1	0.96	Excitatory_neurons	directed
RFLNA	AC009228.1	0.954	Excitatory_neurons	directed
RFLNA	AC024901.1	0.904	Inhibitory_neurons	directed
RFLNA	AC079760.1	0.887	Inhibitory_neurons	directed
RFLNA	ANKFN1	0.937	Excitatory_neurons	directed
RFLNA	AP001528.2	0.963	Excitatory_neurons	directed
RFLNA	ARSG	0.281	Excitatory_neurons	directed
RFLNA	AZIN1-AS1	0.183	Excitatory_neurons	directed
RFLNA	CCNYL1	0.65	Excitatory_neurons	directed
RFLNA	CGGBP1	0.869	Inhibitory_neurons	directed
RFLNA	COPS7B	0.953	Inhibitory_neurons	directed
RFLNA	CYREN	0.671	Inhibitory_neurons	directed
RFLNA	DPF1	0.962	Excitatory_neurons	directed
RFLNA	DUS2	0.425	Excitatory_neurons	directed
RFLNA	GPATCH2	0.926	Excitatory_neurons	directed
RFLNA	HLA-DMA	0.871	T_cells	directed
RFLNA	IFI6	0.869	T_cells	directed
RFLNA	JAK3	0.949	Excitatory_neurons	directed
RFLNA	LINC01006	0.957	Inhibitory_neurons	directed
RFLNA	LRRC20	0.648	Excitatory_neurons	directed
RFLNA	LRRC29	0.308	Excitatory_neurons	directed
RFLNA	MRPL23	0.99	Excitatory_neurons	directed
RFLNA	NSA2	0.942	Inhibitory_neurons	directed
RFLNA	NT5M	0.955	Inhibitory_neurons	directed
RFLNA	PEMT	0.783	Excitatory_neurons	directed
RFLNA	PKN2-AS1	0.953	Inhibitory_neurons	directed
RFLNA	SLC11A2	0.954	Inhibitory_neurons	directed
RFLNA	SYCP2L	0.315	Inhibitory_neurons	directed
RFLNA	TCF7L2	0.955	Inhibitory_neurons	directed
RFLNA	TTC21A	0.937	Excitatory_neurons	directed
RFLNA	USP2-AS1	0.962	Excitatory_neurons	directed
RFNG	MLEC	0.598	Astrocytes	directed
RFNG	PEX6	0.82	Inhibitory_neurons	directed
RFNG	RCE1	0.871	Excitatory_neurons	directed
RFNG	SLC2A4RG	0.98	Excitatory_neurons	directed
RFNG	STK11IP	0.849	Inhibitory_neurons	directed
RFNG	TAF1C	0.879	Excitatory_neurons	directed
RFPL1S	RAB9B	0.636	Excitatory_neurons	directed
RFPL2	AL008723.1	0.889564	CAMs	directed
RFPL2	DMRT2	0.628166	CAMs	directed
RFPL2	KIF19	0.52077	CAMs	directed
RFPL2	LINC01876	0.628166	CAMs	directed
RFPL2	SMIM24	0.710233	CAMs	directed
RFPL3S	AL445524.1	0.827	T_cells	directed
RFT1	KIF5B	0.943	Excitatory_neurons	directed
RFT1	METTL2A	0.894	Excitatory_neurons	directed
RFT1	ZNF839	0.888	Excitatory_neurons	directed
RFTN1	COLEC12	0.668	Astrocytes	directed
RFTN1	EPHB1	0.46	Excitatory_neurons	directed
RFTN1	GALNT10	0.898	Astrocytes	directed
RFTN1	PRRX1	0.906	Astrocytes	directed
RFTN1	ST8SIA1	0.806	Astrocytes	directed
RFTN2	ABCA8	0.91	Oligodendrocytes	directed
RFTN2	AC005162.3	0.963	Astrocytes	directed
RFTN2	AC007285.1	0.935	Astrocytes	directed
RFTN2	AK9	0.913	OPCs	directed
RFTN2	ANKRD45	0.946	Astrocytes	directed
RFTN2	AP001347.1	0.907	Oligodendrocytes	directed
RFTN2	CCDC3	0.905	OPCs	directed
RFTN2	CNTFR	0.695	Astrocytes	directed
RFTN2	COL9A1	0.911	OPCs	directed
RFTN2	CROCC	0.906	OPCs	directed
RFTN2	DDX21	0.936	Astrocytes	directed
RFTN2	GABRG1	0.934	Astrocytes	directed
RFTN2	KANSL1L	0.421	Oligodendrocytes	directed
RFTN2	PLGLB1	0.916	Oligodendrocytes	directed
RFTN2	PPM1K	0.937	Astrocytes	directed
RFTN2	RFC3	0.896	Oligodendrocytes	directed
RFTN2	RNF144A	0.848	OPCs	directed
RFTN2	SH3BGRL	0.927	Astrocytes	directed
RFTN2	TPTEP2-CSNK1E	0.939	Astrocytes	directed
RFTN2	VCAN	0.776	OPCs	directed
RFX2	AC006115.3	0.975	Astrocytes	directed
RFX2	AL035413.1	0.98	Astrocytes	directed
RFX2	ANXA7	0.953	Astrocytes	directed
RFX2	AP001347.1	0.967	Astrocytes	directed
RFX2	B3GALNT1	0.958	Astrocytes	directed
RFX2	CD46	0.969	Astrocytes	directed
RFX2	CTNND2	0.549	Astrocytes	directed
RFX2	ERGIC1	0.93	Astrocytes	directed
RFX2	EYA2	0.356	Astrocytes	directed
RFX2	IFT140	0.4	Astrocytes	directed
RFX2	ITGB5	0.818	Astrocytes	directed
RFX2	JDP2	0.378	Astrocytes	directed
RFX2	PLCH1	0.965	Astrocytes	directed
RFX2	SCML1	0.975	Astrocytes	directed
RFX2	SSBP3	0.969	Astrocytes	directed
RFX2	THRB	0.612	Astrocytes	directed
RFX2	TIAM1	0.806	Astrocytes	directed
RFX2	TTC21A	0.798	Astrocytes	directed
RFX2	ZC4H2	0.968	Astrocytes	directed
RFX3	AL136164.2	0.819	Vasculature_cells	directed
RFX3	ALKBH4	0.836	Inhibitory_neurons	directed
RFX3	ARAP2	0.953	Vasculature_cells	directed
RFX3	ATG12	0.864	Vasculature_cells	directed
RFX3	BBS9	0.921	Oligodendrocytes	directed
RFX3	CAMKMT	0.659	Oligodendrocytes	directed
RFX3	CEP170	0.271	OPCs	directed
RFX3	CNOT2	0.777	OPCs	directed
RFX3	ETNK1	0.92	OPCs	directed
RFX3	FCHO2	0.937	OPCs	directed
RFX3	FRA10AC1	0.948	OPCs	directed
RFX3	FYTTD1	0.871	Vasculature_cells	directed
RFX3	ICE1	0.854	Astrocytes	directed
RFX3	MYLK-AS1	0.814	Oligodendrocytes	directed
RFX3	NAA16	0.961	Vasculature_cells	directed
RFX3	NBEA	0.85	Oligodendrocytes	directed
RFX3	NDUFV2	0.811	Microglia	directed
RFX3	NEK11	0.701	Astrocytes	directed
RFX3	NFXL1	0.918	Oligodendrocytes	directed
RFX3	PAM	0.883	Excitatory_neurons	directed
RFX3	PPP1CC	0.583	Vasculature_cells	directed
RFX3	PRKACB	0.95	OPCs	directed
RFX3	PRPF39	0.784	Vasculature_cells	directed
RFX3	RSU1	0.927	Oligodendrocytes	directed
RFX3	SLC4A1AP	0.96	OPCs	directed
RFX3	SLC4A4	0.621	Excitatory_neurons	directed
RFX3	STAG1	0.169	Oligodendrocytes	directed
RFX3	STAG2	0.94	OPCs	directed
RFX3	SULT1A1	0.696	Vasculature_cells	directed
RFX3	TIAM2	0.666	Oligodendrocytes	directed
RFX3	TTC21B	0.817	OPCs	directed
RFX3	VPS13C	0.943	Vasculature_cells	directed
RFX3	XPR1	0.951	OPCs	directed
RFX3	ZFAND6	0.949	OPCs	directed
RFX3-AS1	AC008014.1	0.816	Astrocytes	directed
RFX3-AS1	AC079760.1	0.928	Oligodendrocytes	directed
RFX3-AS1	AC091078.1	0.527	Astrocytes	directed
RFX3-AS1	AC097103.2	0.719	Oligodendrocytes	directed
RFX3-AS1	AC097515.1	0.494	Astrocytes	directed
RFX3-AS1	AC110023.1	0.431	Astrocytes	directed
RFX3-AS1	AHI1	0.913	OPCs	directed
RFX3-AS1	AL137145.2	0.48	Astrocytes	directed
RFX3-AS1	AMY2B	0.456	Oligodendrocytes	directed
RFX3-AS1	C1orf112	0.842	Excitatory_neurons	directed
RFX3-AS1	DNAJC10	0.903	Astrocytes;OPCs	directed
RFX3-AS1	DTWD2	0.83	Oligodendrocytes	directed
RFX3-AS1	LINC00271	0.8075	Excitatory_neurons;OPCs	directed
RFX3-AS1	LINC00504	0.638	Excitatory_neurons	directed
RFX3-AS1	LINC01006	0.883	Oligodendrocytes	directed
RFX3-AS1	LRRC39	0.93	Astrocytes	directed
RFX3-AS1	MCTS1	0.944	Oligodendrocytes	directed
RFX3-AS1	MEF2C-AS2	0.735	Inhibitory_neurons	directed
RFX3-AS1	NECTIN3-AS1	0.56	OPCs	directed
RFX3-AS1	NXF1	0.936	OPCs	directed
RFX3-AS1	PEBP4	0.71	Inhibitory_neurons	directed
RFX3-AS1	SAP30BP	0.938	OPCs	directed
RFX3-AS1	SIAE	0.881	Inhibitory_neurons	directed
RFX3-AS1	SLC9B1	0.917	OPCs	directed
RFX3-AS1	SPPL2B	0.393	OPCs	directed
RFX3-AS1	SREBF1	0.782	Oligodendrocytes	directed
RFX3-AS1	ST3GAL5	0.935	Oligodendrocytes	directed
RFX3-AS1	SUMF1	0.312	Inhibitory_neurons	directed
RFX3-AS1	UFL1-AS1	0.927	Oligodendrocytes	directed
RFX3-AS1	UVSSA	0.912	Astrocytes	directed
RFX3-AS1	ZNF248	0.488	Astrocytes	directed
RFX3-AS1	ZNF337-AS1	0.33	Excitatory_neurons	directed
RFX4	AL121761.1	0.805	Astrocytes	directed
RFX4	UGP2	0.779	OPCs	directed
RFX5	ZBTB24	0.816616	CAMs	directed
RFX7	ASCC3	0.782	Excitatory_neurons	directed
RFX7	FAM185A	0.825	Inhibitory_neurons	directed
RFX7	LCORL	0.672	Inhibitory_neurons	directed
RFX7	TTC17	0.22	Excitatory_neurons	directed
RFX7	ZMYND11	0.677	Excitatory_neurons	directed
RFX8	FO393400.1	0.896	T_cells	directed
RFX8	LINC01242	0.883	T_cells	directed
RFX8	LINC01678	0.725	T_cells	directed
RFX8	LINC02470	0.513	T_cells	directed
RFX8	NECTIN3-AS1	0.881	T_cells	directed
RFX8	PIWIL2	0.31	T_cells	directed
RFX8	RFLNA	0.197	T_cells	directed
RFXAP	GCFC2	0.207	Excitatory_neurons	directed
RFXAP	ZNF493	0.79	Oligodendrocytes	directed
RGCC	AKIRIN1	0.777102	CAMs	directed
RGCC	ATP2B1-AS1	0.933	OPCs	directed
RGCC	CLDN10	0.925	OPCs	directed
RGCC	LRP4	0.927	OPCs	directed
RGCC	MYBPC1	0.29	Astrocytes	directed
RGCC	NDRG2	0.689	Astrocytes	directed
RGCC	PRDX6	0.302	Astrocytes	directed
RGCC	RBBP7	0.93	OPCs	directed
RGCC	RBM43	0.921	OPCs	directed
RGCC	SPARCL1	0.833	OPCs	directed
RGCC	SUB1	0.932	OPCs	directed
RGCC	VXN	0.839	Oligodendrocytes	directed
RGL1	AHCTF1	0.943	Astrocytes	directed
RGL1	AP2B1	0.889	Excitatory_neurons	directed
RGL1	APPL2	0.842	Oligodendrocytes	directed
RGL1	ASPH	0.734	Astrocytes	directed
RGL1	C3orf70	0.576	Astrocytes	directed
RGL1	CDYL	0.741	Oligodendrocytes	directed
RGL1	GNA12	0.646	Astrocytes	directed
RGL1	KDM5A	0.797	Inhibitory_neurons	directed
RGL1	KLF7	0.754	Astrocytes	directed
RGL1	LRIG1	0.786	Astrocytes	directed
RGL1	MED13L	0.528	Astrocytes	directed
RGL1	MRVI1	0.575	Astrocytes	directed
RGL1	OSMR-AS1	0.197	Astrocytes	directed
RGL1	RANBP9	0.697	Astrocytes	directed
RGL1	SH3GLB1	0.955	Astrocytes	directed
RGL1	STK3	0.775	Astrocytes	directed
RGL1	TRIP12	0.746	Excitatory_neurons	directed
RGL1	WASF2	0.325	Astrocytes	directed
RGL1	ZFYVE28	0.7	Inhibitory_neurons	directed
RGL1	ZSWIM6	0.546	Excitatory_neurons	directed
RGL2	BTF3L4	0.885	Astrocytes	directed
RGL2	CDK10	0.914	OPCs	directed
RGL2	HINFP	0.87	Inhibitory_neurons	directed
RGL2	LZTR1	0.844	Inhibitory_neurons	directed
RGL2	PHC1	0.866	Astrocytes	directed
RGL2	SLC5A6	0.597	Excitatory_neurons	directed
RGL2	TMUB2	0.881	OPCs	directed
RGL2	ZNF219	0.865	OPCs	directed
RGL3	CCDC159	0.949	Astrocytes	directed
RGL4	AC097662.1	0.85309	CAMs	directed
RGL4	ZFAND2A	0.834853	CAMs	directed
RGMA	ATXN7L2	0.762	T_cells	directed
RGMB	EAPP	0.836879	CAMs	directed
RGN	EPN2	0.933	T_cells	directed
RGN	KAT7	0.94	T_cells	directed
RGN	PIGT	0.921	T_cells	directed
RGN	RAB8A	0.919	T_cells	directed
RGN	SIPA1L2	0.929	T_cells	directed
RGN	STAMBPL1	0.855117	CAMs	directed
RGN	TEX10	0.937	T_cells	directed
RGN	TYW3	0.850051	CAMs	directed
RGPD1	AL355075.4	0.389058	CAMs	directed
RGPD1	PAQR5	0.847011	CAMs	directed
RGPD3	A1BG-AS1	0.800405	CAMs	directed
RGPD5	AC005014.2	0.643364	CAMs	directed
RGS11	ANKRD13D	0.423	Astrocytes	directed
RGS11	ARHGAP33	0.774	Excitatory_neurons	directed
RGS11	FLNA	0.6515	Excitatory_neurons;Inhibitory_neurons	directed
RGS11	LPIN3	0.801	Astrocytes	directed
RGS11	LRRC75B	0.789	Excitatory_neurons	directed
RGS11	MAST1	0.451	Inhibitory_neurons	directed
RGS11	MELTF-AS1	0.6615	Excitatory_neurons;Inhibitory_neurons	directed
RGS11	MZF1	0.744	Excitatory_neurons	directed
RGS11	PCBP4	0.545	Excitatory_neurons;Inhibitory_neurons	directed
RGS11	PIGQ	0.433	Excitatory_neurons	directed
RGS11	SDF4	0.9015	Excitatory_neurons;Inhibitory_neurons	directed
RGS11	TLE2	0.859	Inhibitory_neurons	directed
RGS11	TMEM74B	0.876	Inhibitory_neurons	directed
RGS12	BASP1-AS1	0.571	Inhibitory_neurons	directed
RGS12	CLCN2	0.904	Astrocytes	directed
RGS12	CTNNBIP1	0.827	Microglia	directed
RGS12	FAM162B	0.92	Inhibitory_neurons	directed
RGS12	MAML2	0.46	Inhibitory_neurons	directed
RGS12	MSN	0.907	Inhibitory_neurons	directed
RGS12	NDE1	0.811	OPCs	directed
RGS12	SELENOF	0.872	Astrocytes	directed
RGS12	SYT17	0.92	Inhibitory_neurons	directed
RGS12	TTLL9	0.87	Astrocytes	directed
RGS2	AC099669.1	0.875	Excitatory_neurons	directed
RGS2	ARRDC3	0.848024	CAMs	directed
RGS2	BTG1	0.862209	CAMs	directed
RGS2	DUSP1	0.573455	CAMs	directed
RGS2	HSP90AB1	0.427	Excitatory_neurons	directed
RGS2	MAT2A	0.857	Excitatory_neurons	directed
RGS20	TBC1D20	0.32	Astrocytes	directed
RGS20	WNT3	0.79	Inhibitory_neurons	directed
RGS22	CASC1	0.82	Astrocytes	directed
RGS22	CASP5	0.852077	CAMs	directed
RGS22	TRPM4	0.867275	CAMs	directed
RGS3	LARP6	0.372847	CAMs	directed
RGS4	LBH	0.858	Inhibitory_neurons	directed
RGS4	SYT13	0.825	Inhibitory_neurons	directed
RGS5	AC110491.1	0.885	Inhibitory_neurons	directed
RGS5	ASNS	0.869	Inhibitory_neurons	directed
RGS5	ATP1B2	0.801	Vasculature_cells	directed
RGS5	CDS1	0.739	Inhibitory_neurons	directed
RGS5	ELOVL4	0.893	Inhibitory_neurons	directed
RGS5	LIMCH1	0.832	T_cells	directed
RGS6	AXIN1	0.949	OPCs	directed
RGS6	C8orf34	0.943	OPCs	directed
RGS6	CAMK2N1	0.455	OPCs	directed
RGS6	CCDC136	0.95	OPCs	directed
RGS6	CXorf38	0.956	OPCs	directed
RGS6	ENTR1	0.938	OPCs	directed
RGS6	FAM19A2	0.822	Excitatory_neurons	directed
RGS6	FAM45A	0.936	OPCs	directed
RGS6	GAK	0.954	OPCs	directed
RGS6	GID8	0.941	OPCs	directed
RGS6	HS6ST3	0.592	Excitatory_neurons	directed
RGS6	KANK1	0.912	Inhibitory_neurons	directed
RGS6	NELL1	0.893	Inhibitory_neurons	directed
RGS6	NELL2	0.881	Inhibitory_neurons	directed
RGS6	PDLIM5	0.92	Inhibitory_neurons	directed
RGS6	PSMD6-AS2	0.956	OPCs	directed
RGS6	SCRG1	0.618	OPCs	directed
RGS6	TMEM132D	0.649	Excitatory_neurons	directed
RGS7	CDH13	0.865	Inhibitory_neurons	directed
