context_id	module_id	assay_feature_identifier	effect_id	module_order	current_approved_symbol	respiratory_complex	inclusion_reason	member_order	schema_version	effect_type	log2_fold_change	standard_error	ci_low	ci_high	ql_f_statistic	p_value	residual_df	model_status	failure_reason	q_value	admitted_to_score	context_order	contrast_order	display_estimate	display_clipped	ci_excludes_zero	record_type	display_limit
excitatory_neurons	mitochondrial_translation_155	C12orf65	sex_F_minus_M__e33	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	-0.0541062154500446	0.0792428787579987	-0.210128521473051	0.101916090572962	0.46437216889655	0.49617990026511	266.286425671	estimated	NA	1	TRUE	2	2	-0.0541062154500446	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	mitochondrial_translation_155	C12orf65	sex_F_minus_M__e4	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	0.0439630223067238	0.124848124560094	-0.20185202886022	0.289778073473668	0.124297713612005	0.72469810905	266.286425671	estimated	NA	1	TRUE	2	3	0.0439630223067238	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	mitochondrial_translation_155	C12orf65	apoe_e2_minus_e33__Female	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	0.14917435775518	0.116445732465848	-0.0800971173680751	0.378445832878434	1.65281009137522	0.199693792171035	266.286425671	estimated	NA	1	TRUE	2	4	0.14917435775518	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	mitochondrial_translation_155	C12orf65	apoe_e2_minus_e33__Male	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	0.116734007529251	0.149352808691875	-0.177328626089636	0.410796641148137	0.606244349512732	0.436896724038477	266.286425671	estimated	NA	0.912591226659521	TRUE	2	5	0.116734007529251	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	mitochondrial_translation_155	C12orf65	apoe_e4_minus_e33__Female	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	0.0115030291936077	0.102773781237054	-0.190849568271696	0.213855626658912	0.0124968602647215	0.911074644768751	266.286425671	estimated	NA	1	TRUE	2	6	0.0115030291936077	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	mitochondrial_translation_155	C12orf65	apoe_e4_minus_e33__Male	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	-0.0865662085631607	0.106111340094623	-0.295490167866993	0.122357750740671	0.66917262775812	0.414071594296582	266.286425671	estimated	NA	1	TRUE	2	7	-0.0865662085631607	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	mitochondrial_translation_155	C12orf65	sex_F_minus_M__e2	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	-0.162654338661511	0.192881118438654	-0.542409360087335	0.217100682764312	0.711215522195566	0.399792663326112	267.99478183014	estimated	NA	1	TRUE	3	1	-0.162654338661511	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	mitochondrial_translation_155	C12orf65	sex_F_minus_M__e33	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	-0.0914548494652348	0.0857156353654641	-0.260216536499379	0.0773068375689095	1.13750771316401	0.287139442553359	267.99478183014	estimated	NA	1	TRUE	3	2	-0.0914548494652348	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	mitochondrial_translation_155	C12orf65	sex_F_minus_M__e4	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	-0.0748184390492426	0.133605692545343	-0.337868721243171	0.188231843144686	0.312725333839695	0.576479627170747	267.99478183014	estimated	NA	1	TRUE	3	3	-0.0748184390492426	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	mitochondrial_translation_155	C12orf65	apoe_e2_minus_e33__Female	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	0.121173285637401	0.125872404024623	-0.126651270100509	0.36899784137531	0.928541239647045	0.336110946120294	267.99478183014	estimated	NA	1	TRUE	3	4	0.121173285637401	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	mitochondrial_translation_155	C12orf65	apoe_e2_minus_e33__Male	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	0.192372774833677	0.170269852488019	-0.14286393471664	0.527609484383995	1.27579866336365	0.259691641684005	267.99478183014	estimated	NA	0.999769307344054	TRUE	3	5	0.192372774833677	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	mitochondrial_translation_155	C12orf65	apoe_e4_minus_e33__Female	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	-0.00560500021697211	0.109262924876897	-0.220727894119472	0.209517893685528	0.00263434857834019	0.959104060315977	267.99478183014	estimated	NA	1	TRUE	3	6	-0.00560500021697211	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	mitochondrial_translation_155	C12orf65	apoe_e4_minus_e33__Male	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	-0.0222414106329643	0.115164827806539	-0.248984297677573	0.204501476411644	0.0372782897295417	0.847045796115466	267.99478183014	estimated	NA	1	TRUE	3	7	-0.0222414106329643	FALSE	FALSE	module_member_gene_effect	2
immune_cells	mitochondrial_translation_155	C12orf65	sex_F_minus_M__e2	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	0.0665252053686144	0.564425576831441	-1.04483643725119	1.17788684798842	0.0139413311785124	0.9472373270499	263.328766325769	estimated	NA	1	TRUE	4	1	0.0665252053686144	FALSE	FALSE	module_member_gene_effect	2
immune_cells	mitochondrial_translation_155	C12orf65	sex_F_minus_M__e33	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	-0.010510491915953	0.201577530806577	-0.407419393546654	0.386398409714748	0.00273020620381913	0.958368012690544	263.328766325769	estimated	NA	1	TRUE	4	2	-0.010510491915953	FALSE	FALSE	module_member_gene_effect	2
immune_cells	mitochondrial_translation_155	C12orf65	sex_F_minus_M__e4	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	-0.153972255389295	0.31767231109201	-0.779473359453331	0.471528848674741	0.242269902684455	0.924182520772396	263.328766325769	estimated	NA	1	TRUE	4	3	-0.153972255389295	FALSE	FALSE	module_member_gene_effect	2
immune_cells	mitochondrial_translation_155	C12orf65	apoe_e2_minus_e33__Female	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	0.141356357384809	0.32577119058716	-0.500091550631022	0.78280426540064	0.197364305778266	0.657221639260137	263.328766325769	estimated	NA	1	TRUE	4	4	0.141356357384809	FALSE	FALSE	module_member_gene_effect	2
immune_cells	mitochondrial_translation_155	C12orf65	apoe_e2_minus_e33__Male	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	0.0643206601002418	0.502696428309034	-0.925495448944514	1.054136769145	0.016473027090072	0.897972108327645	263.328766325769	estimated	NA	1	TRUE	4	5	0.0643206601002418	FALSE	FALSE	module_member_gene_effect	2
immune_cells	mitochondrial_translation_155	C12orf65	apoe_e4_minus_e33__Female	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	-0.0374044007496921	0.240286848678541	-0.51053247610456	0.435723674605175	0.0246178454178009	0.956268908240633	263.328766325769	estimated	NA	1	TRUE	4	6	-0.0374044007496921	FALSE	FALSE	module_member_gene_effect	2
immune_cells	mitochondrial_translation_155	C12orf65	apoe_e4_minus_e33__Male	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	0.10605736272365	0.289701336573976	-0.464368511829088	0.676483237276387	0.138633663599893	0.839948986250969	263.328766325769	estimated	NA	1	TRUE	4	7	0.10605736272365	FALSE	FALSE	module_member_gene_effect	2
opcs	mitochondrial_translation_155	C12orf65	sex_F_minus_M__e2	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	0.436898997113853	0.33049590617775	-0.213806185361726	1.08760417958943	1.76616894741255	0.184989764388956	267.401363599213	estimated	NA	0.998132949178694	TRUE	5	1	0.436898997113853	FALSE	FALSE	module_member_gene_effect	2
opcs	mitochondrial_translation_155	C12orf65	sex_F_minus_M__e33	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	-0.124568325058629	0.133776461776265	-0.387957478581893	0.138820828464636	0.867395039662526	0.352517566009614	267.401363599213	estimated	NA	0.921272663225988	TRUE	5	2	-0.124568325058629	FALSE	FALSE	module_member_gene_effect	2
opcs	mitochondrial_translation_155	C12orf65	sex_F_minus_M__e4	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	0.165172244009269	0.210866001490386	-0.249996589894233	0.58034107791277	0.611850312657855	0.735234240432249	267.401363599213	estimated	NA	1	TRUE	5	3	0.165172244009269	FALSE	FALSE	module_member_gene_effect	2
opcs	mitochondrial_translation_155	C12orf65	apoe_e2_minus_e33__Female	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	0.0756611997242912	0.206907289614663	-0.331713424673708	0.48303582412229	0.133173089598854	0.849633536710119	267.401363599213	estimated	NA	1	TRUE	5	4	0.0756611997242912	FALSE	FALSE	module_member_gene_effect	2
opcs	mitochondrial_translation_155	C12orf65	apoe_e2_minus_e33__Male	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	-0.48580612244819	0.290365917585118	-1.05750036693089	0.0858881220345084	2.82833754836334	0.0937816148123547	267.401363599213	estimated	NA	0.910176237898959	TRUE	5	5	-0.48580612244819	FALSE	FALSE	module_member_gene_effect	2
opcs	mitochondrial_translation_155	C12orf65	apoe_e4_minus_e33__Female	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	-0.00174596353936824	0.166008588376211	-0.328596150705554	0.325104223626818	0.000125948489774397	0.991054155152393	267.401363599213	estimated	NA	1	TRUE	5	6	-0.00174596353936824	FALSE	FALSE	module_member_gene_effect	2
opcs	mitochondrial_translation_155	C12orf65	apoe_e4_minus_e33__Male	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	-0.291486532607266	0.186894566197091	-0.659458602843941	0.0764855376294096	2.41885703035405	0.121065096413669	267.401363599213	estimated	NA	0.999977472446412	TRUE	5	7	-0.291486532607266	FALSE	FALSE	module_member_gene_effect	2
oligodendrocytes	mitochondrial_translation_155	C12orf65	sex_F_minus_M__e2	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	-0.205070181200743	0.209975808431282	-0.618466021230546	0.208325658829061	0.961086470290947	0.485088174040455	270.323371036367	estimated	NA	1	TRUE	6	1	-0.205070181200743	FALSE	FALSE	module_member_gene_effect	2
oligodendrocytes	mitochondrial_translation_155	C12orf65	sex_F_minus_M__e33	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	0.116091054946663	0.0910179321862653	-0.063103085630872	0.295285195524199	1.62906008893521	0.652525639260124	270.323371036367	estimated	NA	1	TRUE	6	2	0.116091054946663	FALSE	FALSE	module_member_gene_effect	2
oligodendrocytes	mitochondrial_translation_155	C12orf65	sex_F_minus_M__e4	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	0.208221540986311	0.142066224572068	-0.0714753759375883	0.48791845791021	2.14778419565544	0.143937967882228	270.323371036367	estimated	NA	1	TRUE	6	3	0.208221540986311	FALSE	FALSE	module_member_gene_effect	2
oligodendrocytes	mitochondrial_translation_155	C12orf65	apoe_e2_minus_e33__Female	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	0.0494117551876893	0.135867259352058	-0.218080772794517	0.316904283169895	0.132042492825164	0.716607642242719	270.323371036367	estimated	NA	1	TRUE	6	4	0.0494117551876893	FALSE	FALSE	module_member_gene_effect	2
oligodendrocytes	mitochondrial_translation_155	C12orf65	apoe_e2_minus_e33__Male	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	0.370572991335096	0.184758236608575	0.00682496247479364	0.734321020195398	4.0732740465794	0.762342188903049	270.323371036367	estimated	NA	1	TRUE	6	5	0.370572991335096	FALSE	TRUE	module_member_gene_effect	2
oligodendrocytes	mitochondrial_translation_155	C12orf65	apoe_e4_minus_e33__Female	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	-0.0104790249046106	0.113870084015084	-0.234663988817181	0.21370593900796	0.00850002993878851	0.9266109146873	270.323371036367	estimated	NA	1	TRUE	6	6	-0.0104790249046106	FALSE	FALSE	module_member_gene_effect	2
oligodendrocytes	mitochondrial_translation_155	C12orf65	apoe_e4_minus_e33__Male	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	modifier	-0.102609510944258	0.1243834967855	-0.347493055023167	0.14227403313465	0.68375093491964	0.429390593016156	270.323371036367	estimated	NA	1	TRUE	6	7	-0.102609510944258	FALSE	FALSE	module_member_gene_effect	2
vasculature	mitochondrial_translation_155	C12orf65	sex_F_minus_M__e2	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	7	1	NA	FALSE	FALSE	module_member_gene_effect	2
vasculature	mitochondrial_translation_155	C12orf65	sex_F_minus_M__e33	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	7	2	NA	FALSE	FALSE	module_member_gene_effect	2
vasculature	mitochondrial_translation_155	C12orf65	sex_F_minus_M__e4	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	7	3	NA	FALSE	FALSE	module_member_gene_effect	2
vasculature	mitochondrial_translation_155	C12orf65	apoe_e2_minus_e33__Female	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	7	4	NA	FALSE	FALSE	module_member_gene_effect	2
vasculature	mitochondrial_translation_155	C12orf65	apoe_e2_minus_e33__Male	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	7	5	NA	FALSE	FALSE	module_member_gene_effect	2
vasculature	mitochondrial_translation_155	C12orf65	apoe_e4_minus_e33__Female	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	7	6	NA	FALSE	FALSE	module_member_gene_effect	2
vasculature	mitochondrial_translation_155	C12orf65	apoe_e4_minus_e33__Male	3	MTRFR	not_applicable	frozen MitoCarta Translation membership	3	phase13_gene_support_atlas_plot_v1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	7	7	NA	FALSE	FALSE	module_member_gene_effect	2
astrocytes	mitochondrial_translation_155	CARS2	sex_F_minus_M__e2	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	0.203454185107067	0.23541159929611	-0.260032077056294	0.666940447270428	0.765000603106334	0.382549355645566	268.649521603092	estimated	NA	0.977843273260099	TRUE	1	1	0.203454185107067	FALSE	FALSE	module_member_gene_effect	2
astrocytes	mitochondrial_translation_155	CARS2	sex_F_minus_M__e33	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	-0.035250088579296	0.102924157877518	-0.237890626953782	0.16739044979519	0.118749382314217	0.730664471679956	268.649521603092	estimated	NA	1	TRUE	1	2	-0.035250088579296	FALSE	FALSE	module_member_gene_effect	2
astrocytes	mitochondrial_translation_155	CARS2	sex_F_minus_M__e4	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	0.0147290086973946	0.16274738986256	-0.305693517761723	0.335151535156513	0.00835199933843105	0.927251390186964	268.649521603092	estimated	NA	1	TRUE	1	3	0.0147290086973946	FALSE	FALSE	module_member_gene_effect	2
astrocytes	mitochondrial_translation_155	CARS2	apoe_e2_minus_e33__Female	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	0.195345668026772	0.162156212662803	-0.123912928908862	0.514604264962406	1.47533446171977	0.22557244828243	268.649521603092	estimated	NA	1	TRUE	1	4	0.195345668026772	FALSE	FALSE	module_member_gene_effect	2
astrocytes	mitochondrial_translation_155	CARS2	apoe_e2_minus_e33__Male	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	-0.0433586056595912	0.200081631204166	-0.437286040211025	0.350568828891843	0.0484890701283531	0.82588081507348	268.649521603092	estimated	NA	1	TRUE	1	5	-0.0433586056595912	FALSE	FALSE	module_member_gene_effect	2
astrocytes	mitochondrial_translation_155	CARS2	apoe_e4_minus_e33__Female	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	0.00352571091021579	0.130720728220323	-0.25384164860507	0.260893070425501	0.000736445069273035	0.978370195483849	268.649521603092	estimated	NA	1	TRUE	1	6	0.00352571091021579	FALSE	FALSE	module_member_gene_effect	2
astrocytes	mitochondrial_translation_155	CARS2	apoe_e4_minus_e33__Male	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	-0.0464533863664749	0.141387189623478	-0.324821233287818	0.231914460554868	0.110035979277534	0.740361810169729	268.649521603092	estimated	NA	1	TRUE	1	7	-0.0464533863664749	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	mitochondrial_translation_155	CARS2	sex_F_minus_M__e2	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	-0.0241050928320374	0.199451301176613	-0.416807281805999	0.368597096141924	0.0146605876078131	0.979177548546402	266.286425671	estimated	NA	1	TRUE	2	1	-0.0241050928320374	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	mitochondrial_translation_155	CARS2	sex_F_minus_M__e33	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	-0.03706016523584	0.0926498236046476	-0.219479574499954	0.145359244028274	0.161214723079106	0.688362640989757	266.286425671	estimated	NA	1	TRUE	2	2	-0.03706016523584	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	mitochondrial_translation_155	CARS2	sex_F_minus_M__e4	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	-0.0492061442880304	0.14608244492749	-0.336829717337049	0.238417428760989	0.113603730009996	0.736343559933185	266.286425671	estimated	NA	1	TRUE	2	3	-0.0492061442880304	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	mitochondrial_translation_155	CARS2	apoe_e2_minus_e33__Female	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	0.0550478463901459	0.136186566757991	-0.213091606996297	0.323187299776589	0.164225689137985	0.685620836133316	266.286425671	estimated	NA	1	TRUE	2	4	0.0550478463901459	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	mitochondrial_translation_155	CARS2	apoe_e2_minus_e33__Male	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	0.0420927739863433	0.173767906765892	-0.300041054962528	0.384226602935214	0.0593224059439949	0.807757659213233	266.286425671	estimated	NA	0.997090326295559	TRUE	2	5	0.0420927739863433	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	mitochondrial_translation_155	CARS2	apoe_e4_minus_e33__Female	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	-0.00311584616527487	0.120235292613231	-0.239848634182187	0.233616941851637	0.000670779124441261	0.979356973674341	266.286425671	estimated	NA	1	TRUE	2	6	-0.00311584616527487	FALSE	FALSE	module_member_gene_effect	2
excitatory_neurons	mitochondrial_translation_155	CARS2	apoe_e4_minus_e33__Male	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	0.00903013288691562	0.124108971384424	-0.235329590245764	0.253389856019596	0.00530857135349412	0.941972266388547	266.286425671	estimated	NA	1	TRUE	2	7	0.00903013288691562	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	mitochondrial_translation_155	CARS2	sex_F_minus_M__e2	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	-0.0842042348517508	0.191713467712038	-0.461660320900729	0.293251851197227	0.19789682126402	0.656782924529993	267.99478183014	estimated	NA	1	TRUE	3	1	-0.0842042348517508	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	mitochondrial_translation_155	CARS2	sex_F_minus_M__e33	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	-0.0105619293206838	0.085451248745778	-0.178803077344912	0.157679218703544	0.0154874355473236	0.901053447039109	267.99478183014	estimated	NA	1	TRUE	3	2	-0.0105619293206838	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	mitochondrial_translation_155	CARS2	sex_F_minus_M__e4	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	-0.0596114277970741	0.133490446891986	-0.322434807970142	0.203211952375993	0.200365193819351	0.654787834002844	267.99478183014	estimated	NA	1	TRUE	3	3	-0.0596114277970741	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	mitochondrial_translation_155	CARS2	apoe_e2_minus_e33__Female	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	0.153706883895552	0.125871370154858	-0.0941156363023435	0.401529404093447	1.51496592718667	0.219462038895849	267.99478183014	estimated	NA	1	TRUE	3	4	0.153706883895552	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	mitochondrial_translation_155	CARS2	apoe_e2_minus_e33__Male	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	0.227349189426619	0.168858078192767	-0.10510794075335	0.559806319606587	1.87646310437171	0.966192015712298	267.99478183014	estimated	NA	1	TRUE	3	5	0.227349189426619	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	mitochondrial_translation_155	CARS2	apoe_e4_minus_e33__Female	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	0.0614129315787137	0.1091262631413	-0.153440895134889	0.276266758292316	0.316102314896336	0.574429428240508	267.99478183014	estimated	NA	1	TRUE	3	6	0.0614129315787137	FALSE	FALSE	module_member_gene_effect	2
inhibitory_neurons	mitochondrial_translation_155	CARS2	apoe_e4_minus_e33__Male	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	0.110462430055104	0.114940203118335	-0.115838203471005	0.336763063581213	0.929104877974218	0.335964578498555	267.99478183014	estimated	NA	1	TRUE	3	7	0.110462430055104	FALSE	FALSE	module_member_gene_effect	2
immune_cells	mitochondrial_translation_155	CARS2	sex_F_minus_M__e2	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	-0.405022729903223	0.341893404270018	-1.07821549608412	0.268170036277673	1.46243963472851	0.227626967644621	263.328766325769	estimated	NA	0.860038054418248	TRUE	4	1	-0.405022729903223	FALSE	FALSE	module_member_gene_effect	2
immune_cells	mitochondrial_translation_155	CARS2	sex_F_minus_M__e33	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	0.0869086839932381	0.129767572211841	-0.168605431830053	0.342422799816529	0.453979973163706	0.501041943891325	263.328766325769	estimated	NA	1	TRUE	4	2	0.0869086839932381	FALSE	FALSE	module_member_gene_effect	2
immune_cells	mitochondrial_translation_155	CARS2	sex_F_minus_M__e4	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	-0.0907375441443493	0.203747599752848	-0.491919341064922	0.310444252776223	0.200081181448025	0.76326630949871	263.328766325769	estimated	NA	1	TRUE	4	3	-0.0907375441443493	FALSE	FALSE	module_member_gene_effect	2
immune_cells	mitochondrial_translation_155	CARS2	apoe_e2_minus_e33__Female	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	0.0688126600127872	0.204419059380159	-0.333691250052534	0.471316570078108	0.115740797343234	0.7339718774669	263.328766325769	estimated	NA	1	TRUE	4	4	0.0688126600127872	FALSE	FALSE	module_member_gene_effect	2
immune_cells	mitochondrial_translation_155	CARS2	apoe_e2_minus_e33__Male	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	0.560744073909248	0.303551088192074	-0.0369521500748048	1.1584402978933	3.61115746791853	0.0584853194656167	263.328766325769	estimated	NA	0.669720165633194	TRUE	4	5	0.560744073909248	FALSE	FALSE	module_member_gene_effect	2
immune_cells	mitochondrial_translation_155	CARS2	apoe_e4_minus_e33__Female	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	-0.142818654746547	0.158373203205911	-0.454657647320132	0.169020337827039	0.817272970616037	0.798679765572976	263.328766325769	estimated	NA	1	TRUE	4	6	-0.142818654746547	FALSE	FALSE	module_member_gene_effect	2
immune_cells	mitochondrial_translation_155	CARS2	apoe_e4_minus_e33__Male	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	0.0348275733910408	0.182326863512079	-0.324176502334987	0.393831649117069	0.0368824808406063	0.847852524654898	263.328766325769	estimated	NA	1	TRUE	4	7	0.0348275733910408	FALSE	FALSE	module_member_gene_effect	2
opcs	mitochondrial_translation_155	CARS2	sex_F_minus_M__e2	3	CARS2	not_applicable	frozen MitoCarta Translation membership	4	phase13_gene_support_atlas_plot_v1	modifier	0.0171640982965211	0.250116784869423	-0.475284628288099	0.509612824881141	0.00493232203938641	0.944062698169587	267.401363599213	estimated	NA	1	TRUE	5	1	0.0171640982965211	FALSE	FALSE	module_member_gene_effect	2
