schema_version	rds_id	manifest_row	contrast_id	cell_type_high_resolution	contrast_family	contrast_name	paper_matched	eligibility_status	terminal_status	genes_returned	cells_ad	cells_nci	donors_ad	donors_nci	message
mast_contrast_status_v1	inhibitory	486	inhibitory::Inh.LAMP5.NRG1..Rosehip.::AD_effect_e2_minus_e33__Female	Inh LAMP5 NRG1 (Rosehip)	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	487	inhibitory::Inh.LAMP5.NRG1..Rosehip.::AD_effect_e4_minus_e33__Female	Inh LAMP5 NRG1 (Rosehip)	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	488	inhibitory::Inh.LAMP5.NRG1..Rosehip.::AD_effect_e2_minus_e33__Male	Inh LAMP5 NRG1 (Rosehip)	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	489	inhibitory::Inh.LAMP5.NRG1..Rosehip.::AD_effect_e4_minus_e33__Male	Inh LAMP5 NRG1 (Rosehip)	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	490	inhibitory::Inh.LAMP5.NRG1..Rosehip.::AD_effect_heterogeneity_across_sex_APOE	Inh LAMP5 NRG1 (Rosehip)	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	491	inhibitory::Inh.LAMP5.RELN::AD_vs_NCI__Female__e2	Inh LAMP5 RELN	AD_vs_NCI	AD_vs_NCI__Female__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2
mast_contrast_status_v1	inhibitory	492	inhibitory::Inh.LAMP5.RELN::AD_vs_NCI__Female__e33	Inh LAMP5 RELN	AD_vs_NCI	AD_vs_NCI__Female__e33	TRUE	eligible	validated_complete	8086	477	1142	12	21	
mast_contrast_status_v1	inhibitory	493	inhibitory::Inh.LAMP5.RELN::AD_vs_NCI__Female__e4	Inh LAMP5 RELN	AD_vs_NCI	AD_vs_NCI__Female__e4	TRUE	eligible	validated_complete	7363	334	339	9	5	
mast_contrast_status_v1	inhibitory	494	inhibitory::Inh.LAMP5.RELN::AD_vs_NCI__Male__e2	Inh LAMP5 RELN	AD_vs_NCI	AD_vs_NCI__Male__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Male__e2,NCI__Male__e2
mast_contrast_status_v1	inhibitory	495	inhibitory::Inh.LAMP5.RELN::AD_vs_NCI__Male__e33	Inh LAMP5 RELN	AD_vs_NCI	AD_vs_NCI__Male__e33	TRUE	eligible	validated_complete	8415	473	1372	10	28	
mast_contrast_status_v1	inhibitory	496	inhibitory::Inh.LAMP5.RELN::AD_vs_NCI__Male__e4	Inh LAMP5 RELN	AD_vs_NCI	AD_vs_NCI__Male__e4	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:NCI__Male__e4
mast_contrast_status_v1	inhibitory	497	inhibitory::Inh.LAMP5.RELN::AD_effect_Female_minus_Male__e2	Inh LAMP5 RELN	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	498	inhibitory::Inh.LAMP5.RELN::AD_effect_Female_minus_Male__e33	Inh LAMP5 RELN	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	499	inhibitory::Inh.LAMP5.RELN::AD_effect_Female_minus_Male__e4	Inh LAMP5 RELN	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	500	inhibitory::Inh.LAMP5.RELN::AD_effect_e2_minus_e33__Female	Inh LAMP5 RELN	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	501	inhibitory::Inh.LAMP5.RELN::AD_effect_e4_minus_e33__Female	Inh LAMP5 RELN	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	502	inhibitory::Inh.LAMP5.RELN::AD_effect_e2_minus_e33__Male	Inh LAMP5 RELN	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	503	inhibitory::Inh.LAMP5.RELN::AD_effect_e4_minus_e33__Male	Inh LAMP5 RELN	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	504	inhibitory::Inh.LAMP5.RELN::AD_effect_heterogeneity_across_sex_APOE	Inh LAMP5 RELN	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	505	inhibitory::Inh.PTPRK.FAM19A1::AD_vs_NCI__Female__e2	Inh PTPRK FAM19A1	AD_vs_NCI	AD_vs_NCI__Female__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2
mast_contrast_status_v1	inhibitory	506	inhibitory::Inh.PTPRK.FAM19A1::AD_vs_NCI__Female__e33	Inh PTPRK FAM19A1	AD_vs_NCI	AD_vs_NCI__Female__e33	TRUE	eligible	validated_complete	7918	713	1363	18	27	
mast_contrast_status_v1	inhibitory	507	inhibitory::Inh.PTPRK.FAM19A1::AD_vs_NCI__Female__e4	Inh PTPRK FAM19A1	AD_vs_NCI	AD_vs_NCI__Female__e4	TRUE	eligible	validated_complete	7576	483	322	14	5	
mast_contrast_status_v1	inhibitory	508	inhibitory::Inh.PTPRK.FAM19A1::AD_vs_NCI__Male__e2	Inh PTPRK FAM19A1	AD_vs_NCI	AD_vs_NCI__Male__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Male__e2,NCI__Male__e2
mast_contrast_status_v1	inhibitory	509	inhibitory::Inh.PTPRK.FAM19A1::AD_vs_NCI__Male__e33	Inh PTPRK FAM19A1	AD_vs_NCI	AD_vs_NCI__Male__e33	TRUE	eligible	validated_complete	8155	529	1612	13	31	
mast_contrast_status_v1	inhibitory	510	inhibitory::Inh.PTPRK.FAM19A1::AD_vs_NCI__Male__e4	Inh PTPRK FAM19A1	AD_vs_NCI	AD_vs_NCI__Male__e4	TRUE	eligible	validated_complete	7292	544	214	16	5	
mast_contrast_status_v1	inhibitory	511	inhibitory::Inh.PTPRK.FAM19A1::AD_effect_Female_minus_Male__e2	Inh PTPRK FAM19A1	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	512	inhibitory::Inh.PTPRK.FAM19A1::AD_effect_Female_minus_Male__e33	Inh PTPRK FAM19A1	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	513	inhibitory::Inh.PTPRK.FAM19A1::AD_effect_Female_minus_Male__e4	Inh PTPRK FAM19A1	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	514	inhibitory::Inh.PTPRK.FAM19A1::AD_effect_e2_minus_e33__Female	Inh PTPRK FAM19A1	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	515	inhibitory::Inh.PTPRK.FAM19A1::AD_effect_e4_minus_e33__Female	Inh PTPRK FAM19A1	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	516	inhibitory::Inh.PTPRK.FAM19A1::AD_effect_e2_minus_e33__Male	Inh PTPRK FAM19A1	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	517	inhibitory::Inh.PTPRK.FAM19A1::AD_effect_e4_minus_e33__Male	Inh PTPRK FAM19A1	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	518	inhibitory::Inh.PTPRK.FAM19A1::AD_effect_heterogeneity_across_sex_APOE	Inh PTPRK FAM19A1	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	519	inhibitory::Inh.PVALB.CA8..Chandelier.::AD_vs_NCI__Female__e2	Inh PVALB CA8 (Chandelier)	AD_vs_NCI	AD_vs_NCI__Female__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2
mast_contrast_status_v1	inhibitory	520	inhibitory::Inh.PVALB.CA8..Chandelier.::AD_vs_NCI__Female__e33	Inh PVALB CA8 (Chandelier)	AD_vs_NCI	AD_vs_NCI__Female__e33	TRUE	eligible	validated_complete	8985	1419	1661	29	36	
mast_contrast_status_v1	inhibitory	521	inhibitory::Inh.PVALB.CA8..Chandelier.::AD_vs_NCI__Female__e4	Inh PVALB CA8 (Chandelier)	AD_vs_NCI	AD_vs_NCI__Female__e4	TRUE	eligible	validated_complete	8739	762	454	19	9	
mast_contrast_status_v1	inhibitory	522	inhibitory::Inh.PVALB.CA8..Chandelier.::AD_vs_NCI__Male__e2	Inh PVALB CA8 (Chandelier)	AD_vs_NCI	AD_vs_NCI__Male__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:NCI__Male__e2
mast_contrast_status_v1	inhibitory	523	inhibitory::Inh.PVALB.CA8..Chandelier.::AD_vs_NCI__Male__e33	Inh PVALB CA8 (Chandelier)	AD_vs_NCI	AD_vs_NCI__Male__e33	TRUE	eligible	validated_complete	8693	711	2169	16	41	
mast_contrast_status_v1	inhibitory	524	inhibitory::Inh.PVALB.CA8..Chandelier.::AD_vs_NCI__Male__e4	Inh PVALB CA8 (Chandelier)	AD_vs_NCI	AD_vs_NCI__Male__e4	TRUE	eligible	validated_complete	8428	751	317	19	8	
mast_contrast_status_v1	inhibitory	525	inhibitory::Inh.PVALB.CA8..Chandelier.::AD_effect_Female_minus_Male__e2	Inh PVALB CA8 (Chandelier)	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	526	inhibitory::Inh.PVALB.CA8..Chandelier.::AD_effect_Female_minus_Male__e33	Inh PVALB CA8 (Chandelier)	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	527	inhibitory::Inh.PVALB.CA8..Chandelier.::AD_effect_Female_minus_Male__e4	Inh PVALB CA8 (Chandelier)	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	528	inhibitory::Inh.PVALB.CA8..Chandelier.::AD_effect_e2_minus_e33__Female	Inh PVALB CA8 (Chandelier)	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	529	inhibitory::Inh.PVALB.CA8..Chandelier.::AD_effect_e4_minus_e33__Female	Inh PVALB CA8 (Chandelier)	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	530	inhibitory::Inh.PVALB.CA8..Chandelier.::AD_effect_e2_minus_e33__Male	Inh PVALB CA8 (Chandelier)	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	531	inhibitory::Inh.PVALB.CA8..Chandelier.::AD_effect_e4_minus_e33__Male	Inh PVALB CA8 (Chandelier)	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	532	inhibitory::Inh.PVALB.CA8..Chandelier.::AD_effect_heterogeneity_across_sex_APOE	Inh PVALB CA8 (Chandelier)	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	533	inhibitory::Inh.PVALB.HTR4::AD_vs_NCI__Female__e2	Inh PVALB HTR4	AD_vs_NCI	AD_vs_NCI__Female__e2	TRUE	eligible	validated_complete	10678	455	1646	6	15	
mast_contrast_status_v1	inhibitory	534	inhibitory::Inh.PVALB.HTR4::AD_vs_NCI__Female__e33	Inh PVALB HTR4	AD_vs_NCI	AD_vs_NCI__Female__e33	TRUE	eligible	validated_complete	10314	3945	4918	33	41	
mast_contrast_status_v1	inhibitory	535	inhibitory::Inh.PVALB.HTR4::AD_vs_NCI__Female__e4	Inh PVALB HTR4	AD_vs_NCI	AD_vs_NCI__Female__e4	TRUE	eligible	validated_complete	10320	2124	1553	23	11	
mast_contrast_status_v1	inhibitory	536	inhibitory::Inh.PVALB.HTR4::AD_vs_NCI__Male__e2	Inh PVALB HTR4	AD_vs_NCI	AD_vs_NCI__Male__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:NCI__Male__e2
mast_contrast_status_v1	inhibitory	537	inhibitory::Inh.PVALB.HTR4::AD_vs_NCI__Male__e33	Inh PVALB HTR4	AD_vs_NCI	AD_vs_NCI__Male__e33	TRUE	eligible	validated_complete	10288	2448	6911	24	50	
mast_contrast_status_v1	inhibitory	538	inhibitory::Inh.PVALB.HTR4::AD_vs_NCI__Male__e4	Inh PVALB HTR4	AD_vs_NCI	AD_vs_NCI__Male__e4	TRUE	eligible	validated_complete	10117	2567	851	24	8	
mast_contrast_status_v1	inhibitory	539	inhibitory::Inh.PVALB.HTR4::AD_effect_Female_minus_Male__e2	Inh PVALB HTR4	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	540	inhibitory::Inh.PVALB.HTR4::AD_effect_Female_minus_Male__e33	Inh PVALB HTR4	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	541	inhibitory::Inh.PVALB.HTR4::AD_effect_Female_minus_Male__e4	Inh PVALB HTR4	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	542	inhibitory::Inh.PVALB.HTR4::AD_effect_e2_minus_e33__Female	Inh PVALB HTR4	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	543	inhibitory::Inh.PVALB.HTR4::AD_effect_e4_minus_e33__Female	Inh PVALB HTR4	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	544	inhibitory::Inh.PVALB.HTR4::AD_effect_e2_minus_e33__Male	Inh PVALB HTR4	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	545	inhibitory::Inh.PVALB.HTR4::AD_effect_e4_minus_e33__Male	Inh PVALB HTR4	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	546	inhibitory::Inh.PVALB.HTR4::AD_effect_heterogeneity_across_sex_APOE	Inh PVALB HTR4	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	547	inhibitory::Inh.PVALB.SULF1::AD_vs_NCI__Female__e2	Inh PVALB SULF1	AD_vs_NCI	AD_vs_NCI__Female__e2	TRUE	eligible	validated_complete	10192	293	715	6	12	
mast_contrast_status_v1	inhibitory	548	inhibitory::Inh.PVALB.SULF1::AD_vs_NCI__Female__e33	Inh PVALB SULF1	AD_vs_NCI	AD_vs_NCI__Female__e33	TRUE	eligible	validated_complete	10072	2084	2453	30	42	
mast_contrast_status_v1	inhibitory	549	inhibitory::Inh.PVALB.SULF1::AD_vs_NCI__Female__e4	Inh PVALB SULF1	AD_vs_NCI	AD_vs_NCI__Female__e4	TRUE	eligible	validated_complete	10149	1112	639	19	11	
mast_contrast_status_v1	inhibitory	550	inhibitory::Inh.PVALB.SULF1::AD_vs_NCI__Male__e2	Inh PVALB SULF1	AD_vs_NCI	AD_vs_NCI__Male__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:NCI__Male__e2
mast_contrast_status_v1	inhibitory	551	inhibitory::Inh.PVALB.SULF1::AD_vs_NCI__Male__e33	Inh PVALB SULF1	AD_vs_NCI	AD_vs_NCI__Male__e33	TRUE	eligible	validated_complete	9961	1164	3338	21	47	
mast_contrast_status_v1	inhibitory	552	inhibitory::Inh.PVALB.SULF1::AD_vs_NCI__Male__e4	Inh PVALB SULF1	AD_vs_NCI	AD_vs_NCI__Male__e4	TRUE	eligible	validated_complete	9877	1266	443	21	8	
mast_contrast_status_v1	inhibitory	553	inhibitory::Inh.PVALB.SULF1::AD_effect_Female_minus_Male__e2	Inh PVALB SULF1	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	554	inhibitory::Inh.PVALB.SULF1::AD_effect_Female_minus_Male__e33	Inh PVALB SULF1	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	555	inhibitory::Inh.PVALB.SULF1::AD_effect_Female_minus_Male__e4	Inh PVALB SULF1	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	556	inhibitory::Inh.PVALB.SULF1::AD_effect_e2_minus_e33__Female	Inh PVALB SULF1	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	557	inhibitory::Inh.PVALB.SULF1::AD_effect_e4_minus_e33__Female	Inh PVALB SULF1	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	558	inhibitory::Inh.PVALB.SULF1::AD_effect_e2_minus_e33__Male	Inh PVALB SULF1	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	559	inhibitory::Inh.PVALB.SULF1::AD_effect_e4_minus_e33__Male	Inh PVALB SULF1	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	560	inhibitory::Inh.PVALB.SULF1::AD_effect_heterogeneity_across_sex_APOE	Inh PVALB SULF1	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	561	inhibitory::Inh.RYR3.TSHZ2::AD_vs_NCI__Female__e2	Inh RYR3 TSHZ2	AD_vs_NCI	AD_vs_NCI__Female__e2	TRUE	eligible	validated_complete	8098	267	901	5	12	
mast_contrast_status_v1	inhibitory	562	inhibitory::Inh.RYR3.TSHZ2::AD_vs_NCI__Female__e33	Inh RYR3 TSHZ2	AD_vs_NCI	AD_vs_NCI__Female__e33	TRUE	eligible	validated_complete	8532	2125	3023	31	38	
mast_contrast_status_v1	inhibitory	563	inhibitory::Inh.RYR3.TSHZ2::AD_vs_NCI__Female__e4	Inh RYR3 TSHZ2	AD_vs_NCI	AD_vs_NCI__Female__e4	TRUE	eligible	validated_complete	8599	1155	679	18	11	
mast_contrast_status_v1	inhibitory	564	inhibitory::Inh.RYR3.TSHZ2::AD_vs_NCI__Male__e2	Inh RYR3 TSHZ2	AD_vs_NCI	AD_vs_NCI__Male__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:NCI__Male__e2
mast_contrast_status_v1	inhibitory	565	inhibitory::Inh.RYR3.TSHZ2::AD_vs_NCI__Male__e33	Inh RYR3 TSHZ2	AD_vs_NCI	AD_vs_NCI__Male__e33	TRUE	eligible	validated_complete	8261	1419	3758	23	42	
mast_contrast_status_v1	inhibitory	566	inhibitory::Inh.RYR3.TSHZ2::AD_vs_NCI__Male__e4	Inh RYR3 TSHZ2	AD_vs_NCI	AD_vs_NCI__Male__e4	TRUE	eligible	validated_complete	7692	1345	563	20	8	
mast_contrast_status_v1	inhibitory	567	inhibitory::Inh.RYR3.TSHZ2::AD_effect_Female_minus_Male__e2	Inh RYR3 TSHZ2	sex_interaction	AD_effect_Female_minus_Male__e2	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	568	inhibitory::Inh.RYR3.TSHZ2::AD_effect_Female_minus_Male__e33	Inh RYR3 TSHZ2	sex_interaction	AD_effect_Female_minus_Male__e33	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	569	inhibitory::Inh.RYR3.TSHZ2::AD_effect_Female_minus_Male__e4	Inh RYR3 TSHZ2	sex_interaction	AD_effect_Female_minus_Male__e4	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	570	inhibitory::Inh.RYR3.TSHZ2::AD_effect_e2_minus_e33__Female	Inh RYR3 TSHZ2	apoe_interaction	AD_effect_e2_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	571	inhibitory::Inh.RYR3.TSHZ2::AD_effect_e4_minus_e33__Female	Inh RYR3 TSHZ2	apoe_interaction	AD_effect_e4_minus_e33__Female	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	572	inhibitory::Inh.RYR3.TSHZ2::AD_effect_e2_minus_e33__Male	Inh RYR3 TSHZ2	apoe_interaction	AD_effect_e2_minus_e33__Male	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	573	inhibitory::Inh.RYR3.TSHZ2::AD_effect_e4_minus_e33__Male	Inh RYR3 TSHZ2	apoe_interaction	AD_effect_e4_minus_e33__Male	FALSE	eligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	574	inhibitory::Inh.RYR3.TSHZ2::AD_effect_heterogeneity_across_sex_APOE	Inh RYR3 TSHZ2	global_heterogeneity	AD_effect_heterogeneity_across_sex_APOE	FALSE	ineligible	not_applicable	0	0	0	0	0	Interaction/omnibus rows are primary pseudobulk tests, not paper-style MAST rows
mast_contrast_status_v1	inhibitory	575	inhibitory::Inh.SGCD.PDE3A::AD_vs_NCI__Female__e2	Inh SGCD PDE3A	AD_vs_NCI	AD_vs_NCI__Female__e2	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Female__e2,NCI__Female__e2
mast_contrast_status_v1	inhibitory	576	inhibitory::Inh.SGCD.PDE3A::AD_vs_NCI__Female__e33	Inh SGCD PDE3A	AD_vs_NCI	AD_vs_NCI__Female__e33	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Female__e33
mast_contrast_status_v1	inhibitory	577	inhibitory::Inh.SGCD.PDE3A::AD_vs_NCI__Female__e4	Inh SGCD PDE3A	AD_vs_NCI	AD_vs_NCI__Female__e4	TRUE	ineligible	ineligible	0	0	0	0	0	fewer_than_5_eligible_donors_in_required_group:AD__Female__e4,NCI__Female__e4
