schema_version	test_id	context_id	contrast_id	module_id	primary_estimate	bootstrap_planned	bootstrap_successful	bootstrap_median	bootstrap_ci_low	bootstrap_ci_high	bootstrap_same_direction_fraction	bootstrap_valid	loo_planned	loo_successful	loo_sign_reversals	loo_largest_change_donor	loo_largest_absolute_change	loo_minimum_estimate	loo_maximum_estimate	balance_planned	balance_successful	balance_same_direction_fraction	balance_valid	threshold50_estimate	threshold50_status	threshold50_agrees	pc1_estimate	pc1_status	pc1_agrees	qc_adjusted_estimate	qc_adjusted_same_direction	severe_qc_exclusion_estimate	severe_qc_exclusion_status	severe_qc_same_direction	omission_units	omission_successful	omission_sign_reversals	omission_fraction_retain_half_magnitude	most_influential_omission	stability_status
phase13_stability_summary_v1	oligodendrocytes::sex_F_minus_M__e2::nuclear_oxphos_structural_86	oligodendrocytes	sex_F_minus_M__e2	nuclear_oxphos_structural_86	0.921248827107397	1000	1000	0.789782947592713	-0.994508807675	2.61928028414572	0.806	TRUE	275	275	0	34726040	0.673429351966859	0.247819475140538	1.26781870847979	1000	1000	0.948	TRUE	0.921049966756215	estimated	TRUE	0.887327354543913	estimated	TRUE	0.723240374224375	TRUE	0.867738470905128	estimated	TRUE	5	5	0	1	complex_IV	evaluated
phase13_stability_summary_v1	oligodendrocytes::sex_F_minus_M__e33::nuclear_oxphos_structural_86	oligodendrocytes	sex_F_minus_M__e33	nuclear_oxphos_structural_86	0.555526690142133	1000	1000	0.563134302401838	-0.127622847610582	1.22280861961145	0.949	TRUE	275	275	0	10101327	0.141793229319907	0.481609712454033	0.69731991946204	1000	1000	1	TRUE	0.555698751151073	estimated	TRUE	0.469139022061018	estimated	TRUE	0.447978551591826	TRUE	0.51382100821351	estimated	TRUE	5	5	0	1	complex_IV	evaluated
phase13_stability_summary_v1	oligodendrocytes::sex_F_minus_M__e4::nuclear_oxphos_structural_86	oligodendrocytes	sex_F_minus_M__e4	nuclear_oxphos_structural_86	0.462215628898692	1000	1000	0.471398220836948	-0.603285928599052	1.55189020589223	0.794	TRUE	275	275	0	15218541	0.30947746432395	0.152738164574742	0.638276897755108	1000	1000	0.881	TRUE	0.463183314077268	estimated	TRUE	0.592806813124598	estimated	TRUE	0.429868508538536	TRUE	0.519683093477739	estimated	TRUE	5	5	0	1	complex_I	evaluated
phase13_stability_summary_v1	oligodendrocytes::apoe_e2_minus_e33__Female::nuclear_oxphos_structural_86	oligodendrocytes	apoe_e2_minus_e33__Female	nuclear_oxphos_structural_86	-0.20856864383706	1000	1000	-0.260088521867943	-1.30430815758735	1.08520028351644	0.675	TRUE	275	275	1	20104101	0.356634009390366	-0.565202653227426	0.0528665646226544	1000	1000	0.665	TRUE	-0.208542806342989	estimated	TRUE	-0.347840487850265	estimated	TRUE	-0.113347119672903	TRUE	-0.178090676795451	estimated	TRUE	5	5	0	1	complex_I	evaluated
phase13_stability_summary_v1	oligodendrocytes::apoe_e2_minus_e33__Male::nuclear_oxphos_structural_86	oligodendrocytes	apoe_e2_minus_e33__Male	nuclear_oxphos_structural_86	-0.574290780802324	1000	1000	-0.480106746196291	-1.99446657605879	0.969584684321316	0.715	TRUE	275	275	1	34726040	0.658201186351716	-0.870954016532687	0.0839104055493919	1000	1000	0.818	TRUE	-0.573894021948131	estimated	TRUE	-0.76602882033316	estimated	TRUE	-0.388608942305452	TRUE	-0.532008139487068	estimated	TRUE	5	5	0	1	complex_IV	evaluated
phase13_stability_summary_v1	oligodendrocytes::apoe_e4_minus_e33__Female::nuclear_oxphos_structural_86	oligodendrocytes	apoe_e4_minus_e33__Female	nuclear_oxphos_structural_86	-0.29090389582784	1000	1000	-0.28457830981669	-0.941474609646554	0.394750373724769	0.8	TRUE	275	275	0	20288196	0.143525305966326	-0.434429201794166	-0.17855183443752	1000	1000	0.73	TRUE	-0.291139949587493	estimated	TRUE	-0.0903414921595723	estimated	FALSE	-0.196236604046039	TRUE	-0.201749324620016	estimated	TRUE	5	5	0	1	complex_I	evaluated
phase13_stability_summary_v1	oligodendrocytes::apoe_e4_minus_e33__Male::nuclear_oxphos_structural_86	oligodendrocytes	apoe_e4_minus_e33__Male	nuclear_oxphos_structural_86	-0.197592834584399	1000	1000	-0.189095596247095	-1.31860675287426	0.890753999531745	0.637	TRUE	275	275	1	15218541	0.353792370356119	-0.37682230975242	0.15619953577172	1000	1000	0.653	TRUE	-0.198624512513688	estimated	TRUE	-0.214009283223152	estimated	TRUE	-0.178126560992749	TRUE	-0.207611409884245	estimated	TRUE	5	5	0	1	complex_V	evaluated
phase13_stability_summary_v1	oligodendrocytes::sex_F_minus_M__e2::mitochondrial_translation_155	oligodendrocytes	sex_F_minus_M__e2	mitochondrial_translation_155	-0.0852232756961076	1000	1000	-0.23193993470458	-1.68470877657306	1.48568811898919	0.604	TRUE	275	275	5	34726040	0.705371138896554	-0.790594414592662	0.293284955975431	1000	1000	0.716	TRUE	-0.0575618373311508	estimated	TRUE	0.851570787937007	estimated	FALSE	-0.0382487787796312	TRUE	-0.108109522649643	estimated	TRUE	6	6	3	0.5	mitochondrial_ribosome	evaluated
phase13_stability_summary_v1	oligodendrocytes::sex_F_minus_M__e33::mitochondrial_translation_155	oligodendrocytes	sex_F_minus_M__e33	mitochondrial_translation_155	0.931898299114482	1000	1000	0.989766292020785	0.252403882339011	1.86243890868689	0.997	TRUE	275	275	0	10246987	0.20796516131766	0.766914671082354	1.13986346043214	1000	1000	1	TRUE	0.916210421550953	estimated	TRUE	0.508992662765673	estimated	TRUE	0.874912688644107	TRUE	0.884165617918696	estimated	TRUE	6	6	0	1	mitochondrial_ribosome	evaluated
phase13_stability_summary_v1	oligodendrocytes::sex_F_minus_M__e4::mitochondrial_translation_155	oligodendrocytes	sex_F_minus_M__e4	mitochondrial_translation_155	-0.151468292847734	1000	1000	-0.083772338205613	-1.27994587765501	1.15985362255849	0.552	TRUE	275	275	28	21159840	0.369062286671772	-0.419039413096034	0.217593993824038	1000	1000	0.537	TRUE	-0.419039413096034	estimated	TRUE	0.551319430497852	estimated	FALSE	-0.126883831725827	TRUE	0.0302601091125675	estimated	FALSE	6	6	0	0.666666666666667	mt_trna_synthetases	evaluated
phase13_stability_summary_v1	oligodendrocytes::apoe_e2_minus_e33__Female::mitochondrial_translation_155	oligodendrocytes	apoe_e2_minus_e33__Female	mitochondrial_translation_155	0.271236720300438	1000	1000	0.202862116309952	-0.563918210298958	0.975595827965329	0.699	TRUE	275	275	0	21189544	0.182031538718453	0.0892051815819855	0.376288223982016	1000	1000	0.732	TRUE	0.265996571741186	estimated	TRUE	-0.448293066094913	estimated	FALSE	0.156098728168616	TRUE	0.167509880258009	estimated	TRUE	6	6	0	0.833333333333333	mt_trna_synthetases	evaluated
phase13_stability_summary_v1	oligodendrocytes::apoe_e2_minus_e33__Male::mitochondrial_translation_155	oligodendrocytes	apoe_e2_minus_e33__Male	mitochondrial_translation_155	1.28835829511103	1000	1000	1.4583865341076	-0.300043377929112	2.88947582433844	0.945	TRUE	275	275	0	34726040	0.689977194661033	0.9993196328216	1.97833548977206	1000	1000	0.984	TRUE	1.23976883062329	estimated	TRUE	-0.790871191266247	estimated	FALSE	1.06926019559235	TRUE	1.15978502082635	estimated	TRUE	6	6	0	1	mitochondrial_ribosome	evaluated
phase13_stability_summary_v1	oligodendrocytes::apoe_e4_minus_e33__Female::mitochondrial_translation_155	oligodendrocytes	apoe_e4_minus_e33__Female	mitochondrial_translation_155	-1.22461233992471	1000	1000	-1.21754567792954	-2.21908225695805	-0.350262363436778	0.998	TRUE	275	275	0	21159840	0.356589207817786	-1.33246603717867	-0.868023132106926	1000	1000	0.997	TRUE	-1.19279823590327	estimated	TRUE	-0.156557779046974	estimated	FALSE	-1.21388295759546	TRUE	-1.15284561128385	estimated	TRUE	6	6	0	1	ribosome_assembly	evaluated
phase13_stability_summary_v1	oligodendrocytes::apoe_e4_minus_e33__Male::mitochondrial_translation_155	oligodendrocytes	apoe_e4_minus_e33__Male	mitochondrial_translation_155	-0.141245747962496	1000	1000	-0.155552407194948	-1.31688761835419	1.01024652997362	0.591	TRUE	275	275	3	11302830	0.283697346706217	-0.327491568862014	0.142451598743721	1000	1000	0.608	TRUE	0.142451598743721	estimated	FALSE	-0.198884546779152	estimated	TRUE	-0.212086437225525	TRUE	-0.298940102477724	estimated	TRUE	6	6	0	1	mitochondrial_ribosome	evaluated
phase13_stability_summary_v1	oligodendrocytes::sex_F_minus_M__e2::mib_micos_inner_membrane_19	oligodendrocytes	sex_F_minus_M__e2	mib_micos_inner_membrane_19	0.24446639460712	1000	1000	0.0876381133366363	-1.13567140646458	1.41073994695822	0.559	TRUE	275	275	15	20970441	0.528224242025369	-0.283757847418249	0.398326544616718	1000	1000	0.577	TRUE	0.261358869700148	estimated	TRUE	-1.03142993978714	estimated	FALSE	0.348667644728298	TRUE	0.177375913720859	estimated	TRUE	18	18	1	0.722222222222222	gene:CHCHD6	evaluated
phase13_stability_summary_v1	oligodendrocytes::sex_F_minus_M__e33::mib_micos_inner_membrane_19	oligodendrocytes	sex_F_minus_M__e33	mib_micos_inner_membrane_19	0.659033484821751	1000	1000	0.723358799628915	0.0200124736264604	1.65262225289062	0.977	TRUE	275	275	0	10261026	0.221516700781876	0.526100319131043	0.880550185603626	1000	1000	1	TRUE	0.649410110909508	estimated	TRUE	-0.162952042545323	estimated	FALSE	0.627173316952114	TRUE	0.690019278662729	estimated	TRUE	18	18	0	1	gene:CHCHD6	evaluated
phase13_stability_summary_v1	oligodendrocytes::sex_F_minus_M__e4::mib_micos_inner_membrane_19	oligodendrocytes	sex_F_minus_M__e4	mib_micos_inner_membrane_19	0.506797424529722	1000	1000	0.644187568235461	-0.897313813277109	2.04282865330708	0.817	TRUE	275	275	0	21159840	0.607396794628704	0.343405497221481	1.11419421915843	1000	1000	0.736	TRUE	0.343405497221481	estimated	TRUE	-0.67277314099988	estimated	FALSE	0.541951677885726	TRUE	0.727988910450908	estimated	TRUE	18	18	0	1	gene:CHCHD6	evaluated
phase13_stability_summary_v1	oligodendrocytes::apoe_e2_minus_e33__Female::mib_micos_inner_membrane_19	oligodendrocytes	apoe_e2_minus_e33__Female	mib_micos_inner_membrane_19	0.312751623599705	1000	1000	0.24805432530639	-0.655261100344671	1.19417011255573	0.686	TRUE	275	275	0	20970441	0.271664607849397	0.041087015750308	0.468674861302957	1000	1000	0.711	TRUE	0.309523694616882	estimated	TRUE	0.390345944765191	estimated	TRUE	0.163410693853723	TRUE	0.175393906385796	estimated	TRUE	18	18	0	1	gene:SLC25A46	evaluated
phase13_stability_summary_v1	oligodendrocytes::apoe_e2_minus_e33__Male::mib_micos_inner_membrane_19	oligodendrocytes	apoe_e2_minus_e33__Male	mib_micos_inner_membrane_19	0.727318713814335	1000	1000	0.873521090273485	-0.267587318385867	2.26443586285112	0.926	TRUE	275	275	0	15844425	0.546664213810351	0.56882763576363	1.27398292762469	1000	1000	0.876	TRUE	0.697574935826241	estimated	TRUE	1.25882384200701	estimated	TRUE	0.441916366077539	TRUE	0.688037271327665	estimated	TRUE	18	18	0	1	gene:CHCHD6	evaluated
phase13_stability_summary_v1	oligodendrocytes::apoe_e4_minus_e33__Female::mib_micos_inner_membrane_19	oligodendrocytes	apoe_e4_minus_e33__Female	mib_micos_inner_membrane_19	-0.961110001605617	1000	1000	-0.936409498983799	-2.56166704232352	0.0616149140929082	0.964	TRUE	275	275	0	21159840	0.582049501857968	-1.11417184819756	-0.379060499747649	1000	1000	0.935	TRUE	-0.941902013983773	estimated	TRUE	-0.296353289268015	estimated	FALSE	-0.975344116984925	TRUE	-0.873501305887974	estimated	TRUE	18	18	0	1	gene:MTX1	evaluated
phase13_stability_summary_v1	oligodendrocytes::apoe_e4_minus_e33__Male::mib_micos_inner_membrane_19	oligodendrocytes	apoe_e4_minus_e33__Male	mib_micos_inner_membrane_19	-0.808873941313589	1000	1000	-0.844493894799866	-1.88886077093201	0.282427699368185	0.934	TRUE	275	275	0	15218541	0.215944346463224	-0.955523347470298	-0.592929594850365	1000	1000	0.88	TRUE	-0.635897400295747	estimated	TRUE	0.213467809186541	estimated	FALSE	-0.890122477918536	TRUE	-0.911470937676153	estimated	TRUE	18	18	0	1	gene:SAMM50	evaluated
phase13_stability_summary_v1	vasculature::sex_F_minus_M__e2::mtdna_oxphos_13	vasculature	sex_F_minus_M__e2	mtdna_oxphos_13	NA	0	0	NA	NA	NA	NA	FALSE	0	0	NA	NA	NA	NA	NA	0	0	NA	FALSE	NA	not_run	FALSE	NA	not_run	FALSE	NA	FALSE	NA	not_run	FALSE	0	0	NA	NA	NA	not_applicable_not_testable
phase13_stability_summary_v1	vasculature::sex_F_minus_M__e33::mtdna_oxphos_13	vasculature	sex_F_minus_M__e33	mtdna_oxphos_13	0.0846611938985212	1000	1000	0.0909046618928785	-0.790191692929306	1.00855442560298	0.58	TRUE	198	198	5	11371707	0.155033298175562	-0.0703721042770405	0.213126925755358	1000	1000	0.683	TRUE	NA	invalid_hc3_variance	FALSE	0.0864742885200871	estimated	TRUE	0.0289778127202047	TRUE	0.0846611938985212	estimated	TRUE	12	12	0	0.916666666666667	gene:MT-ND5	evaluated
phase13_stability_summary_v1	vasculature::sex_F_minus_M__e4::mtdna_oxphos_13	vasculature	sex_F_minus_M__e4	mtdna_oxphos_13	-0.196797464732821	1000	1000	-0.249787292718507	-1.61838335451214	1.17176502306321	0.639	TRUE	198	198	4	50101659	0.4432066561944	-0.640004120927221	0.038594244437686	1000	1000	0.618	TRUE	NA	not_testable_threshold50	FALSE	-0.201203479905587	estimated	TRUE	-0.119859845075847	TRUE	-0.196797464732821	estimated	TRUE	12	12	0	1	gene:MT-ND3	evaluated
phase13_stability_summary_v1	vasculature::apoe_e2_minus_e33__Female::mtdna_oxphos_13	vasculature	apoe_e2_minus_e33__Female	mtdna_oxphos_13	NA	0	0	NA	NA	NA	NA	FALSE	0	0	NA	NA	NA	NA	NA	0	0	NA	FALSE	NA	not_run	FALSE	NA	not_run	FALSE	NA	FALSE	NA	not_run	FALSE	0	0	NA	NA	NA	not_applicable_not_testable
phase13_stability_summary_v1	vasculature::apoe_e2_minus_e33__Male::mtdna_oxphos_13	vasculature	apoe_e2_minus_e33__Male	mtdna_oxphos_13	NA	0	0	NA	NA	NA	NA	FALSE	0	0	NA	NA	NA	NA	NA	0	0	NA	FALSE	NA	not_run	FALSE	NA	not_run	FALSE	NA	FALSE	NA	not_run	FALSE	0	0	NA	NA	NA	not_applicable_not_testable
phase13_stability_summary_v1	vasculature::apoe_e4_minus_e33__Female::mtdna_oxphos_13	vasculature	apoe_e4_minus_e33__Female	mtdna_oxphos_13	0.15324285911097	1000	1000	0.146066065913743	-1.06005817848638	1.30818332841011	0.591	TRUE	198	198	2	64493027	0.245619571662079	-0.0538518351647125	0.39886243077305	1000	1000	0.57	TRUE	NA	not_testable_threshold50	FALSE	0.166511915407048	estimated	TRUE	-0.00710386054320633	FALSE	0.15324285911097	estimated	TRUE	12	12	0	0.916666666666667	gene:MT-ND5	evaluated
phase13_stability_summary_v1	vasculature::apoe_e4_minus_e33__Male::mtdna_oxphos_13	vasculature	apoe_e4_minus_e33__Male	mtdna_oxphos_13	0.434701517742312	1000	1000	0.480815673092381	-0.74011981599904	1.60791910297717	0.781	TRUE	198	198	0	50101659	0.448838857137717	0.205867273038421	0.88354037488003	1000	1000	0.761	TRUE	NA	not_testable_threshold50	FALSE	0.454189683832722	estimated	TRUE	0.141733797252846	TRUE	0.434701517742312	estimated	TRUE	12	12	0	1	gene:MT-ATP8	evaluated
phase13_stability_summary_v1	vasculature::sex_F_minus_M__e2::nuclear_oxphos_structural_86	vasculature	sex_F_minus_M__e2	nuclear_oxphos_structural_86	NA	0	0	NA	NA	NA	NA	FALSE	0	0	NA	NA	NA	NA	NA	0	0	NA	FALSE	NA	not_run	FALSE	NA	not_run	FALSE	NA	FALSE	NA	not_run	FALSE	0	0	NA	NA	NA	not_applicable_not_testable
phase13_stability_summary_v1	vasculature::sex_F_minus_M__e33::nuclear_oxphos_structural_86	vasculature	sex_F_minus_M__e33	nuclear_oxphos_structural_86	0.214167273124682	1000	1000	0.228434908142204	-0.344934375763379	0.792203932440947	0.784	TRUE	198	198	0	20993308	0.116920920256676	0.143408595424762	0.331088193381358	1000	1000	0.871	TRUE	NA	invalid_hc3_variance	FALSE	0.201854476061039	estimated	TRUE	-0.04030372373484	FALSE	0.214167273124682	estimated	TRUE	5	5	0	1	complex_V	evaluated
phase13_stability_summary_v1	vasculature::sex_F_minus_M__e4::nuclear_oxphos_structural_86	vasculature	sex_F_minus_M__e4	nuclear_oxphos_structural_86	0.317832038739145	1000	1000	0.278952450490034	-0.949941825018025	1.49963549347368	0.65	TRUE	198	198	1	15218541	0.583351252884387	-0.265519214145242	0.576876219413067	1000	1000	0.789	TRUE	NA	not_testable_threshold50	FALSE	0.291053627693996	estimated	TRUE	0.389975341188546	TRUE	0.317832038739145	estimated	TRUE	5	5	0	1	complex_V	evaluated
phase13_stability_summary_v1	vasculature::apoe_e2_minus_e33__Female::nuclear_oxphos_structural_86	vasculature	apoe_e2_minus_e33__Female	nuclear_oxphos_structural_86	NA	0	0	NA	NA	NA	NA	FALSE	0	0	NA	NA	NA	NA	NA	0	0	NA	FALSE	NA	not_run	FALSE	NA	not_run	FALSE	NA	FALSE	NA	not_run	FALSE	0	0	NA	NA	NA	not_applicable_not_testable
phase13_stability_summary_v1	vasculature::apoe_e2_minus_e33__Male::nuclear_oxphos_structural_86	vasculature	apoe_e2_minus_e33__Male	nuclear_oxphos_structural_86	NA	0	0	NA	NA	NA	NA	FALSE	0	0	NA	NA	NA	NA	NA	0	0	NA	FALSE	NA	not_run	FALSE	NA	not_run	FALSE	NA	FALSE	NA	not_run	FALSE	0	0	NA	NA	NA	not_applicable_not_testable
phase13_stability_summary_v1	vasculature::apoe_e4_minus_e33__Female::nuclear_oxphos_structural_86	vasculature	apoe_e4_minus_e33__Female	nuclear_oxphos_structural_86	0.18701189446679	1000	1000	0.189756237880623	-0.446206972440817	0.839886103388194	0.72	TRUE	198	198	0	64493027	0.13335604178893	0.0766688855175926	0.32036793625572	1000	1000	0.638	TRUE	NA	not_testable_threshold50	FALSE	0.2026563687923	estimated	TRUE	0.236627426123251	TRUE	0.18701189446679	estimated	TRUE	5	5	0	1	complex_V	evaluated
phase13_stability_summary_v1	vasculature::apoe_e4_minus_e33__Male::nuclear_oxphos_structural_86	vasculature	apoe_e4_minus_e33__Male	nuclear_oxphos_structural_86	0.0833471288523274	1000	1000	0.149651062849684	-1.09154170264926	1.42002925848997	0.603	TRUE	198	198	5	15218541	0.617482549053193	-0.176755882932798	0.70082967790552	1000	1000	0.586	TRUE	NA	not_testable_threshold50	FALSE	0.113457217159343	estimated	TRUE	-0.193651638800136	FALSE	0.0833471288523274	estimated	TRUE	5	5	1	0.8	complex_I	evaluated
phase13_stability_summary_v1	vasculature::sex_F_minus_M__e2::mitochondrial_translation_155	vasculature	sex_F_minus_M__e2	mitochondrial_translation_155	NA	0	0	NA	NA	NA	NA	FALSE	0	0	NA	NA	NA	NA	NA	0	0	NA	FALSE	NA	not_run	FALSE	NA	not_run	FALSE	NA	FALSE	NA	not_run	FALSE	0	0	NA	NA	NA	not_applicable_not_testable
phase13_stability_summary_v1	vasculature::sex_F_minus_M__e33::mitochondrial_translation_155	vasculature	sex_F_minus_M__e33	mitochondrial_translation_155	NA	0	0	NA	NA	NA	NA	FALSE	0	0	NA	NA	NA	NA	NA	0	0	NA	FALSE	NA	not_run	FALSE	NA	not_run	FALSE	NA	FALSE	NA	not_run	FALSE	0	0	NA	NA	NA	not_applicable_not_testable
phase13_stability_summary_v1	vasculature::sex_F_minus_M__e4::mitochondrial_translation_155	vasculature	sex_F_minus_M__e4	mitochondrial_translation_155	NA	0	0	NA	NA	NA	NA	FALSE	0	0	NA	NA	NA	NA	NA	0	0	NA	FALSE	NA	not_run	FALSE	NA	not_run	FALSE	NA	FALSE	NA	not_run	FALSE	0	0	NA	NA	NA	not_applicable_not_testable
phase13_stability_summary_v1	vasculature::apoe_e2_minus_e33__Female::mitochondrial_translation_155	vasculature	apoe_e2_minus_e33__Female	mitochondrial_translation_155	NA	0	0	NA	NA	NA	NA	FALSE	0	0	NA	NA	NA	NA	NA	0	0	NA	FALSE	NA	not_run	FALSE	NA	not_run	FALSE	NA	FALSE	NA	not_run	FALSE	0	0	NA	NA	NA	not_applicable_not_testable
phase13_stability_summary_v1	vasculature::apoe_e2_minus_e33__Male::mitochondrial_translation_155	vasculature	apoe_e2_minus_e33__Male	mitochondrial_translation_155	NA	0	0	NA	NA	NA	NA	FALSE	0	0	NA	NA	NA	NA	NA	0	0	NA	FALSE	NA	not_run	FALSE	NA	not_run	FALSE	NA	FALSE	NA	not_run	FALSE	0	0	NA	NA	NA	not_applicable_not_testable
phase13_stability_summary_v1	vasculature::apoe_e4_minus_e33__Female::mitochondrial_translation_155	vasculature	apoe_e4_minus_e33__Female	mitochondrial_translation_155	NA	0	0	NA	NA	NA	NA	FALSE	0	0	NA	NA	NA	NA	NA	0	0	NA	FALSE	NA	not_run	FALSE	NA	not_run	FALSE	NA	FALSE	NA	not_run	FALSE	0	0	NA	NA	NA	not_applicable_not_testable
phase13_stability_summary_v1	vasculature::apoe_e4_minus_e33__Male::mitochondrial_translation_155	vasculature	apoe_e4_minus_e33__Male	mitochondrial_translation_155	NA	0	0	NA	NA	NA	NA	FALSE	0	0	NA	NA	NA	NA	NA	0	0	NA	FALSE	NA	not_run	FALSE	NA	not_run	FALSE	NA	FALSE	NA	not_run	FALSE	0	0	NA	NA	NA	not_applicable_not_testable
phase13_stability_summary_v1	vasculature::sex_F_minus_M__e2::mib_micos_inner_membrane_19	vasculature	sex_F_minus_M__e2	mib_micos_inner_membrane_19	NA	0	0	NA	NA	NA	NA	FALSE	0	0	NA	NA	NA	NA	NA	0	0	NA	FALSE	NA	not_run	FALSE	NA	not_run	FALSE	NA	FALSE	NA	not_run	FALSE	0	0	NA	NA	NA	not_applicable_not_testable
phase13_stability_summary_v1	vasculature::sex_F_minus_M__e33::mib_micos_inner_membrane_19	vasculature	sex_F_minus_M__e33	mib_micos_inner_membrane_19	-0.0315883339616834	1000	1000	-0.0154368088983802	-0.7469359997109	0.698980396697178	0.518	TRUE	198	198	17	29933130	0.118809571466731	-0.128503548049615	0.087221237505048	1000	1000	0.501	TRUE	NA	invalid_hc3_variance	FALSE	0.121006432612116	estimated	FALSE	-0.169416792678697	TRUE	-0.0315883339616834	estimated	TRUE	14	14	5	0.785714285714286	gene:ATP5MG	evaluated
phase13_stability_summary_v1	vasculature::sex_F_minus_M__e4::mib_micos_inner_membrane_19	vasculature	sex_F_minus_M__e4	mib_micos_inner_membrane_19	0.998008510106179	1000	1000	0.998662493507865	0.0243346612765643	1.96477537413809	0.978	TRUE	198	198	0	10100862	0.240885162827938	0.842780421873127	1.23889367293412	1000	1000	0.98	TRUE	NA	not_testable_threshold50	FALSE	0.234753300879013	estimated	FALSE	1.04353434787179	TRUE	0.998008510106179	estimated	TRUE	14	14	0	1	gene:MTX2	evaluated
phase13_stability_summary_v1	vasculature::apoe_e2_minus_e33__Female::mib_micos_inner_membrane_19	vasculature	apoe_e2_minus_e33__Female	mib_micos_inner_membrane_19	NA	0	0	NA	NA	NA	NA	FALSE	0	0	NA	NA	NA	NA	NA	0	0	NA	FALSE	NA	not_run	FALSE	NA	not_run	FALSE	NA	FALSE	NA	not_run	FALSE	0	0	NA	NA	NA	not_applicable_not_testable
phase13_stability_summary_v1	vasculature::apoe_e2_minus_e33__Male::mib_micos_inner_membrane_19	vasculature	apoe_e2_minus_e33__Male	mib_micos_inner_membrane_19	NA	0	0	NA	NA	NA	NA	FALSE	0	0	NA	NA	NA	NA	NA	0	0	NA	FALSE	NA	not_run	FALSE	NA	not_run	FALSE	NA	FALSE	NA	not_run	FALSE	0	0	NA	NA	NA	not_applicable_not_testable
phase13_stability_summary_v1	vasculature::apoe_e4_minus_e33__Female::mib_micos_inner_membrane_19	vasculature	apoe_e4_minus_e33__Female	mib_micos_inner_membrane_19	-0.0823818064864276	1000	1000	-0.106504836177669	-0.97993716168793	0.756427348135673	0.586	TRUE	198	198	4	21401399	0.152165310593005	-0.234547117079433	0.0619094674824592	1000	1000	0.657	TRUE	NA	not_testable_threshold50	FALSE	0.19433355325736	estimated	FALSE	-0.0735695281012712	TRUE	-0.0823818064864276	estimated	TRUE	14	14	6	0.642857142857143	gene:MICOS13	evaluated
phase13_stability_summary_v1	vasculature::apoe_e4_minus_e33__Male::mib_micos_inner_membrane_19	vasculature	apoe_e4_minus_e33__Male	mib_micos_inner_membrane_19	-1.11197865055429	1000	1000	-1.14582747421682	-2.00473235024791	-0.303747979084029	0.995	TRUE	198	198	0	10100862	0.240507915963148	-1.35248656651744	-0.928611359737606	1000	1000	0.977	TRUE	NA	not_testable_threshold50	FALSE	0.0805866849904634	estimated	FALSE	-1.28652066865176	TRUE	-1.11197865055429	estimated	TRUE	14	14	0	1	gene:MTX2	evaluated
