schema_version	context_id	module_id	stratum_order	stratum_id	estimate	robust_se	ci_low	ci_high	p_value	model_status	failure_reason
phase13_module_stratum_v1	opcs	mitochondrial_translation_155	1	Female__e2	-0.233074748034454	0.554582780612957	-1.32526164885602	0.859112152787113	0.67464462026237	estimated	
phase13_module_stratum_v1	opcs	mitochondrial_translation_155	2	Female__e33	0.171346035947074	0.199366949645312	-0.221284205148218	0.563976277042367	0.390905592035068	estimated	
phase13_module_stratum_v1	opcs	mitochondrial_translation_155	3	Female__e4	-0.319919841792448	0.259055990683397	-0.830100773286644	0.190261089701747	0.217996713181196	estimated	
phase13_module_stratum_v1	opcs	mitochondrial_translation_155	4	Male__e2	0.138963930361294	0.89705506302728	-1.62768267931379	1.90561054003637	0.877014788952988	estimated	
phase13_module_stratum_v1	opcs	mitochondrial_translation_155	5	Male__e33	-0.722896118533041	0.354169486928014	-1.42039212420768	-0.0254001128584028	0.042278454566377	estimated	
phase13_module_stratum_v1	opcs	mitochondrial_translation_155	6	Male__e4	0.230366558131439	0.470193462665514	-0.695625302285891	1.15635841854877	0.624600968345504	estimated	
phase13_module_stratum_v1	opcs	mib_micos_inner_membrane_19	1	Female__e2	-0.303039093473291	0.411151027291901	-1.11275367886165	0.50667549191507	0.461774554380823	estimated	
phase13_module_stratum_v1	opcs	mib_micos_inner_membrane_19	2	Female__e33	-0.106030469987859	0.248049704040804	-0.594535787817236	0.382474847841518	0.669410412791157	estimated	
phase13_module_stratum_v1	opcs	mib_micos_inner_membrane_19	3	Female__e4	-0.0571271243362026	0.263410510072027	-0.575883780144051	0.461629531471646	0.828480630538702	estimated	
phase13_module_stratum_v1	opcs	mib_micos_inner_membrane_19	4	Male__e2	-0.819505395135498	1.10950739861013	-3.00455240612863	1.36554161585763	0.460821843927642	estimated	
phase13_module_stratum_v1	opcs	mib_micos_inner_membrane_19	5	Male__e33	-1.11707407914975	0.386725482487213	-1.87868536776495	-0.355462790534556	0.00420546668900109	estimated	
phase13_module_stratum_v1	opcs	mib_micos_inner_membrane_19	6	Male__e4	0.171463146864926	0.511496004833515	-0.835869312473747	1.1787956062036	0.7377377184564	estimated	
phase13_module_stratum_v1	oligodendrocytes	mtdna_oxphos_13	1	Female__e2	-0.00458185671534608	0.350139451573145	-0.694051956168103	0.68488824273741	0.989569371300022	estimated	
phase13_module_stratum_v1	oligodendrocytes	mtdna_oxphos_13	2	Female__e33	0.458727682141864	0.228155686214505	0.00945947497965322	0.907995889304076	0.0454012058834853	estimated	
phase13_module_stratum_v1	oligodendrocytes	mtdna_oxphos_13	3	Female__e4	-0.19091906042549	0.435349954337197	-1.04817971747235	0.666341596621366	0.66135789793124	estimated	
phase13_module_stratum_v1	oligodendrocytes	mtdna_oxphos_13	4	Male__e2	-0.958288028303236	0.593952291125761	-2.12785730532349	0.211281248717017	0.107868675642053	estimated	
phase13_module_stratum_v1	oligodendrocytes	mtdna_oxphos_13	5	Male__e33	-0.07161163442527	0.336118147549559	-0.733471963438949	0.590248694588409	0.831451060943667	estimated	
phase13_module_stratum_v1	oligodendrocytes	mtdna_oxphos_13	6	Male__e4	-0.117406839894868	0.422460660418042	-0.949286801563389	0.714473121773653	0.781300864530458	estimated	
phase13_module_stratum_v1	oligodendrocytes	nuclear_oxphos_structural_86	1	Female__e2	0.0933623537142117	0.639011343440761	-1.16493405514248	1.35165876257091	0.883952204386427	estimated	
phase13_module_stratum_v1	oligodendrocytes	nuclear_oxphos_structural_86	2	Female__e33	0.301930997551272	0.195897628280485	-0.0838168998829301	0.687678894985474	0.12446743433546	estimated	
phase13_module_stratum_v1	oligodendrocytes	nuclear_oxphos_structural_86	3	Female__e4	0.0110271017234321	0.305082625105062	-0.589720248874829	0.611774452321693	0.971194762540827	estimated	
phase13_module_stratum_v1	oligodendrocytes	nuclear_oxphos_structural_86	4	Male__e2	-0.827886473393185	0.856778404668703	-2.51499453625739	0.859221589471022	0.334802810803713	estimated	
phase13_module_stratum_v1	oligodendrocytes	nuclear_oxphos_structural_86	5	Male__e33	-0.253595692590861	0.287068276832026	-0.818870449513707	0.311679064331985	0.377837076438864	estimated	
phase13_module_stratum_v1	oligodendrocytes	nuclear_oxphos_structural_86	6	Male__e4	-0.45118852717526	0.522608784941909	-1.48027316562398	0.577896111273457	0.388746820177747	estimated	
phase13_module_stratum_v1	oligodendrocytes	mitochondrial_translation_155	1	Female__e2	0.615818809440614	0.364549102901231	-0.102025766780236	1.33366338566146	0.0923680657794817	estimated	
phase13_module_stratum_v1	oligodendrocytes	mitochondrial_translation_155	2	Female__e33	0.344582089140175	0.171196058536233	0.00747479381947358	0.681689384460877	0.0451673778903506	estimated	
phase13_module_stratum_v1	oligodendrocytes	mitochondrial_translation_155	3	Female__e4	-0.880030250784537	0.454006116962526	-1.77402731740449	0.0139668158354205	0.0536608905422377	estimated	
