schema_version	broad_network	key_driver	acat_combined_p	acat_negative_log10_p	ranking_runs	eligible_directional_runs	ranking_coverage_fraction	primary_directional_significant_runs	primary_directional_recurrence_fraction	acat_input_p_value	acat_na_action	mtDNA_encoded	network_display_order
phase12_kda_acat_summary_v1	Inhibitory_neurons	SCN2B	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SCN3A	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SCN3B	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SCN8A	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SCP2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SCRN1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SCRN3	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SCYL2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SDAD1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SDCBP	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SDF4	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SDHA	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SDHB	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SDK1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SEC11A	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SEC14L1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SEC16A	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SEC22A	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SEC22B	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SEC23A	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SEC23IP	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SEC24A	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SEC24C	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SEC31A	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SEC31B	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SEC61A1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SEC61A2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SEC62	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SECISBP2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SECISBP2L	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SEL1L	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SELENOF	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SELENOI	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SELENOT	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SEMA4B	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SEMA6B	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SEMA6D	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SENP2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SENP6	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SERINC1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SERINC5	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SERP1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SERPINI1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SESN1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SESN3	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SESTD1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SET	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SETBP1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SETD3	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SETD5	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SETDB1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SETDB2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SETX	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SEZ6L	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SEZ6L2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SF1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SF3B1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SF3B2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SF3B3	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SFI1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SFPQ	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SFSWAP	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SFXN1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SFXN4	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SFXN5	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SGCD	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SGCE	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SGCZ	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SGIP1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SGK1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SGK3	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SGMS1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SGPL1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SGPP1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SGSM1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SGSM2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SGTB	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SH2B1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SH3BGRL	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SH3BGRL2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SH3BP5	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SH3GL1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SH3GL3	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SH3GLB1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SH3GLB2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SH3KBP1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SH3RF1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SH3RF3	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SH3YL1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SHANK1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SHANK3	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SHC2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SHLD2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SHOC2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SHTN1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SIK2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SIK3	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SIL1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SIMC1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SIN3A	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SIN3B	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SIPA1L1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SIPA1L3	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SIRPA	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SIRT2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SIRT5	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SKA2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SKI	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SKP1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLAIN1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLAIN2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC10A7	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC11A2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC12A2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC12A5	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC12A6	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC16A10	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC16A14	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC17A5	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC18B1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC1A1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC1A4	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC20A2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC22A15	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC22A23	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC23A2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC24A2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC24A3	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC25A13	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC25A16	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC25A17	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC25A23	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC25A27	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC25A28	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC25A36	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC25A37	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC25A40	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC25A46	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC26A11	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC26A3	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC27A1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC27A4	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC27A6	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC2A13	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC30A5	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC30A6	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC30A7	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC35E3	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC35F3	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC35F5	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC35G2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC36A4	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC37A3	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC38A1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC38A2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC38A6	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC38A9	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC39A10	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC39A14	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC39A6	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC39A9	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC41A2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC41A3	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC43A2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC44A1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC44A2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC44A5	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC45A4	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC4A10	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC4A1AP	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC4A3	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC4A7	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC4A8	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC5A4-AS1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC6A15	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC6A17	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC6A6	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC7A1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC7A14	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC7A5	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC7A6	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC7A8	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC8A1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC8A3	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC9A6	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC9A7	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC9A8	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLC9B2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLCO3A1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLF1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLITRK3	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLITRK4	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLITRK5	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLK	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLTM	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SLX4IP	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SMAD2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SMAD5	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SMAP1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SMARCA1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SMARCA2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SMARCA4	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SMARCA5	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SMARCAD1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SMARCAL1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SMARCB1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SMARCC1	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
phase12_kda_acat_summary_v1	Inhibitory_neurons	SMARCC2	1	0	92	92	1	0	0	raw_p_value	na.to1	FALSE	3
