schema_version	kda_run_id	analysis_tier	fine_cell_type	broad_network	signature_group	signature_direction	effective_query_genes	effective_background_genes	eligibility_status	terminal_status	phase18_included	phase18_exclusion_reason	phase20_included	phase20_exclusion_reason
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_FBN2_EPB41L4A_M_e33_AD_down_mito	primary	Inh FBN2 EPB41L4A	Inhibitory_neurons	M_e33	AD_down_mito	0	8502	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_FBN2_EPB41L4A_M_e4_AD_up_mito	primary	Inh FBN2 EPB41L4A	Inhibitory_neurons	M_e4	AD_up_mito	2	8549	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_FBN2_EPB41L4A_M_e4_AD_down_mito	primary	Inh FBN2 EPB41L4A	Inhibitory_neurons	M_e4	AD_down_mito	0	8549	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_GPC5_RIT2_F_e2_AD_up_mito	primary	Inh GPC5 RIT2	Inhibitory_neurons	F_e2	AD_up_mito	0	8635	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_GPC5_RIT2_F_e2_AD_down_mito	primary	Inh GPC5 RIT2	Inhibitory_neurons	F_e2	AD_down_mito	0	8635	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_GPC5_RIT2_F_e33_AD_up_mito	primary	Inh GPC5 RIT2	Inhibitory_neurons	F_e33	AD_up_mito	2	8503	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_GPC5_RIT2_F_e33_AD_down_mito	primary	Inh GPC5 RIT2	Inhibitory_neurons	F_e33	AD_down_mito	0	8503	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_GPC5_RIT2_F_e4_AD_up_mito	primary	Inh GPC5 RIT2	Inhibitory_neurons	F_e4	AD_up_mito	0	8630	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_GPC5_RIT2_F_e4_AD_down_mito	primary	Inh GPC5 RIT2	Inhibitory_neurons	F_e4	AD_down_mito	1	8630	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_GPC5_RIT2_M_e2_AD_up_mito	primary	Inh GPC5 RIT2	Inhibitory_neurons	M_e2	AD_up_mito	0	8627	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_GPC5_RIT2_M_e2_AD_down_mito	primary	Inh GPC5 RIT2	Inhibitory_neurons	M_e2	AD_down_mito	0	8627	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_GPC5_RIT2_M_e33_AD_up_mito	primary	Inh GPC5 RIT2	Inhibitory_neurons	M_e33	AD_up_mito	0	8363	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_GPC5_RIT2_M_e33_AD_down_mito	primary	Inh GPC5 RIT2	Inhibitory_neurons	M_e33	AD_down_mito	0	8363	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_GPC5_RIT2_M_e4_AD_up_mito	primary	Inh GPC5 RIT2	Inhibitory_neurons	M_e4	AD_up_mito	0	8533	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_GPC5_RIT2_M_e4_AD_down_mito	primary	Inh GPC5 RIT2	Inhibitory_neurons	M_e4	AD_down_mito	0	8533	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_PAX6_CA4_F_e2_AD_up_mito	primary	Inh L1 PAX6 CA4	Inhibitory_neurons	F_e2	AD_up_mito	0	7790	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_PAX6_CA4_F_e2_AD_down_mito	primary	Inh L1 PAX6 CA4	Inhibitory_neurons	F_e2	AD_down_mito	0	7790	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_PAX6_CA4_F_e33_AD_up_mito	primary	Inh L1 PAX6 CA4	Inhibitory_neurons	F_e33	AD_up_mito	0	7802	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_PAX6_CA4_F_e33_AD_down_mito	primary	Inh L1 PAX6 CA4	Inhibitory_neurons	F_e33	AD_down_mito	0	7802	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_PAX6_CA4_F_e4_AD_up_mito	primary	Inh L1 PAX6 CA4	Inhibitory_neurons	F_e4	AD_up_mito	0	7470	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_PAX6_CA4_F_e4_AD_down_mito	primary	Inh L1 PAX6 CA4	Inhibitory_neurons	F_e4	AD_down_mito	2	7470	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_PAX6_CA4_M_e2_AD_up_mito	primary	Inh L1 PAX6 CA4	Inhibitory_neurons	M_e2	AD_up_mito	0	7372	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_PAX6_CA4_M_e2_AD_down_mito	primary	Inh L1 PAX6 CA4	Inhibitory_neurons	M_e2	AD_down_mito	0	7372	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_PAX6_CA4_M_e33_AD_up_mito	primary	Inh L1 PAX6 CA4	Inhibitory_neurons	M_e33	AD_up_mito	0	7673	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_PAX6_CA4_M_e33_AD_down_mito	primary	Inh L1 PAX6 CA4	Inhibitory_neurons	M_e33	AD_down_mito	0	7673	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_PAX6_CA4_M_e4_AD_up_mito	primary	Inh L1 PAX6 CA4	Inhibitory_neurons	M_e4	AD_up_mito	0	6964	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_PAX6_CA4_M_e4_AD_down_mito	primary	Inh L1 PAX6 CA4	Inhibitory_neurons	M_e4	AD_down_mito	0	6964	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_2_PAX6_SCGN_F_e2_AD_up_mito	primary	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	F_e2	AD_up_mito	0	8748	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_2_PAX6_SCGN_F_e2_AD_down_mito	primary	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	F_e2	AD_down_mito	0	8748	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_2_PAX6_SCGN_F_e33_AD_up_mito	primary	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	F_e33	AD_up_mito	0	8666	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_2_PAX6_SCGN_F_e33_AD_down_mito	primary	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	F_e33	AD_down_mito	0	8666	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_2_PAX6_SCGN_F_e4_AD_up_mito	primary	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	F_e4	AD_up_mito	0	8646	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_2_PAX6_SCGN_F_e4_AD_down_mito	primary	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	F_e4	AD_down_mito	0	8646	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_2_PAX6_SCGN_M_e2_AD_up_mito	primary	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	M_e2	AD_up_mito	0	8546	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_2_PAX6_SCGN_M_e2_AD_down_mito	primary	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	M_e2	AD_down_mito	0	8546	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_2_PAX6_SCGN_M_e33_AD_up_mito	primary	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	M_e33	AD_up_mito	0	8576	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_2_PAX6_SCGN_M_e33_AD_down_mito	primary	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	M_e33	AD_down_mito	0	8576	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_2_PAX6_SCGN_M_e4_AD_up_mito	primary	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	M_e4	AD_up_mito	0	8589	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_2_PAX6_SCGN_M_e4_AD_down_mito	primary	Inh L1-2 PAX6 SCGN	Inhibitory_neurons	M_e4	AD_down_mito	0	8589	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_6_LAMP5_CA13_F_e2_AD_up_mito	primary	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	F_e2	AD_up_mito	2	8538	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_6_LAMP5_CA13_F_e2_AD_down_mito	primary	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	F_e2	AD_down_mito	3	8538	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_6_LAMP5_CA13_F_e33_AD_up_mito	primary	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	F_e33	AD_up_mito	10	8459	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_6_LAMP5_CA13_F_e33_AD_down_mito	primary	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	F_e33	AD_down_mito	9	8459	eligible	completed_no_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_6_LAMP5_CA13_F_e4_AD_up_mito	primary	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	F_e4	AD_up_mito	0	8473	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_6_LAMP5_CA13_F_e4_AD_down_mito	primary	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	F_e4	AD_down_mito	8	8473	eligible	completed_no_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_6_LAMP5_CA13_M_e2_AD_up_mito	primary	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	M_e2	AD_up_mito	6	8526	eligible	completed_no_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_6_LAMP5_CA13_M_e2_AD_down_mito	primary	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	M_e2	AD_down_mito	8	8526	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_6_LAMP5_CA13_M_e33_AD_up_mito	primary	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	M_e33	AD_up_mito	3	8400	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_6_LAMP5_CA13_M_e33_AD_down_mito	primary	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	M_e33	AD_down_mito	4	8400	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_6_LAMP5_CA13_M_e4_AD_up_mito	primary	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	M_e4	AD_up_mito	0	8261	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L1_6_LAMP5_CA13_M_e4_AD_down_mito	primary	Inh L1-6 LAMP5 CA13	Inhibitory_neurons	M_e4	AD_down_mito	4	8261	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L3_5_SST_MAFB_F_e2_AD_up_mito	primary	Inh L3-5 SST MAFB	Inhibitory_neurons	F_e2	AD_up_mito	8	7012	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L3_5_SST_MAFB_F_e2_AD_down_mito	primary	Inh L3-5 SST MAFB	Inhibitory_neurons	F_e2	AD_down_mito	0	7012	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L3_5_SST_MAFB_F_e33_AD_up_mito	primary	Inh L3-5 SST MAFB	Inhibitory_neurons	F_e33	AD_up_mito	6	6778	eligible	completed_no_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L3_5_SST_MAFB_F_e33_AD_down_mito	primary	Inh L3-5 SST MAFB	Inhibitory_neurons	F_e33	AD_down_mito	2	6778	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L3_5_SST_MAFB_F_e4_AD_up_mito	primary	Inh L3-5 SST MAFB	Inhibitory_neurons	F_e4	AD_up_mito	6	6776	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L3_5_SST_MAFB_F_e4_AD_down_mito	primary	Inh L3-5 SST MAFB	Inhibitory_neurons	F_e4	AD_down_mito	13	6776	eligible	completed_no_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L3_5_SST_MAFB_M_e2_AD_up_mito	primary	Inh L3-5 SST MAFB	Inhibitory_neurons	M_e2	AD_up_mito	87	7756	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L3_5_SST_MAFB_M_e2_AD_down_mito	primary	Inh L3-5 SST MAFB	Inhibitory_neurons	M_e2	AD_down_mito	90	7756	eligible	completed_significant	TRUE	NA	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L3_5_SST_MAFB_M_e33_AD_up_mito	primary	Inh L3-5 SST MAFB	Inhibitory_neurons	M_e33	AD_up_mito	0	6964	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L3_5_SST_MAFB_M_e33_AD_down_mito	primary	Inh L3-5 SST MAFB	Inhibitory_neurons	M_e33	AD_down_mito	2	6964	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L3_5_SST_MAFB_M_e4_AD_up_mito	primary	Inh L3-5 SST MAFB	Inhibitory_neurons	M_e4	AD_up_mito	5	5977	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L3_5_SST_MAFB_M_e4_AD_down_mito	primary	Inh L3-5 SST MAFB	Inhibitory_neurons	M_e4	AD_down_mito	3	5977	eligible	completed_significant	FALSE	effective_query_below_10	TRUE	NA
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_PVALB_STON2_F_e2_AD_up_mito	primary	Inh L5-6 PVALB STON2	Inhibitory_neurons	F_e2	AD_up_mito	0	8644	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_PVALB_STON2_F_e2_AD_down_mito	primary	Inh L5-6 PVALB STON2	Inhibitory_neurons	F_e2	AD_down_mito	0	8644	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_PVALB_STON2_F_e33_AD_up_mito	primary	Inh L5-6 PVALB STON2	Inhibitory_neurons	F_e33	AD_up_mito	2	8540	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_PVALB_STON2_F_e33_AD_down_mito	primary	Inh L5-6 PVALB STON2	Inhibitory_neurons	F_e33	AD_down_mito	2	8540	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_PVALB_STON2_F_e4_AD_up_mito	primary	Inh L5-6 PVALB STON2	Inhibitory_neurons	F_e4	AD_up_mito	0	8656	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_PVALB_STON2_F_e4_AD_down_mito	primary	Inh L5-6 PVALB STON2	Inhibitory_neurons	F_e4	AD_down_mito	0	8656	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_PVALB_STON2_M_e2_AD_up_mito	primary	Inh L5-6 PVALB STON2	Inhibitory_neurons	M_e2	AD_up_mito	0	8640	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_PVALB_STON2_M_e2_AD_down_mito	primary	Inh L5-6 PVALB STON2	Inhibitory_neurons	M_e2	AD_down_mito	0	8640	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_PVALB_STON2_M_e33_AD_up_mito	primary	Inh L5-6 PVALB STON2	Inhibitory_neurons	M_e33	AD_up_mito	0	8499	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_PVALB_STON2_M_e33_AD_down_mito	primary	Inh L5-6 PVALB STON2	Inhibitory_neurons	M_e33	AD_down_mito	0	8499	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_PVALB_STON2_M_e4_AD_up_mito	primary	Inh L5-6 PVALB STON2	Inhibitory_neurons	M_e4	AD_up_mito	0	8477	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_PVALB_STON2_M_e4_AD_down_mito	primary	Inh L5-6 PVALB STON2	Inhibitory_neurons	M_e4	AD_down_mito	0	8477	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_SST_TH_F_e2_AD_up_mito	primary	Inh L5-6 SST TH	Inhibitory_neurons	F_e2	AD_up_mito	0	8627	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_SST_TH_F_e2_AD_down_mito	primary	Inh L5-6 SST TH	Inhibitory_neurons	F_e2	AD_down_mito	0	8627	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_SST_TH_F_e33_AD_up_mito	primary	Inh L5-6 SST TH	Inhibitory_neurons	F_e33	AD_up_mito	0	8490	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_SST_TH_F_e33_AD_down_mito	primary	Inh L5-6 SST TH	Inhibitory_neurons	F_e33	AD_down_mito	1	8490	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_SST_TH_F_e4_AD_up_mito	primary	Inh L5-6 SST TH	Inhibitory_neurons	F_e4	AD_up_mito	0	8545	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_SST_TH_F_e4_AD_down_mito	primary	Inh L5-6 SST TH	Inhibitory_neurons	F_e4	AD_down_mito	0	8545	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_SST_TH_M_e2_AD_up_mito	primary	Inh L5-6 SST TH	Inhibitory_neurons	M_e2	AD_up_mito	0	8621	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_SST_TH_M_e2_AD_down_mito	primary	Inh L5-6 SST TH	Inhibitory_neurons	M_e2	AD_down_mito	0	8621	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_SST_TH_M_e33_AD_up_mito	primary	Inh L5-6 SST TH	Inhibitory_neurons	M_e33	AD_up_mito	0	8385	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_SST_TH_M_e33_AD_down_mito	primary	Inh L5-6 SST TH	Inhibitory_neurons	M_e33	AD_down_mito	0	8385	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
phase20_sex_apoe_kda_source_v1_run_manifest_v1	primary_Inh_L5_6_SST_TH_M_e4_AD_up_mito	primary	Inh L5-6 SST TH	Inhibitory_neurons	M_e4	AD_up_mito	0	8469	effective_query_below_minimum	skipped_effective_query_below_minimum	FALSE	effective_query_below_minimum	FALSE	effective_query_below_minimum
