schema_version	library	pathway	pathway_url	background_definition	background_gene_count	displayed_mapped_gene_count	pathway_background_gene_count	overlap_gene_count	overlap_genes	fold_enrichment	raw_hypergeometric_p	bh_fdr	selected_representative	pathway_code	pathway_display_label	pathway_color	selection_rule
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	29	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	44	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSCRIPTIONAL_REGULATION_BY_NPAS4	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	24	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	16	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	16	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	28	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_BROWN_AND_BEIGE_ADIPOCYTE_DIFFERENTIATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSCRIPTIONAL_REGULATION_OF_BROWN_AND_BEIGE_ADIPOCYTE_DIFFERENTIATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	18	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	56	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	65	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	19	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	55	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	164	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	38	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	68	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	32	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	142	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	59	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRIGLYCERIDE_METABOLISM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRIGLYCERIDE_METABOLISM	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	16	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRNA_AMINOACYLATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRNA_AMINOACYLATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	19	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	31	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRNA_PROCESSING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRNA_PROCESSING	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	88	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	50	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_TURBULENT_OSCILLATORY_DISTURBED_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_ENDOTHELIAL_CELLS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_TURBULENT_OSCILLATORY_DISTURBED_FLOW_SHEAR_STRESS_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_ENDOTHELIAL_CELLS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	21	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	69	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	22	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	15	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	20	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_VIRAL_MESSENGER_RNA_SYNTHESIS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	40	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_VISUAL_PHOTOTRANSDUCTION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_VISUAL_PHOTOTRANSDUCTION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	23	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	19	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/REACTOME_VXPX_CARGO_TARGETING_TO_CILIUM	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	17	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	SA_B_CELL_RECEPTOR_COMPLEXES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/SA_B_CELL_RECEPTOR_COMPLEXES	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	15	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	SA_PTEN_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/SA_PTEN_PATHWAY	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	16	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	SIG_BCR_SIGNALING_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/SIG_BCR_SIGNALING_PATHWAY	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	30	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	SIG_CD40PATHWAYMAP	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/SIG_CD40PATHWAYMAP	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	30	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	SIG_CHEMOTAXIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/SIG_CHEMOTAXIS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	33	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/SIG_IL4RECEPTOR_IN_B_LYPHOCYTES	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	23	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	41	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	20	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/SIG_PIP3_SIGNALING_IN_CARDIAC_MYOCTES	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	50	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/SIG_REGULATION_OF_THE_ACTIN_CYTOSKELETON_BY_RHO_GTPASES	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	26	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WNT_SIGNALING	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WNT_SIGNALING	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	43	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_10Q1121Q1123_COPY_NUMBER_VARIATION_SYNDROME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_10Q1121Q1123_COPY_NUMBER_VARIATION_SYNDROME	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	38	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_10Q22Q23_COPY_NUMBER_VARIATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_10Q22Q23_COPY_NUMBER_VARIATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	28	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_11P112_COPY_NUMBER_VARIATION_SYNDROME	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	23	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_13Q1212_COPY_NUMBER_VARIATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_13Q1212_COPY_NUMBER_VARIATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	20	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_15Q11Q13_COPY_NUMBER_VARIATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_15Q11Q13_COPY_NUMBER_VARIATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	31	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_15Q25_COPY_NUMBER_VARIATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_15Q25_COPY_NUMBER_VARIATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	34	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_16P112_DISTAL_DELETION_SYNDROME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_16P112_DISTAL_DELETION_SYNDROME	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	17	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_16P112_PROXIMAL_DELETION_SYNDROME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_16P112_PROXIMAL_DELETION_SYNDROME	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	52	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_16P1311_COPY_NUMBER_VARIATION_SYNDROME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_16P1311_COPY_NUMBER_VARIATION_SYNDROME	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	19	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_17P133_YWHAE_COPY_NUMBER_VARIATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_17P133_YWHAE_COPY_NUMBER_VARIATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	16	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_17Q12_COPY_NUMBER_VARIATION_SYNDROME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_17Q12_COPY_NUMBER_VARIATION_SYNDROME	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	39	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_1P36_COPY_NUMBER_VARIATION_SYNDROME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_1P36_COPY_NUMBER_VARIATION_SYNDROME	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	65	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_1Q211_COPY_NUMBER_VARIATION_SYNDROME	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	16	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_22Q112_COPY_NUMBER_VARIATION_SYNDROME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_22Q112_COPY_NUMBER_VARIATION_SYNDROME	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	59	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_2Q112_COPY_NUMBER_VARIATION_SYNDROME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_2Q112_COPY_NUMBER_VARIATION_SYNDROME	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	18	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_2Q13_COPY_NUMBER_VARIATION_SYNDROME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_2Q13_COPY_NUMBER_VARIATION_SYNDROME	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	26	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_2Q37_COPY_NUMBER_VARIATION_SYNDROME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_2Q37_COPY_NUMBER_VARIATION_SYNDROME	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	65	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	41	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_4HYDROXYTAMOXIFEN_DEXAMETHASONE_AND_RETINOIC_ACIDS_REGULATION_OF_P27_EXPRESSION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	22	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_4P163_COPY_NUMBER_VARIATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_4P163_COPY_NUMBER_VARIATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	22	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_7Q1123_COPY_NUMBER_VARIATION_SYNDROME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_7Q1123_COPY_NUMBER_VARIATION_SYNDROME	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	72	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_8P231_COPY_NUMBER_VARIATION_SYNDROME	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_8P231_COPY_NUMBER_VARIATION_SYNDROME	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	25	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_ACUTE_MYELOID_LEUKEMIA	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_ACUTE_MYELOID_LEUKEMIA	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	42	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_ACUTE_VIRAL_MYOCARDITIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_ACUTE_VIRAL_MYOCARDITIS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	44	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_ADIPOGENESIS	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_ADIPOGENESIS	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	58	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_AGERAGE_PATHWAY	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_AGERAGE_PATHWAY	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	40	0		0	1	1	FALSE	NA	NA	NA	NA
phase18_rpl11_deep_dive_v1	MSigDB C2:CP v2026.1 Hs symbols	WP_AGERELATED_MACULAR_DEGENERATION	https://www.gsea-msigdb.org/gsea/msigdb/human/geneset/WP_AGERELATED_MACULAR_DEGENERATION	all excitatory Bayesian-network genes represented in MSigDB C2:CP	6952	34	15	0		0	1	1	FALSE	NA	NA	NA	NA
