schema_version	route_id	candidate_id	gene	priority_tier	signature_group	sex	apoe_group	broad_network	qtl_type	context_match	sex_apoe_match	qtl_finemapping_rows	source_significant_rows	credible_set_95_rows	min_qtl_p	min_qtl_fdr	max_pip	qtl_signal	evidence_state
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0180_sQTL	GS19B0098	KTN1	P2	M_e2	Male	e2	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	2857	615	1105	1.20969003739905e-40	6.76477422183222e-38	0.99996409414339	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0181_eQTL	GS19B0100	LAMTOR5	P2	M_e2	Male	e2	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	14	0	0	4.466773411041783e-06	0.0325076879610917	0.345572786493606	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0181_sQTL	GS19B0100	LAMTOR5	P2	M_e2	Male	e2	Inhibitory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0182_eQTL	GS19B0134	PGAM1	P2	M_e2	Male	e2	Inhibitory_neurons	eQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	369	14	81	1.2695377024965923e-77	1.1867638442938145e-73	0.999991095620609	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0182_sQTL	GS19B0134	PGAM1	P2	M_e2	Male	e2	Inhibitory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0183_eQTL	GS19B0159	RPL38	P2	M_e2	Male	e2	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	6	0	0	2.6474749326544645e-05	0.5630669948443643	0.0817021058485907	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0183_sQTL	GS19B0159	RPL38	P2	M_e2	Male	e2	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	84	3	2	6.02025898889938e-07	0.0019978229454662	0.498305618935441	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0184_eQTL	GS19B0163	RPLP1	P2	M_e2	Male	e2	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	12	0	0	5.026686781478635e-06	0.0736652548463219	0.267718404476816	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0184_sQTL	GS19B0163	RPLP1	P2	M_e2	Male	e2	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	47	6	5	8.113557240253101e-24	1.921290354491934e-20	0.999999999990953	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0185_eQTL	GS19B0167	RPS15	P2	M_e2	Male	e2	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	19	0	0	3.906535119387882e-06	0.097652030514876	0.119668275306465	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0185_sQTL	GS19B0167	RPS15	P2	M_e2	Male	e2	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	181	55	26	4.57697341338813e-22	7.46504363723604e-19	1.0	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0186_eQTL	GS19B0197	SYN1	P2	M_e2	Male	e2	Inhibitory_neurons	eQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0186_sQTL	GS19B0197	SYN1	P2	M_e2	Male	e2	Inhibitory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0187_eQTL	GS19B0006	ANKRD11	P2	M_e2	Male	e2	OPCs	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	2	0	0	1.5877130496383028e-05	0.5085150997994496	0.0497864723958845	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0187_sQTL	GS19B0006	ANKRD11	P2	M_e2	Male	e2	OPCs	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	1256	343	59	1.24120792976822e-09	1.1717002857011995e-06	0.999987685978353	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0188_eQTL	GS19B0023	BEX3	P2	M_e2	Male	e2	OPCs	eQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0188_sQTL	GS19B0023	BEX3	P2	M_e2	Male	e2	OPCs	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0189_eQTL	GS19B0026	BMPR2	P2	M_e2	Male	e2	OPCs	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	2	0	0	8.506999217471445e-05	0.1086663330391951	0.0501193624139603	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0189_sQTL	GS19B0026	BMPR2	P2	M_e2	Male	e2	OPCs	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	320	57	9	4.99733666128431e-09	1.5066970033772195e-06	0.999827924775558	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0190_eQTL	GS19B0071	FTL	P2	M_e2	Male	e2	OPCs	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	2	0	0	1.9651178883694887e-05	0.7129579511800395	0.0463359929629653	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0190_sQTL	GS19B0071	FTL	P2	M_e2	Male	e2	OPCs	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	24	1	0	5.69578350005331e-07	0.0058672265834049	0.866333716555631	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0191_eQTL	GS19B0076	GAPDH	P2	M_e2	Male	e2	OPCs	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	112	47	97	2.1304388681644762e-19	9.961074450434994e-16	0.503263906240824	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0191_sQTL	GS19B0076	GAPDH	P2	M_e2	Male	e2	OPCs	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	18	1	1	1.98925445171384e-07	0.0003990444430137	0.991949909240759	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0192_eQTL	GS19B0167	RPS15	P2	M_e2	Male	e2	OPCs	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	26	0	0	1.2938082967712648e-05	0.0317387241788096	0.0736881131864511	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0192_sQTL	GS19B0167	RPS15	P2	M_e2	Male	e2	OPCs	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	181	55	26	4.57697341338813e-22	7.46504363723604e-19	1.0	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0193_eQTL	GS19B0153	RPL11	P2	M_e2	Male	e2	Oligodendrocytes	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	4	3	0	4.217093097168485e-09	9.683710879027992e-05	0.791777046473639	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0193_sQTL	GS19B0153	RPL11	P2	M_e2	Male	e2	Oligodendrocytes	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	24	0	0	6.74739674781547e-06	0.0133058663866921	0.3875816278342	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0194_eQTL	GS19B0002	AGRN	P2	M_e33	Male	e33	Astrocytes	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	19	1	0	3.022526020498346e-07	0.0115007115079962	0.937735073580629	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0194_sQTL	GS19B0002	AGRN	P2	M_e33	Male	e33	Astrocytes	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	959	254	97	1.1507611650600299e-26	1.1749271495262905e-23	0.999999999999947	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0195_eQTL	GS19B0047	DEF8	P2	M_e33	Male	e33	Astrocytes	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	2	0	0	5.525077569158189e-05	0.7116984251577319	0.0388178037890267	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0195_sQTL	GS19B0047	DEF8	P2	M_e33	Male	e33	Astrocytes	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	698	136	22	5.94822135401976e-108	2.3471681462961972e-104	1.0	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0196_eQTL	GS19B0086	HSP90AB1	P2	M_e33	Male	e33	Astrocytes	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	10	0	0	2.509556059652804e-05	0.0476046449574361	0.121203150975172	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0196_sQTL	GS19B0086	HSP90AB1	P2	M_e33	Male	e33	Astrocytes	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	46	13	13	1.1940783663398e-13	6.358500010591774e-11	0.980452792330454	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0197_eQTL	GS19B0090	ID2	P2	M_e33	Male	e33	Astrocytes	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	10	0	0	8.003489880676388e-05	0.5953134329411367	0.0576980991683047	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0197_sQTL	GS19B0090	ID2	P2	M_e33	Male	e33	Astrocytes	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0198_eQTL	GS19B0223	WDR6	P2	M_e33	Male	e33	Astrocytes	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	5	0	0	1.1564491043733632e-05	0.0575837253193094	0.149357184270842	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0198_sQTL	GS19B0223	WDR6	P2	M_e33	Male	e33	Astrocytes	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	81	7	3	3.64042206507881e-09	7.35961398239655e-06	0.999297251805873	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0199_eQTL	GS19B0014	ATP6AP2	P2	M_e33	Male	e33	Excitatory_neurons	eQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0199_sQTL	GS19B0014	ATP6AP2	P2	M_e33	Male	e33	Excitatory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0200_eQTL	GS19B0018	ATP6V1G1	P2	M_e33	Male	e33	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	75	20	1	8.855494317419614e-10	1.4530095076022105e-05	0.985023467851129	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0200_sQTL	GS19B0018	ATP6V1G1	P2	M_e33	Male	e33	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	56	3	0	2.49229348684803e-06	0.0056874137369872	0.853896046373085	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0201_eQTL	GS19B0022	BEX1	P2	M_e33	Male	e33	Excitatory_neurons	eQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0201_sQTL	GS19B0022	BEX1	P2	M_e33	Male	e33	Excitatory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0202_eQTL	GS19B0023	BEX3	P2	M_e33	Male	e33	Excitatory_neurons	eQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0202_sQTL	GS19B0023	BEX3	P2	M_e33	Male	e33	Excitatory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0203_eQTL	GS19B0072	GABARAPL2	P2	M_e33	Male	e33	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	2	0	0	3.45495844672528e-06	0.0754079230582259	0.432426339787444	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0203_sQTL	GS19B0072	GABARAPL2	P2	M_e33	Male	e33	Excitatory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0204_eQTL	GS19B0082	GRINA	P2	M_e33	Male	e33	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	163	30	0	7.361649412478596e-09	7.034597137660262e-06	0.094455660575481	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0204_sQTL	GS19B0082	GRINA	P2	M_e33	Male	e33	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	253	97	6	2.9582141851656803e-09	3.191913105793769e-06	0.997723843227838	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0205_eQTL	GS19B0103	LUZP2	P2	M_e33	Male	e33	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	315	1	0	8.611295226391928e-07	0.0038796003536259	0.075595070251144	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0205_sQTL	GS19B0103	LUZP2	P2	M_e33	Male	e33	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	347	259	15	1.13433566089157e-32	4.9388974675218954e-29	0.999820227489333	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0206_eQTL	GS19B0104	MAGEF1	P2	M_e33	Male	e33	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	28	12	19	1.9047741985726653e-19	1.8927741211216575e-15	0.998661377661612	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0206_sQTL	GS19B0104	MAGEF1	P2	M_e33	Male	e33	Excitatory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0207_eQTL	GS19B0134	PGAM1	P2	M_e33	Male	e33	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	1	0	0	8.444147954173771e-05	0.4060945134301586	0.029497450379234	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0207_sQTL	GS19B0134	PGAM1	P2	M_e33	Male	e33	Excitatory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0208_eQTL	GS19B0147	RABAC1	P2	M_e33	Male	e33	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	2	0	0	1.5093602780560405e-05	0.5796382631419986	0.0328452038826855	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0208_sQTL	GS19B0147	RABAC1	P2	M_e33	Male	e33	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	41	15	12	1.42787746423904e-06	0.0004079024728546	0.993369719974085	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0209_eQTL	GS19B0153	RPL11	P2	M_e33	Male	e33	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	13	0	0	2.996634281141102e-06	0.0221889003726564	0.146557138499193	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0209_sQTL	GS19B0153	RPL11	P2	M_e33	Male	e33	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	24	0	0	6.74739674781547e-06	0.0133058663866921	0.3875816278342	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0210_eQTL	GS19B0154	RPL15	P2	M_e33	Male	e33	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	1	0	0	0.0002135318838159	0.212917354092753	0.0374499231265052	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0210_sQTL	GS19B0154	RPL15	P2	M_e33	Male	e33	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	45	14	7	4.79093636683973e-07	0.0001934845628519	0.586925553332968	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0211_eQTL	GS19B0182	SELENOM	P2	M_e33	Male	e33	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	73	15	14	6.675897705645483e-08	6.297874998063308e-05	0.335117254950211	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0211_sQTL	GS19B0182	SELENOM	P2	M_e33	Male	e33	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	124	47	94	6.622821436124871e-09	1.6869977288150838e-06	0.654786247105222	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0212_eQTL	GS19B0183	SELENOW	P2	M_e33	Male	e33	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	20	5	17	7.819566078600616e-08	0.001919167244809	0.22941352586347	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0212_sQTL	GS19B0183	SELENOW	P2	M_e33	Male	e33	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	383	98	23	1.38210350814771e-08	2.411054390594405e-05	0.999990448163491	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0213_eQTL	GS19B0224	WDR82	P2	M_e33	Male	e33	Excitatory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	2	0	0	6.04654115938795e-06	0.1297285405746684	0.358397916595691	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0213_sQTL	GS19B0224	WDR82	P2	M_e33	Male	e33	Excitatory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	27	2	2	1.34188239366609e-07	0.0003211124568042	0.959909420295695	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0214_eQTL	GS19B0008	AP2M1	P2	M_e33	Male	e33	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	13	0	0	3.806814056752879e-05	0.1405602790968829	0.0828134958505556	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0214_sQTL	GS19B0008	AP2M1	P2	M_e33	Male	e33	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	44	3	0	3.41354709476267e-06	0.0067024997205665	0.536147543244989	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0215_eQTL	GS19B0019	B3GAT3	P2	M_e33	Male	e33	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	2	0	0	1.484829516827132e-05	0.1741853506189908	0.205896508946061	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0215_sQTL	GS19B0019	B3GAT3	P2	M_e33	Male	e33	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	250	29	144	1.3956970125400499e-250	1.1225962469276128e-247	1.0	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0216_eQTL	GS19B0041	CHORDC1	P2	M_e33	Male	e33	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	86	7	62	9.44896331318836e-08	0.000507032188281	0.215197917832975	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0216_sQTL	GS19B0041	CHORDC1	P2	M_e33	Male	e33	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	160	61	50	4.54032714807036e-09	5.973174978212487e-07	0.999422384732202	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0217_eQTL	GS19B0076	GAPDH	P2	M_e33	Male	e33	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	59	56	56	2.3732225672929627e-27	3.928931626219744e-24	0.44962550385083	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0217_sQTL	GS19B0076	GAPDH	P2	M_e33	Male	e33	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	18	1	1	1.98925445171384e-07	0.0003990444430137	0.991949909240759	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0218_eQTL	GS19B0088	HSPA1A	P2	M_e33	Male	e33	Inhibitory_neurons	eQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	344	0	230	1.2418410338694677e-06	0.0005749078670363	0.999085594717634	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0218_sQTL	GS19B0088	HSPA1A	P2	M_e33	Male	e33	Inhibitory_neurons	sQTL	no_released_finemapping	unavailable_public_source_not_stratified	0	0	0	NA	NA	NA	False	no_released_candidate_finemapping
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0219_eQTL	GS19B0105	MAP1LC3A	P2	M_e33	Male	e33	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	72	72	72	2.2503699147503046e-27	1.0767194333378185e-23	0.293107571280017	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0219_sQTL	GS19B0105	MAP1LC3A	P2	M_e33	Male	e33	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	470	188	390	9.81422402039411e-22	4.957147696392503e-19	0.750733160192519	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0220_eQTL	GS19B0111	METTL21A	P2	M_e33	Male	e33	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	7	0	0	2.3888745847727823e-05	0.1555931496953309	0.161883126663238	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0220_sQTL	GS19B0111	METTL21A	P2	M_e33	Male	e33	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	202	63	35	1.77840540965118e-07	6.259987041972153e-05	0.977874862453426	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0221_eQTL	GS19B0112	MIPOL1	P1	M_e33	Male	e33	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	248	248	162	1.8183928327050268e-29	2.5516826133783246e-26	0.082311773255168	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0221_sQTL	GS19B0112	MIPOL1	P1	M_e33	Male	e33	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	2487	454	487	1.00825256583557e-38	3.2620752743215694e-36	1.0	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0222_eQTL	GS19B0130	PCBP4	P2	M_e33	Male	e33	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	2	2	2	8.493892567476248e-09	0.0002234913012354	0.999048446627573	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0222_sQTL	GS19B0130	PCBP4	P2	M_e33	Male	e33	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	120	31	2	1.23093839095389e-07	8.376535750441222e-05	0.981140430611269	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0223_eQTL	GS19B0163	RPLP1	P2	M_e33	Male	e33	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	12	0	0	5.026686781478635e-06	0.0736652548463219	0.267718404476816	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0223_sQTL	GS19B0163	RPLP1	P2	M_e33	Male	e33	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	47	6	5	8.113557240253101e-24	1.921290354491934e-20	0.999999999990953	True	source_significant
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0224_eQTL	GS19B0166	RPS13	P2	M_e33	Male	e33	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	3	0	0	1.2333228975535566e-05	0.1444466537515137	0.13612351035668	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0224_sQTL	GS19B0166	RPS13	P2	M_e33	Male	e33	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	5	0	0	3.4509525359644e-05	0.1004572283219236	0.0787115722173299	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0225_eQTL	GS19B0167	RPS15	P2	M_e33	Male	e33	Inhibitory_neurons	eQTL	exact_broad_lineage	unavailable_public_source_not_stratified	19	0	0	3.906535119387882e-06	0.097652030514876	0.119668275306465	False	released_finemapping_no_source_significant_signal
phase19b_sex_apoe_kda_combo_v2_qtl_coverage	QTL19B0225_sQTL	GS19B0167	RPS15	P2	M_e33	Male	e33	Inhibitory_neurons	sQTL	bulk_brain_fallback	unavailable_public_source_not_stratified	181	55	26	4.57697341338813e-22	7.46504363723604e-19	1.0	True	source_significant
