feature_index	source_symbol	ensembl_id	mapping_status	gencode_mapping_method	eligible_donors_detected	unique_count_values	expression_filter_pass	annotation_filter_pass	network_filter_pass	residual_variance	selected_network_gene	exclusion_reason	discretization_pass	discretization_exclusion_reason	center_low	center_middle	center_high	final_node_order
18935	SIGIRR	ENSG00000185187	phase18_exact	phase18	58	76	TRUE	TRUE	TRUE	0.86847995362737	TRUE		TRUE		-3.02586966213815	-0.597865361191157	0.600301551603315	5291
18939	RNH1	ENSG00000023191	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.260258023649392	TRUE		TRUE		-0.655196380160233	-0.0334540315828193	0.692902638830515	5292
18942	HRAS	ENSG00000174775	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.180431722277063	TRUE		TRUE		-0.462145752499802	0.0689123658218521	0.671222833126033	5293
18943	LRRC56	ENSG00000161328	phase18_exact	phase18	78	74	TRUE	TRUE	TRUE	0.174620422565287	TRUE		TRUE		-0.551624006766693	-0.0136898577883248	0.523841321666674	5294
18946	RASSF7	ENSG00000099849	phase18_exact	phase18	76	77	TRUE	TRUE	TRUE	0.218505934669176	TRUE		TRUE		-0.712730728807966	-0.047185474090916	0.602719553165592	5295
18952	DRD4	ENSG00000069696	phase18_exact	phase18	45	75	TRUE	TRUE	TRUE	1.76393201875333	TRUE		TRUE		-2.82950897328032	-0.762982558525071	0.926903016652651	5296
18953	DEAF1	ENSG00000177030	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.103365494407349	TRUE		TRUE		-0.396201420281435	-0.0431911986664231	0.414813697091133	5297
18955	EPS8L2	ENSG00000177106	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.238628819796875	TRUE		TRUE		-0.569910989511478	0.0236718603381228	0.614128207481782	5298
18956	TMEM80	ENSG00000177042	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.121818661291816	TRUE		TRUE		-0.463173208750032	-0.0673094712261102	0.3934529246794	5299
18962	CEND1	ENSG00000184524	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.162816337026261	TRUE		TRUE		-0.593667473787755	-0.0549094928251577	0.405914369166408	5300
18963	SLC25A22	ENSG00000177542	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.132461374342828	TRUE		TRUE		-0.295907941945047	0.157677304256794	0.733425751576274	5301
18964	PANO1	ENSG00000288675	phase18_exact	phase18	16	71	TRUE	TRUE	TRUE	0.147092867456883	TRUE		TRUE		-0.3586161468454	0.0623703915111626	0.674346981050299	5302
18965	PIDD1	ENSG00000177595	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.101851911295008	TRUE		TRUE		-0.316550442297782	0.0629987828650469	0.443896998937418	5303
18966	RPLP2	ENSG00000177600	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.292620208386462	TRUE		TRUE		-0.531618646314826	0.171507402482558	1.02886341029167	5304
18967	PNPLA2	ENSG00000177666	phase18_exact	phase18	78	77	TRUE	TRUE	TRUE	0.0904171574318353	TRUE		TRUE		-0.395297177866201	-0.0138821624397973	0.348278444664805	5305
18970	CD151	ENSG00000177697	phase18_exact	phase18	78	76	TRUE	TRUE	TRUE	0.159524309238962	TRUE		TRUE		-0.703087901792463	0.0140805633126551	0.579961328126755	5306
18971	POLR2L	ENSG00000177700	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.426238493056218	TRUE		TRUE		-0.57904780681764	0.214922345108361	1.00242323074821	5307
18972	TSPAN4	ENSG00000214063	phase18_exact	phase18	39	71	TRUE	TRUE	TRUE	0.233447220355702	TRUE		TRUE		-0.309762398523246	0.443713808862823	2.00089467209395	5308
18976	MUC6	ENSG00000184956	phase18_exact	phase18	64	75	TRUE	TRUE	TRUE	1.57891146573163	TRUE		TRUE		-1.31080082320854	0.131977168434052	1.75414067920513	5309
18983	TOLLIP	ENSG00000078902	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0603765864871221	TRUE		TRUE		-0.171232673723582	0.158814464474912	0.896040252121702	5310
18984	TOLLIP-AS1	ENSG00000255153	phase18_exact	phase18	29	72	TRUE	TRUE	TRUE	0.501220887362397	TRUE		TRUE		-0.835797688470558	0.017183528593491	1.06513746932607	5311
18989	MOB2	ENSG00000182208	phase18_exact	phase18	78	78	TRUE	TRUE	TRUE	0.0756427364368301	TRUE		TRUE		-0.282817891537996	0.0383715537184796	0.393317418211195	5312
