schema_version	rank_set_id	comparison_order	comparison_id	yu_analogue	analysis_universe	tail	requested_k	selected_k	eligible_genes	size_shortfall	selection_order	deterministic_rank	similarity_feature_id	feature_id_original	symbol_hgnc_current	hgnc_id	ensembl_id_stable	mito_tier	score_scope	similarity_score	score_sign	directional_fdr_bh	paired_tests	nominal_dimensions	nominal_coverage_fraction	coverage_fraction
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	124	124	PITRM1	PITRM1	PITRM1	HGNC:17663	ENSG00000107959	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	44	54	0.814814814814815	0.814814814814815
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	125	125	RMDN3	RMDN3	RMDN3	HGNC:25550	ENSG00000137824	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	44	54	0.814814814814815	0.814814814814815
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	126	126	SLC25A23	SLC25A23	SLC25A23	HGNC:19375	ENSG00000125648	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	44	54	0.814814814814815	0.814814814814815
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	127	127	SLIRP	SLIRP	SLIRP	HGNC:20495	ENSG00000119705	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	44	54	0.814814814814815	0.814814814814815
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	128	128	TIMMDC1	TIMMDC1	TIMMDC1	HGNC:1321	ENSG00000113845	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	44	54	0.814814814814815	0.814814814814815
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	129	129	ACAD9	ACAD9	ACAD9	HGNC:21497	ENSG00000177646	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	43	54	0.796296296296296	0.796296296296296
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	130	130	ACSF3	ACSF3	ACSF3	HGNC:27288	ENSG00000176715	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	43	54	0.796296296296296	0.796296296296296
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	131	131	BDH1	BDH1	BDH1	HGNC:1027	ENSG00000161267	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	43	54	0.796296296296296	0.796296296296296
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	132	132	COX10	COX10	COX10	HGNC:2260	ENSG00000006695	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	43	54	0.796296296296296	0.796296296296296
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	133	133	GFM2	GFM2	GFM2	HGNC:29682	ENSG00000164347	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	43	54	0.796296296296296	0.796296296296296
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	134	134	L2HGDH	L2HGDH	L2HGDH	HGNC:20499	ENSG00000087299	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	43	54	0.796296296296296	0.796296296296296
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	135	135	LIAS	LIAS	LIAS	HGNC:16429	ENSG00000121897	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	43	54	0.796296296296296	0.796296296296296
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	136	136	LYRM2	LYRM2	LYRM2	HGNC:25229	ENSG00000083099	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	43	54	0.796296296296296	0.796296296296296
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	137	137	METAP1D	METAP1D	METAP1D	HGNC:32583	ENSG00000172878	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	43	54	0.796296296296296	0.796296296296296
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	138	138	MPV17	MPV17	MPV17	HGNC:7224	ENSG00000115204	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	43	54	0.796296296296296	0.796296296296296
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	139	139	MRPS35	MRPS35	MRPS35	HGNC:16635	ENSG00000061794	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	43	54	0.796296296296296	0.796296296296296
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	140	140	MRS2	MRS2	MRS2	HGNC:13785	ENSG00000124532	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	43	54	0.796296296296296	0.796296296296296
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	141	141	SLC25A33	SLC25A33	SLC25A33	HGNC:29681	ENSG00000171612	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	43	54	0.796296296296296	0.796296296296296
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	142	142	TRMT61B	TRMT61B	TRMT61B	HGNC:26070	ENSG00000171103	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	43	54	0.796296296296296	0.796296296296296
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	143	143	ATPAF2	ATPAF2	ATPAF2	HGNC:18802	ENSG00000171953	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	42	54	0.777777777777778	0.777777777777778
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	144	144	C2orf69	C2orf69	C2orf69	HGNC:26799	ENSG00000178074	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	42	54	0.777777777777778	0.777777777777778
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	145	145	DNAJA3	DNAJA3	DNAJA3	HGNC:11808	ENSG00000103423	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	42	54	0.777777777777778	0.777777777777778
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	146	146	FAHD2A	FAHD2A	FAHD2A	HGNC:24252	ENSG00000115042	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	42	54	0.777777777777778	0.777777777777778
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	147	147	METTL4	METTL4	METTL4	HGNC:24726	ENSG00000101574	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	42	54	0.777777777777778	0.777777777777778
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	148	148	MRPS11	MRPS11	MRPS11	HGNC:14050	ENSG00000181991	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	42	54	0.777777777777778	0.777777777777778
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	149	149	MSRB2	MSRB2	MSRB2	HGNC:17061	ENSG00000148450	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	42	54	0.777777777777778	0.777777777777778
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	150	150	MUT	MUT	MMUT	HGNC:7526	ENSG00000146085	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	42	54	0.777777777777778	0.777777777777778
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	151	151	PAN2	PAN2	PAN2	HGNC:20074	ENSG00000135473	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	42	54	0.777777777777778	0.777777777777778
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	152	152	PCCB	PCCB	PCCB	HGNC:8654	ENSG00000114054	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	42	54	0.777777777777778	0.777777777777778
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	153	153	THEM4	THEM4	THEM4	HGNC:17947	ENSG00000159445	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	42	54	0.777777777777778	0.777777777777778
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	154	154	ACP6	ACP6	ACP6	HGNC:29609	ENSG00000162836	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	41	54	0.759259259259259	0.759259259259259
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	155	155	ATAD3B	ATAD3B	ATAD3B	HGNC:24007	ENSG00000160072	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	41	54	0.759259259259259	0.759259259259259
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	156	156	BID	BID	BID	HGNC:1050	ENSG00000015475	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	41	54	0.759259259259259	0.759259259259259
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	157	157	CCDC90B	CCDC90B	CCDC90B	HGNC:28108	ENSG00000137500	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	41	54	0.759259259259259	0.759259259259259
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	158	158	COQ9	COQ9	COQ9	HGNC:25302	ENSG00000088682	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	41	54	0.759259259259259	0.759259259259259
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	159	159	CPOX	CPOX	CPOX	HGNC:2321	ENSG00000080819	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	41	54	0.759259259259259	0.759259259259259
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	160	160	EXD2	EXD2	EXD2	HGNC:20217	ENSG00000081177	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	41	54	0.759259259259259	0.759259259259259
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	161	161	FAM210A	FAM210A	MIMS1	HGNC:28346	ENSG00000177150	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	41	54	0.759259259259259	0.759259259259259
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	162	162	FDX1	FDX1	FDX1	HGNC:3638	ENSG00000137714	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	41	54	0.759259259259259	0.759259259259259
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	163	163	MIGA2	MIGA2	MIGA2	HGNC:23621	ENSG00000148343	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	41	54	0.759259259259259	0.759259259259259
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	164	164	MRPL48	MRPL48	MRPL48	HGNC:16653	ENSG00000175581	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	41	54	0.759259259259259	0.759259259259259
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	165	165	MTERF2	MTERF2	MTERF2	HGNC:30779	ENSG00000120832	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	41	54	0.759259259259259	0.759259259259259
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	166	166	NAXD	NAXD	NAXD	HGNC:25576	ENSG00000213995	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	41	54	0.759259259259259	0.759259259259259
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	167	167	NFU1	NFU1	NFU1	HGNC:16287	ENSG00000169599	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	41	54	0.759259259259259	0.759259259259259
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	168	168	PC	PC	PC	HGNC:8636	ENSG00000173599	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	41	54	0.759259259259259	0.759259259259259
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	169	169	SIRT3	SIRT3	SIRT3	HGNC:14931	ENSG00000142082	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	41	54	0.759259259259259	0.759259259259259
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	170	170	TOMM40	TOMM40	TOMM40	HGNC:18001	ENSG00000130204	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	41	54	0.759259259259259	0.759259259259259
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	171	171	C12orf65	C12orf65	MTRFR	HGNC:26784	ENSG00000130921	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	40	54	0.740740740740741	0.740740740740741
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	172	172	ETFRF1	ETFRF1	ETFRF1	HGNC:27052	ENSG00000205707	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	40	54	0.740740740740741	0.740740740740741
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	173	173	HADH	HADH	HADH	HGNC:4799	ENSG00000138796	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	40	54	0.740740740740741	0.740740740740741
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	174	174	MECR	MECR	MECR	HGNC:19691	ENSG00000116353	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	40	54	0.740740740740741	0.740740740740741
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	175	175	PPTC7	PPTC7	PPTC7	HGNC:30695	ENSG00000196850	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	40	54	0.740740740740741	0.740740740740741
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	176	176	PRDX6	PRDX6	PRDX6	HGNC:16753	ENSG00000117592	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	40	54	0.740740740740741	0.740740740740741
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	177	177	PRELID3A	PRELID3A	PRELID3A	HGNC:24639	ENSG00000141391	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	40	54	0.740740740740741	0.740740740740741
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	178	178	SLC25A39	SLC25A39	SLC25A39	HGNC:24279	ENSG00000013306	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	40	54	0.740740740740741	0.740740740740741
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	179	179	SUPV3L1	SUPV3L1	SUPV3L1	HGNC:11471	ENSG00000156502	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	40	54	0.740740740740741	0.740740740740741
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	180	180	TRMT1	TRMT1	TRMT1	HGNC:25980	ENSG00000104907	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	40	54	0.740740740740741	0.740740740740741
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	181	181	ATP5ME	ATP5ME	ATP5ME	HGNC:846	ENSG00000169020	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	39	54	0.722222222222222	0.722222222222222
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	182	182	BCO2	BCO2	BCO2	HGNC:18503	ENSG00000197580	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	39	54	0.722222222222222	0.722222222222222
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	183	183	BPHL	BPHL	BPHL	HGNC:1094	ENSG00000137274	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	39	54	0.722222222222222	0.722222222222222
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	184	184	DLAT	DLAT	DLAT	HGNC:2896	ENSG00000150768	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	39	54	0.722222222222222	0.722222222222222
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	185	185	MRPL45	MRPL45	MRPL45	HGNC:16651	ENSG00000278845	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	39	54	0.722222222222222	0.722222222222222
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	186	186	MTX3	MTX3	MTX3	HGNC:24812	ENSG00000177034	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	39	54	0.722222222222222	0.722222222222222
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	187	187	NDUFAF8	NDUFAF8	NDUFAF8	HGNC:33551	ENSG00000224877	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	39	54	0.722222222222222	0.722222222222222
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	188	188	NT5M	NT5M	NT5M	HGNC:15769	ENSG00000205309	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	39	54	0.722222222222222	0.722222222222222
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	189	189	PAICS	PAICS	PAICS	HGNC:8587	ENSG00000128050	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	39	54	0.722222222222222	0.722222222222222
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	190	190	PPAT	PPAT	PPAT	HGNC:9238	ENSG00000128059	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	39	54	0.722222222222222	0.722222222222222
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	191	191	TIMM9	TIMM9	TIMM9	HGNC:11819	ENSG00000100575	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	39	54	0.722222222222222	0.722222222222222
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	192	192	VARS2	VARS2	VARS2	HGNC:21642	ENSG00000137411	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	39	54	0.722222222222222	0.722222222222222
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	193	193	ACOT11	ACOT11	ACOT11	HGNC:18156	ENSG00000162390	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	38	54	0.703703703703704	0.703703703703704
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	194	194	ALDH18A1	ALDH18A1	ALDH18A1	HGNC:9722	ENSG00000059573	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	38	54	0.703703703703704	0.703703703703704
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	195	195	ARG2	ARG2	ARG2	HGNC:664	ENSG00000081181	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	38	54	0.703703703703704	0.703703703703704
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	196	196	C6orf136	C6orf136	C6orf136	HGNC:21301	ENSG00000204564	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	38	54	0.703703703703704	0.703703703703704
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	197	197	GLS2	GLS2	GLS2	HGNC:29570	ENSG00000135423	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	38	54	0.703703703703704	0.703703703703704
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	198	198	GTPBP6	GTPBP6	GTPBP6	HGNC:30189	ENSG00000178605	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	38	54	0.703703703703704	0.703703703703704
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	199	199	MMAB	MMAB	MMAB	HGNC:19331	ENSG00000139428	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	38	54	0.703703703703704	0.703703703703704
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::high_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	high_score	200	200	705	0	200	200	MRPL4	MRPL4	MRPL4	HGNC:14276	ENSG00000105364	core_mito_protein	coverage_adjusted_cross_celltype	0	zero	1	38	54	0.703703703703704	0.703703703703704
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::low_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	low_score	200	200	705	0	1	1	MT-ND2	MT-ND2	MT-ND2	HGNC:7456	ENSG00000198763	core_mito_protein	complete_yu_vector	-0.296296296296296	negative	1	54	54	1	1
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::low_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	low_score	200	200	705	0	2	2	MT-CO1	MT-CO1	MT-CO1	HGNC:7419	ENSG00000198804	core_mito_protein	complete_yu_vector	-0.175925925925926	negative	1	54	54	1	1
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::low_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	low_score	200	200	705	0	3	3	MT-ND4	MT-ND4	MT-ND4	HGNC:7459	ENSG00000198886	core_mito_protein	complete_yu_vector	-0.175925925925926	negative	1	54	54	1	1
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::low_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	low_score	200	200	705	0	4	4	HIBCH	HIBCH	HIBCH	HGNC:4908	ENSG00000198130	core_mito_protein	complete_yu_vector	-0.12962962962963	negative	1	54	54	1	1
mitochondrial_similarity_rank_sets_v1	female_vs_male_e33::core_mito::low_score::200	5	female_vs_male_e33	Figure_6_e33	core_mito	low_score	200	200	705	0	5	5	MT-ND5	MT-ND5	MT-ND5	HGNC:7461	ENSG00000198786	core_mito_protein	complete_yu_vector	-0.12962962962963	negative	1	54	54	1	1
