schema_version	similarity_feature_id	feature_id_original	reference_only_id	reference_only	reference_source	representative_rds_id	source_rds_count	symbol_original	symbol_hgnc_current	hgnc_id	ensembl_id_stable	mapping_status	mapping_consistent	mito_tier	genome_origin	sub_mito_localization	extended_reference_member	measured	test_eligible	test_exclusion_reason	in_core_mito	in_all_mito_related	scoreable_source_feature
mitochondrial_similarity_feature_manifest_v1	SLC25A10	SLC25A10	NA	FALSE	assay_feature	astrocytes	9	SLC25A10	SLC25A10	HGNC:10980	ENSG00000183048	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A11	SLC25A11	NA	FALSE	assay_feature	astrocytes	9	SLC25A11	SLC25A11	HGNC:10981	ENSG00000108528	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A12	SLC25A12	NA	FALSE	assay_feature	astrocytes	9	SLC25A12	SLC25A12	HGNC:10982	ENSG00000115840	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A13	SLC25A13	NA	FALSE	assay_feature	astrocytes	9	SLC25A13	SLC25A13	HGNC:10983	ENSG00000004864	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A14	SLC25A14	NA	FALSE	assay_feature	astrocytes	9	SLC25A14	SLC25A14	HGNC:10984	ENSG00000102078	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A15	SLC25A15	NA	FALSE	assay_feature	astrocytes	9	SLC25A15	SLC25A15	HGNC:10985	ENSG00000102743	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A16	SLC25A16	NA	FALSE	assay_feature	astrocytes	9	SLC25A16	SLC25A16	HGNC:10986	ENSG00000122912	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A18	SLC25A18	NA	FALSE	assay_feature	astrocytes	9	SLC25A18	SLC25A18	HGNC:10988	ENSG00000182902	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A19	SLC25A19	NA	FALSE	assay_feature	astrocytes	9	SLC25A19	SLC25A19	HGNC:14409	ENSG00000125454	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A20	SLC25A20	NA	FALSE	assay_feature	astrocytes	9	SLC25A20	SLC25A20	HGNC:1421	ENSG00000178537	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A21	SLC25A21	NA	FALSE	assay_feature	astrocytes	9	SLC25A21	SLC25A21	HGNC:14411	ENSG00000183032	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A22	SLC25A22	NA	FALSE	assay_feature	astrocytes	9	SLC25A22	SLC25A22	HGNC:19954	ENSG00000177542	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A23	SLC25A23	NA	FALSE	assay_feature	astrocytes	9	SLC25A23	SLC25A23	HGNC:19375	ENSG00000125648	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A24	SLC25A24	NA	FALSE	assay_feature	astrocytes	9	SLC25A24	SLC25A24	HGNC:20662	ENSG00000085491	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A25	SLC25A25	NA	FALSE	assay_feature	astrocytes	9	SLC25A25	SLC25A25	HGNC:20663	ENSG00000148339	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A26	SLC25A26	NA	FALSE	assay_feature	astrocytes	9	SLC25A26	SLC25A26	HGNC:20661	ENSG00000144741	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A27	SLC25A27	NA	FALSE	assay_feature	astrocytes	9	SLC25A27	SLC25A27	HGNC:21065	ENSG00000153291	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A28	SLC25A28	NA	FALSE	assay_feature	astrocytes	9	SLC25A28	SLC25A28	HGNC:23472	ENSG00000155287	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A29	SLC25A29	NA	FALSE	assay_feature	astrocytes	9	SLC25A29	SLC25A29	HGNC:20116	ENSG00000197119	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A3	SLC25A3	NA	FALSE	assay_feature	astrocytes	9	SLC25A3	SLC25A3	HGNC:10989	ENSG00000075415	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A30	SLC25A30	NA	FALSE	assay_feature	astrocytes	9	SLC25A30	SLC25A30	HGNC:27371	ENSG00000174032	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A31	SLC25A31	NA	FALSE	assay_feature	astrocytes	9	SLC25A31	SLC25A31	HGNC:25319	ENSG00000151475	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A32	SLC25A32	NA	FALSE	assay_feature	astrocytes	9	SLC25A32	SLC25A32	HGNC:29683	ENSG00000164933	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A33	SLC25A33	NA	FALSE	assay_feature	astrocytes	9	SLC25A33	SLC25A33	HGNC:29681	ENSG00000171612	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A34	SLC25A34	NA	FALSE	assay_feature	astrocytes	9	SLC25A34	SLC25A34	HGNC:27653	ENSG00000162461	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A35	SLC25A35	NA	FALSE	assay_feature	astrocytes	9	SLC25A35	SLC25A35	HGNC:31921	ENSG00000125434	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A36	SLC25A36	NA	FALSE	assay_feature	astrocytes	9	SLC25A36	SLC25A36	HGNC:25554	ENSG00000114120	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A37	SLC25A37	NA	FALSE	assay_feature	astrocytes	9	SLC25A37	SLC25A37	HGNC:29786	ENSG00000147454	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A38	SLC25A38	NA	FALSE	assay_feature	astrocytes	9	SLC25A38	SLC25A38	HGNC:26054	ENSG00000144659	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A39	SLC25A39	NA	FALSE	assay_feature	astrocytes	9	SLC25A39	SLC25A39	HGNC:24279	ENSG00000013306	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A4	SLC25A4	NA	FALSE	assay_feature	astrocytes	9	SLC25A4	SLC25A4	HGNC:10990	ENSG00000151729	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A40	SLC25A40	NA	FALSE	assay_feature	astrocytes	9	SLC25A40	SLC25A40	HGNC:29680	ENSG00000075303	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A41	SLC25A41	NA	FALSE	assay_feature	astrocytes	9	SLC25A41	SLC25A41	HGNC:28533	ENSG00000181240	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A42	SLC25A42	NA	FALSE	assay_feature	astrocytes	9	SLC25A42	SLC25A42	HGNC:28380	ENSG00000181035	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A43	SLC25A43	NA	FALSE	assay_feature	astrocytes	9	SLC25A43	SLC25A43	HGNC:30557	ENSG00000077713	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A44	SLC25A44	NA	FALSE	assay_feature	astrocytes	9	SLC25A44	SLC25A44	HGNC:29036	ENSG00000160785	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A45	SLC25A45	NA	FALSE	assay_feature	astrocytes	9	SLC25A45	SLC25A45	HGNC:27442	ENSG00000162241	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A46	SLC25A46	NA	FALSE	assay_feature	astrocytes	9	SLC25A46	SLC25A46	HGNC:25198	ENSG00000164209	mapped_ensembl	TRUE	core_mito_protein	nuclear	MOM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A47	SLC25A47	NA	FALSE	assay_feature	astrocytes	9	SLC25A47	SLC25A47	HGNC:20115	ENSG00000140107	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A48	SLC25A48	NA	FALSE	assay_feature	astrocytes	9	SLC25A48	SLC25A48	HGNC:30451	ENSG00000145832	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A5	SLC25A5	NA	FALSE	assay_feature	astrocytes	9	SLC25A5	SLC25A5	HGNC:10991	ENSG00000005022	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A51	SLC25A51	NA	FALSE	assay_feature	astrocytes	9	SLC25A51	SLC25A51	HGNC:23323	ENSG00000122696	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	FALSE	zero_or_nonfinite_raw_counts	TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A52	SLC25A52	NA	FALSE	assay_feature	astrocytes	9	SLC25A52	SLC25A52	HGNC:23324	ENSG00000141437	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A53	SLC25A53	NA	FALSE	assay_feature	astrocytes	9	SLC25A53	SLC25A53	HGNC:31894	ENSG00000269743	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC25A6	SLC25A6	NA	FALSE	assay_feature	astrocytes	9	SLC25A6	SLC25A6	HGNC:10992	ENSG00000169100	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC30A9	SLC30A9	NA	FALSE	assay_feature	astrocytes	9	SLC30A9	SLC30A9	HGNC:1329	ENSG00000014824	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLC8B1	SLC8B1	NA	FALSE	assay_feature	astrocytes	9	SLC8B1	SLC8B1	HGNC:26175	ENSG00000089060	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SLIRP	SLIRP	NA	FALSE	assay_feature	astrocytes	9	SLIRP	SLIRP	HGNC:20495	ENSG00000119705	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SMAD1	SMAD1	NA	FALSE	assay_feature	astrocytes	9	SMAD1	SMAD1	HGNC:6767	ENSG00000170365	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SMARCD3	SMARCD3	NA	FALSE	assay_feature	astrocytes	9	SMARCD3	SMARCD3	HGNC:11108	ENSG00000082014	mapped_ensembl	TRUE	mito_extended	nuclear	NA	TRUE	TRUE	TRUE		FALSE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SMDT1	SMDT1	NA	FALSE	assay_feature	astrocytes	9	SMDT1	SMDT1	HGNC:25055	ENSG00000183172	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SMIM20	SMIM20	NA	FALSE	assay_feature	astrocytes	9	SMIM20	SMIM20	HGNC:37260	ENSG00000250317	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SMIM8	SMIM8	NA	FALSE	assay_feature	astrocytes	9	SMIM8	SMIM8	HGNC:21401	ENSG00000111850	mapped_ensembl	TRUE	core_mito_protein	nuclear	MOM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SNAP29	SNAP29	NA	FALSE	assay_feature	astrocytes	9	SNAP29	SNAP29	HGNC:11133	ENSG00000099940	mapped_ensembl	TRUE	core_mito_protein	nuclear	IMS	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SND1	SND1	NA	FALSE	assay_feature	astrocytes	9	SND1	SND1	HGNC:30646	ENSG00000197157	mapped_ensembl	TRUE	core_mito_protein	nuclear	unknown	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SOD1	SOD1	NA	FALSE	assay_feature	astrocytes	9	SOD1	SOD1	HGNC:11179	ENSG00000142168	mapped_ensembl	TRUE	core_mito_protein	nuclear	IMS	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SOD2	SOD2	NA	FALSE	assay_feature	astrocytes	9	SOD2	SOD2	HGNC:11180	ENSG00000291237	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	TRUE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SPATA19	SPATA19	NA	FALSE	assay_feature	astrocytes	9	SPATA19	SPATA19	HGNC:30614	ENSG00000166118	mapped_ensembl	TRUE	core_mito_protein	nuclear	unknown	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SPATA20	SPATA20	NA	FALSE	assay_feature	astrocytes	9	SPATA20	SPATA20	HGNC:26125	ENSG00000006282	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SPG7	SPG7	NA	FALSE	assay_feature	astrocytes	9	SPG7	SPG7	HGNC:11237	ENSG00000197912	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SPHK2	SPHK2	NA	FALSE	assay_feature	astrocytes	9	SPHK2	SPHK2	HGNC:18859	ENSG00000063176	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SPHKAP	SPHKAP	NA	FALSE	assay_feature	astrocytes	9	SPHKAP	SPHKAP	HGNC:30619	ENSG00000153820	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SPIRE1	SPIRE1	NA	FALSE	assay_feature	astrocytes	9	SPIRE1	SPIRE1	HGNC:30622	ENSG00000134278	mapped_ensembl	TRUE	core_mito_protein	nuclear	MOM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SPR	SPR	NA	FALSE	assay_feature	astrocytes	9	SPR	SPR	HGNC:11257	ENSG00000116096	mapped_ensembl	TRUE	core_mito_protein	nuclear	unknown	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SPRYD4	SPRYD4	NA	FALSE	assay_feature	astrocytes	9	SPRYD4	SPRYD4	HGNC:27468	ENSG00000176422	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SPTLC2	SPTLC2	NA	FALSE	assay_feature	astrocytes	9	SPTLC2	SPTLC2	HGNC:11278	ENSG00000100596	mapped_ensembl	TRUE	core_mito_protein	nuclear	Membrane	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SQOR	SQOR	NA	FALSE	assay_feature	astrocytes	9	SQOR	SQOR	HGNC:20390	ENSG00000137767	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SQSTM1	SQSTM1	NA	FALSE	assay_feature	astrocytes	9	SQSTM1	SQSTM1	HGNC:11280	ENSG00000161011	mapped_ensembl	TRUE	mito_extended	nuclear	NA	TRUE	TRUE	TRUE		FALSE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SRC	SRC	NA	FALSE	assay_feature	astrocytes	9	SRC	SRC	HGNC:11283	ENSG00000197122	mapped_ensembl	TRUE	mito_extended	nuclear	NA	TRUE	TRUE	TRUE		FALSE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SSBP1	SSBP1	NA	FALSE	assay_feature	astrocytes	9	SSBP1	SSBP1	HGNC:11317	ENSG00000106028	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	TRUE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	STAR	STAR	NA	FALSE	assay_feature	astrocytes	9	STAR	STAR	HGNC:11359	ENSG00000147465	mapped_ensembl	TRUE	core_mito_protein	nuclear	MOM|IMS	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	STARD7	STARD7	NA	FALSE	assay_feature	astrocytes	9	STARD7	STARD7	HGNC:18063	ENSG00000084090	mapped_ensembl	TRUE	core_mito_protein	nuclear	IMS	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	STOM	STOM	NA	FALSE	assay_feature	astrocytes	9	STOM	STOM	HGNC:3383	ENSG00000148175	mapped_ensembl	TRUE	core_mito_protein	nuclear	Membrane	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	STOML2	STOML2	NA	FALSE	assay_feature	astrocytes	9	STOML2	STOML2	HGNC:14559	ENSG00000165283	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	TRUE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	STX17	STX17	NA	FALSE	assay_feature	astrocytes	9	STX17	STX17	HGNC:11432	ENSG00000136874	mapped_ensembl	TRUE	core_mito_protein	nuclear	MOM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	STYXL1	STYXL1	NA	FALSE	assay_feature	astrocytes	9	STYXL1	STYXL1	HGNC:18165	ENSG00000127952	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SUCLA2	SUCLA2	NA	FALSE	assay_feature	astrocytes	9	SUCLA2	SUCLA2	HGNC:11448	ENSG00000136143	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SUCLG1	SUCLG1	NA	FALSE	assay_feature	astrocytes	9	SUCLG1	SUCLG1	HGNC:11449	ENSG00000163541	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SUCLG2	SUCLG2	NA	FALSE	assay_feature	astrocytes	9	SUCLG2	SUCLG2	HGNC:11450	ENSG00000172340	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SUGCT	SUGCT	NA	FALSE	assay_feature	astrocytes	9	SUGCT	SUGCT	HGNC:16001	ENSG00000175600	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SUOX	SUOX	NA	FALSE	assay_feature	astrocytes	9	SUOX	SUOX	HGNC:11460	ENSG00000139531	mapped_ensembl	TRUE	core_mito_protein	nuclear	IMS	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SUPV3L1	SUPV3L1	NA	FALSE	assay_feature	astrocytes	9	SUPV3L1	SUPV3L1	HGNC:11471	ENSG00000156502	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SURF1	SURF1	NA	FALSE	assay_feature	astrocytes	9	SURF1	SURF1	HGNC:11474	ENSG00000148290	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	SYNJ2BP	SYNJ2BP	NA	FALSE	assay_feature	astrocytes	9	SYNJ2BP	SYNJ2BP	HGNC:18955	ENSG00000213463	mapped_ensembl	TRUE	core_mito_protein	nuclear	MOM	FALSE	TRUE	FALSE	zero_or_nonfinite_raw_counts	TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	TACO1	TACO1	NA	FALSE	assay_feature	astrocytes	9	TACO1	TACO1	HGNC:24316	ENSG00000136463	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	TAMM41	TAMM41	NA	FALSE	assay_feature	astrocytes	9	TAMM41	TAMM41	HGNC:25187	ENSG00000144559	mapped_ensembl	TRUE	core_mito_protein	nuclear	MIM	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	TARS2	TARS2	NA	FALSE	assay_feature	astrocytes	9	TARS2	TARS2	HGNC:30740	ENSG00000143374	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	TAZ	TAZ	NA	FALSE	assay_feature	astrocytes	9	TAZ	TAFAZZIN	HGNC:11577	ENSG00000102125	mapped_previous_symbol	TRUE	core_mito_protein	nuclear	IMS	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	TBK1	TBK1	NA	FALSE	assay_feature	astrocytes	9	TBK1	TBK1	HGNC:11584	ENSG00000183735	mapped_ensembl	TRUE	mito_extended	nuclear	NA	TRUE	TRUE	TRUE		FALSE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	TBL1X	TBL1X	NA	FALSE	assay_feature	astrocytes	9	TBL1X	TBL1X	HGNC:11585	ENSG00000101849	mapped_ensembl	TRUE	mito_extended	nuclear	NA	TRUE	TRUE	TRUE		FALSE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	TBL1XR1	TBL1XR1	NA	FALSE	assay_feature	astrocytes	9	TBL1XR1	TBL1XR1	HGNC:29529	ENSG00000177565	mapped_ensembl	TRUE	mito_extended	nuclear	NA	TRUE	TRUE	TRUE		FALSE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	TBRG4	TBRG4	NA	FALSE	assay_feature	astrocytes	9	TBRG4	TBRG4	HGNC:17443	ENSG00000136270	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
mitochondrial_similarity_feature_manifest_v1	TCAIM	TCAIM	NA	FALSE	assay_feature	astrocytes	9	TCAIM	TCAIM	HGNC:25241	ENSG00000179152	mapped_ensembl	TRUE	core_mito_protein	nuclear	Matrix	FALSE	TRUE	TRUE		TRUE	TRUE	TRUE
