test_id	context_order	context_id	context_label	contrast_order	contrast_id	contrast_label	modifier	module_order	module_id	module_label	module_role	estimate	robust_se	ci_low	ci_high	p_value_score	q_value_score	p_value_camera	q_value_camera	minimum_group_donors	coverage_fraction	scientific_status	display_estimate	display_clipped	schema_version	panel_id	display_limit
immune_cells::apoe_e4_minus_e33__Female::mib_micos_inner_membrane_19	4	immune_cells	Immune cells	6	apoe_e4_minus_e33__Female	ε4−ε3/3 | F	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-0.234204783505384	0.388960896325245	-1.00027760888839	0.531868041877622	0.547635914967098	0.957817869647846	0.491835645591555	0.944631415335757	11	0.947368421052632	inconclusive	-0.234204783505384	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
immune_cells::apoe_e4_minus_e33__Male::mib_micos_inner_membrane_19	4	immune_cells	Immune cells	7	apoe_e4_minus_e33__Male	ε4−ε3/3 | M	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-0.157050736966416	0.456766572515983	-1.05666934144237	0.742567867509532	0.731263170359469	0.957817869647846	0.883382241454733	0.970903271611309	10	0.947368421052632	inconclusive	-0.157050736966416	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
opcs::sex_F_minus_M__e2::mib_micos_inner_membrane_19	5	opcs	Oligodendrocyte precursor cells	1	sex_F_minus_M__e2	F−M | ε2	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.516466301662207	1.17687821134342	-1.80125976417585	2.83419236750027	0.661148884714971	0.957817869647846	0.367305709608109	0.944631415335757	5	0.947368421052632	inconclusive	0.516466301662207	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
opcs::sex_F_minus_M__e33::mib_micos_inner_membrane_19	5	opcs	Oligodendrocyte precursor cells	2	sex_F_minus_M__e33	F−M | ε3/3	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	1.0110436091619	0.460985607931974	0.10318555793627	1.91890166038752	0.0292018904902141	0.876056714706422	0.0186899359031123	0.671359518075895	28	0.947368421052632	inconclusive	1.0110436091619	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
opcs::sex_F_minus_M__e4::mib_micos_inner_membrane_19	5	opcs	Oligodendrocyte precursor cells	3	sex_F_minus_M__e4	F−M | ε4	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-0.228590271201129	0.58190225433246	-1.37457972842519	0.91739918602293	0.694773783018535	0.957817869647846	0.694397276112874	0.944631415335757	10	0.947368421052632	inconclusive	-0.228590271201129	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
opcs::apoe_e2_minus_e33__Female::mib_micos_inner_membrane_19	5	opcs	Oligodendrocyte precursor cells	4	apoe_e2_minus_e33__Female	ε2−ε3/3 | F	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-0.197008623485432	0.477686993247737	-1.13775812916135	0.74374088219049	0.680379394974843	0.957817869647846	0.345763228632817	0.944631415335757	8	0.947368421052632	inconclusive	-0.197008623485432	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
opcs::apoe_e2_minus_e33__Male::mib_micos_inner_membrane_19	5	opcs	Oligodendrocyte precursor cells	5	apoe_e2_minus_e33__Male	ε2−ε3/3 | M	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.297568684014256	1.16523409161395	-1.99722562937006	2.59236299739857	0.79864293111176	0.957817869647846	0.0959817924065491	0.756043206083282	5	0.947368421052632	inconclusive	0.297568684014256	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
opcs::apoe_e4_minus_e33__Female::mib_micos_inner_membrane_19	5	opcs	Oligodendrocyte precursor cells	6	apoe_e4_minus_e33__Female	ε4−ε3/3 | F	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.0489033456516561	0.353784989141254	-0.64783543592448	0.745642127227792	0.890169389529124	0.957817869647846	0.861463812146546	0.970903271611309	11	0.947368421052632	inconclusive	0.0489033456516561	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
opcs::apoe_e4_minus_e33__Male::mib_micos_inner_membrane_19	5	opcs	Oligodendrocyte precursor cells	7	apoe_e4_minus_e33__Male	ε4−ε3/3 | M	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	1.28853722601468	0.655164928555216	-0.00173462854023754	2.5788090805696	0.0503064590599604	0.957817869647846	0.0283228705786596	0.671359518075895	10	0.947368421052632	inconclusive	1.28853722601468	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
oligodendrocytes::sex_F_minus_M__e2::mib_micos_inner_membrane_19	6	oligodendrocytes	Oligodendrocytes	1	sex_F_minus_M__e2	F−M | ε2	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.24446639460712	0.809437753648397	-1.3494217719544	1.83835456116864	0.762878259143169	0.957817869647846	0.97286249654708	0.99386472359731	6	0.947368421052632	inconclusive	0.24446639460712	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
oligodendrocytes::sex_F_minus_M__e33::mib_micos_inner_membrane_19	6	oligodendrocytes	Oligodendrocytes	2	sex_F_minus_M__e33	F−M | ε3/3	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.659033484821751	0.371733956819067	-0.07295900281847	1.39102597246197	0.0774221616694329	0.957817869647846	0.159747199496493	0.898577997167773	28	0.947368421052632	inconclusive	0.659033484821751	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
oligodendrocytes::sex_F_minus_M__e4::mib_micos_inner_membrane_19	6	oligodendrocytes	Oligodendrocytes	3	sex_F_minus_M__e4	F−M | ε4	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.506797424529722	0.729393739940153	-0.929473673049521	1.94306852210897	0.487788504047548	0.957817869647846	0.0781295364263709	0.756043206083282	10	0.947368421052632	inconclusive	0.506797424529722	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
oligodendrocytes::apoe_e2_minus_e33__Female::mib_micos_inner_membrane_19	6	oligodendrocytes	Oligodendrocytes	4	apoe_e2_minus_e33__Female	ε2−ε3/3 | F	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.312751623599705	0.496601083052979	-0.665120468741074	1.29062371594048	0.529388684327858	0.957817869647846	0.61980463995173	0.944631415335757	8	0.947368421052632	inconclusive	0.312751623599705	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
oligodendrocytes::apoe_e2_minus_e33__Male::mib_micos_inner_membrane_19	6	oligodendrocytes	Oligodendrocytes	5	apoe_e2_minus_e33__Male	ε2−ε3/3 | M	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.727318713814335	0.746963668001818	-0.743549856268013	2.19818728389668	0.331110405047304	0.957817869647846	0.288933649410214	0.928715301675688	6	0.947368421052632	inconclusive	0.727318713814335	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
oligodendrocytes::apoe_e4_minus_e33__Female::mib_micos_inner_membrane_19	6	oligodendrocytes	Oligodendrocytes	6	apoe_e4_minus_e33__Female	ε4−ε3/3 | F	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-0.961110001605617	0.640810795107593	-2.22294976472907	0.300729761517831	0.134870610319523	0.957817869647846	0.198458374041061	0.928715301675688	11	0.947368421052632	inconclusive	-0.961110001605617	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
oligodendrocytes::apoe_e4_minus_e33__Male::mib_micos_inner_membrane_19	6	oligodendrocytes	Oligodendrocytes	7	apoe_e4_minus_e33__Male	ε4−ε3/3 | M	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-0.808873941313589	0.524165759450467	-1.84102446498157	0.223276582354397	0.124007114998787	0.957817869647846	0.0261956017561067	0.671359518075895	10	0.947368421052632	inconclusive	-0.808873941313589	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
vasculature::sex_F_minus_M__e2::mib_micos_inner_membrane_19	7	vasculature	Vasculature cells	1	sex_F_minus_M__e2	F−M | ε2	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	NA	NA	NA	NA	NA	NA	NA	NA	3	0.736842105263158	not_testable	NA	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
vasculature::sex_F_minus_M__e33::mib_micos_inner_membrane_19	7	vasculature	Vasculature cells	2	sex_F_minus_M__e33	F−M | ε3/3	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-0.0315883339616834	0.366240007776424	-0.754184233104166	0.6910075651808	0.931361691159176	0.957817869647846	0.746371705890096	0.944631415335757	20	0.736842105263158	inconclusive	-0.0315883339616834	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
vasculature::sex_F_minus_M__e4::mib_micos_inner_membrane_19	7	vasculature	Vasculature cells	3	sex_F_minus_M__e4	F−M | ε4	sex	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	0.998008510106179	0.54136850695791	-0.0701180046013072	2.06613502481367	0.0668744385314318	0.957817869647846	0.0451344380450332	0.671359518075895	6	0.736842105263158	inconclusive	0.998008510106179	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
vasculature::apoe_e2_minus_e33__Female::mib_micos_inner_membrane_19	7	vasculature	Vasculature cells	4	apoe_e2_minus_e33__Female	ε2−ε3/3 | F	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	NA	NA	NA	NA	NA	NA	NA	NA	3	0.736842105263158	not_testable	NA	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
vasculature::apoe_e2_minus_e33__Male::mib_micos_inner_membrane_19	7	vasculature	Vasculature cells	5	apoe_e2_minus_e33__Male	ε2−ε3/3 | M	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	NA	NA	NA	NA	NA	NA	NA	NA	3	0.736842105263158	not_testable	NA	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
vasculature::apoe_e4_minus_e33__Female::mib_micos_inner_membrane_19	7	vasculature	Vasculature cells	6	apoe_e4_minus_e33__Female	ε4−ε3/3 | F	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-0.0823818064864276	0.471266014841799	-1.01219526896808	0.847431655995225	0.86142252607345	0.957817869647846	0.733461981994723	0.944631415335757	9	0.736842105263158	inconclusive	-0.0823818064864276	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
vasculature::apoe_e4_minus_e33__Male::mib_micos_inner_membrane_19	7	vasculature	Vasculature cells	7	apoe_e4_minus_e33__Male	ε4−ε3/3 | M	apoe	4	mib_micos_inner_membrane_19	MIB/MICOS inner membrane	respiration_supporting	-1.11197865055429	0.46365775814599	-2.0267809319217	-0.197176369186883	0.0174775759093488	0.876056714706422	0.0466826678182352	0.671359518075895	6	0.736842105263158	inconclusive	-1.11197865055429	FALSE	phase13_modifier_landscape_plot_v1	module_4	1.5
