rds_id	canonical_symbol	human_gene_id	description	synonyms	sub_mito_localization	mito_pathways	duplicate_canonical_symbol	mapped_feature	match_type	tested	measured
opcs	COQ9	57017	coenzyme Q9	C16orf49|COQ10D5	MIM	Metabolism > Metals and cofactors > Coenzyme Q metabolism	FALSE	COQ9	canonical	TRUE	TRUE
opcs	COX10	1352	cytochrome c oxidase assembly factor heme A:farnesyltransferase COX10	-	MIM	OXPHOS > Complex IV > CIV assembly factors | Metabolism > Metals and cofactors > Heme synthesis and processing | OXPHOS > OXPHOS assembly factors	FALSE	COX10	canonical	TRUE	TRUE
opcs	COX11	1353	cytochrome c oxidase copper chaperone COX11	COX11P	MIM	OXPHOS > Complex IV > CIV assembly factors | Metabolism > Metals and cofactors > Copper metabolism | OXPHOS > OXPHOS assembly factors	FALSE	COX11	canonical	TRUE	TRUE
opcs	COX14	84987	cytochrome c oxidase assembly factor COX14	C12orf62|PCAG1	MIM	Mitochondrial central dogma > Translation > Translation factors | OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	COX14	canonical	TRUE	TRUE
opcs	COX15	1355	cytochrome c oxidase assembly homolog COX15	CEMCOX2	MIM	OXPHOS > Complex IV > CIV assembly factors | Metabolism > Metals and cofactors > Heme synthesis and processing | OXPHOS > OXPHOS assembly factors	FALSE	COX15	canonical	TRUE	TRUE
opcs	COX16	51241	cytochrome c oxidase assembly factor COX16	C14orf112|HSPC203|hCOX16	MIM	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	COX16	canonical	TRUE	TRUE
opcs	COX17	10063	cytochrome c oxidase copper chaperone COX17	-	IMS	OXPHOS > Complex IV > CIV assembly factors | Metabolism > Metals and cofactors > Copper metabolism | OXPHOS > OXPHOS assembly factors	FALSE	COX17	canonical	TRUE	TRUE
opcs	COX18	285521	cytochrome c oxidase assembly factor COX18	COX18HS	MIM	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	COX18	canonical	TRUE	TRUE
opcs	COX19	90639	cytochrome c oxidase assembly factor COX19	-	IMS	OXPHOS > Complex IV > CIV assembly factors | Metabolism > Metals and cofactors > Copper metabolism | OXPHOS > OXPHOS assembly factors	FALSE	COX19	canonical	TRUE	TRUE
opcs	COX20	116228	cytochrome c oxidase assembly factor COX20	FAM36A	MIM	OXPHOS > Complex IV > CIV assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	COX20	canonical	TRUE	TRUE
opcs	COX4I1	1327	cytochrome c oxidase subunit 4I1	COX IV-1|COX4|COX4-1|COXIV|COXIV-1	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	FALSE	COX4I1	canonical	TRUE	TRUE
opcs	COX4I2	84701	cytochrome c oxidase subunit 4I2	COX4|COX4-2|COX4B|COX4L2|COXIV-2|dJ857M17.2	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	FALSE	COX4I2	canonical	TRUE	TRUE
opcs	COX5A	9377	cytochrome c oxidase subunit 5A	COX|COX-VA|VA	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	FALSE	COX5A	canonical	TRUE	TRUE
opcs	COX5B	1329	cytochrome c oxidase subunit 5B	COXVB	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	FALSE	COX5B	canonical	TRUE	TRUE
opcs	COX6A1	1337	cytochrome c oxidase subunit 6A1	CMTRID|COX6A|COX6AL	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	FALSE	COX6A1	canonical	TRUE	TRUE
opcs	COX6A2	1339	cytochrome c oxidase subunit 6A2	COX6AH|COXVIAH	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	FALSE	COX6A2	canonical	TRUE	TRUE
opcs	COX6B1	1340	cytochrome c oxidase subunit 6B1	COX6B|COXG|COXVIb1	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	FALSE	COX6B1	canonical	TRUE	TRUE
opcs	COX6B2	125965	cytochrome c oxidase subunit 6B2	COXVIB2|CT59	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	FALSE	COX6B2	canonical	TRUE	TRUE
opcs	COX6C	1345	cytochrome c oxidase subunit 6C	-	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	FALSE	COX6C	canonical	TRUE	TRUE
opcs	COX7A1	1346	cytochrome c oxidase subunit 7A1	COX7A|COX7AH|COX7AM	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	FALSE	COX7A1	canonical	TRUE	TRUE
opcs	COX7A2	1347	cytochrome c oxidase subunit 7A2	COX7AL|COX7AL1|COXVIIAL|COXVIIa-L|VIIAL	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	FALSE	COX7A2	canonical	TRUE	TRUE
opcs	COX7A2L	9167	cytochrome c oxidase subunit 7A2 like	COX7AR|COX7RP|EB1|SIG81	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits | OXPHOS > OXPHOS assembly factors | OXPHOS > Respirasome assembly	FALSE	COX7A2L	canonical	TRUE	TRUE
opcs	COX7B	1349	cytochrome c oxidase subunit 7B	APLCC|LSDMCA2	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	FALSE	COX7B	canonical	TRUE	TRUE
opcs	COX7B2	170712	cytochrome c oxidase subunit 7B2	-	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	FALSE	COX7B2	canonical	TRUE	TRUE
opcs	COX7C	1350	cytochrome c oxidase subunit 7C	-	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	FALSE	COX7C	canonical	TRUE	TRUE
opcs	COX8A	1351	cytochrome c oxidase subunit 8A	COX|COX8|COX8-2|COX8L|VIII|VIII-L	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	FALSE	COX8A	canonical	TRUE	TRUE
opcs	COX8C	341947	cytochrome c oxidase subunit 8C	COX8-3	MIM	OXPHOS > Complex IV > CIV subunits | OXPHOS > OXPHOS subunits	FALSE	COX8C	canonical	FALSE	TRUE
opcs	CPOX	1371	coproporphyrinogen oxidase	COX|CPO|CPX|HARPO|HCP	MIM	Metabolism > Metals and cofactors > Heme synthesis and processing	FALSE	CPO;CPOX	canonical;unique_synonym	TRUE	TRUE
opcs	CPS1	1373	carbamoyl-phosphate synthase 1	CPSASE1|PHN	Matrix	Metabolism > Amino acid metabolism > Urea cycle	FALSE	CPS1	canonical	TRUE	TRUE
opcs	CPT1A	1374	carnitine palmitoyltransferase 1A	CPT1|CPT1-L|L-CPT1	MOM	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Metals and cofactors > Carnitine synthesis and transport | Metabolism > Metals and cofactors > Carnitine shuttle	FALSE	CPT1A	canonical	TRUE	TRUE
opcs	CPT1B	1375	carnitine palmitoyltransferase 1B	CPT1-M|CPT1M|CPTI|CPTI-M|M-CPT1|MCCPT1|MCPT1	MOM	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Metals and cofactors > Carnitine synthesis and transport | Metabolism > Metals and cofactors > Carnitine shuttle	FALSE	CPT1B	canonical	TRUE	TRUE
opcs	CPT1C	126129	carnitine palmitoyltransferase 1C	CATL1|CPT1-B|CPT1P|CPTI-B|CPTIC|SPG73	MOM	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Metals and cofactors > Carnitine synthesis and transport | Metabolism > Metals and cofactors > Carnitine shuttle	FALSE	CPT1C	canonical	TRUE	TRUE
opcs	CPT2	1376	carnitine palmitoyltransferase 2	CPT1|CPTASE|IIAE4	MIM	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Metals and cofactors > Carnitine synthesis and transport | Metabolism > Metals and cofactors > Carnitine shuttle	FALSE	CPT2	canonical	TRUE	TRUE
opcs	CRAT	1384	carnitine O-acetyltransferase	CAT|CAT1|NBIA8	MIM	Metabolism > Lipid metabolism > Fatty acid oxidation	FALSE	CRAT	canonical	TRUE	TRUE
opcs	CRLS1	54675	cardiolipin synthase 1	C20orf155|CLS|CLS1|GCD10|dJ967N21.6	MIM	Metabolism > Lipid metabolism > Cardiolipin synthesis	FALSE	CRLS1	canonical	TRUE	TRUE
opcs	CROT	54677	carnitine O-octanoyltransferase	COT	unknown	Metabolism > Lipid metabolism > Fatty acid oxidation	FALSE	CROT	canonical	TRUE	TRUE
opcs	CRY1	1407	cryptochrome circadian regulator 1	DSPD|PHLL1	unknown	0	FALSE	CRY1	canonical	TRUE	TRUE
opcs	CRYZ	1429	crystallin zeta	-	Matrix	0	FALSE	CRYZ	canonical	TRUE	TRUE
opcs	CS	1431	citrate synthase	-	Matrix	Metabolism > Carbohydrate metabolism > TCA cycle	FALSE	CS	canonical	TRUE	TRUE
opcs	CSKMT	751071	citrate synthase lysine methyltransferase	CS-KMT|METTL12|U99HG	Matrix	Signaling	FALSE	CSKMT	canonical	TRUE	TRUE
opcs	CYB5B	80777	cytochrome b5 type B	CYB5-M|CYPB5M|OMB5	MOM	Metabolism > Metals and cofactors > Heme-containing proteins | Metabolism > Detoxification > Xenobiotic metabolism | Metabolism > Detoxification > Amidoxime reducing complex | Metabolism > Electron carriers > Cytochromes	FALSE	CYB5B	canonical	TRUE	TRUE
opcs	CYB5R3	1727	cytochrome b5 reductase 3	B5R|DIA1	MOM	Metabolism > Detoxification > Xenobiotic metabolism | Metabolism > Detoxification > Amidoxime reducing complex | Metabolism > Lipid metabolism	FALSE	CYB5R3	canonical	TRUE	TRUE
opcs	CYC1	1537	cytochrome c1	MC3DN6|UQCR4	MIM	OXPHOS > Complex III > CIII subunits | Metabolism > Metals and cofactors > Heme-containing proteins | Metabolism > Electron carriers > Cytochromes | OXPHOS > OXPHOS subunits	FALSE	CYC1	canonical	TRUE	TRUE
opcs	CYCS	54205	cytochrome c, somatic	CYC|HCS|THC4	IMS	Metabolism > Metals and cofactors > Heme-containing proteins | Metabolism > Electron carriers > Cytochromes | OXPHOS > OXPHOS subunits | OXPHOS > Cytochrome C | Mitochondrial dynamics and surveillance > Apoptosis	FALSE	CYCS	canonical	TRUE	TRUE
opcs	CYP11A1	1583	cytochrome P450 family 11 subfamily A member 1	CYP11A|CYPXIA1|P450SCC	MIM	Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis | Metabolism > Metals and cofactors > Heme-containing proteins	FALSE	CYP11A1	canonical	TRUE	TRUE
opcs	CYP11B1	1584	cytochrome P450 family 11 subfamily B member 1	CPN1|CYP11B|FHI|P450C11	MIM	Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis | Metabolism > Metals and cofactors > Heme-containing proteins	FALSE	CPN1;CYP11B1	canonical;unique_synonym	TRUE	TRUE
opcs	CYP11B2	1585	cytochrome P450 family 11 subfamily B member 2	ALDOS|CPN2|CYP11B|CYP11BL|CYPXIB2|P-450C18|P450C18|P450aldo	MIM	Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis | Metabolism > Metals and cofactors > Heme-containing proteins	FALSE	CPN2;CYP11B2	canonical;unique_synonym	TRUE	TRUE
opcs	CYP24A1	1591	cytochrome P450 family 24 subfamily A member 1	CP24|CYP24|HCAI|HCINF1|P450-CC24	MIM	Metabolism > Metals and cofactors > Heme-containing proteins | Metabolism > Vitamin metabolism > Vitamin D metabolism	FALSE	CYP24A1	canonical	TRUE	TRUE
opcs	CYP27A1	1593	cytochrome P450 family 27 subfamily A member 1	CP27|CTX|CYP27	MIM	Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis | Metabolism > Metals and cofactors > Heme-containing proteins	FALSE	CYP27A1	canonical	TRUE	TRUE
opcs	CYP27B1	1594	cytochrome P450 family 27 subfamily B member 1	CP2B|CYP1|CYP1alpha|CYP27B|P450c1|PDDR|VDD1|VDDR|VDDRI|VDR	MIM	Metabolism > Metals and cofactors > Heme-containing proteins | Metabolism > Vitamin metabolism > Vitamin D metabolism	FALSE	CYP27B1;VDR	canonical;unique_synonym	TRUE	TRUE
opcs	D2HGDH	728294	D-2-hydroxyglutarate dehydrogenase	D2HGD	Matrix	Metabolism > Carbohydrate metabolism > TCA-associated	FALSE	D2HGDH	canonical	TRUE	TRUE
opcs	DAP3	7818	death associated protein 3	DAP-3|MRP-S29|MRPS29|S29mt|bMRP-10	Matrix	Mitochondrial central dogma > Translation > Mitochondrial ribosome	FALSE	DAP3	canonical	TRUE	TRUE
opcs	DARS2	55157	aspartyl-tRNA synthetase 2, mitochondrial	ASPRS|LBSL|MT-ASPRS|mtAspRS	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	FALSE	DARS2	canonical	TRUE	TRUE
opcs	DBI	1622	diazepam binding inhibitor, acyl-CoA binding protein	ACBD1|ACBP|CCK-RP|EP	unknown	Metabolism > Lipid metabolism	FALSE	DBI	canonical	TRUE	TRUE
opcs	DBT	1629	dihydrolipoamide branched chain transacylase E2	BCATE2|BCKAD-E2|BCKADE2|BCKDH-E2|BCOADC-E2|E2|E2B	Matrix	Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Branched-chain amino acid dehydrogenase complex	FALSE	DBT	canonical	TRUE	TRUE
opcs	DCAKD	79877	dephospho-CoA kinase domain containing	-	Membrane	0	FALSE	DCAKD	canonical	TRUE	TRUE
opcs	DCXR	51181	dicarbonyl and L-xylulose reductase	DCR|HCR2|HCRII|KIDCR|P34H|PNTSU|SDR20C1|XR	Matrix	Metabolism > Carbohydrate metabolism	FALSE	DCXR	canonical	TRUE	TRUE
opcs	DDX28	55794	DEAD-box helicase 28	MDDX28	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	FALSE	DDX28	canonical	TRUE	TRUE
opcs	DECR1	1666	2,4-dienoyl-CoA reductase 1	DECR|NADPH|SDR18C1	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation	FALSE	DECR1	canonical	TRUE	TRUE
opcs	DELE1	9812	DAP3 binding cell death enhancer 1	DELE|DELE1(L)|KIAA0141	MIM	Signaling	FALSE	DELE1	canonical	TRUE	TRUE
opcs	DGLUCY	80017	D-glutamate cyclase	C14orf159	Matrix	Metabolism > Amino acid metabolism	FALSE	DGLUCY	canonical	TRUE	TRUE
opcs	DGUOK	1716	deoxyguanosine kinase	MTDPS3|NCPH|PEOB4|dGK	Matrix	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	FALSE	DGUOK	canonical	TRUE	TRUE
opcs	DHODH	1723	dihydroorotate dehydrogenase (quinone)	DHOdehase|POADS|URA1	MIM	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing | Metabolism > Electron carriers > Q-linked reactions, other	FALSE	DHODH	canonical	TRUE	TRUE
opcs	DHRS1	115817	dehydrogenase/reductase 1	SDR19C1	MIM	Metabolism > Lipid metabolism > Cholesterol, bile acid, steroid synthesis	FALSE	DHRS1	canonical	TRUE	TRUE
opcs	DHRS2	10202	dehydrogenase/reductase 2	HEP27|SDR25C1	Matrix	Metabolism > Detoxification > Xenobiotic metabolism	FALSE	DHRS2	canonical	TRUE	TRUE
opcs	DHRS4	10901	dehydrogenase/reductase 4	CR|NRDR|PHCR|PSCD|SCAD-SRL|SDR-SRL|SDR25C1|SDR25C2	Matrix	Metabolism > Vitamin metabolism > Vitamin A metabolism	FALSE	DHRS4	canonical	TRUE	TRUE
opcs	DHRS7B	25979	dehydrogenase/reductase 7B	CGI-93|SDR32C1	Membrane	0	FALSE	DHRS7B	canonical	TRUE	TRUE
opcs	DHTKD1	55526	dehydrogenase E1 and transketolase domain containing 1	AMOXAD|CMT2Q	Matrix	Metabolism > Amino acid metabolism > Lysine metabolism	FALSE	DHTKD1	canonical	TRUE	TRUE
opcs	DHX30	22907	DExH-box helicase 30	DDX30|NEDMIAL|RETCOR	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	FALSE	DHX30	canonical	TRUE	TRUE
opcs	DIABLO	56616	diablo IAP-binding mitochondrial protein	DFNA64|SMAC	IMS	Mitochondrial dynamics and surveillance > Apoptosis	FALSE	DIABLO	canonical	TRUE	TRUE
opcs	DLAT	1737	dihydrolipoamide S-acetyltransferase	DLTA|E2|PBC|PDC-E2|PDCE2	Matrix	Metabolism > Carbohydrate metabolism > Pyruvate metabolism	FALSE	DLAT	canonical	TRUE	TRUE
opcs	DLD	1738	dihydrolipoamide dehydrogenase	DLDD|DLDH|E3|GCSL|LAD|OGDC-E3|PHE3	Matrix	Metabolism > Carbohydrate metabolism > Pyruvate metabolism | Metabolism > Carbohydrate metabolism > TCA cycle | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Branched-chain amino acid dehydrogenase complex | Metabolism > Amino acid metabolism > Lysine metabolism | Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Amino acid metabolism > Glycine cleavage system	FALSE	DLD	canonical	TRUE	TRUE
opcs	DLST	1743	dihydrolipoamide S-succinyltransferase	DLTS|KGD2|PGL7	Matrix	Metabolism > Carbohydrate metabolism > TCA cycle | Metabolism > Amino acid metabolism > Lysine metabolism	FALSE	DLST	canonical	TRUE	TRUE
opcs	DMAC1	90871	distal membrane arm assembly complex 1	C9orf123|TMEM261	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	DMAC1	canonical	TRUE	TRUE
opcs	DMAC2	55101	distal membrane arm assembly complex 2	ATP5SL	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	DMAC2	canonical	TRUE	TRUE
opcs	DMAC2L	27109	distal membrane arm assembly complex 2 like	ATP5S|ATPW|FB|HSU79253	MIM	OXPHOS > Complex V > CV subunits | OXPHOS > OXPHOS subunits	FALSE	ATP5S	unique_synonym	TRUE	TRUE
opcs	DMGDH	29958	dimethylglycine dehydrogenase	DMGDHD|ME2GLYDH	Matrix	Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Vitamin metabolism > Choline and betaine metabolism | Metabolism > Vitamin metabolism > Folate and 1-C metabolism	FALSE	DMGDH	canonical	TRUE	TRUE
opcs	DMPK	1760	DM1 protein kinase	DM|DM1|DM1PK|DMK|MDPK|MT-PK	MOM	0	FALSE	DMPK	canonical	TRUE	TRUE
opcs	DNA2	1763	DNA replication helicase/nuclease 2	DNA2L|hDNA2	Matrix	Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Metabolism > Metals and cofactors > Fe-S-containing proteins	FALSE	DNA2	canonical	TRUE	TRUE
opcs	DNAJA3	9093	DnaJ heat shock protein family (Hsp40) member A3	HCA57|TID1|hTID-1	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones	FALSE	DNAJA3	canonical	TRUE	TRUE
opcs	DNAJC11	55735	DnaJ heat shock protein family (Hsp40) member C11	dJ126A5.1	MOM	Protein import, sorting and homeostasis > Protein import and sorting | Mitochondrial dynamics and surveillance > Intramitochondrial membrane interactions	FALSE	DNAJC11	canonical	TRUE	TRUE
opcs	DNAJC15	29103	DnaJ heat shock protein family (Hsp40) member C15	DNAJD1|HSD18|MCJ	MIM	Protein import, sorting and homeostasis > Protein import and sorting > Import motor	FALSE	DNAJC15	canonical	TRUE	TRUE
opcs	DNAJC19	131118	DnaJ heat shock protein family (Hsp40) member C19	PAM18|TIM14|TIMM14	MIM	Protein import, sorting and homeostasis > Protein import and sorting > Import motor	FALSE	DNAJC19	canonical	TRUE	TRUE
opcs	DNAJC28	54943	DnaJ heat shock protein family (Hsp40) member C28	C21orf55|C21orf78	unknown	0	FALSE	DNAJC28	canonical	TRUE	TRUE
opcs	DNAJC30	84277	DnaJ heat shock protein family (Hsp40) member C30	WBSCR18	MIM	0	FALSE	DNAJC30	canonical	TRUE	TRUE
opcs	DNAJC4	3338	DnaJ heat shock protein family (Hsp40) member C4	DANJC4|HSPF2|MCG18	Membrane	Protein import, sorting and homeostasis > Protein homeostasis	FALSE	DNAJC4	canonical	TRUE	TRUE
opcs	DNLZ	728489	DNL-type zinc finger	C9orf151|HEP|HEP1|TIMM15|ZIM17|bA413M3.2	Matrix	Protein import, sorting and homeostasis > Protein homeostasis > Chaperones	FALSE	DNLZ	canonical	TRUE	TRUE
opcs	DNM1L	10059	dynamin 1 like	DLP1|DRP1|DVLP|DYMPLE|EMPF|EMPF1|HDYNIV|OPA5	MOM	Mitochondrial dynamics and surveillance > Fission	FALSE	DNM1L	canonical	TRUE	TRUE
opcs	DTYMK	1841	deoxythymidylate kinase	CDC8|PP3731|TMPK|TYMK	Matrix	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	FALSE	DTYMK	canonical	TRUE	TRUE
opcs	DUS2	54920	dihydrouridine synthase 2	DUS2L|SMM1|URLC8	Matrix	Mitochondrial central dogma > mtRNA metabolism > mt-tRNA modifications	FALSE	DUS2	canonical	TRUE	TRUE
opcs	DUT	1854	deoxyuridine triphosphatase	dUTPase	Matrix	Metabolism > Nucleotide metabolism > Nucleotide synthesis and processing	FALSE	DUT	canonical	TRUE	TRUE
opcs	EARS2	124454	glutamyl-tRNA synthetase 2, mitochondrial	COXPD12|MSE1|gluRS|mtGlnRS	Matrix	Mitochondrial central dogma > Translation > mt-tRNA synthetases	FALSE	EARS2	canonical	TRUE	TRUE
opcs	ECH1	1891	enoyl-CoA hydratase 1	HPXEL	Matrix	Metabolism > Lipid metabolism	FALSE	ECH1	canonical	TRUE	TRUE
opcs	ECHDC1	55862	ethylmalonyl-CoA decarboxylase 1	HEL-S-76|MMCD|dJ351K20.2	unknown	Metabolism > Lipid metabolism	FALSE	ECHDC1	canonical	TRUE	TRUE
opcs	ECHDC2	55268	enoyl-CoA hydratase domain containing 2	-	Matrix	0	FALSE	ECHDC2	canonical	TRUE	TRUE
opcs	ECHDC3	79746	enoyl-CoA hydratase domain containing 3	-	Matrix	0	FALSE	ECHDC3	canonical	TRUE	TRUE
opcs	ECHS1	1892	enoyl-CoA hydratase, short chain 1	ECHS1D|SCEH	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Lysine metabolism	FALSE	ECHS1	canonical	TRUE	TRUE
opcs	ECI1	1632	enoyl-CoA delta isomerase 1	DCI	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation	FALSE	ECI1	canonical	TRUE	TRUE
opcs	ECI2	10455	enoyl-CoA delta isomerase 2	ACBD2|DRS-1|DRS1|HCA88|PECI|dJ1013A10.3	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation	FALSE	ECI2	canonical	TRUE	TRUE
opcs	ECSIT	51295	ECSIT signaling integrator	SITPEC	MIM	OXPHOS > Complex I > CI assembly factors | OXPHOS > OXPHOS assembly factors	FALSE	ECSIT	canonical	TRUE	TRUE
opcs	EFHD1	80303	EF-hand domain family member D1	MST133|MSTP133|PP3051|SWS2	MIM	Signaling > Calcium homeostasis > EF hand proteins	FALSE	EFHD1	canonical	TRUE	TRUE
opcs	EHHADH	1962	enoyl-CoA hydratase and 3-hydroxyacyl CoA dehydrogenase	ECHD|FRTS3|L-PBE|LBFP|LBP|MFE1|PBFE	unknown	Metabolism > Lipid metabolism	FALSE	EHHADH;LBP	canonical;unique_synonym	TRUE	TRUE
opcs	ELAC2	60528	elaC ribonuclease Z 2	COXPD17|ELC2|HPC2	Matrix	Mitochondrial central dogma > mtRNA metabolism > Polycistronic mtRNA processing	FALSE	ELAC2	canonical	TRUE	TRUE
opcs	ENDOG	2021	endonuclease G	-	IMS	Mitochondrial central dogma > mtDNA maintenance > mtDNA stability and decay | Mitochondrial central dogma > mtRNA metabolism > mtRNA stability and decay | Mitochondrial dynamics and surveillance > Apoptosis	FALSE	ENDOG	canonical	TRUE	TRUE
opcs	EPHX2	2053	epoxide hydrolase 2	ABHD20|CEH|SEH	unknown	Metabolism > Detoxification > Xenobiotic metabolism | Metabolism > Lipid metabolism	FALSE	EPHX2	canonical	TRUE	TRUE
opcs	ERAL1	26284	Era like 12S mitochondrial rRNA chaperone 1	CEGA|ERA|ERA-W|ERAL1A|ERAL1B|H-ERA|HERA-A|HERA-B|PRLTS6	Matrix	Mitochondrial central dogma > mtRNA metabolism > mtRNA granules | Mitochondrial central dogma > Translation > Mitochondrial ribosome assembly	FALSE	ERAL1	canonical	TRUE	TRUE
opcs	ETFA	2108	electron transfer flavoprotein subunit alpha	EMA|GA2|MADD	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Lysine metabolism | Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Vitamin metabolism > Choline and betaine metabolism | Metabolism > Electron carriers > Q-linked reactions, other	FALSE	ETFA	canonical	TRUE	TRUE
opcs	ETFB	2109	electron transfer flavoprotein subunit beta	FP585|MADD	Matrix	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Lysine metabolism | Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Vitamin metabolism > Choline and betaine metabolism | Metabolism > Electron carriers > Q-linked reactions, other	FALSE	ETFB	canonical	TRUE	TRUE
opcs	ETFBKMT	254013	electron transfer flavoprotein subunit beta lysine methyltransferase	C12orf72|ETFB-KMT|METTL20	Matrix	Metabolism > Electron carriers > Q-linked reactions, other	FALSE	ETFBKMT	canonical	TRUE	TRUE
opcs	ETFDH	2110	electron transfer flavoprotein dehydrogenase	ETFQO|MADD	MIM	Metabolism > Lipid metabolism > Fatty acid oxidation | Metabolism > Amino acid metabolism > Branched-chain amino acid metabolism | Metabolism > Amino acid metabolism > Lysine metabolism | Metabolism > Amino acid metabolism > Glycine metabolism | Metabolism > Metals and cofactors > Fe-S-containing proteins | Metabolism > Vitamin metabolism > Choline and betaine metabolism | Metabolism > Electron carriers > Q-linked reactions, other	FALSE	ETFDH	canonical	TRUE	TRUE
opcs	ETFRF1	144363	electron transfer flavoprotein regulatory factor 1	LYRM5	Matrix	Metabolism > Electron carriers > Q-linked reactions, other	FALSE	ETFRF1	canonical	TRUE	TRUE
opcs	ETHE1	23474	ETHE1 persulfide dioxygenase	HSCO|YF13H12	Matrix	Metabolism > Sulfur metabolism	FALSE	ETHE1	canonical	TRUE	TRUE
opcs	EXD2	55218	exonuclease 3'-5' domain containing 2	C14orf114|EXDL2	Matrix	Mitochondrial central dogma > Translation	FALSE	EXD2	canonical	TRUE	TRUE
opcs	EXOG	9941	exo/endonuclease G	ENDOGL1|ENDOGL2|ENGL|ENGL-a|ENGL-b|ENGLA|ENGLB	MIM	Mitochondrial central dogma > mtDNA maintenance > mtDNA replication | Mitochondrial central dogma > mtDNA maintenance > mtDNA repair | Mitochondrial central dogma > mtDNA maintenance > mtDNA stability and decay	FALSE	EXOG	canonical	TRUE	TRUE
opcs	FABP1	2168	fatty acid binding protein 1	FABPL|L-FABP	unknown	Metabolism > Metals and cofactors > Heme synthesis and processing | Metabolism > Lipid metabolism	FALSE	FABP1	canonical	TRUE	TRUE
opcs	FAHD1	81889	fumarylacetoacetate hydrolase domain containing 1	C16orf36|YISKL	Matrix	Metabolism > Carbohydrate metabolism > TCA-associated	FALSE	FAHD1	canonical	TRUE	TRUE
