alias	canonical_symbol	alias_type	canonical_targets	duplicate_alias	feature_present_rds	selected_mapping_rds
NOF1	MRPL49	synonym	1	FALSE	0	0
NOXA	PMAIP1	synonym	1	FALSE	0	0
NP17.3	NDUFB11	synonym	1	FALSE	0	0
NPD002	ACAD9	synonym	1	FALSE	0	0
NPD009	ABAT	synonym	1	FALSE	0	0
NPD016	SLC25A28	synonym	1	FALSE	0	0
NPG	OPA1	synonym	1	FALSE	0	0
NPHPL1	XPNPEP3	synonym	1	FALSE	0	0
NPHS9	COQ8B	synonym	1	FALSE	0	0
NPL2	HOGA1	synonym	1	FALSE	0	0
NRBF1	MECR	synonym	1	FALSE	0	0
NRD1	NRDC	synonym	1	FALSE	0	0
NRDC	NRDC	canonical	1	FALSE	9	0
NRDR	DHRS4	synonym	1	FALSE	0	0
NS2TP	CHCHD2	synonym	1	FALSE	0	0
NS5ATP1	HIBADH	synonym	1	FALSE	0	0
NSAN1C	SPTLC2	synonym	1	FALSE	0	0
NSGPx	PRDX6	synonym	1	FALSE	0	0
NSL-TP	SCP2	synonym	1	FALSE	0	0
NSUN2	NSUN2	canonical	1	FALSE	9	0
NSUN3	NSUN3	canonical	1	FALSE	9	0
NSUN4	NSUN4	canonical	1	FALSE	9	0
NT5DC2	NT5DC2	canonical	1	FALSE	9	0
NT5DC3	NT5DC3	canonical	1	FALSE	9	0
NT5M	NT5M	canonical	1	FALSE	9	0
NTG	OPA1	synonym	1	FALSE	0	0
NTH1	NTHL1	synonym	1	FALSE	0	0
NTHL1	NTHL1	canonical	1	FALSE	9	0
NUBPL	NUBPL	canonical	1	FALSE	9	0
NUDT10	NUDT9	synonym	1	FALSE	9	9
NUDT13	NUDT13	canonical	1	FALSE	9	0
NUDT19	NUDT19	canonical	1	FALSE	9	0
NUDT2	NUDT2	canonical	1	FALSE	9	0
NUDT5	NUDT5	canonical	1	FALSE	9	0
NUDT6	NUDT6	canonical	1	FALSE	9	0
NUDT8	NUDT8	canonical	1	FALSE	9	0
NUDT9	NUDT9	canonical	1	FALSE	9	0
NUFM	NDUFA5	synonym	1	FALSE	0	0
NY-BR-87	MRPS26	synonym	1	FALSE	0	0
Nbla00307	OXR1	synonym	1	FALSE	0	0
Nfu	NFU1	synonym	1	FALSE	0	0
NifU	NFU1	synonym	1	FALSE	0	0
Np15	NDUFB11	synonym	1	FALSE	0	0
OA-519	FASN	synonym	1	FALSE	0	0
OAT	OAT	canonical	1	FALSE	9	0
OATASE	OAT	synonym	1	FALSE	0	0
OBTP	TOMM6	synonym	1	FALSE	0	0
OCA8	ACO2	synonym	1	FALSE	0	0
OCIA	OCIAD1	synonym	1	FALSE	0	0
OCIAD1	OCIAD1	canonical	1	FALSE	9	0
OCIAD2	OCIAD2	canonical	1	FALSE	9	0
OCTD	OTC	synonym	1	FALSE	0	0
OCTS3	NTHL1	synonym	1	FALSE	0	0
ODC	SLC25A21	synonym	1	FALSE	0	0
ODC1	SLC25A21	synonym	1	FALSE	9	9
ODG7	MRPS22	synonym	1	FALSE	0	0
ODS1	ME2	synonym	1	FALSE	0	0
OGC	SLC25A11	synonym	1	FALSE	0	0
OGDC	OGDH	synonym	1	FALSE	0	0
OGDC-E3	DLD	synonym	1	FALSE	0	0
OGDH	OGDH	canonical	1	FALSE	9	0
OGDH2	OGDH	synonym	1	FALSE	0	0
OGDHL	OGDHL	canonical	1	FALSE	9	0
OGG1	OGG1	canonical	1	FALSE	9	0
OGH1	OGG1	synonym	1	FALSE	0	0
OI11	FKBP10	synonym	1	FALSE	0	0
OI6	FKBP10	synonym	1	FALSE	0	0
OK/SW-cl.48	SLC25A3	synonym	1	FALSE	0	0
OKT	OAT	synonym	1	FALSE	0	0
OLD35	PNPT1	synonym	1	FALSE	0	0
OMA1	OMA1	canonical	1	FALSE	9	0
OMB5	CYB5B	synonym	1	FALSE	0	0
OMI	HTRA2	synonym	1	FALSE	0	0
OMP25	SYNJ2BP	synonym	1	FALSE	0	0
OMP85	SAMM50	synonym	1	FALSE	0	0
OMR	ATP5F1A	synonym	1	FALSE	0	0
OPA1	OPA1	canonical	1	FALSE	9	0
OPA10	RTN4IP1	synonym	1	FALSE	0	0
OPA11	YME1L1	synonym	1	FALSE	0	0
OPA12	AFG3L2	synonym	1	FALSE	0	0
OPA3	OPA3	canonical	1	FALSE	9	0
OPA5	DNM1L	synonym	1	FALSE	0	0
OPA7	TMEM126A	synonym	1	FALSE	0	0
OPA9	ACO2	synonym	1	FALSE	0	0
OPDX	PDHX	synonym	1	FALSE	0	0
ORC1	SLC25A15	synonym	1	FALSE	9	9
ORF19	SUGCT	synonym	1	FALSE	0	0
ORM	ATP5F1A	synonym	1	FALSE	0	0
ORNT1	SLC25A15	synonym	1	FALSE	0	0
ORNT3	SLC25A29	synonym	1	FALSE	0	0
ORP-1	OSBPL1A	synonym	1	FALSE	0	0
ORP1	OSBPL1A	synonym	1	FALSE	0	0
OSAP	MGARP	synonym	1	FALSE	0	0
OSBPL1A	OSBPL1A	canonical	1	FALSE	9	0
OSBPL1B	OSBPL1A	synonym	1	FALSE	0	0
OSCP	ATP5PO	synonym	1	FALSE	0	0
OSGEPL	OSGEPL1	synonym	1	FALSE	0	0
OSGEPL1	OSGEPL1	canonical	1	FALSE	9	0
OTC	OTC	canonical	1	FALSE	9	0
OVD1A	BCKDHA	synonym	1	FALSE	0	0
OXA1	OXA1L	synonym	1	FALSE	0	0
OXA1L	OXA1L	canonical	1	FALSE	9	0
OXCT	OXCT1	synonym	1	FALSE	0	0
OXCT1	OXCT1	canonical	1	FALSE	9	0
OXCT2	OXCT2	canonical	1	FALSE	9	0
OXLD1	OXLD1	canonical	1	FALSE	9	0
OXNAD1	OXNAD1	canonical	1	FALSE	9	0
OXR1	OXR1	canonical	1	FALSE	9	0
OXSM	OXSM	canonical	1	FALSE	9	0
ObgH1	MTG2	synonym	1	FALSE	0	0
ObgH2	GTPBP10	synonym	1	FALSE	0	0
P-450C18	CYP11B2	synonym	1	FALSE	0	0
P-52	PMPCB	synonym	1	FALSE	0	0
P-55	PMPCA	synonym	1	FALSE	0	0
P117	MICOS13	synonym	1	FALSE	0	0
P14.5	RIDA	synonym	1	FALSE	0	0
P17.3	NDUFB11	synonym	1	FALSE	0	0
P27	IFI27	synonym	1	FALSE	0	0
P2ECSL	MRPL46	synonym	1	FALSE	0	0
P3	ATP5MC3	synonym	1	FALSE	0	0
P34H	DCXR	synonym	1	FALSE	0	0
P43	TUFM	synonym	1	FALSE	0	0
P450-CC24	CYP24A1	synonym	1	FALSE	0	0
P450C11	CYP11B1	synonym	1	FALSE	0	0
P450C18	CYP11B2	synonym	1	FALSE	0	0
P450SCC	CYP11A1	synonym	1	FALSE	0	0
P450aldo	CYP11B2	synonym	1	FALSE	0	0
P450c1	CYP27B1	synonym	1	FALSE	0	0
P504S	AMACR	synonym	1	FALSE	0	0
P53CSV	TRIAP1	synonym	1	FALSE	0	0
P5C	PYCR1	synonym	1	FALSE	0	0
P5CD	ALDH4A1	synonym	1	FALSE	0	0
P5CDh	ALDH4A1	synonym	1	FALSE	0	0
P5CR	PYCR1	synonym	1	FALSE	0	0
P5CR2	PYCR2	synonym	1	FALSE	0	0
P5CS	ALDH18A1	synonym	1	FALSE	0	0
P7BP2	VWA8	synonym	1	FALSE	0	0
P87	IMMT	synonym	1	FALSE	0	0
P87/89	IMMT	synonym	1	FALSE	0	0
P89	IMMT	synonym	1	FALSE	0	0
PABP5	PABPC5	synonym	1	FALSE	0	0
PABPC5	PABPC5	canonical	1	FALSE	9	0
PACPL1	ACP6	synonym	1	FALSE	0	0
PAHX	PHYH	synonym	1	FALSE	0	0
PAICS	PAICS	canonical	1	FALSE	9	0
PAIS	PAICS	synonym	1	FALSE	0	0
PAM16	PAM16	canonical	1	FALSE	9	0
PAM18	DNAJC19	synonym	1	FALSE	0	0
PAMM	PRXL2A	synonym	1	FALSE	0	0
PAMP	YME1L1	synonym	1	FALSE	0	0
PAN2	RDH14	synonym	1	FALSE	9	9
PANK2	PANK2	canonical	1	FALSE	9	0
PAP	MRPS30	synonym	1	FALSE	0	0
PAPD1	MTPAP	synonym	1	FALSE	0	0
PARK13	HTRA2	synonym	1	FALSE	0	0
PARK2	PRKN	synonym	1	FALSE	0	0
PARK22	CHCHD2	synonym	1	FALSE	0	0
PARK6	PINK1	synonym	1	FALSE	0	0
PARK7	PARK7	canonical	1	FALSE	9	0
PARL	PARL	canonical	1	FALSE	9	0
PARS2	PARS2	canonical	1	FALSE	9	0
PBC	DLAT	synonym	1	FALSE	0	0
PBFE	EHHADH	synonym	1	FALSE	0	0
PBP74	HSPA9	synonym	1	FALSE	0	0
PBR	TSPO	synonym	1	FALSE	0	0
PBS	TSPO	synonym	1	FALSE	0	0
PC	PC	canonical	1	FALSE	9	0
PCAG1	COX14	synonym	1	FALSE	0	0
PCB	PC	synonym	1	FALSE	0	0
PCBD2	PCBD2	canonical	1	FALSE	9	0
PCCA	PCCA	canonical	1	FALSE	9	0
PCCB	PCCB	canonical	1	FALSE	9	0
PCH12	COASY	synonym	1	FALSE	0	0
PCH6	RARS2	synonym	1	FALSE	0	0
PCK2	PCK2	canonical	1	FALSE	9	0
PCSCL	SLC25A25	synonym	1	FALSE	0	0
PD-ECGF	SCO2	synonym	1	FALSE	0	0
PD03104	FUNDC2	synonym	1	FALSE	0	0
PD04872	SLIRP	synonym	1	FALSE	0	0
PDC	PNKD	synonym	1	FALSE	9	9
PDC-E2	DLAT	synonym	1	FALSE	0	0
PDCD8	AIFM1	synonym	1	FALSE	0	0
PDCD9	MRPS30	synonym	1	FALSE	0	0
PDCE2	DLAT	synonym	1	FALSE	0	0
PDDR	CYP27B1	synonym	1	FALSE	0	0
PDE	ALDH7A1	synonym	1	FALSE	0	0
PDE12	PDE12	canonical	1	FALSE	9	0
PDE2A	PDE2A	canonical	1	FALSE	9	0
PDE2A1	PDE2A	synonym	1	FALSE	0	0
PDF	PDF	canonical	1	FALSE	9	0
PDH	PDP1	synonym	1	FALSE	0	0
PDHA	PDHA1	synonym	1	FALSE	0	0
PDHA1	PDHA1	canonical	1	FALSE	9	0
PDHA2	PDHA2	canonical	1	FALSE	9	0
PDHAD	PDHA1	synonym	1	FALSE	0	0
PDHAL	PDHA2	synonym	1	FALSE	0	0
PDHB	PDHB	canonical	1	FALSE	9	0
PDHBD	PDHB	synonym	1	FALSE	0	0
PDHCE1A	PDHA1	synonym	1	FALSE	0	0
PDHE1-B	PDHB	synonym	1	FALSE	0	0
PDHE1B	PDHB	synonym	1	FALSE	0	0
PDHK2	PDK2	synonym	1	FALSE	0	0
PDHLD	LIAS	synonym	1	FALSE	0	0
PDHX	PDHX	canonical	1	FALSE	9	0
PDHXD	PDHX	synonym	1	FALSE	0	0
PDIP38	POLDIP2	synonym	1	FALSE	0	0
PDJ	PRKN	synonym	1	FALSE	0	0
PDK1	PDK1	canonical	1	FALSE	9	0
PDK2	PDK2	canonical	1	FALSE	9	0
PDK3	PDK3	canonical	1	FALSE	9	0
PDK4	PDK4	canonical	1	FALSE	9	0
PDKII	PDK2	synonym	1	FALSE	0	0
PDP	PDP1	synonym	1	FALSE	0	0
PDP1	PDP1	canonical	1	FALSE	9	0
PDP2	PDP2	canonical	1	FALSE	9	0
PDP3	PDPR	synonym	1	FALSE	0	0
PDPC	PDP1	synonym	1	FALSE	0	0
PDPC 2	PDP2	synonym	1	FALSE	0	0
PDPR	PDPR	canonical	1	FALSE	9	0
PDSS1	PDSS1	canonical	1	FALSE	9	0
PDSS2	PDSS2	canonical	1	FALSE	9	0
PDSW	NDUFB10	synonym	1	FALSE	0	0
PDX1	PDHX	synonym	1	FALSE	9	9
PDXPO	PNPO	synonym	1	FALSE	0	0
PEBEL	NAXE	synonym	1	FALSE	0	0
PEBEL2	NAXD	synonym	1	FALSE	0	0
PECI	ECI2	synonym	1	FALSE	0	0
PED2A4	PDE2A	synonym	1	FALSE	0	0
PEO	POLG	synonym	2	TRUE	0	0
PEO	TWNK	synonym	2	TRUE	0	0
PEO1	TWNK	synonym	1	FALSE	0	0
PEO2	SLC25A4	synonym	1	FALSE	0	0
PEO3	SLC25A4	synonym	1	FALSE	0	0
PEOA2	SLC25A4	synonym	1	FALSE	0	0
PEOA3	TWNK	synonym	1	FALSE	0	0
PEOA4	POLG2	synonym	1	FALSE	0	0
PEOB2	RNASEH1	synonym	1	FALSE	0	0
PEOB3	TK2	synonym	1	FALSE	0	0
PEOB4	DGUOK	synonym	1	FALSE	0	0
PEOB5	TOP3A	synonym	1	FALSE	0	0
PEPCK	PCK2	synonym	1	FALSE	0	0
PEPCK-M	PCK2	synonym	1	FALSE	0	0
PEPCK2	PCK2	synonym	1	FALSE	0	0
PEPS	LAP3	synonym	1	FALSE	0	0
PER-EC1	TOMM40	synonym	1	FALSE	0	0
PEREC1	TOMM40	synonym	1	FALSE	0	0
PET100	PET100	canonical	1	FALSE	9	0
PET112	GATB	synonym	1	FALSE	0	0
PET112L	GATB	synonym	1	FALSE	0	0
PET117	PET117	canonical	1	FALSE	9	0
PEX11-BETA	PEX11B	synonym	1	FALSE	0	0
PEX11B	PEX11B	canonical	1	FALSE	9	0
PEX14B	PEX11B	synonym	1	FALSE	0	0
PGAM5	PGAM5	canonical	1	FALSE	9	0
PGES2	PTGES2	synonym	1	FALSE	0	0
PGIV	NDUFA8	synonym	1	FALSE	0	0
PGL	SDHD	synonym	1	FALSE	0	0
PGL1	SDHD	synonym	1	FALSE	0	0
PGL2	SDHAF2	synonym	1	FALSE	0	0
PGL3	SDHC	synonym	1	FALSE	0	0
PGL4	SDHB	synonym	1	FALSE	0	0
PGL5	SDHA	synonym	1	FALSE	0	0
PGL6	SLC25A11	synonym	1	FALSE	0	0
PGL7	DLST	synonym	1	FALSE	0	0
PGN	SPG7	synonym	1	FALSE	0	0
PGPL	GTPBP6	synonym	1	FALSE	0	0
PGS1	PGS1	canonical	1	FALSE	9	0
PH1	AGXT	synonym	1	FALSE	0	0
PH2	GRHPR	synonym	1	FALSE	0	0
PHACS	ACCS	synonym	1	FALSE	0	0
PHB	PHB	canonical	1	FALSE	9	0
PHB1	PHB	synonym	1	FALSE	0	0
PHB2	PHB2	canonical	1	FALSE	9	0
PHB:PPT	COQ2	synonym	1	FALSE	0	0
PHC	SLC25A3	synonym	1	FALSE	0	0
PHCR	DHRS4	synonym	1	FALSE	0	0
PHE1A	PDHA1	synonym	1	FALSE	0	0
PHE1B	PDHB	synonym	1	FALSE	0	0
PHE3	DLD	synonym	1	FALSE	0	0
PHGPx	GPX4	synonym	1	FALSE	0	0
PHLL1	CRY1	synonym	1	FALSE	0	0
PHN	CPS1	synonym	1	FALSE	0	0
PHRINL	ATAD3A	synonym	1	FALSE	0	0
PHS2	PCBD2	synonym	1	FALSE	0	0
PHYH	PHYH	canonical	1	FALSE	9	0
PHYH1	PHYH	synonym	1	FALSE	0	0
PICK	PICK1	synonym	1	FALSE	0	0
PICK1	PICK1	canonical	1	FALSE	9	0
PIF	PIF1	synonym	1	FALSE	0	0
PIF1	PIF1	canonical	1	FALSE	9	0
PIG15	FTH1	synonym	1	FALSE	0	0
PIG3	MRPL41	synonym	1	FALSE	0	0
PIG4	IMMT	synonym	1	FALSE	0	0
PIG45	PYCR1	synonym	1	FALSE	0	0
PIG47	ATP5PB	synonym	1	FALSE	0	0
PIG52	IMMT	synonym	1	FALSE	0	0
PIG6	PRODH	synonym	1	FALSE	0	0
PIG60	MTCH1	synonym	1	FALSE	0	0
PIGBOS1	PIGBOS1	canonical	1	FALSE	9	0
PILB	MSRB2	synonym	1	FALSE	0	0
PIM1	LONP1	synonym	1	FALSE	9	9
PINK1	PINK1	canonical	1	FALSE	9	0
PISD	PISD	canonical	1	FALSE	9	0
PITRM1	PITRM1	canonical	1	FALSE	9	0
PKACA	PRKACA	synonym	1	FALSE	0	0
PKAN	PANK2	synonym	1	FALSE	0	0
PKBS	TSPO	synonym	1	FALSE	0	0
PKCI-1	HINT1	synonym	1	FALSE	0	0
PKND1	PNKD	synonym	1	FALSE	0	0
PKU2	QDPR	synonym	1	FALSE	0	0
PLD6	PLD6	canonical	1	FALSE	9	0
PLG-RKT	PLGRKT	synonym	1	FALSE	0	0
PLGRKT	PLGRKT	canonical	1	FALSE	9	0
PLIF	FTH1	synonym	1	FALSE	0	0
PLINP	GADD45GIP1	synonym	1	FALSE	0	0
PLINP-1	GADD45GIP1	synonym	1	FALSE	0	0
PLIP	PTPMT1	synonym	1	FALSE	0	0
PLP	PRDX5	synonym	1	FALSE	0	0
PLPBP	PLPBP	canonical	1	FALSE	9	0
PLPM	ATP5MPL	synonym	1	FALSE	0	0
PLSCR3	PLSCR3	canonical	1	FALSE	9	0
PM1	TMEM11	synonym	1	FALSE	0	0
PMAIP1	PMAIP1	canonical	1	FALSE	9	0
PMI	TMEM11	synonym	1	FALSE	0	0
PMP20	PRDX5	synonym	1	FALSE	0	0
PMP22	PXMP2	synonym	1	FALSE	9	9
PMP24	PXMP4	synonym	1	FALSE	0	0
PMP70	ABCD3	synonym	1	FALSE	0	0
PMPCA	PMPCA	canonical	1	FALSE	9	0
PMPCB	PMPCB	canonical	1	FALSE	9	0
PMSR	MSRA	synonym	1	FALSE	0	0
PNAS-11	RAB5IF	synonym	1	FALSE	0	0
PNAS-111	MRPL16	synonym	1	FALSE	0	0
PNAS-112	ARMC10	synonym	1	FALSE	0	0
PNAS-122	MRPS10	synonym	1	FALSE	0	0
PNAS-129	PTPMT1	synonym	1	FALSE	0	0
PNAS-141	PHB2	synonym	1	FALSE	0	0
PNAS-27	ACOT13	synonym	1	FALSE	0	0
PNAS112	ARMC10	synonym	1	FALSE	0	0
PNAT-3	NMNAT3	synonym	1	FALSE	0	0
PNAT3	NMNAT3	synonym	1	FALSE	0	0
PNC1	SLC25A33	synonym	1	FALSE	0	0
PNC2	SLC25A36	synonym	1	FALSE	0	0
PNKD	PNKD	canonical	1	FALSE	9	0
PNKD1	PNKD	synonym	1	FALSE	0	0
PNPASE	PNPT1	synonym	1	FALSE	0	0
PNPLA-gamma	PNPLA8	synonym	1	FALSE	0	0
PNPLA8	PNPLA8	canonical	1	FALSE	9	0
PNPO	PNPO	canonical	1	FALSE	9	0
PNPT1	PNPT1	canonical	1	FALSE	9	0
PNTSU	DCXR	synonym	1	FALSE	0	0
PNUTL2	SEPTIN4	synonym	1	FALSE	0	0
PNX	SMIM20	synonym	1	FALSE	0	0
POADS	DHODH	synonym	1	FALSE	0	0
POLB	POLB	canonical	2	TRUE	9	0
POLB	POLG2	synonym	2	TRUE	9	0
POLD4	POLDIP2	synonym	1	FALSE	9	9
POLDIP2	POLDIP2	canonical	1	FALSE	9	0
POLG	POLG	canonical	1	FALSE	9	0
POLG-BETA	POLG2	synonym	1	FALSE	0	0
POLG1	POLG	synonym	1	FALSE	0	0
POLG2	POLG2	canonical	1	FALSE	9	0
POLGA	POLG	synonym	1	FALSE	0	0
POLGB	POLG2	synonym	1	FALSE	0	0
POLQ	POLQ	canonical	1	FALSE	9	0
POLRMT	POLRMT	canonical	1	FALSE	9	0
POR	VDAC2	synonym	1	FALSE	9	9
PORIN	VDAC1	synonym	1	FALSE	0	0
POROK9	FDPS	synonym	1	FALSE	0	0
POX	PRODH	synonym	1	FALSE	0	0
PP1226	ABHD11	synonym	1	FALSE	0	0
PP18	BCAT2	synonym	1	FALSE	0	0
PP222	PYCR1	synonym	1	FALSE	0	0
PP2Ckappa	PPM1K	synonym	1	FALSE	0	0
PP2Cm	PPM1K	synonym	1	FALSE	0	0
PP3051	EFHD1	synonym	1	FALSE	0	0
PP3731	DTYMK	synonym	1	FALSE	0	0
PP591	FLAD1	synonym	1	FALSE	0	0
PPA2	PPA2	canonical	1	FALSE	9	0
PPAT	COASY	synonym	1	FALSE	9	9
PPIASE	FKBP10	synonym	1	FALSE	0	0
PPIF	PPIF	canonical	1	FALSE	9	0
PPM1K	PPM1K	canonical	1	FALSE	9	0
PPM2A	PDP1	synonym	1	FALSE	0	0
PPM2B	PDP2	synonym	1	FALSE	0	0
PPM2C	PDP1	synonym	1	FALSE	0	0
PPM2C2	PDP2	synonym	1	FALSE	0	0
PPNAD4	PRKACA	synonym	1	FALSE	0	0
PPO	PPOX	synonym	1	FALSE	0	0
PPOX	PPOX	canonical	1	FALSE	9	0
PPP1R22	CHCHD3	synonym	1	FALSE	0	0
PPP1R23	CHCHD6	synonym	1	FALSE	0	0
PPP1R43	AKAP1	synonym	1	FALSE	0	0
PPP1R50	BCL2	synonym	1	FALSE	0	0
PPP1R51	BCL2L2	synonym	1	FALSE	0	0
PPP1R52	BCL2L1	synonym	1	FALSE	0	0
PPP1R56	CASP9	synonym	1	FALSE	0	0
PPP1R78	AHCYL1	synonym	1	FALSE	0	0
PPTC7	PPTC7	canonical	1	FALSE	9	0
PR01238	GLRX5	synonym	1	FALSE	0	0
PRDX2	PRDX2	canonical	1	FALSE	9	0
PRDX3	PRDX3	canonical	1	FALSE	9	0
PRDX4	PRDX4	canonical	1	FALSE	9	0
PRDX5	PRDX5	canonical	1	FALSE	9	0
PRDX6	PRDX5	synonym	2	TRUE	9	0
PRDX6	PRDX6	canonical	2	TRUE	9	0
PRED22	MRPL39	synonym	1	FALSE	0	0
PRED31	MTRES1	synonym	1	FALSE	0	0
PRED66	MRPL39	synonym	1	FALSE	0	0
PRELI	PRELID1	synonym	1	FALSE	0	0
PRELID1	PRELID1	canonical	1	FALSE	9	0
PRELID2	PRELID2	canonical	1	FALSE	9	0
PRELID3A	PRELID3A	canonical	1	FALSE	9	0
PRELID3B	PRELID3B	canonical	1	FALSE	9	0
PREPL	PREPL	canonical	1	FALSE	9	0
PREY	PYURF	synonym	1	FALSE	0	0
PRG-3	ZADH2	synonym	1	FALSE	0	0
PRG3	AIFM2	synonym	1	FALSE	9	9
PRG6	GADD45GIP1	synonym	1	FALSE	0	0
PRIMPOL	PRIMPOL	canonical	1	FALSE	9	0
PRKA1	AKAP1	synonym	1	FALSE	0	0
PRKA10	AKAP10	synonym	1	FALSE	0	0
PRKACA	PRKACA	canonical	1	FALSE	9	0
PRKCABP	PICK1	synonym	1	FALSE	0	0
PRKCNH1	HINT1	synonym	1	FALSE	0	0
PRKN	PRKN	canonical	1	FALSE	9	0
PRLTS1	HSD17B4	synonym	1	FALSE	0	0
PRLTS2	HARS2	synonym	1	FALSE	0	0
PRLTS3	CLPP	synonym	1	FALSE	0	0
PRLTS4	LARS2	synonym	1	FALSE	0	0
PRLTS5	TWNK	synonym	1	FALSE	0	0
PRLTS6	ERAL1	synonym	1	FALSE	0	0
PRO0233	AHCYL1	synonym	1	FALSE	0	0
PRO0327	POLQ	synonym	1	FALSE	0	0
PRO1238	GLRX5	synonym	1	FALSE	0	0
PRO1278	SLC25A37	synonym	1	FALSE	0	0
PRO1304	NDUFS1	synonym	1	FALSE	0	0
PRO1584	SLC25A37	synonym	1	FALSE	0	0
PRO1748	PRDX3	synonym	1	FALSE	0	0
PRO1853	NDUFAF7	synonym	1	FALSE	0	0
PRO19675	MRPL55	synonym	1	FALSE	0	0
PRO1975	SQOR	synonym	1	FALSE	0	0
PRO1992	RARS2	synonym	1	FALSE	0	0
PRO2207	PARL	synonym	1	FALSE	0	0
PRO2217	SLC25A37	synonym	1	FALSE	0	0
PRO3	PYCR1	synonym	1	FALSE	0	0
PRODH	PRODH	canonical	1	FALSE	9	0
PRODH1	PRODH	synonym	1	FALSE	0	0
PRODH2	PRODH	synonym	2	TRUE	9	0
PRODH2	PRODH2	canonical	2	TRUE	9	0
PRORP	PRORP	canonical	1	FALSE	0	0
PROSC	PLPBP	synonym	1	FALSE	0	0
PRP	ABCB6	synonym	2	TRUE	0	0
PRP	PRDX2	synonym	2	TRUE	0	0
PRPL36	MRPL36	synonym	1	FALSE	0	0
PRSA	GLRX5	synonym	1	FALSE	0	0
PRSS15	LONP1	synonym	1	FALSE	0	0
PRSS25	HTRA2	synonym	1	FALSE	0	0
PRSS35	PRSS35	canonical	1	FALSE	9	0
PRX	PRDX6	synonym	1	FALSE	9	9
PRX-4	PRDX4	synonym	1	FALSE	0	0
PRX2	PRDX2	synonym	1	FALSE	0	0
PRXII	PRDX2	synonym	1	FALSE	0	0
PRXL2A	PRXL2A	canonical	1	FALSE	0	0
PRXV	PRDX5	synonym	1	FALSE	0	0
PSAP	MTCH1	synonym	1	FALSE	9	9
PSARL	PARL	synonym	1	FALSE	0	0
PSARL1	PARL	synonym	1	FALSE	0	0
PSCD	DHRS4	synonym	1	FALSE	0	0
PSD	PISD	synonym	1	FALSE	9	9
PSDC	PISD	synonym	1	FALSE	0	0
PSEC0198	ARMC10	synonym	1	FALSE	0	0
PSENIP2	PARL	synonym	1	FALSE	0	0
PSP	RIDA	synonym	1	FALSE	0	0
PSSC	PISD	synonym	1	FALSE	0	0
PSST	NDUFS7	synonym	1	FALSE	0	0
PTBR	TSPO	synonym	1	FALSE	0	0
PTCD1	PTCD1	canonical	1	FALSE	9	0
PTCD2	PTCD2	canonical	1	FALSE	9	0
PTCD3	PTCD3	canonical	1	FALSE	9	0
PTD	BCS1L	synonym	1	FALSE	0	0
PTD003	MRPS33	synonym	1	FALSE	0	0
PTD007	MRPL42	synonym	1	FALSE	0	0
PTD010	GHITM	synonym	1	FALSE	0	0
PTD017	MRPS18B	synonym	1	FALSE	0	0
PTE2	ACOT2	synonym	1	FALSE	0	0
PTE2A	ACOT2	synonym	1	FALSE	0	0
PTGES2	PTGES2	canonical	1	FALSE	9	0
PTH	PTRH2	synonym	1	FALSE	9	9
PTH 2	PTRH2	synonym	1	FALSE	0	0
PTH1	PTRH1	synonym	1	FALSE	0	0
PTH2	PTRH2	synonym	1	FALSE	9	9
PTHIO	ACAA1	synonym	1	FALSE	0	0
PTMP	PPM1K	synonym	1	FALSE	0	0
PTP	SLC25A3	synonym	1	FALSE	0	0
PTPMT1	PTPMT1	canonical	1	FALSE	9	0
PTRH1	PTRH1	canonical	1	FALSE	9	0
PTRH2	PTRH2	canonical	1	FALSE	9	0
PTX1	PRDX2	synonym	1	FALSE	0	0
PUMA	BBC3	synonym	1	FALSE	0	0
PUS1	PUS1	canonical	1	FALSE	9	0
PUSL1	PUSL1	canonical	1	FALSE	9	0
PX19	PRELID1	synonym	1	FALSE	0	0
PXMP1	ABCD3	synonym	1	FALSE	0	0
PXMP2	PXMP2	canonical	1	FALSE	9	0
PXMP4	PXMP4	canonical	1	FALSE	9	0
PYCR	PYCR1	synonym	1	FALSE	0	0
PYCR1	PYCR1	canonical	1	FALSE	9	0
PYCR2	PYCR2	canonical	1	FALSE	9	0
PYCS	ALDH18A1	synonym	1	FALSE	0	0
PYURF	PYURF	canonical	1	FALSE	9	0
Pet191	COA5	synonym	1	FALSE	0	0
PheRS	FARS2	synonym	1	FALSE	0	0
Plg-R(KT)	PLGRKT	synonym	1	FALSE	0	0
Plinp1	GADD45GIP1	synonym	1	FALSE	0	0
PreP	PITRM1	synonym	1	FALSE	0	0
Primpol1	PRIMPOL	synonym	1	FALSE	0	0
Q96AV0	LYPLAL1	synonym	1	FALSE	0	0
QCR1	UQCRC1	synonym	1	FALSE	0	0
QCR10	UQCR11	synonym	1	FALSE	0	0
QCR2	UQCRC2	synonym	1	FALSE	0	0
QCR6	UQCRH	synonym	1	FALSE	0	0
QCR7	UQCRB	synonym	1	FALSE	0	0
QCR8	UQCRQ	synonym	1	FALSE	0	0
QCR9	UQCR10	synonym	1	FALSE	0	0
QDPR	QDPR	canonical	1	FALSE	9	0
QIL1	MICOS13	synonym	1	FALSE	0	0
QP-C	UQCRB	synonym	2	TRUE	0	0
QP-C	UQCRQ	synonym	2	TRUE	0	0
QPC	UQCRB	synonym	2	TRUE	0	0
