schema_version	broad_network	network_display_order	key_driver	driver_display_order	signature_group	sex	apoe_group	signature_direction	candidate_runs_tested	eligible_runs	ranking_coverage_fraction_group	significant_runs	significant_run_fraction	acat_combined_p	acat_negative_log10_p	acat_negative_log10_p_display	evidence_color_cap	overall_acat_combined_p	overall_acat_negative_log10_p	overall_acat_evidence_standardized	acat_input_p_value	acat_na_action	ranking_runs	eligible_directional_runs	ranking_coverage_fraction	conservative_significant_runs	conservative_fine_cell_types	display_status	selection_rule	network_color	display_network
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	RPL11	1	F_e2	Female	e2	AD_up_mito	3	3	1	1	0.333333333333333	4.17849387842372e-08	7.37898022974636	7.37898022974636	7.74823007452389	3.02201500508415e-08	7.51970338360749	0.44047460873759	raw_p_value	na.to1	32	34	0.941176470588235	3	2	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	RPL11	1	F_e33	Female	e33	AD_up_mito	3	3	1	0	0	0.0323908219073542	1.48957803175828	1.48957803175828	7.74823007452389	3.02201500508415e-08	7.51970338360749	0.44047460873759	raw_p_value	na.to1	32	34	0.941176470588235	3	2	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	RPL11	1	F_e4	Female	e4	AD_up_mito	3	3	1	0	0	0.540510549197379	0.267195825459974	0.267195825459974	7.74823007452389	3.02201500508415e-08	7.51970338360749	0.44047460873759	raw_p_value	na.to1	32	34	0.941176470588235	3	2	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	RPL11	1	M_e2	Male	e2	AD_up_mito	2	3	0.666666666666667	0	0	1	0	0	7.74823007452389	3.02201500508415e-08	7.51970338360749	0.44047460873759	raw_p_value	na.to1	32	34	0.941176470588235	3	2	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	RPL11	1	M_e33	Male	e33	AD_up_mito	3	3	1	0	0	1	0	0	7.74823007452389	3.02201500508415e-08	7.51970338360749	0.44047460873759	raw_p_value	na.to1	32	34	0.941176470588235	3	2	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	RPL11	1	M_e4	Male	e4	AD_up_mito	3	3	1	0	0	1	0	0	7.74823007452389	3.02201500508415e-08	7.51970338360749	0.44047460873759	raw_p_value	na.to1	32	34	0.941176470588235	3	2	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	RPL11	1	F_e2	Female	e2	AD_down_mito	3	3	1	0	0	0.189660739502776	0.722022560423678	0.722022560423678	7.74823007452389	3.02201500508415e-08	7.51970338360749	0.44047460873759	raw_p_value	na.to1	32	34	0.941176470588235	3	2	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	RPL11	1	F_e33	Female	e33	AD_down_mito	2	2	1	0	0	1	0	0	7.74823007452389	3.02201500508415e-08	7.51970338360749	0.44047460873759	raw_p_value	na.to1	32	34	0.941176470588235	3	2	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	RPL11	1	F_e4	Female	e4	AD_down_mito	3	3	1	0	0	0.0849085728115985	1.0710484589102	1.0710484589102	7.74823007452389	3.02201500508415e-08	7.51970338360749	0.44047460873759	raw_p_value	na.to1	32	34	0.941176470588235	3	2	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	RPL11	1	M_e2	Male	e2	AD_down_mito	2	3	0.666666666666667	1	0.5	2.84826732645001e-09	8.54541925205987	7.74823007452389	7.74823007452389	3.02201500508415e-08	7.51970338360749	0.44047460873759	raw_p_value	na.to1	32	34	0.941176470588235	3	2	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	RPL11	1	M_e33	Male	e33	AD_down_mito	2	2	1	0	0	1	0	0	7.74823007452389	3.02201500508415e-08	7.51970338360749	0.44047460873759	raw_p_value	na.to1	32	34	0.941176470588235	3	2	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	RPL11	1	M_e4	Male	e4	AD_down_mito	3	3	1	1	0.333333333333333	0.00033625063532598	3.47333688641465	3.47333688641465	7.74823007452389	3.02201500508415e-08	7.51970338360749	0.44047460873759	raw_p_value	na.to1	32	34	0.941176470588235	3	2	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	APOE	2	F_e2	Female	e2	AD_up_mito	3	3	1	1	0.333333333333333	0.00016438537215475	3.7841368308052	3.7841368308052	7.74823007452389	3.35551714101561e-05	4.47424053833197	0.262083389461324	raw_p_value	na.to1	34	34	1	4	3	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	APOE	2	F_e33	Female	e33	AD_up_mito	3	3	1	0	0	0.101094719575739	0.995271528078719	0.995271528078719	7.74823007452389	3.35551714101561e-05	4.47424053833197	0.262083389461324	raw_p_value	na.to1	34	34	1	4	3	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	APOE	2	F_e4	Female	e4	AD_up_mito	3	3	1	0	0	1	0	0	7.74823007452389	3.35551714101561e-05	4.47424053833197	0.262083389461324	raw_p_value	na.to1	34	34	1	4	3	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	APOE	2	M_e2	Male	e2	AD_up_mito	3	3	1	0	0	1	0	0	7.74823007452389	3.35551714101561e-05	4.47424053833197	0.262083389461324	raw_p_value	na.to1	34	34	1	4	3	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	APOE	2	M_e33	Male	e33	AD_up_mito	3	3	1	0	0	1	0	0	7.74823007452389	3.35551714101561e-05	4.47424053833197	0.262083389461324	raw_p_value	na.to1	34	34	1	4	3	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	APOE	2	M_e4	Male	e4	AD_up_mito	3	3	1	0	0	0.0822546257959331	1.0848396690478	1.0848396690478	7.74823007452389	3.35551714101561e-05	4.47424053833197	0.262083389461324	raw_p_value	na.to1	34	34	1	4	3	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	APOE	2	F_e2	Female	e2	AD_down_mito	3	3	1	0	0	0.181512007432274	0.741094640109465	0.741094640109465	7.74823007452389	3.35551714101561e-05	4.47424053833197	0.262083389461324	raw_p_value	na.to1	34	34	1	4	3	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	APOE	2	F_e33	Female	e33	AD_down_mito	2	2	1	0	0	1	0	0	7.74823007452389	3.35551714101561e-05	4.47424053833197	0.262083389461324	raw_p_value	na.to1	34	34	1	4	3	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	APOE	2	F_e4	Female	e4	AD_down_mito	3	3	1	0	0	0.146267463178029	0.834852270824639	0.834852270824639	7.74823007452389	3.35551714101561e-05	4.47424053833197	0.262083389461324	raw_p_value	na.to1	34	34	1	4	3	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	APOE	2	M_e2	Male	e2	AD_down_mito	3	3	1	2	0.666666666666667	3.03816119381667e-06	5.51738918777147	5.51738918777147	7.74823007452389	3.35551714101561e-05	4.47424053833197	0.262083389461324	raw_p_value	na.to1	34	34	1	4	3	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	APOE	2	M_e33	Male	e33	AD_down_mito	2	2	1	0	0	1	0	0	7.74823007452389	3.35551714101561e-05	4.47424053833197	0.262083389461324	raw_p_value	na.to1	34	34	1	4	3	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	APOE	2	M_e4	Male	e4	AD_down_mito	3	3	1	1	0.333333333333333	0.000401267752408783	3.39656574062413	3.39656574062413	7.74823007452389	3.35551714101561e-05	4.47424053833197	0.262083389461324	raw_p_value	na.to1	34	34	1	4	3	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	RPS15	3	F_e2	Female	e2	AD_up_mito	3	3	1	1	0.333333333333333	8.45598730345886e-05	4.07283567778695	4.07283567778695	7.74823007452389	0.000957404946492873	3.01890433303852	0.176835526227023	raw_p_value	na.to1	34	34	1	1	1	tested_significant	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	RPS15	3	F_e33	Female	e33	AD_up_mito	3	3	1	0	0	0.242147893240138	0.615919305094266	0.615919305094266	7.74823007452389	0.000957404946492873	3.01890433303852	0.176835526227023	raw_p_value	na.to1	34	34	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	RPS15	3	F_e4	Female	e4	AD_up_mito	3	3	1	0	0	0.100217201731378	0.999057727811738	0.999057727811738	7.74823007452389	0.000957404946492873	3.01890433303852	0.176835526227023	raw_p_value	na.to1	34	34	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	RPS15	3	M_e2	Male	e2	AD_up_mito	3	3	1	0	0	1	0	0	7.74823007452389	0.000957404946492873	3.01890433303852	0.176835526227023	raw_p_value	na.to1	34	34	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	RPS15	3	M_e33	Male	e33	AD_up_mito	3	3	1	0	0	1	0	0	7.74823007452389	0.000957404946492873	3.01890433303852	0.176835526227023	raw_p_value	na.to1	34	34	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
phase12_kda_figure_b_acat_plotted_data_v1	Astrocytes	1	RPS15	3	M_e4	Male	e4	AD_up_mito	3	3	1	0	0	1	0	0	7.74823007452389	0.000957404946492873	3.01890433303852	0.176835526227023	raw_p_value	na.to1	34	34	1	1	1	tested_no_significant_run	Highlighted non-mtDNA conservative candidates ranked by overall ACAT P; ranking coverage >= 0.5; capped at 3 per network	#009E73	Astrocytes
